,Stn,Datum,Tijd,P,qP,T,qT
0,81,19290101,7.45,758.1,0,26,0
1,81,19290101,13.45,757.8,0,28,0
2,81,19290101,19.45,758.5,0,27,0
3,81,19290102,7.45,758.7,0,25,0
4,81,19290102,13.45,758.2,0,29,0
5,81,19290102,19.45,759.3,0,26,0
6,81,19290103,7.45,758.9,0,25,0
7,81,19290103,13.45,758.9,0,29,0
8,81,19290103,19.45,758.5,0,27,0
9,81,19290104,7.45,759.4,0,25,0
10,81,19290104,13.45,758.9,0,29,0
11,81,19290104,19.45,759.7,0,27,0
12,81,19290105,7.45,759.9,0,25,0
13,81,19290105,13.45,758.3,0,28,0
14,81,19290105,19.45,759.8,0,26,0
15,81,19290106,7.45,760.0,0,24,0
16,81,19290106,13.45,759.3,0,28,0
17,81,19290106,19.45,759.3,0,26,0
18,81,19290107,7.45,759.4,0,25,0
19,81,19290107,13.45,758.2,0,29,0
20,81,19290107,19.45,759.4,0,25,0
21,81,19290108,7.45,758.8,0,24,0
22,81,19290108,13.45,757.2,0,29,0
23,81,19290108,19.45,758.2,0,25,0
24,81,19290109,7.45,757.8,0,24,0
25,81,19290109,13.45,758.5,0,27,0
26,81,19290109,19.45,758.2,0,25,0
27,81,19290110,7.45,757.8,0,24,0
28,81,19290110,13.45,758.0,0,27,0
29,81,19290110,19.45,758.2,0,25,0
30,81,19290111,7.45,758.3,0,24,0
31,81,19290111,13.45,757.3,0,28,0
32,81,19290111,19.45,757.7,0,25,0
33,81,19290112,7.45,757.3,0,24,0
34,81,19290112,13.45,757.5,0,27,0
35,81,19290112,19.45,758.2,0,25,0
36,81,19290113,7.45,758.3,0,24,0
37,81,19290113,13.45,758.0,0,27,0
38,81,19290113,19.45,758.7,0,25,0
39,81,19290114,7.45,758.8,0,24,0
40,81,19290114,13.45,757.3,0,28,0
41,81,19290114,19.45,757.7,0,25,0
42,81,19290115,7.45,758.3,0,24,0
43,81,19290115,13.45,756.3,0,23,0
44,81,19290115,19.45,757.9,0,24,0
45,81,19290116,7.45,758.3,0,24,0
46,81,19290116,13.45,757.5,0,27,0
47,81,19290116,19.45,757.8,0,24,0
48,81,19290117,7.45,756.8,0,24,0
49,81,19290117,13.45,757.5,0,27,0
50,81,19290117,19.45,757.8,0,25,0
51,81,19290118,7.45,758.8,0,24,0
52,81,19290118,13.45,757.5,0,27,0
53,81,19290118,19.45,758.3,0,24,0
54,81,19290119,7.45,758.8,0,24,0
55,81,19290119,13.45,759.2,0,27,0
56,81,19290119,19.45,758.8,0,24,0
57,81,19290120,7.45,759.3,0,24,0
58,81,19290120,13.45,758.5,0,27,0
59,81,19290120,19.45,758.2,0,25,0
60,81,19290121,7.45,757.8,0,24,0
61,81,19290121,13.45,757.5,0,27,0
62,81,19290121,19.45,757.2,0,25,0
63,81,19290122,7.45,756.9,0,23,0
64,81,19290122,13.45,757.5,0,27,0
65,81,19290122,19.45,757.8,0,24,0
66,81,19290123,7.45,757.8,0,24,0
67,81,19290123,13.45,757.6,0,26,0
68,81,19290123,19.45,758.3,0,24,0
69,81,19290124,7.45,757.8,0,24,0
70,81,19290124,13.45,757.6,0,26,0
71,81,19290124,19.45,757.3,0,24,0
72,81,19290125,7.45,756.9,0,23,0
73,81,19290125,13.45,758.1,0,26,0
74,81,19290125,19.45,756.8,0,24,0
75,81,19290126,7.45,755.6,0,22,0
76,81,19290126,13.45,754.1,0,26,0
77,81,19290126,19.45,754.8,0,24,0
78,81,19290127,7.45,755.1,0,22,0
79,81,19290127,13.45,755.1,0,26,0
80,81,19290127,19.45,754.8,0,24,0
81,81,19290128,7.45,755.1,0,22,0
82,81,19290128,13.45,753.3,0,28,0
83,81,19290128,19.45,753.8,0,24,0
84,81,19290129,7.45,754.7,0,21,0
85,81,19290129,13.45,753.5,0,27,0
86,81,19290129,19.45,753.9,0,23,0
87,81,19290130,7.45,754.7,0,21,0
88,81,19290130,13.45,753.8,0,28,0
89,81,19290130,19.45,754.9,0,23,0
90,81,19290131,7.45,756.1,0,22,0
91,81,19290131,13.45,755.8,0,28,0
92,81,19290131,19.45,755.8,0,24,0
93,81,19290201,7.45,755.8,0,24,0
94,81,19290201,13.45,756.2,0,29,0
95,81,19290201,19.45,756.6,0,26,0
96,81,19290202,7.45,756.8,0,24,0
97,81,19290202,13.45,757.1,0,30,0
98,81,19290202,19.45,757.0,0,27,0
99,81,19290203,7.45,756.8,0,24,0
100,81,19290203,13.45,756.3,0,28,0
101,81,19290203,19.45,756.5,0,27,0
102,81,19290204,7.45,756.3,0,24,0
103,81,19290204,13.45,755.7,0,29,0
104,81,19290204,19.45,755.5,0,27,0
105,81,19290205,7.45,755.3,0,24,0
106,81,19290205,13.45,754.2,0,29,0
107,81,19290205,19.45,755.3,0,28,0
108,81,19290206,7.45,755.7,0,25,0
109,81,19290206,13.45,755.6,0,30,0
110,81,19290206,19.45,755.8,0,28,0
111,81,19290207,7.45,756.2,0,25,0
112,81,19290207,13.45,755.1,0,30,0
113,81,19290207,19.45,756.3,0,28,0
114,81,19290208,7.45,756.8,0,24,0
115,81,19290208,13.45,755.6,0,30,0
116,81,19290208,19.45,756.1,0,26,0
117,81,19290209,7.45,756.8,0,24,0
118,81,19290209,13.45,755.8,0,28,0
119,81,19290209,19.45,756.1,0,26,0
120,81,19290210,7.45,756.3,0,24,0
121,81,19290210,13.45,756.3,0,28,0
122,81,19290210,19.45,756.1,0,26,0
123,81,19290211,7.45,757.3,0,24,0
124,81,19290211,13.45,756.8,0,28,0
125,81,19290211,19.45,757.6,0,26,0
126,81,19290212,7.45,758.2,0,25,0
127,81,19290212,13.45,756.8,0,28,0
128,81,19290212,19.45,757.6,0,26,0
129,81,19290213,7.45,758.2,0,25,0
130,81,19290213,13.45,757.8,0,28,0
131,81,19290213,19.45,758.6,0,26,0
132,81,19290214,7.45,759.5,0,24,0
133,81,19290214,13.45,759.0,0,28,0
134,81,19290214,19.45,758.6,0,26,0
135,81,19290215,7.45,758.8,0,24,0
136,81,19290215,13.45,758.3,0,28,0
137,81,19290215,19.45,758.6,0,26,0
138,81,19290216,7.45,759.5,0,24,0
139,81,19290216,13.45,758.3,0,28,0
140,81,19290216,19.45,757.6,0,26,0
141,81,19290217,7.45,757.3,0,24,0
142,81,19290217,13.45,757.0,0,27,0
143,81,19290217,19.45,756.6,0,26,0
144,81,19290218,7.45,756.8,0,24,0
145,81,19290218,13.45,756.8,0,28,0
146,81,19290218,19.45,757.6,0,26,0
147,81,19290219,7.45,757.8,0,24,0
148,81,19290219,13.45,757.8,0,28,0
149,81,19290219,19.45,758.6,0,26,0
150,81,19290220,7.45,758.8,0,24,0
151,81,19290220,13.45,757.8,0,28,0
152,81,19290220,19.45,758.6,0,26,0
153,81,19290221,7.45,759.6,0,24,0
154,81,19290221,13.45,760.0,0,28,0
155,81,19290221,19.45,759.8,0,26,0
156,81,19290222,7.45,760.0,0,24,0
157,81,19290222,13.45,760.2,0,27,0
158,81,19290222,19.45,759.8,0,26,0
159,81,19290223,7.45,758.8,0,24,0
160,81,19290223,13.45,757.8,0,28,0
161,81,19290223,19.45,757.6,0,26,0
162,81,19290224,7.45,757.8,0,24,0
163,81,19290224,13.45,756.3,0,28,0
164,81,19290224,19.45,757.1,0,26,0
165,81,19290225,7.45,757.8,0,24,0
166,81,19290225,13.45,757.3,0,28,0
167,81,19290225,19.45,758.2,0,25,0
168,81,19290226,7.45,758.8,0,24,0
169,81,19290226,13.45,757.8,0,28,0
170,81,19290226,19.45,757.6,0,26,0
171,81,19290227,7.45,757.8,0,24,0
172,81,19290227,13.45,757.3,0,28,0
173,81,19290227,19.45,757.1,0,26,0
174,81,19290228,7.45,756.8,0,24,0
175,81,19290228,13.45,756.8,0,28,0
176,81,19290228,19.45,757.6,0,26,0
177,81,19290301,7.45,757.8,0,24,0
178,81,19290301,13.45,757.3,0,28,0
179,81,19290301,19.45,758.1,0,26,0
180,81,19290302,7.45,758.8,0,24,0
181,81,19290302,13.45,757.7,0,28,0
182,81,19290302,19.45,758.1,0,26,0
183,81,19290303,7.45,757.8,0,24,0
184,81,19290303,13.45,757.3,0,28,0
185,81,19290303,19.45,758.1,0,26,0
186,81,19290304,7.45,757.8,0,24,0
187,81,19290304,13.45,757.8,0,28,0
188,81,19290304,19.45,757.6,0,26,0
189,81,19290305,7.45,757.8,0,24,0
190,81,19290305,13.45,756.8,0,28,0
191,81,19290305,19.45,756.6,0,26,0
192,81,19290306,7.45,756.8,0,24,0
193,81,19290306,13.45,756.2,0,29,0
194,81,19290306,19.45,756.1,0,26,0
195,81,19290307,7.45,755.8,0,24,0
196,81,19290307,13.45,756.2,0,29,0
197,81,19290307,19.45,756.0,0,27,0
198,81,19290308,7.45,755.8,0,24,0
199,81,19290308,13.45,756.1,0,30,0
200,81,19290308,19.45,756.3,0,28,0
201,81,19290309,7.45,756.8,0,24,0
202,81,19290309,13.45,756.2,0,29,0
203,81,19290309,19.45,757.0,0,27,0
204,81,19290310,7.45,757.3,0,24,0
205,81,19290310,13.45,757.3,0,28,0
206,81,19290310,19.45,757.0,0,27,0
207,81,19290311,7.45,757.3,0,24,0
208,81,19290311,13.45,756.7,0,29,0
209,81,19290311,19.45,757.5,0,27,0
210,81,19290312,7.45,757.8,0,24,0
211,81,19290312,13.45,757.1,0,26,0
212,81,19290312,19.45,757.6,0,26,0
213,81,19290313,7.45,757.3,0,24,0
214,81,19290313,13.45,757.5,0,27,0
215,81,19290313,19.45,757.6,0,26,0
216,81,19290314,7.45,757.4,0,23,0
217,81,19290314,13.45,757.0,0,27,0
218,81,19290314,19.45,757.2,0,25,0
219,81,19290315,7.45,757.9,0,23,0
220,81,19290315,13.45,756.9,0,23,0
221,81,19290315,19.45,756.9,0,23,0
222,81,19290316,7.45,758.4,0,23,0
223,81,19290316,13.45,757.6,0,26,0
224,81,19290316,19.45,757.6,0,26,0
225,81,19290317,7.45,757.3,0,24,0
226,81,19290317,13.45,757.6,0,26,0
227,81,19290317,19.45,758.2,0,25,0
228,81,19290318,7.45,757.8,0,24,0
229,81,19290318,13.45,757.8,0,28,0
230,81,19290318,19.45,758.1,0,26,0
231,81,19290319,7.45,758.3,0,24,0
232,81,19290319,13.45,757.7,0,29,0
233,81,19290319,19.45,757.5,0,27,0
234,81,19290320,7.45,758.3,0,24,0
235,81,19290320,13.45,757.8,0,28,0
236,81,19290320,19.45,757.5,0,27,0
237,81,19290321,7.45,757.8,0,24,0
238,81,19290321,13.45,757.8,0,28,0
239,81,19290321,19.45,758.6,0,26,0
240,81,19290322,7.45,759.5,0,24,0
241,81,19290322,13.45,759.5,0,28,0
242,81,19290322,19.45,759.7,0,27,0
243,81,19290323,7.45,760.2,0,24,0
244,81,19290323,13.45,759.0,0,27,0
245,81,19290323,19.45,758.5,0,27,0
246,81,19290324,7.45,758.3,0,24,0
247,81,19290324,13.45,757.3,0,28,0
248,81,19290324,19.45,757.5,0,27,0
249,81,19290325,7.45,757.2,0,25,0
250,81,19290325,13.45,756.2,0,29,0
251,81,19290325,19.45,757.0,0,27,0
252,81,19290326,7.45,757.3,0,24,0
253,81,19290326,13.45,757.2,0,29,0
254,81,19290326,19.45,756.5,0,27,0
255,81,19290327,7.45,756.8,0,24,0
256,81,19290327,13.45,756.7,0,29,0
257,81,19290327,19.45,756.5,0,27,0
258,81,19290328,7.45,757.3,0,24,0
259,81,19290328,13.45,756.2,0,29,0
260,81,19290328,19.45,757.0,0,27,0
261,81,19290329,7.45,756.7,0,25,0
262,81,19290329,13.45,756.2,0,29,0
263,81,19290329,19.45,757.0,0,27,0
264,81,19290330,7.45,757.2,0,25,0
265,81,19290330,13.45,757.2,0,29,0
266,81,19290330,19.45,757.6,0,26,0
267,81,19290331,7.45,757.3,0,24,0
268,81,19290331,13.45,757.3,0,28,0
