,Stn,Datum,Niveau,Rd,qRd
0,81,19280101,1,0,0
1,81,19280102,1,30,0
2,81,19280103,1,0,0
3,81,19280104,1,12,0
4,81,19280105,1,0,0
5,81,19280106,1,51,0
6,81,19280107,1,0,0
7,81,19280108,1,120,0
8,81,19280109,1,27,0
9,81,19280110,1,0,0
10,81,19280111,1,15,0
11,81,19280112,1,0,0
12,81,19280113,1,22,0
13,81,19280114,1,0,0
14,81,19280115,1,40,0
15,81,19280116,1,0,0
16,81,19280117,1,0,0
17,81,19280118,1,10,0
18,81,19280119,1,0,0
19,81,19280120,1,0,0
20,81,19280121,1,0,0
21,81,19280122,1,0,0
22,81,19280123,1,30,0
23,81,19280124,1,0,0
24,81,19280125,1,10,0
25,81,19280126,1,0,0
26,81,19280127,1,0,0
27,81,19280128,1,50,0
28,81,19280129,1,0,0
29,81,19280130,1,0,0
30,81,19280131,1,0,0
31,81,19280201,1,0,0
32,81,19280202,1,30,0
33,81,19280203,1,0,0
34,81,19280204,1,55,0
35,81,19280205,1,0,0
36,81,19280206,1,0,0
37,81,19280207,1,10,0
38,81,19280208,1,0,0
39,81,19280209,1,0,0
40,81,19280210,1,0,0
41,81,19280211,1,0,0
42,81,19280212,1,0,0
43,81,19280213,1,0,0
44,81,19280214,1,0,0
45,81,19280215,1,0,0
46,81,19280216,1,0,0
47,81,19280217,1,0,0
48,81,19280218,1,15,0
49,81,19280219,1,0,0
50,81,19280220,1,12,0
51,81,19280221,1,36,0
52,81,19280222,1,14,0
53,81,19280223,1,0,0
54,81,19280224,1,10,0
55,81,19280225,1,5,0
56,81,19280226,1,30,0
57,81,19280227,1,35,0
58,81,19280228,1,0,0
59,81,19280229,1,0,0
60,81,19280301,1,0,0
61,81,19280302,1,0,0
62,81,19280303,1,29,0
63,81,19280304,1,0,0
64,81,19280305,1,30,0
65,81,19280306,1,25,0
66,81,19280307,1,10,0
67,81,19280308,1,0,0
68,81,19280309,1,0,0
69,81,19280310,1,0,0
70,81,19280311,1,0,0
71,81,19280312,1,0,0
72,81,19280313,1,30,0
73,81,19280314,1,0,0
74,81,19280315,1,0,0
75,81,19280316,1,0,0
76,81,19280317,1,65,0
77,81,19280318,1,100,0
78,81,19280319,1,30,0
79,81,19280320,1,0,0
80,81,19280321,1,0,0
81,81,19280322,1,0,0
82,81,19280323,1,0,0
83,81,19280324,1,10,0
84,81,19280325,1,0,0
85,81,19280326,1,0,0
86,81,19280327,1,0,0
87,81,19280328,1,0,0
88,81,19280329,1,0,0
89,81,19280330,1,0,0
90,81,19280331,1,0,0
91,81,19280401,1,0,0
92,81,19280402,1,0,0
93,81,19280403,1,130,0
94,81,19280404,1,0,0
95,81,19280405,1,85,0
96,81,19280406,1,13,0
97,81,19280407,1,0,0
98,81,19280408,1,0,0
99,81,19280409,1,0,0
100,81,19280410,1,0,0
101,81,19280411,1,0,0
102,81,19280412,1,0,0
103,81,19280413,1,0,0
104,81,19280414,1,0,0
