,Stn,Datum,Tijd,P,qP,T,qT
0,81,19410101,7.45,749,0,27,0
1,81,19410101,13.45,750,0,29,0
2,81,19410101,19.45,750,0,28,0
3,81,19410102,7.45,750,0,26,0
4,81,19410102,13.45,750,0,28,0
5,81,19410102,19.45,750,0,27,0
6,81,19410103,7.45,750,0,26,0
7,81,19410103,13.45,749,0,28,0
8,81,19410103,19.45,750,0,27,0
9,81,19410104,7.45,750,0,26,0
10,81,19410104,13.45,750,0,29,0
11,81,19410104,19.45,750,0,27,0
12,81,19410105,7.45,750,0,26,0
13,81,19410105,13.45,749,0,28,0
14,81,19410105,19.45,750,0,27,0
15,81,19410106,7.45,750,0,26,0
16,81,19410106,13.45,750,0,28,0
17,81,19410106,19.45,750,0,27,0
18,81,19410107,7.45,750,0,25,0
19,81,19410107,13.45,750,0,28,0
20,81,19410107,19.45,750,0,27,0
21,81,19410108,7.45,750,0,26,0
22,81,19410108,13.45,749,0,28,0
23,81,19410108,19.45,749,0,27,0
24,81,19410109,7.45,749,0,27,0
25,81,19410109,13.45,750,0,29,0
26,81,19410109,19.45,750,0,28,0
27,81,19410110,7.45,750,0,27,0
28,81,19410110,13.45,750,0,29,0
29,81,19410110,19.45,750,0,28,0
30,81,19410111,7.45,750,0,27,0
31,81,19410111,13.45,750,0,28,0
32,81,19410111,19.45,748,0,27,0
33,81,19410112,7.45,748,0,26,0
34,81,19410112,13.45,748,0,28,0
35,81,19410112,19.45,749,0,27,0
36,81,19410113,7.45,749,0,27,0
37,81,19410113,13.45,749,0,29,0
38,81,19410113,19.45,750,0,28,0
39,81,19410114,7.45,750,0,27,0
40,81,19410114,13.45,750,0,29,0
41,81,19410114,19.45,749,0,28,0
42,81,19410115,7.45,749,0,27,0
43,81,19410115,13.45,752,0,28,0
44,81,19410115,19.45,752,0,27,0
45,81,19410116,7.45,751,0,27,0
46,81,19410116,13.45,751,0,29,0
47,81,19410116,19.45,750,0,28,0
48,81,19410117,7.45,749,0,26,0
49,81,19410117,13.45,750,0,27,0
50,81,19410117,19.45,750,0,26,0
51,81,19410118,7.45,751,0,26,0
52,81,19410118,13.45,751,0,27,0
53,81,19410118,19.45,751,0,26,0
54,81,19410119,7.45,752,0,26,0
55,81,19410119,13.45,751,0,28,0
56,81,19410119,19.45,750,0,27,0
57,81,19410120,7.45,750,0,26,0
58,81,19410120,13.45,750,0,27,0
59,81,19410120,19.45,750,0,26,0
60,81,19410121,7.45,750,0,25,0
61,81,19410121,13.45,751,0,27,0
62,81,19410121,19.45,751,0,26,0
63,81,19410122,7.45,752,0,25,0
64,81,19410122,13.45,752,0,27,0
65,81,19410122,19.45,752,0,26,0
66,81,19410123,7.45,751,0,26,0
67,81,19410123,13.45,751,0,28,0
68,81,19410123,19.45,751,0,27,0
69,81,19410124,7.45,751,0,25,0
70,81,19410124,13.45,751,0,27,0
71,81,19410124,19.45,750,0,26,0
72,81,19410125,7.45,750,0,25,0
73,81,19410125,13.45,750,0,26,0
74,81,19410125,19.45,750,0,25,0
75,81,19410126,7.45,750,0,26,0
76,81,19410126,13.45,749,0,27,0
77,81,19410126,19.45,748,0,26,0
78,81,19410127,7.45,748,0,25,0
79,81,19410127,13.45,748,0,27,0
80,81,19410127,19.45,748,0,26,0
81,81,19410128,7.45,747,0,24,0
82,81,19410128,13.45,748,0,27,0
83,81,19410128,19.45,748,0,26,0
84,81,19410129,7.45,748,0,25,0
85,81,19410129,13.45,748,0,27,0
86,81,19410129,19.45,748,0,26,0
87,81,19410130,7.45,748,0,26,0
88,81,19410130,13.45,748,0,27,0
89,81,19410130,19.45,748,0,26,0
90,81,19410131,7.45,749,0,25,0
91,81,19410131,13.45,749,0,27,0
92,81,19410131,19.45,749,0,26,0
93,81,19410201,7.45,749,0,25,0
94,81,19410201,13.45,749,0,27,0
95,81,19410201,19.45,749,0,26,0
96,81,19410202,7.45,749,0,26,0
97,81,19410202,13.45,749,0,28,0
98,81,19410202,19.45,749,0,27,0
99,81,19410203,7.45,749,0,26,0
100,81,19410203,13.45,749,0,28,0
101,81,19410203,19.45,749,0,27,0
102,81,19410204,7.45,749,0,26,0
103,81,19410204,13.45,749,0,28,0
104,81,19410204,19.45,750,0,27,0
105,81,19410205,7.45,750,0,26,0
106,81,19410205,13.45,750,0,28,0
107,81,19410205,19.45,750,0,27,0
108,81,19410206,7.45,750,0,26,0
109,81,19410206,13.45,750,0,28,0
110,81,19410206,19.45,750,0,27,0
111,81,19410207,7.45,750,0,26,0
112,81,19410207,13.45,750,0,28,0
113,81,19410207,19.45,750,0,27,0
114,81,19410208,7.45,750,0,26,0
115,81,19410208,13.45,750,0,28,0
116,81,19410208,19.45,750,0,27,0
117,81,19410209,7.45,750,0,26,0
118,81,19410209,13.45,750,0,28,0
119,81,19410209,19.45,750,0,27,0
120,81,19410210,7.45,750,0,26,0
121,81,19410210,13.45,750,0,28,0
122,81,19410210,19.45,751,0,27,0
123,81,19410211,7.45,751,0,26,0
124,81,19410211,13.45,750,0,28,0
125,81,19410211,19.45,750,0,27,0
126,81,19410212,7.45,750,0,26,0
127,81,19410212,13.45,750,0,28,0
128,81,19410212,19.45,750,0,27,0
129,81,19410213,7.45,750,0,26,0
130,81,19410213,13.45,750,0,28,0
131,81,19410213,19.45,750,0,27,0
132,81,19410214,7.45,750,0,26,0
133,81,19410214,13.45,750,0,28,0
134,81,19410214,19.45,750,0,27,0
135,81,19410215,7.45,750,0,26,0
136,81,19410215,13.45,750,0,28,0
137,81,19410215,19.45,750,0,27,0
138,81,19410216,7.45,750,0,26,0
139,81,19410216,13.45,750,0,28,0
140,81,19410216,19.45,750,0,27,0
141,81,19410217,7.45,750,0,26,0
142,81,19410217,13.45,750,0,28,0
143,81,19410217,19.45,750,0,27,0
144,81,19410218,7.45,750,0,26,0
145,81,19410218,13.45,750,0,28,0
146,81,19410218,19.45,750,0,27,0
147,81,19410219,7.45,750,0,26,0
148,81,19410219,13.45,750,0,29,0
149,81,19410219,19.45,750,0,28,0
150,81,19410220,7.45,750,0,27,0
151,81,19410220,13.45,750,0,29,0
152,81,19410220,19.45,750,0,28,0
153,81,19410221,7.45,749,0,26,0
154,81,19410221,13.45,749,0,29,0
155,81,19410221,19.45,749,0,28,0
156,81,19410222,7.45,748,0,26,0
157,81,19410222,13.45,748,0,29,0
158,81,19410222,19.45,748,0,28,0
159,81,19410223,7.45,749,0,26,0
160,81,19410223,13.45,749,0,29,0
161,81,19410223,19.45,749,0,28,0
162,81,19410224,7.45,749,0,26,0
163,81,19410224,13.45,750,0,29,0
164,81,19410224,19.45,749,0,28,0
165,81,19410225,7.45,750,0,26,0
166,81,19410225,13.45,750,0,29,0
167,81,19410225,19.45,750,0,28,0
168,81,19410226,7.45,750,0,26,0
169,81,19410226,13.45,749,0,29,0
170,81,19410226,19.45,750,0,28,0
171,81,19410227,7.45,750,0,26,0
172,81,19410227,13.45,750,0,29,0
173,81,19410227,19.45,750,0,28,0
174,81,19410228,7.45,750,0,26,0
175,81,19410228,13.45,750,0,28,0
176,81,19410228,19.45,750,0,27,0
177,81,19410301,7.45,748,0,26,0
178,81,19410301,13.45,748,0,28,0
179,81,19410301,19.45,748,0,27,0
180,81,19410302,7.45,748,0,25,0
181,81,19410302,13.45,748,0,26,0
182,81,19410302,19.45,752,0,25,0
183,81,19410303,7.45,753,0,26,0
184,81,19410303,13.45,753,0,27,0
185,81,19410303,19.45,752,0,26,0
186,81,19410304,7.45,752,0,26,0
187,81,19410304,13.45,751,0,27,0
188,81,19410304,19.45,751,0,26,0
189,81,19410305,7.45,751,0,25,0
190,81,19410305,13.45,750,0,27,0
191,81,19410305,19.45,750,0,26,0
192,81,19410306,7.45,750,0,26,0
193,81,19410306,13.45,750,0,28,0
194,81,19410306,19.45,750,0,27,0
195,81,19410307,7.45,750,0,26,0
196,81,19410307,13.45,750,0,28,0
197,81,19410307,19.45,750,0,27,0
198,81,19410308,7.45,750,0,26,0
199,81,19410308,13.45,750,0,28,0
200,81,19410308,19.45,750,0,27,0
201,81,19410309,7.45,750,0,25,0
202,81,19410309,13.45,750,0,27,0
203,81,19410309,19.45,750,0,26,0
204,81,19410310,7.45,750,0,26,0
205,81,19410310,13.45,751,0,28,0
206,81,19410310,19.45,750,0,27,0
207,81,19410311,7.45,750,0,26,0
208,81,19410311,13.45,750,0,28,0
209,81,19410311,19.45,750,0,27,0
210,81,19410312,7.45,750,0,26,0
211,81,19410312,13.45,750,0,28,0
212,81,19410312,19.45,750,0,27,0
213,81,19410313,7.45,748,0,26,0
214,81,19410313,13.45,748,0,28,0
215,81,19410313,19.45,748,0,27,0
216,81,19410314,7.45,748,0,26,0
217,81,19410314,13.45,747,0,28,0
218,81,19410314,19.45,747,0,27,0
219,81,19410315,7.45,747,0,26,0
220,81,19410315,13.45,748,0,28,0
221,81,19410315,19.45,749,0,27,0
222,81,19410316,7.45,749,0,26,0
223,81,19410316,13.45,749,0,28,0
224,81,19410316,19.45,750,0,27,0
225,81,19410317,7.45,750,0,26,0
226,81,19410317,13.45,750,0,28,0
227,81,19410317,19.45,750,0,27,0
228,81,19410318,7.45,750,0,25,0
229,81,19410318,13.45,750,0,27,0
230,81,19410318,19.45,750,0,26,0
231,81,19410319,7.45,750,0,25,0
232,81,19410319,13.45,750,0,27,0
233,81,19410319,19.45,750,0,26,0
234,81,19410320,7.45,750,0,26,0
235,81,19410320,13.45,750,0,28,0
236,81,19410320,19.45,750,0,27,0
237,81,19410321,7.45,750,0,26,0
238,81,19410321,13.45,750,0,28,0
239,81,19410321,19.45,750,0,27,0
240,81,19410322,7.45,750,0,26,0
241,81,19410322,13.45,750,0,28,0
242,81,19410322,19.45,750,0,27,0
243,81,19410323,7.45,750,0,26,0
244,81,19410323,13.45,749,0,28,0
245,81,19410323,19.45,749,0,27,0
246,81,19410324,7.45,748,0,26,0
247,81,19410324,13.45,748,0,29,0
248,81,19410324,19.45,748,0,27,0
249,81,19410325,7.45,748,0,27,0
250,81,19410325,13.45,748,0,29,0
251,81,19410325,19.45,748,0,27,0
252,81,19410326,7.45,748,0,27,0
253,81,19410326,13.45,748,0,29,0
254,81,19410326,19.45,748,0,27,0
255,81,19410327,7.45,748,0,27,0
256,81,19410327,13.45,748,0,29,0
257,81,19410327,19.45,748,0,27,0
258,81,19410328,7.45,748,0,27,0
259,81,19410328,13.45,748,0,29,0
260,81,19410328,19.45,748,0,27,0
261,81,19410329,7.45,748,0,27,0
262,81,19410329,13.45,748,0,29,0
263,81,19410329,19.45,748,0,27,0
264,81,19410330,7.45,748,0,27,0
265,81,19410330,13.45,748,0,29,0
266,81,19410330,19.45,748,0,27,0
267,81,19410331,7.45,749,0,27,0
268,81,19410331,13.45,749,0,29,0
269,81,19410331,19.45,750,0,27,0
270,81,19410401,7.45,750,0,27,0
271,81,19410401,13.45,750,0,29,0
272,81,19410401,19.45,750,0,27,0
273,81,19410402,7.45,749,0,27,0
274,81,19410402,13.45,749,0,29,0
275,81,19410402,19.45,749,0,27,0
276,81,19410403,7.45,749,0,27,0
277,81,19410403,13.45,749,0,29,0
278,81,19410403,19.45,749,0,27,0
279,81,19410404,7.45,749,0,27,0
280,81,19410404,13.45,749,0,29,0
281,81,19410404,19.45,749,0,27,0
282,81,19410405,7.45,750,0,27,0
283,81,19410405,13.45,750,0,29,0
284,81,19410405,19.45,750,0,27,0
285,81,19410406,7.45,750,0,27,0
286,81,19410406,13.45,750,0,29,0
287,81,19410406,19.45,750,0,27,0
288,81,19410407,7.45,750,0,27,0
289,81,19410407,13.45,750,0,29,0
290,81,19410407,19.45,749,0,27,0
291,81,19410408,7.45,748,0,28,0
292,81,19410408,13.45,748,0,30,0
293,81,19410408,19.45,748,0,29,0
294,81,19410409,7.45,748,0,28,0
295,81,19410409,13.45,747,0,30,0
296,81,19410409,19.45,747,0,29,0
297,81,19410410,7.45,748,0,27,0
298,81,19410410,13.45,748,0,29,0
299,81,19410410,19.45,748,0,28,0
300,81,19410411,7.45,748,0,27,0
301,81,19410411,13.45,748,0,29,0
302,81,19410411,19.45,747,0,28,0
303,81,19410412,7.45,747,0,28,0
304,81,19410412,13.45,747,0,30,0
305,81,19410412,19.45,746,0,29,0
306,81,19410413,7.45,747,0,27,0
307,81,19410413,13.45,747,0,29,0
308,81,19410413,19.45,747,0,28,0
309,81,19410414,7.45,747,0,26,0
310,81,19410414,13.45,748,0,28,0
311,81,19410414,19.45,748,0,27,0
312,81,19410415,7.45,749,0,26,0
313,81,19410415,13.45,750,0,28,0
314,81,19410415,19.45,750,0,27,0
315,81,19410416,7.45,750,0,25,0
316,81,19410416,13.45,750,0,28,0
317,81,19410416,19.45,750,0,27,0
318,81,19410417,7.45,748,0,27,0
319,81,19410417,13.45,750,0,29,0
320,81,19410417,19.45,750,0,27,0
321,81,19410418,7.45,749,0,26,0
322,81,19410418,13.45,750,0,28,0
323,81,19410418,19.45,750,0,29,0
324,81,19410419,7.45,750,0,27,0
325,81,19410419,13.45,749,0,29,0
326,81,19410419,19.45,748,0,28,0
327,81,19410420,7.45,749,0,28,0
328,81,19410420,13.45,748,0,29,0
329,81,19410420,19.45,748,0,28,0
330,81,19410421,7.45,749,0,27,0
331,81,19410421,13.45,748,0,29,0
332,81,19410421,19.45,748,0,28,0
333,81,19410422,7.45,749,0,28,0
334,81,19410422,13.45,748,0,30,0
335,81,19410422,19.45,748,0,29,0
336,81,19410423,7.45,749,0,27,0
337,81,19410423,13.45,749,0,28,0
338,81,19410423,19.45,748,0,28,0
339,81,19410424,7.45,750,0,28,0
340,81,19410424,13.45,750,0,30,0
341,81,19410424,19.45,749,0,29,0
342,81,19410425,7.45,750,0,27,0
343,81,19410425,13.45,750,0,29,0
344,81,19410425,19.45,749,0,28,0
345,81,19410426,7.45,749,0,28,0
346,81,19410426,13.45,748,0,30,0
347,81,19410426,19.45,749,0,29,0
348,81,19410427,7.45,749,0,28,0
349,81,19410427,13.45,747,0,29,0
350,81,19410427,19.45,748,0,28,0
351,81,19410428,7.45,747,0,27,0
352,81,19410428,13.45,747,0,28,0
353,81,19410428,19.45,747,0,29,0
354,81,19410429,7.45,749,0,27,0
355,81,19410429,13.45,749,0,28,0
356,81,19410429,19.45,748,0,29,0
357,81,19410430,7.45,749,0,28,0
358,81,19410430,13.45,748,0,30,0
359,81,19410430,19.45,749,0,29,0
360,81,19410501,7.45,745,0,28,0
361,81,19410501,13.45,746,0,29,0
362,81,19410501,19.45,745,0,27,0
363,81,19410502,7.45,749,0,27,0
364,81,19410502,13.45,746,0,28,0
365,81,19410502,19.45,746,0,28,0
366,81,19410503,7.45,745,0,27,0
367,81,19410503,13.45,747,0,29,0
368,81,19410503,19.45,747,0,28,0
369,81,19410504,7.45,746,0,26,0
370,81,19410504,13.45,748,0,27,0
371,81,19410504,19.45,748,0,26,0
372,81,19410505,7.45,748,0,25,0
373,81,19410505,13.45,749,0,27,0
374,81,19410505,19.45,749,0,26,0
375,81,19410506,7.45,750,0,26,0
376,81,19410506,13.45,750,0,28,0
377,81,19410506,19.45,749,0,27,0
378,81,19410507,7.45,749,0,25,0
379,81,19410507,13.45,749,0,27,0
380,81,19410507,19.45,748,0,28,0
381,81,19410508,7.45,749,0,28,0
382,81,19410508,13.45,749,0,27,0
383,81,19410508,19.45,750,0,29,0
384,81,19410509,7.45,748,0,29,0
385,81,19410509,13.45,749,0,28,0
386,81,19410509,19.45,748,0,28,0
387,81,19410510,7.45,748,0,28,0
388,81,19410510,13.45,748,0,28,0
389,81,19410510,19.45,747,0,29,0
390,81,19410511,7.45,749,0,29,0
391,81,19410511,13.45,749,0,28,0
392,81,19410511,19.45,748,0,28,0
393,81,19410512,7.45,750,0,29,0
394,81,19410512,13.45,750,0,28,0
395,81,19410512,19.45,749,0,29,0
396,81,19410513,7.45,750,0,27,0
397,81,19410513,13.45,750,0,28,0
398,81,19410513,19.45,748,0,28,0
399,81,19410514,7.45,749,0,27,0
400,81,19410514,13.45,750,0,28,0
401,81,19410514,19.45,749,0,28,0
402,81,19410515,7.45,750,0,29,0
403,81,19410515,13.45,751,0,28,0
404,81,19410515,19.45,750,0,28,0
405,81,19410516,7.45,749,0,29,0
406,81,19410516,13.45,750,0,27,0
407,81,19410516,19.45,750,0,28,0
408,81,19410517,7.45,748,0,29,0
409,81,19410517,13.45,750,0,28,0
410,81,19410517,19.45,750,0,28,0
411,81,19410518,7.45,749,0,28,0
412,81,19410518,13.45,750,0,28,0
413,81,19410518,19.45,749,0,28,0
414,81,19410519,7.45,750,0,27,0
415,81,19410519,13.45,750,0,28,0
416,81,19410519,19.45,749,0,29,0
417,81,19410520,7.45,750,0,29,0
418,81,19410520,13.45,751,0,29,0
419,81,19410520,19.45,749,0,30,0
420,81,19410521,7.45,749,0,29,0
421,81,19410521,13.45,749,0,29,0
422,81,19410521,19.45,749,0,30,0
423,81,19410522,7.45,749,0,29,0
424,81,19410522,13.45,750,0,29,0
425,81,19410522,19.45,749,0,30,0
426,81,19410523,7.45,749,0,29,0
427,81,19410523,13.45,750,0,30,0
428,81,19410523,19.45,749,0,29,0
429,81,19410524,7.45,748,0,30,0
430,81,19410524,13.45,750,0,29,0
431,81,19410524,19.45,749,0,29,0
432,81,19410525,7.45,749,0,30,0
433,81,19410525,13.45,750,0,29,0
434,81,19410525,19.45,749,0,28,0
435,81,19410526,7.45,749,0,30,0
436,81,19410526,13.45,749,0,29,0
437,81,19410526,19.45,750,0,29,0
438,81,19410527,7.45,749,0,30,0
439,81,19410527,13.45,749,0,29,0
440,81,19410527,19.45,749,0,28,0
441,81,19410528,7.45,750,0,29,0
442,81,19410528,13.45,749,0,28,0
443,81,19410528,19.45,750,0,29,0
