,Stn,Datum,Tijd,P,qP,T,qT
0,81,19420101,7.45,751,0,28,0
1,81,19420101,13.45,750,0,29,0
2,81,19420101,19.45,750,0,29,0
3,81,19420102,7.45,750,0,27,0
4,81,19420102,13.45,751,0,29,0
5,81,19420102,19.45,751,0,29,0
6,81,19420103,7.45,751,0,28,0
7,81,19420103,13.45,751,0,29,0
8,81,19420103,19.45,751,0,28,0
9,81,19420104,7.45,751,0,28,0
10,81,19420104,13.45,751,0,29,0
11,81,19420104,19.45,751,0,29,0
12,81,19420105,7.45,752,0,27,0
13,81,19420105,13.45,751,0,28,0
14,81,19420105,19.45,751,0,28,0
15,81,19420106,7.45,751,0,26,0
16,81,19420106,13.45,750,0,28,0
17,81,19420106,19.45,751,0,28,0
18,81,19420107,7.45,750,0,26,0
19,81,19420107,13.45,750,0,27,0
20,81,19420107,19.45,751,0,27,0
21,81,19420108,7.45,751,0,26,0
22,81,19420108,13.45,750,0,28,0
23,81,19420108,19.45,751,0,28,0
24,81,19420109,7.45,751,0,26,0
25,81,19420109,13.45,751,0,27,0
26,81,19420109,19.45,752,0,27,0
27,81,19420110,7.45,751,0,26,0
28,81,19420110,13.45,750,0,27,0
29,81,19420110,19.45,751,0,27,0
30,81,19420111,7.45,752,0,26,0
31,81,19420111,13.45,750,0,27,0
32,81,19420111,19.45,751,0,28,0
33,81,19420112,7.45,753,0,26,0
34,81,19420112,13.45,752,0,27,0
35,81,19420112,19.45,753,0,27,0
36,81,19420113,7.45,753,0,26,0
37,81,19420113,13.45,753,0,27,0
38,81,19420113,19.45,753,0,27,0
39,81,19420114,7.45,754,0,26,0
40,81,19420114,13.45,752,0,27,0
41,81,19420114,19.45,753,0,27,0
42,81,19420115,7.45,752,0,26,0
43,81,19420115,13.45,750,0,26,0
44,81,19420115,19.45,751,0,27,0
45,81,19420116,7.45,752,0,26,0
46,81,19420116,13.45,751,0,27,0
47,81,19420116,19.45,751,0,27,0
48,81,19420117,7.45,753,0,26,0
49,81,19420117,13.45,752,0,26,0
50,81,19420117,19.45,752,0,26,0
51,81,19420118,7.45,752,0,26,0
52,81,19420118,13.45,751,0,27,0
53,81,19420118,19.45,751,0,27,0
54,81,19420119,7.45,748,0,25,0
55,81,19420119,13.45,749,0,26,0
56,81,19420119,19.45,748,0,26,0
57,81,19420120,7.45,752,0,26,0
58,81,19420120,13.45,750,0,27,0
59,81,19420120,19.45,750,0,27,0
60,81,19420121,7.45,752,0,25,0
61,81,19420121,13.45,750,0,26,0
62,81,19420121,19.45,750,0,26,0
63,81,19420122,7.45,750,0,25,0
64,81,19420122,13.45,749,0,26,0
65,81,19420122,19.45,750,0,26,0
66,81,19420123,7.45,751,0,26,0
67,81,19420123,13.45,750,0,27,0
68,81,19420123,19.45,750,0,27,0
69,81,19420124,7.45,751,0,26,0
70,81,19420124,13.45,750,0,27,0
71,81,19420124,19.45,750,0,27,0
72,81,19420125,7.45,751,0,25,0
73,81,19420125,13.45,749,0,26,0
74,81,19420125,19.45,750,0,26,0
75,81,19420126,7.45,750,0,25,0
76,81,19420126,13.45,749,0,26,0
77,81,19420126,19.45,749,0,26,0
78,81,19420127,7.45,750,0,26,0
79,81,19420127,13.45,749,0,27,0
80,81,19420127,19.45,749,0,27,0
81,81,19420128,7.45,750,0,26,0
82,81,19420128,13.45,748,0,27,0
83,81,19420128,19.45,749,0,27,0
84,81,19420129,7.45,750,0,26,0
85,81,19420129,13.45,748,0,27,0
86,81,19420129,19.45,748,0,27,0
87,81,19420130,7.45,750,0,26,0
88,81,19420130,13.45,749,0,27,0
89,81,19420130,19.45,749,0,27,0
90,81,19420131,7.45,751,0,26,0
91,81,19420131,13.45,749,0,27,0
