,Stn,Datum,Niveau,Rd,qRd
0,81,19450101,1,—,7
1,81,19450102,1,—,7
2,81,19450103,1,—,7
3,81,19450104,1,—,7
4,81,19450105,1,—,7
5,81,19450106,1,—,7
6,81,19450107,1,—,7
7,81,19450108,1,—,7
8,81,19450109,1,—,7
9,81,19450110,1,—,7
10,81,19450111,1,—,7
11,81,19450112,1,—,7
12,81,19450113,1,—,7
13,81,19450114,1,—,7
14,81,19450115,1,—,7
15,81,19450116,1,—,7
16,81,19450117,1,—,7
17,81,19450118,1,—,7
18,81,19450119,1,—,7
19,81,19450120,1,—,7
20,81,19450121,1,—,7
21,81,19450122,1,—,7
22,81,19450123,1,—,7
23,81,19450124,1,—,7
24,81,19450125,1,—,7
25,81,19450126,1,—,7
26,81,19450127,1,—,7
27,81,19450128,1,—,7
28,81,19450129,1,—,7
29,81,19450130,1,—,7
30,81,19450131,1,—,7
31,81,19450201,1,—,7
32,81,19450202,1,—,7
33,81,19450203,1,—,7
34,81,19450204,1,—,7
35,81,19450205,1,—,7
36,81,19450206,1,—,7
37,81,19450207,1,—,7
38,81,19450208,1,—,7
39,81,19450209,1,—,7
40,81,19450210,1,—,7
41,81,19450211,1,—,7
42,81,19450212,1,—,7
43,81,19450213,1,—,7
44,81,19450214,1,—,7
45,81,19450215,1,—,7
46,81,19450216,1,—,7
47,81,19450217,1,—,7
48,81,19450218,1,—,7
49,81,19450219,1,—,7
50,81,19450220,1,—,7
51,81,19450221,1,—,7
52,81,19450222,1,—,7
53,81,19450223,1,—,7
54,81,19450224,1,—,7
55,81,19450225,1,—,7
56,81,19450226,1,—,7
57,81,19450227,1,—,7
58,81,19450228,1,—,7
59,81,19450301,1,—,7
60,81,19450302,1,—,7
61,81,19450303,1,—,7
62,81,19450304,1,—,7
63,81,19450305,1,—,7
64,81,19450306,1,—,7
65,81,19450307,1,—,7
66,81,19450308,1,—,7
67,81,19450309,1,—,7
68,81,19450310,1,—,7
69,81,19450311,1,—,7
70,81,19450312,1,—,7
71,81,19450313,1,—,7
72,81,19450314,1,—,7
73,81,19450315,1,—,7
74,81,19450316,1,—,7
75,81,19450317,1,—,7
76,81,19450318,1,—,7
77,81,19450319,1,—,7
78,81,19450320,1,—,7
79,81,19450321,1,—,7
80,81,19450322,1,—,7
81,81,19450323,1,—,7
82,81,19450324,1,—,7
83,81,19450325,1,—,7
84,81,19450326,1,—,7
85,81,19450327,1,—,7
86,81,19450328,1,—,7
87,81,19450329,1,—,7
88,81,19450330,1,—,7
89,81,19450331,1,—,7
90,81,19450401,1,—,7
91,81,19450402,1,—,7
92,81,19450403,1,—,7
93,81,19450404,1,—,7
94,81,19450405,1,—,7
95,81,19450406,1,—,7
96,81,19450407,1,—,7
97,81,19450408,1,—,7
98,81,19450409,1,—,7
99,81,19450410,1,—,7
100,81,19450411,1,—,7
101,81,19450412,1,—,7
102,81,19450413,1,—,7
103,81,19450414,1,—,7
104,81,19450415,1,—,7
105,81,19450416,1,—,7
106,81,19450417,1,—,7
107,81,19450418,1,—,7
108,81,19450419,1,—,7
109,81,19450420,1,—,7
110,81,19450421,1,—,7
111,81,19450422,1,—,7
112,81,19450423,1,—,7
113,81,19450424,1,—,7
114,81,19450425,1,—,7
115,81,19450426,1,—,7
116,81,19450427,1,—,7
117,81,19450428,1,—,7
118,81,19450429,1,—,7
119,81,19450430,1,—,7
120,81,19450501,1,—,7
121,81,19450502,1,—,7
122,81,19450503,1,—,7
123,81,19450504,1,—,7
124,81,19450505,1,—,7
125,81,19450506,1,—,7
126,81,19450507,1,—,7
127,81,19450508,1,—,7
128,81,19450509,1,—,7
129,81,19450510,1,—,7
130,81,19450511,1,—,7
131,81,19450512,1,—,7
132,81,19450513,1,—,7
133,81,19450514,1,—,7
134,81,19450515,1,—,7
135,81,19450516,1,—,7
136,81,19450517,1,—,7
137,81,19450518,1,—,7
138,81,19450519,1,—,7
139,81,19450520,1,—,7
140,81,19450521,1,—,7
141,81,19450522,1,—,7
142,81,19450523,1,—,7
143,81,19450524,1,—,7
144,81,19450525,1,—,7
145,81,19450526,1,—,7
146,81,19450527,1,—,7
147,81,19450528,1,—,7
148,81,19450529,1,—,7
149,81,19450530,1,—,7
150,81,19450531,1,—,7
151,81,19450601,1,—,7
152,81,19450602,1,—,7
153,81,19450603,1,—,7
154,81,19450604,1,—,7
155,81,19450605,1,—,7
156,81,19450606,1,—,7
157,81,19450607,1,—,7
158,81,19450608,1,—,7
159,81,19450609,1,—,7
160,81,19450610,1,—,7
161,81,19450611,1,—,7
162,81,19450612,1,—,7
163,81,19450613,1,—,7
164,81,19450614,1,—,7
165,81,19450615,1,—,7
166,81,19450616,1,—,7
167,81,19450617,1,—,7
168,81,19450618,1,—,7
169,81,19450619,1,—,7
170,81,19450620,1,—,7
171,81,19450621,1,—,7
172,81,19450622,1,—,7
173,81,19450623,1,—,7
174,81,19450624,1,—,7
175,81,19450625,1,—,7
176,81,19450626,1,—,7
177,81,19450627,1,—,7
178,81,19450628,1,—,7
179,81,19450629,1,—,7
180,81,19450630,1,—,7
181,81,19450701,1,—,7
182,81,19450702,1,—,7
183,81,19450703,1,—,7
184,81,19450704,1,—,7
185,81,19450705,1,—,7
186,81,19450706,1,—,7
187,81,19450707,1,—,7
188,81,19450708,1,—,7
189,81,19450709,1,—,7
190,81,19450710,1,—,7
191,81,19450711,1,—,7
192,81,19450712,1,—,7
193,81,19450713,1,—,7
194,81,19450714,1,—,7
195,81,19450715,1,—,7
196,81,19450716,1,—,7
197,81,19450717,1,—,7
198,81,19450718,1,—,7
199,81,19450719,1,—,7
200,81,19450720,1,—,7
201,81,19450721,1,—,7
202,81,19450722,1,—,7
203,81,19450723,1,—,7
204,81,19450724,1,—,7
205,81,19450725,1,—,7
206,81,19450726,1,—,7
207,81,19450727,1,—,7
208,81,19450728,1,—,7
209,81,19450729,1,—,7
210,81,19450730,1,—,7
211,81,19450731,1,—,7
212,81,19450801,1,—,7
213,81,19450802,1,—,7
214,81,19450803,1,—,7
215,81,19450804,1,—,7
216,81,19450805,1,—,7
217,81,19450806,1,—,7
218,81,19450807,1,—,7
219,81,19450808,1,—,7
220,81,19450809,1,—,7
221,81,19450810,1,—,7
222,81,19450811,1,—,7
223,81,19450812,1,—,7
224,81,19450813,1,—,7
225,81,19450814,1,—,7
226,81,19450815,1,—,7
227,81,19450816,1,—,7
228,81,19450817,1,—,7
229,81,19450818,1,—,7
230,81,19450819,1,—,7
231,81,19450820,1,—,7
232,81,19450821,1,—,7
233,81,19450822,1,—,7
234,81,19450823,1,—,7
235,81,19450824,1,—,7
236,81,19450825,1,—,7
237,81,19450826,1,—,7
238,81,19450827,1,—,7
239,81,19450828,1,—,7
240,81,19450829,1,—,7
241,81,19450830,1,—,7
242,81,19450831,1,—,7
243,81,19450901,1,—,7
244,81,19450902,1,—,7
245,81,19450903,1,—,7
246,81,19450904,1,—,7
247,81,19450905,1,—,7
248,81,19450906,1,—,7
249,81,19450907,1,—,7
250,81,19450908,1,—,7
251,81,19450909,1,—,7
252,81,19450910,1,—,7
253,81,19450911,1,—,7
254,81,19450912,1,—,7
255,81,19450913,1,—,7
256,81,19450914,1,—,7
257,81,19450915,1,—,7
258,81,19450916,1,—,7
259,81,19450917,1,—,7
260,81,19450918,1,—,7
261,81,19450919,1,—,7
262,81,19450920,1,—,7
263,81,19450921,1,—,7
264,81,19450922,1,—,7
265,81,19450923,1,—,7
266,81,19450924,1,—,7
267,81,19450925,1,—,7
268,81,19450926,1,—,7
269,81,19450927,1,—,7
270,81,19450928,1,—,7
271,81,19450929,1,—,7
272,81,19450930,1,—,7
273,81,19451001,1,—,7
274,81,19451002,1,—,7
275,81,19451003,1,—,7
276,81,19451004,1,—,7
277,81,19451005,1,—,7
278,81,19451006,1,—,7
279,81,19451007,1,—,7
280,81,19451008,1,—,7
281,81,19451009,1,—,7
282,81,19451010,1,—,7
283,81,19451011,1,—,7
284,81,19451012,1,—,7
285,81,19451013,1,—,7
286,81,19451014,1,—,7
287,81,19451015,1,—,7
288,81,19451016,1,—,7
289,81,19451017,1,—,7
290,81,19451018,1,—,7
291,81,19451019,1,—,7
292,81,19451020,1,—,7
293,81,19451021,1,—,7
294,81,19451022,1,—,7
295,81,19451023,1,—,7
296,81,19451024,1,—,7
297,81,19451025,1,—,7
298,81,19451026,1,—,7
299,81,19451027,1,—,7
300,81,19451028,1,—,7
301,81,19451029,1,—,7
302,81,19451030,1,—,7
303,81,19451031,1,—,7
304,81,19451101,1,—,7
305,81,19451102,1,—,7
306,81,19451103,1,—,7
307,81,19451104,1,—,7
308,81,19451105,1,—,7
309,81,19451106,1,—,7
