,Stn,Datum,Tijd,P,qP,T,qT
0,81,19390101,7.45,751,0,23,0
1,81,19390101,13.45,749,0,29,0
2,81,19390101,19.45,750,0,24,0
3,81,19390102,7.45,749,0,24,0
4,81,19390102,13.45,749,0,29,0
5,81,19390102,19.45,749,0,26,0
6,81,19390103,7.45,750,0,24,0
7,81,19390103,13.45,748,0,28,0
8,81,19390103,19.45,749,0,24,0
9,81,19390104,7.45,749,0,23,0
10,81,19390104,13.45,748,0,29,0
11,81,19390104,19.45,748,0,25,0
12,81,19390105,7.45,748,0,23,0
13,81,19390105,13.45,747,0,28,0
14,81,19390105,19.45,748,0,24,0
15,81,19390106,7.45,748,0,23,0
16,81,19390106,13.45,748,0,29,0
17,81,19390106,19.45,748,0,25,0
18,81,19390107,7.45,748,0,22,0
19,81,19390107,13.45,748,0,27,0
20,81,19390107,19.45,748,0,24,0
21,81,19390108,7.45,748,0,22,0
22,81,19390108,13.45,747,0,28,0
23,81,19390108,19.45,747,0,24,0
24,81,19390109,7.45,747,0,22,0
25,81,19390109,13.45,747,0,26,0
26,81,19390109,19.45,747,0,24,0
27,81,19390110,7.45,748,0,22,0
28,81,19390110,13.45,747,0,27,0
29,81,19390110,19.45,748,0,26,0
30,81,19390111,7.45,749,0,22,0
31,81,19390111,13.45,748,0,27,0
32,81,19390111,19.45,749,0,25,0
33,81,19390112,7.45,750,0,22,0
34,81,19390112,13.45,749,0,28,0
35,81,19390112,19.45,749,0,25,0
36,81,19390113,7.45,749,0,23,0
37,81,19390113,13.45,748,0,29,0
38,81,19390113,19.45,749,0,26,0
39,81,19390114,7.45,748,0,24,0
40,81,19390114,13.45,748,0,29,0
41,81,19390114,19.45,749,0,28,0
42,81,19390115,7.45,749,0,24,0
43,81,19390115,13.45,748,0,29,0
44,81,19390115,19.45,747,0,28,0
45,81,19390116,7.45,750,0,25,0
46,81,19390116,13.45,749,0,30,0
47,81,19390116,19.45,749,0,28,0
48,81,19390117,7.45,750,0,25,0
49,81,19390117,13.45,749,0,30,0
50,81,19390117,19.45,749,0,28,0
51,81,19390118,7.45,749,0,25,0
52,81,19390118,13.45,748,0,29,0
53,81,19390118,19.45,748,0,27,0
54,81,19390119,7.45,748,0,24,0
55,81,19390119,13.45,748,0,29,0
56,81,19390119,19.45,748,0,28,0
57,81,19390120,7.45,749,0,23,0
58,81,19390120,13.45,748,0,30,0
59,81,19390120,19.45,748,0,28,0
60,81,19390121,7.45,748,0,23,0
61,81,19390121,13.45,748,0,31,0
62,81,19390121,19.45,748,0,28,0
63,81,19390122,7.45,748,0,23,0
64,81,19390122,13.45,747,0,29,0
65,81,19390122,19.45,748,0,26,0
66,81,19390123,7.45,748,0,23,0
67,81,19390123,13.45,747,0,30,0
68,81,19390123,19.45,748,0,26,0
69,81,19390124,7.45,749,0,24,0
70,81,19390124,13.45,749,0,28,0
71,81,19390124,19.45,750,0,26,0
72,81,19390125,7.45,750,0,22,0
73,81,19390125,13.45,749,0,29,0
74,81,19390125,19.45,750,0,26,0
75,81,19390126,7.45,749,0,23,0
76,81,19390126,13.45,748,0,28,0
77,81,19390126,19.45,748,0,26,0
78,81,19390127,7.45,748,0,23,0
79,81,19390127,13.45,747,0,28,0
80,81,19390127,19.45,748,0,26,0
81,81,19390128,7.45,749,0,23,0
82,81,19390128,13.45,749,0,29,0
83,81,19390128,19.45,749,0,27,0
84,81,19390129,7.45,749,0,23,0
85,81,19390129,13.45,749,0,25,0
86,81,19390129,19.45,750,0,24,0
87,81,19390130,7.45,750,0,22,0
88,81,19390130,13.45,749,0,28,0
89,81,19390130,19.45,749,0,27,0
90,81,19390131,7.45,749,0,23,0
91,81,19390131,13.45,748,0,29,0
92,81,19390131,19.45,749,0,25,0
93,81,19390201,7.45,749,0,23,0
94,81,19390201,13.45,748,0,28,0
95,81,19390201,19.45,749,0,26,0
96,81,19390202,7.45,749,0,23,0
97,81,19390202,13.45,749,0,28,0
98,81,19390202,19.45,749,0,26,0
99,81,19390203,7.45,749,0,23,0
100,81,19390203,13.45,749,0,29,0
101,81,19390203,19.45,750,0,25,0
102,81,19390204,7.45,750,0,23,0
103,81,19390204,13.45,749,0,28,0
104,81,19390204,19.45,750,0,26,0
105,81,19390205,7.45,749,0,23,0
106,81,19390205,13.45,749,0,30,0
107,81,19390205,19.45,749,0,26,0
108,81,19390206,7.45,748,0,23,0
109,81,19390206,13.45,748,0,28,0
110,81,19390206,19.45,749,0,26,0
111,81,19390207,7.45,749,0,23,0
112,81,19390207,13.45,749,0,29,0
113,81,19390207,19.45,749,0,27,0
114,81,19390208,7.45,750,0,24,0
115,81,19390208,13.45,750,0,29,0
116,81,19390208,19.45,750,0,27,0
117,81,19390209,7.45,750,0,24,0
118,81,19390209,13.45,750,0,27,0
119,81,19390209,19.45,750,0,25,0
120,81,19390210,7.45,750,0,23,0
121,81,19390210,13.45,750,0,27,0
122,81,19390210,19.45,750,0,25,0
123,81,19390211,7.45,750,0,23,0
124,81,19390211,13.45,750,0,27,0
125,81,19390211,19.45,751,0,24,0
126,81,19390212,7.45,750,0,22,0
127,81,19390212,13.45,750,0,27,0
128,81,19390212,19.45,750,0,24,0
129,81,19390213,7.45,750,0,22,0
130,81,19390213,13.45,749,0,27,0
131,81,19390213,19.45,750,0,26,0
132,81,19390214,7.45,749,0,23,0
133,81,19390214,13.45,749,0,28,0
134,81,19390214,19.45,749,0,26,0
135,81,19390215,7.45,748,0,22,0
136,81,19390215,13.45,748,0,29,0
137,81,19390215,19.45,749,0,26,0
138,81,19390216,7.45,749,0,23,0
139,81,19390216,13.45,749,0,29,0
140,81,19390216,19.45,749,0,25,0
141,81,19390217,7.45,749,0,23,0
142,81,19390217,13.45,749,0,29,0
143,81,19390217,19.45,749,0,26,0
144,81,19390218,7.45,748,0,22,0
145,81,19390218,13.45,748,0,30,0
146,81,19390218,19.45,748,0,25,0
147,81,19390219,7.45,747,0,23,0
148,81,19390219,13.45,747,0,30,0
149,81,19390219,19.45,747,0,25,0
150,81,19390220,7.45,747,0,22,0
151,81,19390220,13.45,747,0,31,0
152,81,19390220,19.45,748,0,27,0
153,81,19390221,7.45,748,0,23,0
154,81,19390221,13.45,748,0,29,0
155,81,19390221,19.45,749,0,27,0
156,81,19390222,7.45,749,0,24,0
157,81,19390222,13.45,748,0,29,0
158,81,19390222,19.45,748,0,26,0
159,81,19390223,7.45,748,0,24,0
160,81,19390223,13.45,748,0,28,0
161,81,19390223,19.45,748,0,27,0
162,81,19390224,7.45,748,0,24,0
163,81,19390224,13.45,748,0,30,0
164,81,19390224,19.45,749,0,27,0
165,81,19390225,7.45,749,0,24,0
166,81,19390225,13.45,749,0,29,0
167,81,19390225,19.45,750,0,26,0
168,81,19390226,7.45,750,0,24,0
169,81,19390226,13.45,750,0,29,0
170,81,19390226,19.45,750,0,26,0
171,81,19390227,7.45,749,0,23,0
172,81,19390227,13.45,748,0,28,0
173,81,19390227,19.45,748,0,26,0
174,81,19390228,7.45,749,0,23,0
175,81,19390228,13.45,748,0,27,0
176,81,19390228,19.45,749,0,26,0
177,81,19390301,7.45,749,0,23,0
178,81,19390301,13.45,748,0,27,0
179,81,19390301,19.45,748,0,25,0
180,81,19390302,7.45,748,0,23,0
181,81,19390302,13.45,748,0,26,0
182,81,19390302,19.45,748,0,25,0
183,81,19390303,7.45,748,0,23,0
184,81,19390303,13.45,748,0,30,0
185,81,19390303,19.45,748,0,28,0
186,81,19390304,7.45,749,0,24,0
187,81,19390304,13.45,749,0,30,0
188,81,19390304,19.45,749,0,27,0
189,81,19390305,7.45,750,0,24,0
190,81,19390305,13.45,749,0,30,0
191,81,19390305,19.45,750,0,26,0
192,81,19390306,7.45,750,0,23,0
193,81,19390306,13.45,750,0,30,0
194,81,19390306,19.45,751,0,26,0
195,81,19390307,7.45,751,0,22,0
196,81,19390307,13.45,751,0,30,0
197,81,19390307,19.45,751,0,26,0
198,81,19390308,7.45,751,0,23,0
199,81,19390308,13.45,750,0,28,0
200,81,19390308,19.45,750,0,25,0
201,81,19390309,7.45,749,0,23,0
202,81,19390309,13.45,749,0,27,0
203,81,19390309,19.45,749,0,25,0
204,81,19390310,7.45,749,0,22,0
205,81,19390310,13.45,748,0,29,0
206,81,19390310,19.45,749,0,26,0
207,81,19390311,7.45,749,0,24,0
208,81,19390311,13.45,748,0,25,0
209,81,19390311,19.45,748,0,23,0
210,81,19390312,7.45,748,0,22,0
211,81,19390312,13.45,747,0,27,0
212,81,19390312,19.45,748,0,26,0
213,81,19390313,7.45,748,0,22,0
214,81,19390313,13.45,747,0,29,0
215,81,19390313,19.45,747,0,25,0
216,81,19390314,7.45,748,0,23,0
217,81,19390314,13.45,747,0,30,0
218,81,19390314,19.45,748,0,26,0
219,81,19390315,7.45,749,0,23,0
220,81,19390315,13.45,748,0,29,0
221,81,19390315,19.45,749,0,26,0
222,81,19390316,7.45,749,0,23,0
223,81,19390316,13.45,749,0,28,0
224,81,19390316,19.45,749,0,25,0
225,81,19390317,7.45,749,0,23,0
226,81,19390317,13.45,748,0,28,0
227,81,19390317,19.45,749,0,25,0
228,81,19390318,7.45,749,0,22,0
229,81,19390318,13.45,749,0,27,0
230,81,19390318,19.45,749,0,25,0
231,81,19390319,7.45,750,0,23,0
232,81,19390319,13.45,749,0,28,0
233,81,19390319,19.45,749,0,26,0
234,81,19390320,7.45,748,0,23,0
235,81,19390320,13.45,748,0,29,0
236,81,19390320,19.45,748,0,26,0
237,81,19390321,7.45,747,0,23,0
238,81,19390321,13.45,747,0,29,0
239,81,19390321,19.45,747,0,28,0
240,81,19390322,7.45,747,0,22,0
241,81,19390322,13.45,747,0,28,0
242,81,19390322,19.45,748,0,27,0
243,81,19390323,7.45,748,0,23,0
244,81,19390323,13.45,748,0,30,0
245,81,19390323,19.45,749,0,27,0
246,81,19390324,7.45,748,0,23,0
247,81,19390324,13.45,748,0,27,0
248,81,19390324,19.45,749,0,28,0
249,81,19390325,7.45,749,0,23,0
250,81,19390325,13.45,749,0,27,0
251,81,19390325,19.45,749,0,26,0
252,81,19390326,7.45,749,0,23,0
253,81,19390326,13.45,749,0,27,0
254,81,19390326,19.45,749,0,26,0
255,81,19390327,7.45,749,0,24,0
256,81,19390327,13.45,748,0,29,0
257,81,19390327,19.45,749,0,26,0
258,81,19390328,7.45,749,0,24,0
259,81,19390328,13.45,749,0,26,0
260,81,19390328,19.45,749,0,26,0
261,81,19390329,7.45,749,0,23,0
262,81,19390329,13.45,749,0,28,0
263,81,19390329,19.45,749,0,26,0
264,81,19390330,7.45,749,0,23,0
265,81,19390330,13.45,748,0,27,0
266,81,19390330,19.45,749,0,25,0
267,81,19390331,7.45,749,0,24,0
268,81,19390331,13.45,748,0,29,0
269,81,19390331,19.45,749,0,26,0
270,81,19390401,7.45,749,0,24,0
271,81,19390401,13.45,749,0,28,0
272,81,19390401,19.45,748,0,25,0
273,81,19390402,7.45,749,0,23,0
274,81,19390402,13.45,749,0,28,0
275,81,19390402,19.45,749,0,27,0
276,81,19390403,7.45,749,0,24,0
277,81,19390403,13.45,748,0,29,0
278,81,19390403,19.45,748,0,26,0
279,81,19390404,7.45,748,0,24,0
280,81,19390404,13.45,747,0,28,0
281,81,19390404,19.45,747,0,27,0
282,81,19390405,7.45,747,0,23,0
283,81,19390405,13.45,747,0,30,0
284,81,19390405,19.45,748,0,27,0
285,81,19390406,7.45,749,0,24,0
286,81,19390406,13.45,749,0,29,0
287,81,19390406,19.45,750,0,25,0
288,81,19390407,7.45,750,0,23,0
289,81,19390407,13.45,750,0,28,0
290,81,19390407,19.45,750,0,27,0
291,81,19390408,7.45,750,0,24,0
292,81,19390408,13.45,749,0,29,0
293,81,19390408,19.45,749,0,27,0
294,81,19390409,7.45,749,0,23,0
295,81,19390409,13.45,748,0,29,0
296,81,19390409,19.45,748,0,27,0
297,81,19390410,7.45,748,0,24,0
298,81,19390410,13.45,748,0,29,0
299,81,19390410,19.45,749,0,26,0
300,81,19390411,7.45,749,0,24,0
301,81,19390411,13.45,749,0,29,0
302,81,19390411,19.45,749,0,26,0
303,81,19390412,7.45,750,0,23,0
304,81,19390412,13.45,749,0,29,0
305,81,19390412,19.45,750,0,26,0
306,81,19390413,7.45,750,0,24,0
307,81,19390413,13.45,750,0,30,0
308,81,19390413,19.45,750,0,27,0
309,81,19390414,7.45,750,0,24,0
310,81,19390414,13.45,749,0,30,0
311,81,19390414,19.45,750,0,27,0
312,81,19390415,7.45,750,0,24,0
313,81,19390415,13.45,749,0,29,0
314,81,19390415,19.45,750,0,27,0
315,81,19390416,7.45,750,0,24,0
316,81,19390416,13.45,749,0,30,0
317,81,19390416,19.45,750,0,28,0
318,81,19390417,7.45,750,0,24,0
319,81,19390417,13.45,749,0,29,0
320,81,19390417,19.45,750,0,26,0
321,81,19390418,7.45,750,0,24,0
322,81,19390418,13.45,750,0,29,0
323,81,19390418,19.45,750,0,26,0
324,81,19390419,7.45,750,0,24,0
325,81,19390419,13.45,750,0,28,0
326,81,19390419,19.45,750,0,26,0
327,81,19390420,7.45,750,0,24,0
328,81,19390420,13.45,750,0,29,0
329,81,19390420,19.45,750,0,26,0
330,81,19390421,7.45,750,0,24,0
331,81,19390421,13.45,750,0,29,0
332,81,19390421,19.45,750,0,25,0
333,81,19390422,7.45,750,0,23,0
334,81,19390422,13.45,750,0,29,0
335,81,19390422,19.45,750,0,26,0
336,81,19390423,7.45,748,0,23,0
337,81,19390423,13.45,748,0,26,0
338,81,19390423,19.45,748,0,25,0
339,81,19390424,7.45,748,0,23,0
340,81,19390424,13.45,748,0,29,0
341,81,19390424,19.45,748,0,27,0
342,81,19390425,7.45,748,0,24,0
343,81,19390425,13.45,748,0,29,0
344,81,19390425,19.45,748,0,25,0
345,81,19390426,7.45,748,0,24,0
346,81,19390426,13.45,748,0,29,0
347,81,19390426,19.45,748,0,26,0
348,81,19390427,7.45,748,0,24,0
349,81,19390427,13.45,748,0,25,0
350,81,19390427,19.45,748,0,26,0
351,81,19390428,7.45,748,0,24,0
352,81,19390428,13.45,747,0,30,0
353,81,19390428,19.45,748,0,27,0
354,81,19390429,7.45,748,0,24,0
355,81,19390429,13.45,750,0,30,0
356,81,19390429,19.45,750,0,27,0
357,81,19390430,7.45,749,0,24,0
358,81,19390430,13.45,749,0,29,0
359,81,19390430,19.45,749,0,27,0
360,81,19390501,7.45,749,0,24,0
361,81,19390501,13.45,749,0,30,0
362,81,19390501,19.45,749,0,27,0
363,81,19390502,7.45,749,0,24,0
364,81,19390502,13.45,748,0,27,0
365,81,19390502,19.45,748,0,26,0
366,81,19390503,7.45,748,0,25,0
367,81,19390503,13.45,748,0,27,0
368,81,19390503,19.45,748,0,26,0
369,81,19390504,7.45,749,0,25,0
370,81,19390504,13.45,749,0,29,0
371,81,19390504,19.45,749,0,27,0
372,81,19390505,7.45,749,0,25,0
373,81,19390505,13.45,749,0,29,0
374,81,19390505,19.45,748,0,26,0
375,81,19390506,7.45,749,0,24,0
376,81,19390506,13.45,749,0,29,0
377,81,19390506,19.45,748,0,26,0
378,81,19390507,7.45,748,0,24,0
379,81,19390507,13.45,748,0,30,0
380,81,19390507,19.45,748,0,27,0
381,81,19390508,7.45,748,0,24,0
382,81,19390508,13.45,748,0,30,0
