,Stn,Datum,Tijd,P,qP,T,qT
0,81,19280101,7.45,754.8,0,24,0
1,81,19280101,13.45,755.0,0,27,0
2,81,19280101,19.45,755.7,0,25,0
3,81,19280102,7.45,756.3,0,24,0
4,81,19280102,13.45,754.3,0,28,0
5,81,19280102,19.45,754.7,0,25,0
6,81,19280103,7.45,754.8,0,24,0
7,81,19280103,13.45,754.6,0,26,0
8,81,19280103,19.45,755.7,0,25,0
9,81,19280104,7.45,756.4,0,23,0
10,81,19280104,13.45,755.3,0,28,0
11,81,19280104,19.45,755.7,0,25,0
12,81,19280105,7.45,756.7,0,24,0
13,81,19280105,13.45,746.7,0,25,0
14,81,19280105,19.45,747.7,0,25,0
15,81,19280106,7.45,758.3,0,24,0
16,81,19280106,13.45,756.1,0,26,0
17,81,19280106,19.45,755.6,0,26,0
18,81,19280107,7.45,755.8,0,24,0
19,81,19280107,13.45,755.7,0,25,0
20,81,19280107,19.45,755.6,0,26,0
21,81,19280108,7.45,754.9,0,23,0
22,81,19280108,13.45,754.5,0,27,0
23,81,19280108,19.45,754.7,0,25,0
24,81,19280109,7.45,754.8,0,24,0
25,81,19280109,13.45,754.2,0,29,0
26,81,19280109,19.45,754.6,0,26,0
27,81,19280110,7.45,754.6,0,26,0
28,81,19280110,13.45,754.3,0,28,0
29,81,19280110,19.45,754.7,0,26,0
30,81,19280111,7.45,755.8,0,24,0
31,81,19280111,13.45,754.3,0,28,0
32,81,19280111,19.45,755.6,0,26,0
33,81,19280112,7.45,755.8,0,24,0
34,81,19280112,13.45,754.7,0,29,0
35,81,19280112,19.45,755.6,0,26,0
36,81,19280113,7.45,756.8,0,24,0
37,81,19280113,13.45,756.2,0,29,0
38,81,19280113,19.45,757.5,0,27,0
39,81,19280114,7.45,758.2,0,25,0
40,81,19280114,13.45,757.3,0,28,0
41,81,19280114,19.45,757.5,0,27,0
42,81,19280115,7.45,758.2,0,25,0
43,81,19280115,13.45,757.3,0,28,0
44,81,19280115,19.45,757.6,0,26,0
45,81,19280116,7.45,756.7,0,25,0
46,81,19280116,13.45,755.3,0,28,0
47,81,19280116,19.45,755.6,0,26,0
48,81,19280117,7.45,756.8,0,24,0
49,81,19280117,13.45,755.3,0,28,0
50,81,19280117,19.45,755.7,0,25,0
51,81,19280118,7.45,755.8,0,24,0
52,81,19280118,13.45,754.3,0,28,0
53,81,19280118,19.45,754.7,0,25,0
54,81,19280119,7.45,755.8,0,24,0
55,81,19280119,13.45,755.3,0,28,0
56,81,19280119,19.45,756.6,0,26,0
57,81,19280120,7.45,757.2,0,25,0
58,81,19280120,13.45,755.2,0,28,0
59,81,19280120,19.45,756.6,0,26,0
60,81,19280121,7.45,756.8,0,24,0
61,81,19280121,13.45,755.7,0,29,0
62,81,19280121,19.45,756.6,0,26,0
63,81,19280122,7.45,758.3,0,24,0
64,81,19280122,13.45,757.3,0,28,0
65,81,19280122,19.45,756.7,0,25,0
66,81,19280123,7.45,755.8,0,24,0
67,81,19280123,13.45,754.8,0,28,0
68,81,19280123,19.45,755.6,0,26,0
69,81,19280124,7.45,755.7,0,25,0
70,81,19280124,13.45,755.2,0,29,0
71,81,19280124,19.45,755.6,0,26,0
72,81,19280125,7.45,756.7,0,25,0
73,81,19280125,13.45,754.7,0,29,0
74,81,19280125,19.45,755.6,0,26,0
75,81,19280126,7.45,756.3,0,24,0
76,81,19280126,13.45,755.0,0,27,0
77,81,19280126,19.45,755.7,0,25,0
78,81,19280127,7.45,756.3,0,24,0
79,81,19280127,13.45,755.0,0,27,0
80,81,19280127,19.45,755.7,0,25,0
81,81,19280128,7.45,757.3,0,24,0
82,81,19280128,13.45,755.3,0,28,0
83,81,19280128,19.45,755.6,0,26,0
84,81,19280129,7.45,755.7,0,25,0
85,81,19280129,13.45,754.7,0,29,0
86,81,19280129,19.45,755.6,0,26,0
87,81,19280130,7.45,755.8,0,24,0
88,81,19280130,13.45,755.3,0,28,0
89,81,19280130,19.45,755.6,0,26,0
90,81,19280131,7.45,755.3,0,24,0
91,81,19280131,13.45,755.5,0,27,0
92,81,19280131,19.45,755.6,0,26,0
93,81,19280201,7.45,755.8,0,24,0
94,81,19280201,13.45,755.3,0,28,0
95,81,19280201,19.45,755.1,0,26,0
96,81,19280202,7.45,755.7,0,25,0
97,81,19280202,13.45,756.3,0,28,0
98,81,19280202,19.45,756.7,0,25,0
99,81,19280203,7.45,756.3,0,24,0
100,81,19280203,13.45,755.5,0,27,0
101,81,19280203,19.45,756.1,0,26,0
102,81,19280204,7.45,756.3,0,24,0
103,81,19280204,13.45,755.3,0,28,0
104,81,19280204,19.45,755.6,0,26,0
105,81,19280205,7.45,755.3,0,24,0
106,81,19280205,13.45,755.5,0,27,0
107,81,19280205,19.45,755.6,0,26,0
108,81,19280206,7.45,755.8,0,24,0
109,81,19280206,13.45,755.5,0,27,0
110,81,19280206,19.45,756.1,0,26,0
111,81,19280207,7.45,756.3,0,24,0
112,81,19280207,13.45,756.3,0,28,0
113,81,19280207,19.45,756.5,0,27,0
114,81,19280208,7.45,755.9,0,23,0
115,81,19280208,13.45,755.5,0,27,0
116,81,19280208,19.45,756.6,0,26,0
117,81,19280209,7.45,756.9,0,23,0
118,81,19280209,13.45,754.3,0,28,0
119,81,19280209,19.45,754.6,0,26,0
120,81,19280210,7.45,755.3,0,24,0
121,81,19280210,13.45,754.6,0,26,0
122,81,19280210,19.45,755.7,0,25,0
123,81,19280211,7.45,756.9,0,23,0
124,81,19280211,13.45,756.6,0,26,0
125,81,19280211,19.45,756.7,0,25,0
126,81,19280212,7.45,756.9,0,23,0
127,81,19280212,13.45,755.5,0,27,0
128,81,19280212,19.45,756.7,0,25,0
129,81,19280213,7.45,757.4,0,23,0
130,81,19280213,13.45,756.3,0,28,0
131,81,19280213,19.45,756.6,0,26,0
132,81,19280214,7.45,756.8,0,24,0
133,81,19280214,13.45,756.3,0,28,0
134,81,19280214,19.45,756.6,0,26,0
135,81,19280215,7.45,758.3,0,24,0
136,81,19280215,13.45,756.3,0,28,0
137,81,19280215,19.45,757.1,0,26,0
138,81,19280216,7.45,757.7,0,24,0
139,81,19280216,13.45,756.3,0,28,0
140,81,19280216,19.45,756.7,0,25,0
