,Stn,Datum,Tijd,P,qP,T,qT
0,81,19320101,7.45,757.0,0,24,0
1,81,19320101,13.45,756.0,0,30,0
2,81,19320101,19.45,757.0,0,24,0
3,81,19320102,7.45,757.0,0,24,0
4,81,19320102,13.45,756.0,0,30,0
5,81,19320102,19.45,757.0,0,24,0
6,81,19320103,7.45,757.0,0,24,0
7,81,19320103,13.45,756.0,0,30,0
8,81,19320103,19.45,757.0,0,24,0
9,81,19320104,7.45,756.0,0,23,0
10,81,19320104,13.45,755.0,0,30,0
11,81,19320104,19.45,756.0,0,24,0
12,81,19320105,7.45,756.0,0,22,0
13,81,19320105,13.45,755.0,0,30,0
14,81,19320105,19.45,756.0,0,23,0
15,81,19320106,7.45,755.0,0,22,0
16,81,19320106,13.45,754.0,0,30,0
17,81,19320106,19.45,754.0,0,23,0
18,81,19320107,7.45,754.0,0,31,0
19,81,19320107,13.45,753.0,0,28,0
20,81,19320107,19.45,754.0,0,22,0
21,81,19320108,7.45,752.0,0,30,0
22,81,19320108,13.45,751.0,0,29,0
23,81,19320108,19.45,752.0,0,20,0
24,81,19320109,7.45,754.0,0,22,0
25,81,19320109,13.45,754.0,0,29,0
26,81,19320109,19.45,755.0,0,22,0
27,81,19320110,7.45,759.0,0,26,0
28,81,19320110,13.45,758.0,0,31,0
29,81,19320110,19.45,759.0,0,25,0
30,81,19320111,7.45,760.0,0,26,0
31,81,19320111,13.45,759.0,0,30,0
32,81,19320111,19.45,760.0,0,25,0
33,81,19320112,7.45,760.0,0,26,0
34,81,19320112,13.45,759.0,0,30,0
35,81,19320112,19.45,760.0,0,25,0
36,81,19320113,7.45,759.0,0,26,0
37,81,19320113,13.45,758.0,0,30,0
38,81,19320113,19.45,759.0,0,25,0
39,81,19320114,7.45,758.0,0,24,0
40,81,19320114,13.45,756.0,0,29,0
41,81,19320114,19.45,757.0,0,24,0
42,81,19320115,7.45,757.0,0,24,0
43,81,19320115,13.45,756.0,0,28,0
44,81,19320115,19.45,757.0,0,24,0
45,81,19320116,7.45,757.0,0,24,0
46,81,19320116,13.45,756.0,0,28,0
47,81,19320116,19.45,757.0,0,24,0
48,81,19320117,7.45,759.0,0,24,0
49,81,19320117,13.45,758.0,0,29,0
50,81,19320117,19.45,759.0,0,24,0
51,81,19320118,7.45,760.0,0,24,0
52,81,19320118,13.45,759.0,0,28,0
53,81,19320118,19.45,759.0,0,24,0
54,81,19320119,7.45,758.0,0,24,0
55,81,19320119,13.45,757.0,0,29,0
56,81,19320119,19.45,758.0,0,24,0
57,81,19320120,7.45,758.0,0,24,0
58,81,19320120,13.45,757.0,0,29,0
59,81,19320120,19.45,758.0,0,24,0
60,81,19320121,7.45,758.0,0,24,0
61,81,19320121,13.45,757.0,0,29,0
62,81,19320121,19.45,758.0,0,24,0
63,81,19320122,7.45,758.0,0,24,0
