,Stn,Datum,Tijd,P,qP,T,qT
0,81,19340101,7.45,759.8,0,25,0
1,81,19340101,13.45,758.7,0,30,0
2,81,19340101,19.45,759.8,0,25,0
3,81,19340102,7.45,759.8,0,25,0
4,81,19340102,13.45,758.7,0,30,0
5,81,19340102,19.45,759.8,0,25,0
6,81,19340103,7.45,760.4,0,24,0
7,81,19340103,13.45,760,0,27,0
8,81,19340103,19.45,759.4,0,24,0
9,81,19340104,7.45,759.4,0,24,0
10,81,19340104,13.45,758.4,0,29,0
11,81,19340104,19.45,759.4,0,24,0
12,81,19340105,7.45,760.4,0,24,0
13,81,19340105,13.45,759.3,0,29,0
14,81,19340105,19.45,759.3,0,25,0
15,81,19340106,7.45,760.4,0,24,0
16,81,19340106,13.45,759.9,0,28,0
17,81,19340106,19.45,760.3,0,25,0
18,81,19340107,7.45,760.4,0,24,0
19,81,19340107,13.45,759.8,0,29,0
20,81,19340107,19.45,761.9,0,24,0
21,81,19340108,7.45,761.4,0,24,0
22,81,19340108,13.45,759.8,0,29,0
23,81,19340108,19.45,761.7,0,25,0
24,81,19340109,7.45,761.4,0,24,0
25,81,19340109,13.45,759.8,0,29,0
26,81,19340109,19.45,760.9,0,24,0
27,81,19340110,7.45,760.4,0,24,0
28,81,19340110,13.45,759.8,0,29,0
29,81,19340110,19.45,760.9,0,24,0
30,81,19340111,7.45,761.5,0,23,0
31,81,19340111,13.45,759.9,0,28,0
32,81,19340111,19.45,761.9,0,24,0
33,81,19340112,7.45,761.5,0,23,0
34,81,19340112,13.45,761.4,0,29,0
35,81,19340112,19.45,761.3,0,25,0
36,81,19340113,7.45,761,0,23,0
37,81,19340113,13.45,759.8,0,29,0
38,81,19340113,19.45,760.9,0,24,0
39,81,19340114,7.45,761,0,23,0
40,81,19340114,13.45,759.8,0,29,0
41,81,19340114,19.45,760.9,0,24,0
42,81,19340115,7.45,760.9,0,24,0
43,81,19340115,13.45,759.8,0,29,0
44,81,19340115,19.45,760.9,0,24,0
45,81,19340116,7.45,761.5,0,23,0
46,81,19340116,13.45,760.3,0,29,0
47,81,19340116,19.45,761.4,0,24,0
48,81,19340117,7.45,760.9,0,24,0
49,81,19340117,13.45,760.3,0,29,0
50,81,19340117,19.45,760.3,0,25,0
51,81,19340118,7.45,761,0,23,0
52,81,19340118,13.45,760.2,0,30,0
53,81,19340118,19.45,761.4,0,24,0
54,81,19340119,7.45,760.9,0,24,0
55,81,19340119,13.45,760.2,0,30,0
56,81,19340119,19.45,760.9,0,24,0
57,81,19340120,7.45,760.9,0,24,0
58,81,19340120,13.45,760.3,0,29,0
59,81,19340120,19.45,760.9,0,24,0
60,81,19340121,7.45,760.9,0,24,0
61,81,19340121,13.45,760.2,0,30,0
