,Stn,Datum,Tijd,P,qP,T,qT
0,81,19370101,7.45,743,0,23,0
1,81,19370101,13.45,743,0,23,0
2,81,19370101,19.45,743,0,23,0
3,81,19370102,7.45,742,0,23,0
4,81,19370102,13.45,742,0,23,0
5,81,19370102,19.45,744,0,23,0
6,81,19370103,7.45,744,0,23,0
7,81,19370103,13.45,744,0,23,0
8,81,19370103,19.45,744,0,23,0
9,81,19370104,7.45,745,0,23,0
10,81,19370104,13.45,745,0,24,0
11,81,19370104,19.45,745,0,23,0
12,81,19370105,7.45,746,0,23,0
13,81,19370105,13.45,745,0,25,0
14,81,19370105,19.45,745,0,23,0
15,81,19370106,7.45,745,0,23,0
16,81,19370106,13.45,744,0,26,0
17,81,19370106,19.45,744,0,24,0
18,81,19370107,7.45,744,0,23,0
19,81,19370107,13.45,743,0,25,0
20,81,19370107,19.45,743,0,23,0
21,81,19370108,7.45,745,0,23,0
22,81,19370108,13.45,744,0,25,0
23,81,19370108,19.45,743,0,24,0
24,81,19370109,7.45,745,0,24,0
25,81,19370109,13.45,744,0,26,0
26,81,19370109,19.45,745,0,24,0
27,81,19370110,7.45,745,0,24,0
28,81,19370110,13.45,745,0,25,0
29,81,19370110,19.45,745,0,24,0
30,81,19370111,7.45,746,0,24,0
31,81,19370111,13.45,745,0,25,0
32,81,19370111,19.45,745,0,24,0
33,81,19370112,7.45,745,0,23,0
34,81,19370112,13.45,745,0,29,0
35,81,19370112,19.45,745,0,25,0
36,81,19370113,7.45,746,0,24,0
37,81,19370113,13.45,745,0,28,0
38,81,19370113,19.45,746,0,25,0
39,81,19370114,7.45,748,0,24,0
40,81,19370114,13.45,746,0,27,0
41,81,19370114,19.45,747,0,26,0
42,81,19370115,7.45,747,0,24,0
43,81,19370115,13.45,746,0,27,0
44,81,19370115,19.45,746,0,26,0
45,81,19370116,7.45,746,0,23,0
46,81,19370116,13.45,744,0,28,0
47,81,19370116,19.45,745,0,25,0
48,81,19370117,7.45,745,0,25,0
49,81,19370117,13.45,745,0,27,0
50,81,19370117,19.45,746,0,25,0
51,81,19370118,7.45,748,0,24,0
52,81,19370118,13.45,747,0,25,0
53,81,19370118,19.45,748,0,24,0
54,81,19370119,7.45,748,0,23,0
55,81,19370119,13.45,747,0,27,0
56,81,19370119,19.45,748,0,25,0
57,81,19370120,7.45,748,0,23,0
58,81,19370120,13.45,746,0,27,0
59,81,19370120,19.45,747,0,26,0
60,81,19370121,7.45,746,0,23,0
61,81,19370121,13.45,745,0,28,0
62,81,19370121,19.45,745,0,26,0
63,81,19370122,7.45,745,0,23,0
64,81,19370122,13.45,745,0,27,0
65,81,19370122,19.45,746,0,25,0
66,81,19370123,7.45,746,0,23,0
67,81,19370123,13.45,745,0,25,0
68,81,19370123,19.45,745,0,24,0
69,81,19370124,7.45,747,0,24,0
70,81,19370124,13.45,746,0,27,0
71,81,19370124,19.45,747,0,25,0
72,81,19370125,7.45,747,0,23,0
73,81,19370125,13.45,746,0,28,0
74,81,19370125,19.45,746,0,26,0
75,81,19370126,7.45,746,0,23,0
76,81,19370126,13.45,746,0,27,0
77,81,19370126,19.45,746,0,25,0
78,81,19370127,7.45,746,0,23,0
79,81,19370127,13.45,747,0,28,0
80,81,19370127,19.45,746,0,25,0
81,81,19370128,7.45,746,0,23,0
82,81,19370128,13.45,745,0,26,0
83,81,19370128,19.45,746,0,25,0
84,81,19370129,7.45,746,0,23,0
85,81,19370129,13.45,745,0,28,0
86,81,19370129,19.45,745,0,24,0
87,81,19370130,7.45,745,0,23,0
88,81,19370130,13.45,745,0,27,0
89,81,19370130,19.45,745,0,25,0
90,81,19370131,7.45,745,0,24,0
91,81,19370131,13.45,745,0,28,0
92,81,19370131,19.45,745,0,27,0
93,81,19370201,7.45,746,0,23,0
94,81,19370201,13.45,745,0,27,0
95,81,19370201,19.45,745,0,25,0
96,81,19370202,7.45,745,0,23,0
97,81,19370202,13.45,744,0,30,0
98,81,19370202,19.45,745,0,25,0
99,81,19370203,7.45,745,0,24,0
100,81,19370203,13.45,744,0,27,0
101,81,19370203,19.45,745,0,24,0
102,81,19370204,7.45,747,0,22,0
103,81,19370204,13.45,745,0,25,0
104,81,19370204,19.45,746,0,25,0
105,81,19370205,7.45,746,0,24,0
106,81,19370205,13.45,745,0,27,0
107,81,19370205,19.45,745,0,25,0
108,81,19370206,7.45,745,0,23,0
109,81,19370206,13.45,745,0,28,0
110,81,19370206,19.45,746,0,27,0
111,81,19370207,7.45,746,0,24,0
112,81,19370207,13.45,746,0,28,0
113,81,19370207,19.45,747,0,26,0
114,81,19370208,7.45,746,0,25,0
115,81,19370208,13.45,746,0,27,0
116,81,19370208,19.45,747,0,25,0
117,81,19370209,7.45,747,0,24,0
118,81,19370209,13.45,746,0,28,0
119,81,19370209,19.45,747,0,26,0
120,81,19370210,7.45,746,0,24,0
121,81,19370210,13.45,745,0,29,0
122,81,19370210,19.45,745,0,26,0
123,81,19370211,7.45,745,0,23,0
124,81,19370211,13.45,745,0,27,0
125,81,19370211,19.45,745,0,25,0
126,81,19370212,7.45,746,0,23,0
127,81,19370212,13.45,745,0,27,0
128,81,19370212,19.45,746,0,25,0
129,81,19370213,7.45,746,0,24,0
130,81,19370213,13.45,746,0,26,0
131,81,19370213,19.45,746,0,24,0
132,81,19370214,7.45,746,0,23,0
133,81,19370214,13.45,745,0,26,0
134,81,19370214,19.45,746,0,25,0
135,81,19370215,7.45,746,0,23,0
136,81,19370215,13.45,745,0,28,0
137,81,19370215,19.45,745,0,26,0
138,81,19370216,7.45,745,0,24,0
139,81,19370216,13.45,745,0,29,0
140,81,19370216,19.45,745,0,27,0
141,81,19370217,7.45,745,0,23,0
142,81,19370217,13.45,745,0,28,0
143,81,19370217,19.45,745,0,26,0
144,81,19370218,7.45,745,0,25,0
145,81,19370218,13.45,745,0,30,0
146,81,19370218,19.45,744,0,26,0
147,81,19370219,7.45,744,0,23,0
148,81,19370219,13.45,744,0,27,0
149,81,19370219,19.45,744,0,25,0
150,81,19370220,7.45,744,0,22,0
151,81,19370220,13.45,744,0,25,0
152,81,19370220,19.45,745,0,24,0
153,81,19370221,7.45,745,0,22,0
154,81,19370221,13.45,745,0,27,0
155,81,19370221,19.45,745,0,26,0
156,81,19370222,7.45,746,0,23,0
157,81,19370222,13.45,745,0,28,0
158,81,19370222,19.45,745,0,26,0
159,81,19370223,7.45,745,0,23,0
160,81,19370223,13.45,745,0,28,0
161,81,19370223,19.45,745,0,25,0
