,Stn,Datum,Tijd,P,qP,T,qT
0,81,19330101,7.45,757.2,0,25,0
1,81,19330101,13.45,756.8,0,28,0
2,81,19330101,19.45,757.0,0,27,0
3,81,19330102,7.45,757.2,0,25,0
4,81,19330102,13.45,757.9,0,27,0
5,81,19330102,19.45,757.2,0,25,0
6,81,19330103,7.45,757.8,0,25,0
7,81,19330103,13.45,756.8,0,28,0
8,81,19330103,19.45,756.7,0,25,0
9,81,19330104,7.45,755.8,0,24,0
10,81,19330104,13.45,755.5,0,28,0
11,81,19330104,19.45,755.7,0,25,0
12,81,19330105,7.45,756.7,0,25,0
13,81,19330105,13.45,756.2,0,28,0
14,81,19330105,19.45,756.7,0,25,0
15,81,19330106,7.45,757.2,0,25,0
16,81,19330106,13.45,757.3,0,28,0
17,81,19330106,19.45,757.7,0,25,0
18,81,19330107,7.45,757.2,0,25,0
19,81,19330107,13.45,756.8,0,28,0
20,81,19330107,19.45,757.7,0,25,0
21,81,19330108,7.45,758.1,0,26,0
22,81,19330108,13.45,757.3,0,28,0
23,81,19330108,19.45,757.7,0,25,0
24,81,19330109,7.45,757.3,0,24,0
25,81,19330109,13.45,757.3,0,28,0
26,81,19330109,19.45,757.6,0,26,0
27,81,19330110,7.45,757.8,0,24,0
28,81,19330110,13.45,758.3,0,27,0
29,81,19330110,19.45,758.2,0,25,0
30,81,19330111,7.45,757.8,0,24,0
31,81,19330111,13.45,757.9,0,27,0
32,81,19330111,19.45,757.2,0,25,0
33,81,19330112,7.45,757.8,0,24,0
34,81,19330112,13.45,758.3,0,27,0
35,81,19330112,19.45,757.3,0,24,0
36,81,19330113,7.45,757.3,0,24,0
37,81,19330113,13.45,757.9,0,27,0
38,81,19330113,19.45,757.3,0,24,0
39,81,19330114,7.45,757.3,0,24,0
40,81,19330114,13.45,757.9,0,27,0
41,81,19330114,19.45,757.8,0,24,0
42,81,19330115,7.45,757.8,0,24,0
43,81,19330115,13.45,758.3,0,27,0
44,81,19330115,19.45,757.7,0,25,0
45,81,19330116,7.45,757.8,0,24,0
46,81,19330116,13.45,757.3,0,28,0
47,81,19330116,19.45,757.7,0,25,0
48,81,19330117,7.45,757.8,0,24,0
49,81,19330117,13.45,758.3,0,27,0
50,81,19330117,19.45,757.8,0,24,0
51,81,19330118,7.45,757.8,0,24,0
52,81,19330118,13.45,758.3,0,27,0
53,81,19330118,19.45,757.8,0,24,0
54,81,19330119,7.45,758.4,0,23,0
55,81,19330119,13.45,757.8,0,28,0
56,81,19330119,19.45,758.2,0,25,0
57,81,19330120,7.45,758.8,0,24,0
58,81,19330120,13.45,757.8,0,28,0
59,81,19330120,19.45,757.7,0,25,0
60,81,19330121,7.45,758.3,0,24,0
61,81,19330121,13.45,757.3,0,28,0
62,81,19330121,19.45,757.7,0,25,0
63,81,19330122,7.45,757.7,0,25,0
64,81,19330122,13.45,757.9,0,27,0
65,81,19330122,19.45,756.9,0,23,0
66,81,19330123,7.45,757.9,0,23,0
67,81,19330123,13.45,757.7,0,27,0
68,81,19330123,19.45,757.7,0,25,0
69,81,19330124,7.45,757.9,0,23,0
70,81,19330124,13.45,757.5,0,27,0
71,81,19330124,19.45,756.8,0,24,0
72,81,19330125,7.45,756.9,0,23,0
73,81,19330125,13.45,756.2,0,28,0
74,81,19330125,19.45,756.1,0,25,0
75,81,19330126,7.45,756.4,0,23,0
76,81,19330126,13.45,755.8,0,28,0
77,81,19330126,19.45,755.4,0,24,0
78,81,19330127,7.45,756.2,0,21,0
79,81,19330127,13.45,755.2,0,29,0
80,81,19330127,19.45,755.7,0,25,0
81,81,19330128,7.45,756.2,0,21,0
82,81,19330128,13.45,755.2,0,29,0
83,81,19330128,19.45,755.5,0,27,0
84,81,19330129,7.45,755.4,0,24,0
85,81,19330129,13.45,755.6,0,30,0
86,81,19330129,19.45,756.7,0,25,0
87,81,19330130,7.45,756.9,0,23,0
88,81,19330130,13.45,756.7,0,29,0
89,81,19330130,19.45,757.7,0,25,0
90,81,19330131,7.45,757.9,0,23,0
91,81,19330131,13.45,757.5,0,27,0
92,81,19330131,19.45,758.4,0,23,0
93,81,19330201,7.45,757.9,0,23,0
94,81,19330201,13.45,757.2,0,29,0
95,81,19330201,19.45,757.8,0,24,0
96,81,19330202,7.45,758.3,0,24,0
97,81,19330202,13.45,757.9,0,27,0
98,81,19330202,19.45,757.8,0,24,0
99,81,19330203,7.45,758.3,0,24,0
100,81,19330203,13.45,757.9,0,27,0
101,81,19330203,19.45,757.8,0,24,0
102,81,19330204,7.45,757.8,0,24,0
103,81,19330204,13.45,757.4,0,27,0
104,81,19330204,19.45,757.8,0,24,0
105,81,19330205,7.45,758.3,0,24,0
106,81,19330205,13.45,757.9,0,27,0
107,81,19330205,19.45,758.1,0,25,0
108,81,19330206,7.45,758.4,0,23,0
109,81,19330206,13.45,758.2,0,29,0
110,81,19330206,19.45,758.6,0,26,0
111,81,19330207,7.45,758.8,0,24,0
112,81,19330207,13.45,758.5,0,27,0
113,81,19330207,19.45,758.6,0,26,0
114,81,19330208,7.45,758.8,0,24,0
115,81,19330208,13.45,757.9,0,27,0
116,81,19330208,19.45,758.1,0,25,0
117,81,19330209,7.45,757.8,0,24,0
118,81,19330209,13.45,757.6,0,26,0
119,81,19330209,19.45,758.3,0,24,0
120,81,19330210,7.45,758.3,0,24,0
121,81,19330210,13.45,757.6,0,26,0
122,81,19330210,19.45,758.3,0,24,0
123,81,19330211,7.45,758.3,0,24,0
124,81,19330211,13.45,757.6,0,26,0
125,81,19330211,19.45,758.3,0,24,0
126,81,19330212,7.45,757.9,0,23,0
127,81,19330212,13.45,757.2,0,25,0
128,81,19330212,19.45,757.8,0,24,0
129,81,19330213,7.45,758.9,0,23,0
130,81,19330213,13.45,758.1,0,26,0
131,81,19330213,19.45,758.7,0,26,0
132,81,19330214,7.45,758.4,0,23,0
133,81,19330214,13.45,757.8,0,28,0
134,81,19330214,19.45,759.2,0,25,0
135,81,19330215,7.45,760.0,0,22,0
136,81,19330215,13.45,758.1,0,25,0
137,81,19330215,19.45,758.4,0,23,0
138,81,19330216,7.45,758.4,0,23,0
139,81,19330216,13.45,757.4,0,27,0
140,81,19330216,19.45,757.8,0,24,0
141,81,19330217,7.45,758.8,0,24,0
142,81,19330217,13.45,758.5,0,27,0
143,81,19330217,19.45,758.9,0,23,0
144,81,19330218,7.45,760.0,0,22,0
145,81,19330218,13.45,758.5,0,27,0
146,81,19330218,19.45,758.8,0,24,0
147,81,19330219,7.45,760.0,0,22,0
148,81,19330219,13.45,757.4,0,27,0
149,81,19330219,19.45,757.7,0,25,0
150,81,19330220,7.45,757.9,0,23,0
151,81,19330220,13.45,757.1,0,26,0
152,81,19330220,19.45,757.9,0,23,0
153,81,19330221,7.45,758.4,0,23,0
154,81,19330221,13.45,758.7,0,25,0
155,81,19330221,19.45,758.4,0,23,0
156,81,19330222,7.45,758.6,0,22,0
157,81,19330222,13.45,758.1,0,26,0
158,81,19330222,19.45,758.3,0,24,0
159,81,19330223,7.45,758.6,0,22,0
160,81,19330223,13.45,757.4,0,27,0
161,81,19330223,19.45,757.9,0,23,0
162,81,19330224,7.45,758.4,0,23,0
163,81,19330224,13.45,757.4,0,27,0
164,81,19330224,19.45,758.3,0,24,0
165,81,19330225,7.45,757.9,0,23,0
166,81,19330225,13.45,757.3,0,28,0
167,81,19330225,19.45,757.8,0,24,0
168,81,19330226,7.45,757.9,0,23,0
169,81,19330226,13.45,757.3,0,28,0
170,81,19330226,19.45,756.3,0,24,0
171,81,19330227,7.45,756.3,0,24,0
172,81,19330227,13.45,756.0,0,27,0
173,81,19330227,19.45,756.3,0,24,0
174,81,19330228,7.45,756.7,0,21,0
175,81,19330228,13.45,755.8,0,28,0
176,81,19330228,19.45,756.7,0,25,0
177,81,19330301,7.45,756.3,0,24,0
178,81,19330301,13.45,755.7,0,29,0
179,81,19330301,19.45,756.2,0,25,0
180,81,19330302,7.45,756.2,0,25,0
181,81,19330302,13.45,755.7,0,29,0
182,81,19330302,19.45,756.6,0,26,0
183,81,19330303,7.45,757.2,0,25,0
184,81,19330303,13.45,756.2,0,29,0
185,81,19330303,19.45,757.1,0,26,0
186,81,19330304,7.45,757.2,0,25,0
187,81,19330304,13.45,756.7,0,29,0
188,81,19330304,19.45,757.1,0,26,0
189,81,19330305,7.45,757.8,0,24,0
190,81,19330305,13.45,757.1,0,30,0
191,81,19330305,19.45,757.6,0,26,0
192,81,19330306,7.45,758.3,0,24,0
193,81,19330306,13.45,757.7,0,29,0
194,81,19330306,19.45,758.1,0,26,0
195,81,19330307,7.45,758.3,0,24,0
196,81,19330307,13.45,757.9,0,27,0
197,81,19330307,19.45,758.8,0,24,0
198,81,19330308,7.45,759.3,0,24,0
199,81,19330308,13.45,758.9,0,27,0
200,81,19330308,19.45,759.4,0,26,0
201,81,19330309,7.45,759.3,0,24,0
202,81,19330309,13.45,758.7,0,29,0
203,81,19330309,19.45,759.4,0,26,0
204,81,19330310,7.45,759.3,0,24,0
205,81,19330310,13.45,758.7,0,29,0
206,81,19330310,19.45,758.6,0,26,0
207,81,19330311,7.45,758.8,0,24,0
208,81,19330311,13.45,758.7,0,29,0
209,81,19330311,19.45,758.2,0,25,0
210,81,19330312,7.45,759.3,0,24,0
211,81,19330312,13.45,757.7,0,29,0
212,81,19330312,19.45,758.7,0,25,0
213,81,19330313,7.45,758.8,0,24,0
214,81,19330313,13.45,759.3,0,28,0
215,81,19330313,19.45,758.8,0,24,0
216,81,19330314,7.45,758.8,0,24,0
217,81,19330314,13.45,759.3,0,28,0
218,81,19330314,19.45,758.7,0,25,0
219,81,19330315,7.45,758.8,0,24,0
220,81,19330315,13.45,758.9,0,27,0
221,81,19330315,19.45,759.2,0,25,0
222,81,19330316,7.45,759.8,0,24,0
223,81,19330316,13.45,759.4,0,27,0
224,81,19330316,19.45,759.7,0,25,0
225,81,19330317,7.45,759.8,0,24,0
226,81,19330317,13.45,759.3,0,28,0
227,81,19330317,19.45,759.2,0,25,0
228,81,19330318,7.45,759.3,0,24,0
229,81,19330318,13.45,758.3,0,28,0
230,81,19330318,19.45,758.7,0,25,0
231,81,19330319,7.45,759.3,0,24,0
232,81,19330319,13.45,757.2,0,29,0
233,81,19330319,19.45,758.2,0,25,0
234,81,19330320,7.45,758.2,0,25,0
235,81,19330320,13.45,757.7,0,29,0
236,81,19330320,19.45,758.2,0,25,0
237,81,19330321,7.45,758.2,0,25,0
238,81,19330321,13.45,758.2,0,29,0
239,81,19330321,19.45,758.6,0,26,0
240,81,19330322,7.45,759.3,0,24,0
241,81,19330322,13.45,758.7,0,29,0
242,81,19330322,19.45,759.4,0,26,0
243,81,19330323,7.45,759.2,0,25,0
