,Stn,Datum,Niveau,Rd,qRd
0,81,19370101,1,—,7
1,81,19370102,1,—,7
2,81,19370103,1,—,7
3,81,19370104,1,—,7
4,81,19370105,1,—,7
5,81,19370106,1,—,7
6,81,19370107,1,—,7
7,81,19370108,1,—,7
8,81,19370109,1,—,7
9,81,19370110,1,—,7
10,81,19370111,1,—,7
11,81,19370112,1,—,7
12,81,19370113,1,—,7
13,81,19370114,1,—,7
14,81,19370115,1,—,7
15,81,19370116,1,—,7
16,81,19370117,1,—,7
17,81,19370118,1,—,7
18,81,19370119,1,—,7
19,81,19370120,1,—,7
20,81,19370121,1,—,7
21,81,19370122,1,—,7
22,81,19370123,1,—,7
23,81,19370124,1,—,7
24,81,19370125,1,—,7
25,81,19370126,1,—,7
26,81,19370127,1,—,7
27,81,19370128,1,—,7
28,81,19370129,1,—,7
29,81,19370130,1,—,7
30,81,19370131,1,—,7
31,81,19370201,1,—,7
32,81,19370202,1,—,7
33,81,19370203,1,—,7
34,81,19370204,1,—,7
35,81,19370205,1,—,7
36,81,19370206,1,—,7
37,81,19370207,1,—,7
38,81,19370208,1,—,7
39,81,19370209,1,—,7
40,81,19370210,1,—,7
41,81,19370211,1,—,7
42,81,19370212,1,—,7
43,81,19370213,1,—,7
44,81,19370214,1,—,7
45,81,19370215,1,—,7
46,81,19370216,1,—,7
47,81,19370217,1,—,7
48,81,19370218,1,—,7
49,81,19370219,1,—,7
50,81,19370220,1,—,7
51,81,19370221,1,—,7
52,81,19370222,1,—,7
53,81,19370223,1,—,7
54,81,19370224,1,—,7
55,81,19370225,1,—,7
56,81,19370226,1,—,7
57,81,19370227,1,—,7
58,81,19370228,1,—,7
59,81,19370301,1,25,0
60,81,19370302,1,0,0
61,81,19370303,1,30,0
62,81,19370304,1,0,0
63,81,19370305,1,0,0
64,81,19370306,1,45,0
65,81,19370307,1,0,0
66,81,19370308,1,0,0
67,81,19370309,1,135,0
68,81,19370310,1,50,0
69,81,19370311,1,0,0
70,81,19370312,1,0,0
71,81,19370313,1,0,0
72,81,19370314,1,30,0
73,81,19370315,1,0,0
74,81,19370316,1,0,0
75,81,19370317,1,0,0
76,81,19370318,1,0,0
77,81,19370319,1,0,0
78,81,19370320,1,40,0
79,81,19370321,1,0,0
80,81,19370322,1,0,0
81,81,19370323,1,0,0
82,81,19370324,1,0,0
83,81,19370325,1,25,0
84,81,19370326,1,0,0
85,81,19370327,1,0,0
86,81,19370328,1,0,0
87,81,19370329,1,0,0
88,81,19370330,1,0,0
89,81,19370331,1,0,0
90,81,19370401,1,0,0
91,81,19370402,1,50,0
92,81,19370403,1,0,0
93,81,19370404,1,0,0
94,81,19370405,1,50,0
95,81,19370406,1,55,0
96,81,19370407,1,0,0
97,81,19370408,1,215,0
98,81,19370409,1,18,0
99,81,19370410,1,0,0
100,81,19370411,1,32,0
101,81,19370412,1,0,0
102,81,19370413,1,30,0
103,81,19370414,1,25,0
104,81,19370415,1,0,0
105,81,19370416,1,8,0
106,81,19370417,1,0,0
107,81,19370418,1,22,0
108,81,19370419,1,20,0
109,81,19370420,1,0,0
110,81,19370421,1,0,0
111,81,19370422,1,0,0
112,81,19370423,1,13,0
113,81,19370424,1,0,0
114,81,19370425,1,0,0
115,81,19370426,1,15,0
116,81,19370427,1,0,0
117,81,19370428,1,20,0
118,81,19370429,1,0,0
119,81,19370430,1,0,0
120,81,19370501,1,0,0
121,81,19370502,1,15,0
122,81,19370503,1,0,0
123,81,19370504,1,0,0
124,81,19370505,1,0,0
125,81,19370506,1,0,0
126,81,19370507,1,0,0
127,81,19370508,1,0,0
128,81,19370509,1,0,0
129,81,19370510,1,0,0
130,81,19370511,1,0,0
131,81,19370512,1,0,0
132,81,19370513,1,0,0
133,81,19370514,1,60,0
134,81,19370515,1,0,0
135,81,19370516,1,100,0
136,81,19370517,1,0,0
137,81,19370518,1,0,0
138,81,19370519,1,0,0
139,81,19370520,1,185,0
140,81,19370521,1,530,0
141,81,19370522,1,0,0
142,81,19370523,1,0,0
143,81,19370524,1,0,0
144,81,19370525,1,0,0
145,81,19370526,1,0,0
146,81,19370527,1,0,0
147,81,19370528,1,0,0
148,81,19370529,1,0,0
149,81,19370530,1,0,0
150,81,19370531,1,0,0
151,81,19370601,1,0,0
152,81,19370602,1,0,0
153,81,19370603,1,0,0
154,81,19370604,1,0,0
155,81,19370605,1,0,0
156,81,19370606,1,0,0
157,81,19370607,1,0,0
158,81,19370608,1,20,0
159,81,19370609,1,45,0
160,81,19370610,1,30,0
161,81,19370611,1,0,0
162,81,19370612,1,6,0
163,81,19370613,1,0,0
164,81,19370614,1,0,0
165,81,19370615,1,20,0
166,81,19370616,1,0,0
167,81,19370617,1,0,0
168,81,19370618,1,0,0
169,81,19370619,1,305,0
170,81,19370620,1,0,0
171,81,19370621,1,0,0
172,81,19370622,1,0,0
173,81,19370623,1,0,0
174,81,19370624,1,100,0
175,81,19370625,1,0,0
176,81,19370626,1,0,0
177,81,19370627,1,0,0
178,81,19370628,1,0,0
179,81,19370629,1,0,0
180,81,19370630,1,0,0
181,81,19370701,1,0,0
182,81,19370702,1,0,0
183,81,19370703,1,0,0
184,81,19370704,1,0,0
185,81,19370705,1,0,0
186,81,19370706,1,0,0
187,81,19370707,1,0,0
188,81,19370708,1,70,0
189,81,19370709,1,0,0
190,81,19370710,1,0,0
191,81,19370711,1,0,0
192,81,19370712,1,12,0
193,81,19370713,1,0,0
194,81,19370714,1,0,0
195,81,19370715,1,0,0
196,81,19370716,1,85,0
197,81,19370717,1,25,0
198,81,19370718,1,0,0
199,81,19370719,1,0,0
200,81,19370720,1,0,0
201,81,19370721,1,0,0
202,81,19370722,1,0,0
203,81,19370723,1,0,0
204,81,19370724,1,0,0
205,81,19370725,1,0,0
206,81,19370726,1,0,0
207,81,19370727,1,50,0
208,81,19370728,1,50,0
209,81,19370729,1,23,0
210,81,19370730,1,65,0
211,81,19370731,1,200,0
212,81,19370801,1,35,0
213,81,19370802,1,0,0
214,81,19370803,1,0,0
215,81,19370804,1,65,0
216,81,19370805,1,20,0
217,81,19370806,1,0,0
218,81,19370807,1,0,0
219,81,19370808,1,310,0
220,81,19370809,1,35,0
221,81,19370810,1,0,0
222,81,19370811,1,0,0
223,81,19370812,1,0,0
224,81,19370813,1,0,0
225,81,19370814,1,0,0
226,81,19370815,1,0,0
227,81,19370816,1,70,0
228,81,19370817,1,0,0
229,81,19370818,1,0,0
230,81,19370819,1,0,0
231,81,19370820,1,0,0
232,81,19370821,1,0,0
233,81,19370822,1,0,0
234,81,19370823,1,55,0
235,81,19370824,1,1610,0
236,81,19370825,1,21,0
237,81,19370826,1,11,0
238,81,19370827,1,0,0
239,81,19370828,1,0,0
240,81,19370829,1,0,0
241,81,19370830,1,0,0
242,81,19370831,1,55,0
243,81,19370901,1,0,0
244,81,19370902,1,155,0
245,81,19370903,1,10,0
246,81,19370904,1,50,0
247,81,19370905,1,0,0
248,81,19370906,1,32,0
249,81,19370907,1,0,0
250,81,19370908,1,10,0
251,81,19370909,1,0,0
252,81,19370910,1,0,0
253,81,19370911,1,0,0
254,81,19370912,1,0,0
255,81,19370913,1,0,0
256,81,19370914,1,105,0
257,81,19370915,1,0,0
258,81,19370916,1,0,0
259,81,19370917,1,0,0
260,81,19370918,1,150,0
261,81,19370919,1,45,0
262,81,19370920,1,390,0
263,81,19370921,1,0,0
264,81,19370922,1,0,0
265,81,19370923,1,0,0
266,81,19370924,1,0,0
267,81,19370925,1,0,0
268,81,19370926,1,0,0
269,81,19370927,1,25,0
270,81,19370928,1,40,0
271,81,19370929,1,5,0
272,81,19370930,1,0,0
273,81,19371001,1,0,0
274,81,19371002,1,0,0
275,81,19371003,1,25,0
276,81,19371004,1,20,0
277,81,19371005,1,40,0
278,81,19371006,1,55,0
279,81,19371007,1,70,0
280,81,19371008,1,220,0
281,81,19371009,1,0,0
282,81,19371010,1,0,0
283,81,19371011,1,0,0
284,81,19371012,1,0,0
285,81,19371013,1,95,0
286,81,19371014,1,245,0
287,81,19371015,1,0,0
288,81,19371016,1,0,0
289,81,19371017,1,0,0
290,81,19371018,1,0,0
291,81,19371019,1,10,0
292,81,19371020,1,170,0
293,81,19371021,1,70,0
294,81,19371022,1,0,0
295,81,19371023,1,0,0
296,81,19371024,1,0,0
297,81,19371025,1,0,0
298,81,19371026,1,0,0
299,81,19371027,1,0,0
300,81,19371028,1,0,0
301,81,19371029,1,0,0
302,81,19371030,1,330,0
303,81,19371031,1,0,0
304,81,19371101,1,0,0
305,81,19371102,1,0,0
306,81,19371103,1,25,0
307,81,19371104,1,0,0
308,81,19371105,1,0,0
309,81,19371106,1,0,0
310,81,19371107,1,0,0
311,81,19371108,1,20,0
312,81,19371109,1,0,0
313,81,19371110,1,60,0
314,81,19371111,1,0,0
315,81,19371112,1,0,0
316,81,19371113,1,420,0
317,81,19371114,1,122,0
318,81,19371115,1,0,0
319,81,19371116,1,0,0
320,81,19371117,1,0,0
321,81,19371118,1,0,0
322,81,19371119,1,0,0
323,81,19371120,1,50,0
324,81,19371121,1,0,0
325,81,19371122,1,0,0
326,81,19371123,1,0,0
327,81,19371124,1,22,0
328,81,19371125,1,0,0
329,81,19371126,1,62,0
330,81,19371127,1,110,0
331,81,19371128,1,0,0
332,81,19371129,1,40,0
333,81,19371130,1,0,0
334,81,19371201,1,10,0
335,81,19371202,1,25,0
336,81,19371203,1,0,0
337,81,19371204,1,25,0
338,81,19371205,1,0,0
339,81,19371206,1,0,0
340,81,19371207,1,0,0
341,81,19371208,1,0,0
342,81,19371209,1,0,0
343,81,19371210,1,0,0
344,81,19371211,1,0,0
345,81,19371212,1,45,0
346,81,19371213,1,0,0
347,81,19371214,1,25,0
348,81,19371215,1,65,0
349,81,19371216,1,25,0
350,81,19371217,1,135,0
351,81,19371218,1,0,0
352,81,19371219,1,76,0
353,81,19371220,1,0,0
354,81,19371221,1,40,0
355,81,19371222,1,0,0
356,81,19371223,1,90,0
357,81,19371224,1,0,0
358,81,19371225,1,30,0
359,81,19371226,1,50,0
360,81,19371227,1,0,0
361,81,19371228,1,0,0
362,81,19371229,1,70,0
363,81,19371230,1,0,0
364,81,19371231,1,0,0
365,83,19370101,1,—,7
366,83,19370102,1,—,7
367,83,19370103,1,—,7
368,83,19370104,1,—,7
369,83,19370105,1,—,7
370,83,19370106,1,—,7
371,83,19370107,1,—,7
372,83,19370108,1,—,7
373,83,19370109,1,—,7
374,83,19370110,1,—,7
375,83,19370111,1,—,7
376,83,19370112,1,—,7
377,83,19370113,1,—,7
378,83,19370114,1,—,7
379,83,19370115,1,—,7
380,83,19370116,1,—,7
381,83,19370117,1,—,7
382,83,19370118,1,—,7
383,83,19370119,1,—,7
384,83,19370120,1,—,7
385,83,19370121,1,—,7
386,83,19370122,1,—,7
387,83,19370123,1,—,7
388,83,19370124,1,—,7
389,83,19370125,1,—,7
390,83,19370126,1,—,7
391,83,19370127,1,—,7
392,83,19370128,1,—,7
393,83,19370129,1,—,7
394,83,19370130,1,—,7
395,83,19370131,1,—,7
396,83,19370201,1,—,7
397,83,19370202,1,—,7
398,83,19370203,1,—,7
399,83,19370204,1,—,7
400,83,19370205,1,—,7
401,83,19370206,1,—,7
402,83,19370207,1,—,7
403,83,19370208,1,—,7
404,83,19370209,1,—,7
405,83,19370210,1,—,7
406,83,19370211,1,—,7
407,83,19370212,1,—,7
408,83,19370213,1,—,7
409,83,19370214,1,—,7
410,83,19370215,1,—,7
411,83,19370216,1,—,7
412,83,19370217,1,—,7
413,83,19370218,1,—,7
414,83,19370219,1,—,7
415,83,19370220,1,—,7
416,83,19370221,1,—,7
417,83,19370222,1,—,7
418,83,19370223,1,—,7
419,83,19370224,1,—,7
420,83,19370225,1,—,7
421,83,19370226,1,—,7
422,83,19370227,1,—,7
423,83,19370228,1,—,7
424,83,19370301,1,20,0
425,83,19370302,1,0,0
426,83,19370303,1,30,0
427,83,19370304,1,0,0
