,Stn,Datum,Tijd,P,qP,T,qT
0,81,19450101,7.45,—,7,—,7
1,81,19450101,13.45,—,7,—,7
2,81,19450101,19.45,—,7,—,7
3,81,19450102,7.45,—,7,—,7
4,81,19450102,13.45,—,7,—,7
5,81,19450102,19.45,—,7,—,7
6,81,19450103,7.45,—,7,—,7
7,81,19450103,13.45,—,7,—,7
8,81,19450103,19.45,—,7,—,7
9,81,19450104,7.45,—,7,—,7
10,81,19450104,13.45,—,7,—,7
11,81,19450104,19.45,—,7,—,7
12,81,19450105,7.45,—,7,—,7
13,81,19450105,13.45,—,7,—,7
14,81,19450105,19.45,—,7,—,7
15,81,19450106,7.45,—,7,—,7
16,81,19450106,13.45,—,7,—,7
17,81,19450106,19.45,—,7,—,7
18,81,19450107,7.45,—,7,—,7
19,81,19450107,13.45,—,7,—,7
20,81,19450107,19.45,—,7,—,7
21,81,19450108,7.45,—,7,—,7
22,81,19450108,13.45,—,7,—,7
23,81,19450108,19.45,—,7,—,7
24,81,19450109,7.45,—,7,—,7
25,81,19450109,13.45,—,7,—,7
26,81,19450109,19.45,—,7,—,7
27,81,19450110,7.45,—,7,—,7
28,81,19450110,13.45,—,7,—,7
29,81,19450110,19.45,—,7,—,7
30,81,19450111,7.45,—,7,—,7
31,81,19450111,13.45,—,7,—,7
32,81,19450111,19.45,—,7,—,7
33,81,19450112,7.45,—,7,—,7
34,81,19450112,13.45,—,7,—,7
35,81,19450112,19.45,—,7,—,7
36,81,19450113,7.45,—,7,—,7
37,81,19450113,13.45,—,7,—,7
38,81,19450113,19.45,—,7,—,7
39,81,19450114,7.45,—,7,—,7
40,81,19450114,13.45,—,7,—,7
41,81,19450114,19.45,—,7,—,7
42,81,19450115,7.45,—,7,—,7
43,81,19450115,13.45,—,7,—,7
44,81,19450115,19.45,—,7,—,7
45,81,19450116,7.45,—,7,—,7
46,81,19450116,13.45,—,7,—,7
47,81,19450116,19.45,—,7,—,7
48,81,19450117,7.45,—,7,—,7
49,81,19450117,13.45,—,7,—,7
50,81,19450117,19.45,—,7,—,7
51,81,19450118,7.45,—,7,—,7
52,81,19450118,13.45,—,7,—,7
53,81,19450118,19.45,—,7,—,7
54,81,19450119,7.45,—,7,—,7
55,81,19450119,13.45,—,7,—,7
56,81,19450119,19.45,—,7,—,7
57,81,19450120,7.45,—,7,—,7
58,81,19450120,13.45,—,7,—,7
59,81,19450120,19.45,—,7,—,7
60,81,19450121,7.45,—,7,—,7
61,81,19450121,13.45,—,7,—,7
62,81,19450121,19.45,—,7,—,7
63,81,19450122,7.45,—,7,—,7
64,81,19450122,13.45,—,7,—,7
65,81,19450122,19.45,—,7,—,7
66,81,19450123,7.45,—,7,—,7
67,81,19450123,13.45,—,7,—,7
68,81,19450123,19.45,—,7,—,7
69,81,19450124,7.45,—,7,—,7
70,81,19450124,13.45,—,7,—,7
71,81,19450124,19.45,—,7,—,7
72,81,19450125,7.45,—,7,—,7
73,81,19450125,13.45,—,7,—,7
74,81,19450125,19.45,—,7,—,7
75,81,19450126,7.45,—,7,—,7
76,81,19450126,13.45,—,7,—,7
77,81,19450126,19.45,—,7,—,7
78,81,19450127,7.45,—,7,—,7
79,81,19450127,13.45,—,7,—,7
80,81,19450127,19.45,—,7,—,7
81,81,19450128,7.45,—,7,—,7
82,81,19450128,13.45,—,7,—,7
83,81,19450128,19.45,—,7,—,7
84,81,19450129,7.45,—,7,—,7
85,81,19450129,13.45,—,7,—,7
86,81,19450129,19.45,—,7,—,7
87,81,19450130,7.45,—,7,—,7
88,81,19450130,13.45,—,7,—,7
89,81,19450130,19.45,—,7,—,7
90,81,19450131,7.45,—,7,—,7
91,81,19450131,13.45,—,7,—,7
92,81,19450131,19.45,—,7,—,7
93,81,19450201,7.45,—,7,—,7
94,81,19450201,13.45,—,7,—,7
95,81,19450201,19.45,—,7,—,7
96,81,19450202,7.45,—,7,—,7
97,81,19450202,13.45,—,7,—,7
98,81,19450202,19.45,—,7,—,7
99,81,19450203,7.45,—,7,—,7
100,81,19450203,13.45,—,7,—,7
101,81,19450203,19.45,—,7,—,7
102,81,19450204,7.45,—,7,—,7
103,81,19450204,13.45,—,7,—,7
104,81,19450204,19.45,—,7,—,7
105,81,19450205,7.45,—,7,—,7
106,81,19450205,13.45,—,7,—,7
107,81,19450205,19.45,—,7,—,7
108,81,19450206,7.45,—,7,—,7
109,81,19450206,13.45,—,7,—,7
110,81,19450206,19.45,—,7,—,7
111,81,19450207,7.45,—,7,—,7
112,81,19450207,13.45,—,7,—,7
113,81,19450207,19.45,—,7,—,7
114,81,19450208,7.45,—,7,—,7
115,81,19450208,13.45,—,7,—,7
116,81,19450208,19.45,—,7,—,7
117,81,19450209,7.45,—,7,—,7
118,81,19450209,13.45,—,7,—,7
119,81,19450209,19.45,—,7,—,7
120,81,19450210,7.45,—,7,—,7
121,81,19450210,13.45,—,7,—,7
122,81,19450210,19.45,—,7,—,7
123,81,19450211,7.45,—,7,—,7
124,81,19450211,13.45,—,7,—,7
125,81,19450211,19.45,—,7,—,7
126,81,19450212,7.45,—,7,—,7
127,81,19450212,13.45,—,7,—,7
128,81,19450212,19.45,—,7,—,7
129,81,19450213,7.45,—,7,—,7
130,81,19450213,13.45,—,7,—,7
131,81,19450213,19.45,—,7,—,7
132,81,19450214,7.45,—,7,—,7
133,81,19450214,13.45,—,7,—,7
134,81,19450214,19.45,—,7,—,7
