,Stn,Datum,Niveau,Rd,qRd
0,81,19420101,1,755,0
1,81,19420102,1,0,0
2,81,19420103,1,0,0
3,81,19420104,1,0,0
4,81,19420105,1,0,0
5,81,19420106,1,0,0
6,81,19420107,1,50,0
7,81,19420108,1,105,0
8,81,19420109,1,120,0
9,81,19420110,1,0,0
10,81,19420111,1,135,0
11,81,19420112,1,0,0
12,81,19420113,1,20,0
13,81,19420114,1,0,0
14,81,19420115,1,25,0
15,81,19420116,1,105,0
16,81,19420117,1,65,0
17,81,19420118,1,90,0
18,81,19420119,1,0,0
19,81,19420120,1,0,0
20,81,19420121,1,0,0
21,81,19420122,1,0,0
22,81,19420123,1,0,0
23,81,19420124,1,130,0
24,81,19420125,1,165,0
25,81,19420126,1,0,0
26,81,19420127,1,220,0
27,81,19420128,1,0,0
28,81,19420129,1,135,0
29,81,19420130,1,0,0
30,81,19420131,1,0,0
31,81,19420201,1,0,0
32,81,19420202,1,0,0
33,81,19420203,1,0,0
34,81,19420204,1,0,0
35,81,19420205,1,0,0
36,81,19420206,1,0,0
37,81,19420207,1,0,0
38,81,19420208,1,0,0
39,81,19420209,1,0,0
40,81,19420210,1,0,0
41,81,19420211,1,0,0
42,81,19420212,1,0,0
43,81,19420213,1,0,0
44,81,19420214,1,0,0
45,81,19420215,1,300,0
46,81,19420216,1,0,0
47,81,19420217,1,0,0
48,81,19420218,1,0,0
49,81,19420219,1,0,0
50,81,19420220,1,0,0
51,81,19420221,1,0,0
52,81,19420222,1,90,0
53,81,19420223,1,0,0
54,81,19420224,1,0,0
55,81,19420225,1,0,0
56,81,19420226,1,0,0
57,81,19420227,1,0,0
58,81,19420228,1,40,0
59,81,19420301,1,0,0
60,81,19420302,1,0,0
61,81,19420303,1,0,0
62,81,19420304,1,50,0
63,81,19420305,1,0,0
64,81,19420306,1,0,0
65,81,19420307,1,0,0
66,81,19420308,1,0,0
67,81,19420309,1,0,0
68,81,19420310,1,55,0
69,81,19420311,1,110,0
70,81,19420312,1,0,0
71,81,19420313,1,0,0
72,81,19420314,1,50,0
73,81,19420315,1,0,0
74,81,19420316,1,0,0
75,81,19420317,1,0,0
76,81,19420318,1,0,0
77,81,19420319,1,0,0
78,81,19420320,1,0,0
79,81,19420321,1,0,0
80,81,19420322,1,0,0
81,81,19420323,1,0,0
82,81,19420324,1,225,0
83,81,19420325,1,0,0
84,81,19420326,1,0,0
85,81,19420327,1,0,0
86,81,19420328,1,0,0
87,81,19420329,1,0,0
88,81,19420330,1,0,0
89,81,19420331,1,0,0
90,81,19420401,1,0,0
91,81,19420402,1,0,0
92,81,19420403,1,0,0
93,81,19420404,1,0,0
94,81,19420405,1,0,0
95,81,19420406,1,200,0
96,81,19420407,1,195,0
97,81,19420408,1,250,0
98,81,19420409,1,80,0
99,81,19420410,1,115,0
100,81,19420411,1,0,0
101,81,19420412,1,0,0
102,81,19420413,1,0,0
103,81,19420414,1,0,0
104,81,19420415,1,0,0
105,81,19420416,1,0,0
106,81,19420417,1,0,0
107,81,19420418,1,0,0
108,81,19420419,1,70,0
109,81,19420420,1,250,0
110,81,19420421,1,0,0
111,81,19420422,1,0,0
112,81,19420423,1,0,0
113,81,19420424,1,0,0
114,81,19420425,1,495,0
115,81,19420426,1,0,0
116,81,19420427,1,75,0
117,81,19420428,1,195,0
118,81,19420429,1,0,0
119,81,19420430,1,1540,0
120,81,19420501,1,600,0
121,81,19420502,1,0,0
122,81,19420503,1,0,0
123,81,19420504,1,0,0
124,81,19420505,1,0,0
125,81,19420506,1,0,0
126,81,19420507,1,60,0
127,81,19420508,1,0,0
128,81,19420509,1,0,0
129,81,19420510,1,0,0
130,81,19420511,1,0,0
131,81,19420512,1,0,0
132,81,19420513,1,0,0
133,81,19420514,1,860,0
134,81,19420515,1,0,0
135,81,19420516,1,0,0
136,81,19420517,1,0,0
137,81,19420518,1,0,0
138,81,19420519,1,55,0
139,81,19420520,1,70,0
140,81,19420521,1,50,0
141,81,19420522,1,0,0
142,81,19420523,1,0,0
143,81,19420524,1,0,0
144,81,19420525,1,440,0
145,81,19420526,1,0,0
146,81,19420527,1,0,0
147,81,19420528,1,0,0
148,81,19420529,1,30,0
149,81,19420530,1,0,0
150,81,19420531,1,0,0
151,81,19420601,1,—,7
152,81,19420602,1,—,7
153,81,19420603,1,—,7
154,81,19420604,1,—,7
155,81,19420605,1,—,7
156,81,19420606,1,—,7
157,81,19420607,1,—,7
158,81,19420608,1,—,7
159,81,19420609,1,—,7
160,81,19420610,1,—,7
161,81,19420611,1,—,7
162,81,19420612,1,—,7
163,81,19420613,1,—,7
164,81,19420614,1,—,7
165,81,19420615,1,—,7
166,81,19420616,1,—,7
167,81,19420617,1,—,7
168,81,19420618,1,—,7
169,81,19420619,1,—,7
170,81,19420620,1,—,7
171,81,19420621,1,—,7
172,81,19420622,1,—,7
173,81,19420623,1,—,7
174,81,19420624,1,—,7
175,81,19420625,1,—,7
176,81,19420626,1,—,7
177,81,19420627,1,—,7
178,81,19420628,1,—,7
179,81,19420629,1,—,7
180,81,19420630,1,—,7
181,81,19420701,1,0,0
182,81,19420702,1,0,0
183,81,19420703,1,0,0
184,81,19420704,1,0,0
185,81,19420705,1,0,0
186,81,19420706,1,0,0
187,81,19420707,1,95,0
188,81,19420708,1,0,0
189,81,19420709,1,0,0
190,81,19420710,1,90,0
191,81,19420711,1,0,0
192,81,19420712,1,0,0
193,81,19420713,1,0,0
194,81,19420714,1,155,0
195,81,19420715,1,0,0
196,81,19420716,1,0,0
197,81,19420717,1,50,0
198,81,19420718,1,240,0
199,81,19420719,1,0,0
200,81,19420720,1,0,0
201,81,19420721,1,0,0
202,81,19420722,1,0,0
203,81,19420723,1,0,0
204,81,19420724,1,0,0
205,81,19420725,1,0,0
206,81,19420726,1,220,0
207,81,19420727,1,0,0
208,81,19420728,1,0,0
209,81,19420729,1,0,0
210,81,19420730,1,0,0
211,81,19420731,1,0,0
212,81,19420801,1,—,7
213,81,19420802,1,—,7
214,81,19420803,1,—,7
215,81,19420804,1,—,7
216,81,19420805,1,—,7
217,81,19420806,1,—,7
218,81,19420807,1,—,7
219,81,19420808,1,—,7
220,81,19420809,1,—,7
221,81,19420810,1,—,7
222,81,19420811,1,—,7
223,81,19420812,1,—,7
224,81,19420813,1,—,7
225,81,19420814,1,—,7
226,81,19420815,1,—,7
227,81,19420816,1,—,7
228,81,19420817,1,—,7
229,81,19420818,1,—,7
230,81,19420819,1,—,7
231,81,19420820,1,—,7
232,81,19420821,1,—,7
233,81,19420822,1,—,7
234,81,19420823,1,—,7
235,81,19420824,1,—,7
236,81,19420825,1,—,7
237,81,19420826,1,—,7
238,81,19420827,1,—,7
239,81,19420828,1,—,7
240,81,19420829,1,—,7
241,81,19420830,1,—,7
242,81,19420831,1,—,7
243,81,19420901,1,—,7
244,81,19420902,1,—,7
245,81,19420903,1,—,7
246,81,19420904,1,—,7
247,81,19420905,1,—,7
248,81,19420906,1,—,7
249,81,19420907,1,—,7
250,81,19420908,1,—,7
251,81,19420909,1,—,7
252,81,19420910,1,—,7
253,81,19420911,1,—,7
254,81,19420912,1,—,7
255,81,19420913,1,—,7
256,81,19420914,1,—,7
257,81,19420915,1,—,7
258,81,19420916,1,—,7
259,81,19420917,1,—,7
260,81,19420918,1,—,7
261,81,19420919,1,—,7
262,81,19420920,1,—,7
263,81,19420921,1,—,7
264,81,19420922,1,—,7
265,81,19420923,1,—,7
266,81,19420924,1,—,7
267,81,19420925,1,—,7
268,81,19420926,1,—,7
269,81,19420927,1,—,7
270,81,19420928,1,—,7
271,81,19420929,1,—,7
272,81,19420930,1,—,7
273,81,19421001,1,—,7
274,81,19421002,1,—,7
275,81,19421003,1,—,7
276,81,19421004,1,—,7
277,81,19421005,1,—,7
278,81,19421006,1,—,7
279,81,19421007,1,—,7
280,81,19421008,1,—,7
281,81,19421009,1,—,7
282,81,19421010,1,—,7
283,81,19421011,1,—,7
284,81,19421012,1,—,7
285,81,19421013,1,—,7
286,81,19421014,1,—,7
287,81,19421015,1,—,7
288,81,19421016,1,—,7
289,81,19421017,1,—,7
290,81,19421018,1,—,7
291,81,19421019,1,—,7
292,81,19421020,1,—,7
293,81,19421021,1,—,7
294,81,19421022,1,—,7
295,81,19421023,1,—,7
296,81,19421024,1,—,7
297,81,19421025,1,—,7
298,81,19421026,1,—,7
299,81,19421027,1,—,7
300,81,19421028,1,—,7
301,81,19421029,1,—,7
302,81,19421030,1,—,7
303,81,19421031,1,—,7
304,81,19421101,1,—,7
305,81,19421102,1,—,7
306,81,19421103,1,—,7
307,81,19421104,1,—,7
308,81,19421105,1,—,7
309,81,19421106,1,—,7
310,81,19421107,1,—,7
311,81,19421108,1,—,7
312,81,19421109,1,—,7
313,81,19421110,1,—,7
314,81,19421111,1,—,7
315,81,19421112,1,—,7
316,81,19421113,1,—,7
317,81,19421114,1,—,7
318,81,19421115,1,—,7
319,81,19421116,1,—,7
320,81,19421117,1,—,7
321,81,19421118,1,—,7
322,81,19421119,1,—,7
323,81,19421120,1,—,7
324,81,19421121,1,—,7
325,81,19421122,1,—,7
326,81,19421123,1,—,7
327,81,19421124,1,—,7
328,81,19421125,1,—,7
329,81,19421126,1,—,7
330,81,19421127,1,—,7
331,81,19421128,1,—,7
332,81,19421129,1,—,7
333,81,19421130,1,—,7
334,81,19421201,1,—,7
335,81,19421202,1,—,7
336,81,19421203,1,—,7
337,81,19421204,1,—,7
338,81,19421205,1,—,7
339,81,19421206,1,—,7
340,81,19421207,1,—,7
341,81,19421208,1,—,7
342,81,19421209,1,—,7
343,81,19421210,1,—,7
344,81,19421211,1,—,7
345,81,19421212,1,—,7
346,81,19421213,1,—,7
347,81,19421214,1,—,7
348,81,19421215,1,—,7
349,81,19421216,1,—,7
350,81,19421217,1,—,7
351,81,19421218,1,—,7
352,81,19421219,1,—,7
353,81,19421220,1,—,7
354,81,19421221,1,—,7
355,81,19421222,1,—,7
356,81,19421223,1,—,7
357,81,19421224,1,—,7
358,81,19421225,1,—,7
359,81,19421226,1,—,7
360,81,19421227,1,—,7
361,81,19421228,1,—,7
362,81,19421229,1,—,7
363,81,19421230,1,—,7
364,81,19421231,1,—,7
365,83,19420101,1,750,0
366,83,19420102,1,0,0
367,83,19420103,1,0,0
368,83,19420104,1,0,0
369,83,19420105,1,0,0
370,83,19420106,1,0,0
371,83,19420107,1,45,0
372,83,19420108,1,105,0
373,83,19420109,1,125,0
374,83,19420110,1,0,0
375,83,19420111,1,135,0
376,83,19420112,1,0,0
377,83,19420113,1,20,0
378,83,19420114,1,0,0
379,83,19420115,1,25,0
380,83,19420116,1,100,0
381,83,19420117,1,65,0
382,83,19420118,1,85,0
383,83,19420119,1,0,0
384,83,19420120,1,0,0
385,83,19420121,1,0,0
386,83,19420122,1,0,0
387,83,19420123,1,0,0
388,83,19420124,1,130,0
389,83,19420125,1,165,0
390,83,19420126,1,0,0
391,83,19420127,1,225,0
392,83,19420128,1,0,0
393,83,19420129,1,135,0
394,83,19420130,1,0,0
395,83,19420131,1,0,0
396,83,19420201,1,0,0
397,83,19420202,1,0,0
398,83,19420203,1,0,0
399,83,19420204,1,0,0
400,83,19420205,1,0,0
401,83,19420206,1,0,0
402,83,19420207,1,0,0
403,83,19420208,1,0,0
404,83,19420209,1,0,0
405,83,19420210,1,0,0
406,83,19420211,1,0,0
407,83,19420212,1,0,0
408,83,19420213,1,0,0
409,83,19420214,1,0,0
410,83,19420215,1,300,0
411,83,19420216,1,0,0
412,83,19420217,1,0,0
413,83,19420218,1,0,0
414,83,19420219,1,0,0
415,83,19420220,1,0,0
416,83,19420221,1,0,0
417,83,19420222,1,90,0
418,83,19420223,1,0,0
419,83,19420224,1,0,0
420,83,19420225,1,0,0
421,83,19420226,1,0,0
422,83,19420227,1,0,0
423,83,19420228,1,40,0
424,83,19420301,1,0,0
425,83,19420302,1,0,0
426,83,19420303,1,0,0
427,83,19420304,1,50,0
428,83,19420305,1,0,0
429,83,19420306,1,0,0
430,83,19420307,1,0,0
431,83,19420308,1,0,0
432,83,19420309,1,0,0
433,83,19420310,1,55,0
434,83,19420311,1,110,0
435,83,19420312,1,0,0
436,83,19420313,1,0,0
437,83,19420314,1,50,0
438,83,19420315,1,0,0
439,83,19420316,1,0,0
440,83,19420317,1,0,0
441,83,19420318,1,0,0
442,83,19420319,1,0,0
443,83,19420320,1,0,0
444,83,19420321,1,0,0
445,83,19420322,1,0,0
446,83,19420323,1,0,0
447,83,19420324,1,220,0
448,83,19420325,1,0,0
449,83,19420326,1,0,0
450,83,19420327,1,0,0
451,83,19420328,1,0,0
452,83,19420329,1,0,0
453,83,19420330,1,0,0
454,83,19420331,1,0,0
455,83,19420401,1,0,0
456,83,19420402,1,0,0
457,83,19420403,1,0,0
458,83,19420404,1,0,0
459,83,19420405,1,0,0
460,83,19420406,1,200,0
461,83,19420407,1,190,0
462,83,19420408,1,250,0
463,83,19420409,1,80,0
464,83,19420410,1,110,0
465,83,19420411,1,0,0
466,83,19420412,1,0,0
467,83,19420413,1,0,0
468,83,19420414,1,0,0
469,83,19420415,1,0,0
470,83,19420416,1,0,0
471,83,19420417,1,0,0
472,83,19420418,1,0,0
473,83,19420419,1,75,0
474,83,19420420,1,255,0
