,Stn,  "Datum", "Tijd", "DD",¢,   "FK",   "FF",  "FF1",  "FF2",¢.1,           "WW",¢.2,    "N",¢.3,    "T",¢.4,    "U",¢.5,   "EE",¢.6,   "Tw",¢.7,    "P",   "Pt",  "Pt1",¢.8,   "Rd",                     "Dr",¢.9,   "EV",¢.10,  "Trn",  "Tin",   "Tn",¢.11,  "Trx",  "Tix",   "Tx",¢.12
0,78989,19160101,800, "O"   ,0,      3, //////, //////, //////,0, //////////////,7,      6,0,    282,0,     70,0,    200,0,    242,0, //////,  76400, //////,0,      0, ////////////////////////,0, //////,7, //////, //////, //////,7, //////, //////, //////,7
1,78989,19160101,1400, "O"   ,0,      3, //////, //////, //////,0, //////////////,7,      5,0,    294,0,     80,0,    208,0,    250,0, //////,  76340, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
2,78989,19160101,1800, "O"   ,0,      4, //////, //////, //////,0, //////////////,7,      6,0,    280,0,     70,0,    197,0,    240,0, //////,  76200, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
3,78989,19160101,2400, //////,7, //////, //////, //////, //////,7, //////////////,7, //////,7, //////,7, //////,7, //////,7, //////,7, //////, //////, //////,7, //////, ////////////////////////,7, //////,7, //////, //////,    250,0, //////, //////,    300,0
4,78989,19160102,800, "O"   ,0,      3, //////, //////, //////,0, //////////////,7,      5,0,    282,0,     71,0,    204,0,    244,0, //////,  76350, //////,0,      5, ////////////////////////,0, //////,7, //////, //////, //////,7, //////, //////, //////,7
5,78989,19160102,1400, "O"   ,0,      3, //////, //////, //////,0, //////////////,7,      4,0,    296,0,     72,0,    223,0,    258,0, //////,  76290, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
6,78989,19160102,1800, "O"   ,0,      4, //////, //////, //////,0, //////////////,7,      5,0,    280,0,     70,0,    197,0,    240,0, //////,  76200, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
7,78989,19160102,2400, //////,7, //////, //////, //////, //////,7, //////////////,7, //////,7, //////,7, //////,7, //////,7, //////,7, //////, //////, //////,7, //////, ////////////////////////,7, //////,7, //////, //////,    248,0, //////, //////,    298,0
8,78989,19160103,800, "O"   ,0,      4, //////, //////, //////,0, //////////////,7,      4,0,    274,0,     71,0,    193,0,    236,0, //////,  76400, //////,0,      0, ////////////////////////,0, //////,7, //////, //////, //////,7, //////, //////, //////,7
9,78989,19160103,1400, "O"   ,0,      4, //////, //////, //////,0, //////////////,7,      5,0,    280,0,     72,0,    205,0,    244,0, //////,  76340, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
10,78989,19160103,1800, "O"   ,0,      3, //////, //////, //////,0, //////////////,7,      7,0,    266,0,     74,0,    190,0,    232,0, //////,  76250, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
11,78989,19160103,2400, //////,7, //////, //////, //////, //////,7, //////////////,7, //////,7, //////,7, //////,7, //////,7, //////,7, //////, //////, //////,7, //////, ////////////////////////,7, //////,7, //////, //////,    248,0, //////, //////,    298,0
12,78989,19160104,800, "O"   ,0,      3, //////, //////, //////,0, //////////////,7,     10,0,    238,0,     83,0,    182,0,    218,0, //////,  76350, //////,0,     90, ////////////////////////,0, //////,7, //////, //////, //////,7, //////, //////, //////,7
13,78989,19160104,1400, "O"   ,0,      3, //////, //////, //////,0, //////////////,7,      8,0,    270,0,     72,0,    192,0,    234,0, //////,  76300, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
14,78989,19160104,1800, "O"   ,0,      3, //////, //////, //////,0, //////////////,7,      7,0,    260,0,     75,0,    187,0,    228,0, //////,  76190, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
15,78989,19160104,2400, //////,7, //////, //////, //////, //////,7, //////////////,7, //////,7, //////,7, //////,7, //////,7, //////,7, //////, //////, //////,7, //////, ////////////////////////,7, //////,7, //////, //////,    225,0, //////, //////,    280,0
16,78989,19160105,800, "ONO" ,0,      3, //////, //////, //////,0, //////////////,7,      7,0,    262,0,     60,0,    153,0,    210,0, //////,  76350, //////,0,    100, ////////////////////////,0, //////,7, //////, //////, //////,7, //////, //////, //////,7
17,78989,19160105,1400, "O"   ,0,      3, //////, //////, //////,0, //////////////,7,      7,0,    280,0,     70,0,    197,0,    240,0, //////,  76400, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
18,78989,19160105,1800, "O"   ,0,      3, //////, //////, //////,0, //////////////,7,      7,0,    266,0,     72,0,    187,0,    230,0, //////,  76300, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
19,78989,19160105,2400, //////,7, //////, //////, //////, //////,7, //////////////,7, //////,7, //////,7, //////,7, //////,7, //////,7, //////, //////, //////,7, //////, ////////////////////////,7, //////,7, //////, //////,    220,0, //////, //////,    275,0
20,78989,19160106,800, "O"   ,0,      3, //////, //////, //////,0, //////////////,7,      8,0,    260,0,     73,0,    183,0,    226,0, //////,  76400, //////,0,     16, ////////////////////////,0, //////,7, //////, //////, //////,7, //////, //////, //////,7
21,78989,19160106,1400, "O"   ,0,      3, //////, //////, //////,0, //////////////,7,      5,0,    282,0,     70,0,    197,0,    240,0, //////,  76350, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
22,78989,19160106,1800, "O"   ,0,      3, //////, //////, //////,0, //////////////,7,      7,0,    262,0,     75,0,    189,0,    230,0, //////,  76250, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
23,78989,19160106,2400, //////,7, //////, //////, //////, //////,7, //////////////,7, //////,7, //////,7, //////,7, //////,7, //////,7, //////, //////, //////,7, //////, ////////////////////////,7, //////,7, //////, //////,    235,0, //////, //////,    285,0
24,78989,19160107,800, "O"   ,0,      3, //////, //////, //////,0, //////////////,7,      6,0,    270,0,     74,0,    196,0,    236,0, //////,  76290, //////,0,     12, ////////////////////////,0, //////,7, //////, //////, //////,7, //////, //////, //////,7
25,78989,19160107,1400, "O"   ,0,      3, //////, //////, //////,0, //////////////,7,      5,0,    280,0,     67,0,    189,0,    236,0, //////,  76250, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
26,78989,19160107,1800, "O"   ,0,      3, //////, //////, //////,0, //////////////,7,      6,0,    260,0,     69,0,    172,0,    220,0, //////,  76140, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
27,78989,19160107,2400, //////,7, //////, //////, //////, //////,7, //////////////,7, //////,7, //////,7, //////,7, //////,7, //////,7, //////, //////, //////,7, //////, ////////////////////////,7, //////,7, //////, //////,    245,0, //////, //////,    285,0
28,78989,19160108,800, "O"   ,0,      3, //////, //////, //////,0, //////////////,7,      8,0,    260,0,     69,0,    172,0,    220,0, //////,  76350, //////,0,      0, ////////////////////////,0, //////,7, //////, //////, //////,7, //////, //////, //////,7
29,78989,19160108,1400, "O"   ,0,      2, //////, //////, //////,0, //////////////,7,      6,0,    280,0,     69,0,    193,0,    238,0, //////,  76240, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
30,78989,19160108,1800, "O"   ,0,      2, //////, //////, //////,0, //////////////,7,      6,0,    268,0,     68,0,    172,0,    226,0, //////,  76150, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
31,78989,19160108,2400, //////,7, //////, //////, //////, //////,7, //////////////,7, //////,7, //////,7, //////,7, //////,7, //////,7, //////, //////, //////,7, //////, ////////////////////////,7, //////,7, //////, //////,    240,0, //////, //////,    280,0
32,78989,19160109,800, "O"   ,0,      2, //////, //////, //////,0, //////////////,7,      6,0,    264,0,     69,0,    177,0,    224,0, //////,  76350, //////,0,     76, ////////////////////////,0, //////,7, //////, //////, //////,7, //////, //////, //////,7
33,78989,19160109,1400, "O"   ,0,      2, //////, //////, //////,0, //////////////,7,      8,0,    278,0,     71,0,    198,0,    240,0, //////,  76300, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
34,78989,19160109,1800, "O"   ,0,      2, //////, //////, //////,0, //////////////,7,      6,0,    266,0,     69,0,    179,0,    226,0, //////,  76200, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
35,78989,19160109,2400, //////,7, //////, //////, //////, //////,7, //////////////,7, //////,7, //////,7, //////,7, //////,7, //////,7, //////, //////, //////,7, //////, ////////////////////////,7, //////,7, //////, //////,    240,0, //////, //////,    280,0
36,78989,19160110,800, "O"   ,0,      2, //////, //////, //////,0, //////////////,7,      6,0,    252,0,     73,0,    173,0,    218,0, //////,  76350, //////,0,     54, ////////////////////////,0, //////,7, //////, //////, //////,7, //////, //////, //////,7
37,78989,19160110,1400, "O"   ,0,      1, //////, //////, //////,0, //////////////,7,      5,0,    272,0,     71,0,    191,0,    234,0, //////,  76320, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
38,78989,19160110,1800, "O"   ,0,      1, //////, //////, //////,0, //////////////,7,      6,0,    250,0,     70,0,    167,0,    214,0, //////,  76250, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
39,78989,19160110,2400, //////,7, //////, //////, //////, //////,7, //////////////,7, //////,7, //////,7, //////,7, //////,7, //////,7, //////, //////, //////,7, //////, ////////////////////////,7, //////,7, //////, //////,    235,0, //////, //////,    280,0
