,Stn,  "Datum", "Tijd", "DD",¢,   "FK",   "FF",  "FF1",  "FF2",¢.1,           "WW",¢.2,    "N",¢.3,    "T",¢.4,    "U",¢.5,   "EE",¢.6,   "Tw",¢.7,    "P",   "Pt",  "Pt1",¢.8,   "Rd",                     "Dr",¢.9,   "EV",¢.10,  "Trn",  "Tin",   "Tn",¢.11,  "Trx",  "Tix",   "Tx",¢.12
0,78989,19260101,730, "O"   ,0,      3, //////, //////, //////,0, //////////////,7,      3,0,    260,0,     73,0,    183,0,    226,0, //////,  76149, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
1,78989,19260101,1300, "O"   ,0,      3, //////, //////, //////,0, //////////////,7,      8,0,    280,0,     70,0,    197,0,    240,0, //////,  76099, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
2,78989,19260101,1730, "O"   ,0,      4, //////, //////, //////,0, //////////////,7,      8,0,    260,0,     81,0,    202,0,    236,0, //////,  76048, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
3,78989,19260101,2400, //////,7, //////, //////, //////, //////,7, //////////////,7, //////,7, //////,7, //////,7, //////,7, //////,7, //////, //////, //////,7, //////, ////////////////////////,7, //////,7, //////, //////,    235,0, //////, //////,    295,0
4,78989,19260102,730, "O"   ,0,      2, //////, //////, //////,0, //////////////,7,      8,0,    246,0,     80,0,    183,0,    221,0, //////,  76175, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
5,78989,19260102,1300, "O"   ,0,      4, //////, //////, //////,0, //////////////,7,      6,0,    284,0,     66,0,    191,0,    238,0, //////,  76099, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
6,78989,19260102,1730, "NO"  ,0,      3, //////, //////, //////,0, //////////////,7,      1,0,    260,0,     78,0,    194,0,    232,0, //////,  76048, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
7,78989,19260102,2400, //////,7, //////, //////, //////, //////,7, //////////////,7, //////,7, //////,7, //////,7, //////,7, //////,7, //////, //////, //////,7, //////, ////////////////////////,7, //////,7, //////, //////,    235,0, //////, //////,    305,0
8,78989,19260103,730, "O"   ,0,      2, //////, //////, //////,0, //////////////,7,      3,0,    256,0,     79,0,    193,0,    230,0, //////,  76226, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
9,78989,19260103,1300, "O"   ,0,      5, //////, //////, //////,0, //////////////,7,      7,0,    282,0,     66,0,    188,0,    236,0, //////,  76099, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
10,78989,19260103,1730, "OZO" ,0,      3, //////, //////, //////,0, //////////////,7,      4,0,    258,0,     78,0,    192,0,    230,0, //////,  76073, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
11,78989,19260103,2400, //////,7, //////, //////, //////, //////,7, //////////////,7, //////,7, //////,7, //////,7, //////,7, //////,7, //////, //////, //////,7, //////, ////////////////////////,7, //////,7, //////, //////,    240,0, //////, //////,    295,0
12,78989,19260104,730, "O"   ,0,      3, //////, //////, //////,0, //////////////,7,      1,0,    258,0,     79,0,    195,0,    232,0, //////,  76251, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
13,78989,19260104,1300, "ZO"  ,0,      4, //////, //////, //////,0, //////////////,7,      3,0,    290,0,     63,0,    187,0,    238,0, //////,  76124, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
14,78989,19260104,1730, "O"   ,0,      3, //////, //////, //////,0, //////////////,7,      1,0,    258,0,     73,0,    178,0,    223,0, //////,  76073, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
15,78989,19260104,2400, //////,7, //////, //////, //////, //////,7, //////////////,7, //////,7, //////,7, //////,7, //////,7, //////,7, //////, //////, //////,7, //////, ////////////////////////,7, //////,7, //////, //////,    230,0, //////, //////,    300,0
16,78989,19260105,730, "ZO"  ,0,      2, //////, //////, //////,0, //////////////,7,      5,0,    250,0,     88,0,    208,0,    236,0, //////,  76200, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
