,Stn,  "Datum", "Tijd", "DD",¢,   "FK",   "FF",  "FF1",  "FF2",¢.1,           "WW",¢.2,    "N",¢.3,    "T",¢.4,    "U",¢.5,   "EE",¢.6,   "Tw",¢.7,    "P",   "Pt",  "Pt1",¢.8,   "Rd",                     "Dr",¢.9,   "EV",¢.10,  "Trn",  "Tin",   "Tn",¢.11,  "Trx",  "Tix",   "Tx",¢.12
0,78989,19240101,630, "O"   ,0,      3, //////, //////, //////,0, //////////////,7,     10,0,    248,0,     82,0,    190,0,    226,0, //////,  76226, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
1,78989,19240101,1300, "OZO" ,0,      4, //////, //////, //////,0, //////////////,7,      4,0,    285,0,     89,0,    171,0,    228,0, //////,  76200, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
2,78989,19240101,1730, "OZO" ,0,      3, //////, //////, //////,0, //////////////,7,      8,0,    258,0,     78,0,    192,0,    230,0, //////,  76149, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
3,78989,19240101,2400, //////,7, //////, //////, //////, //////,7, //////////////,7, //////,7, //////,7, //////,7, //////,7, //////,7, //////, //////, //////,7,      0, ////////////////////////,0, //////,7, //////, //////,    242,0, //////, //////,    292,0
4,78989,19240102,630, "NO"  ,0,      2, //////, //////, //////,0, //////////////,7,      6,0,    230,0,     93,0,    194,0,    222,0, //////,  76251, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
5,78989,19240102,1300, "O"   ,0,      4, //////, //////, //////,0, //////////////,7,      7,0,    278,0,     69,0,    191,0,    236,0, //////,  76226, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
6,78989,19240102,1730, "NO"  ,0,      3, //////, //////, //////,0, //////////////,7,     10,0,    246,0,     87,0,    199,0,    230,0, //////,  76149, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
7,78989,19240102,2400, //////,7, //////, //////, //////, //////,7, //////////////,7, //////,7, //////,7, //////,7, //////,7, //////,7, //////, //////, //////,7,    533, ////////////////////////,0, //////,7, //////, //////,    225,0, //////, //////,    289,0
8,78989,19240103,630, "O"   ,0,      2, //////, //////, //////,0, //////////////,7,      4,0,    232,0,     90,0,    191,0,    221,0, //////,  76226, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
9,78989,19240103,1300, "O"   ,0,      4, //////, //////, //////,0, //////////////,7,      4,0,    278,0,     64,0,    177,0,    229,0, //////,  76200, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
10,78989,19240103,1730, "NO"  ,0,      3, //////, //////, //////,0, //////////////,7,      6,0,    252,0,     80,0,    190,0,    227,0, //////,  76124, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
11,78989,19240103,2400, //////,7, //////, //////, //////, //////,7, //////////////,7, //////,7, //////,7, //////,7, //////,7, //////,7, //////, //////, //////,7,    457, ////////////////////////,0, //////,7, //////, //////,    219,0, //////, //////,    286,0
