,Stn,  "Datum", "Tijd", "DD",¢,   "FK",   "FF",  "FF1",  "FF2",¢.1,           "WW",¢.2,    "N",¢.3,    "T",¢.4,    "U",¢.5,   "EE",¢.6,   "Tw",¢.7,    "P",   "Pt",  "Pt1",¢.8,   "Rd",                     "Dr",¢.9,   "EV",¢.10,  "Trn",  "Tin",   "Tn",¢.11,  "Trx",  "Tix",   "Tx",¢.12
0,78989,19440101,800, "OZO" ,0, //////,      3, //////, //////,0, //////////////,7,      3,0,    274,0,     80,0,    220,0,    247,0, //////,  76280, //////,0,      0, ////////////////////////,0, //////,7, //////, //////, //////,7, //////, //////, //////,7
1,78989,19440101,1400, "OZO" ,0, //////,      3, //////, //////,0, //////////////,7,      8,0,    300,0,     62,0,    199,0,    243,0, //////,  76060, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
2,78989,19440101,1800, "O"   ,0, //////,      5, //////, //////,0, //////////////,7,      8,0,    264,0,     74,0,    192,0,    229,0, //////,  76010, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
3,78989,19440101,2400, //////,7, //////, //////, //////, //////,7, //////////////,7, //////,7, //////,7, //////,7, //////,7, //////,7, //////, //////, //////,7, //////, ////////////////////////,7, //////,7, //////, //////,    236,0, //////, //////,    310,0
4,78989,19440102,800, "ZO"  ,0, //////,      2, //////, //////,0, //////////////,7,      4,0,    270,0,     77,0,    207,0,    239,0, //////,  76260, //////,0,      3, ////////////////////////,0, //////,7, //////, //////, //////,7, //////, //////, //////,7
5,78989,19440102,1400, "OZO" ,0, //////,      4, //////, //////,0, //////////////,7,      3,0,    296,0,     62,0,    194,0,    239,0, //////,  76060, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
6,78989,19440102,1800, "O"   ,0, //////,      3, //////, //////,0, //////////////,7,      2,0,    262,0,     75,0,    191,0,    228,0, //////,  76020, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
7,78989,19440102,2400, //////,7, //////, //////, //////, //////,7, //////////////,7, //////,7, //////,7, //////,7, //////,7, //////,7, //////, //////, //////,7, //////, ////////////////////////,7, //////,7, //////, //////,    235,0, //////, //////,    312,0
8,78989,19440103,800, "OZO" ,0, //////,      5, //////, //////,0, //////////////,7,      7,0,    268,0,     79,0,    208,0,    239,0, //////,  76300, //////,0,      0, ////////////////////////,0, //////,7, //////, //////, //////,7, //////, //////, //////,7
9,78989,19440103,1400, "OZO" ,0, //////,      7, //////, //////,0, //////////////,7,      8,0,    304,0,     57,0,    186,0,    237,0, //////,  76180, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
10,78989,19440103,1800, "OZO" ,0, //////,      3, //////, //////,0, //////////////,7,      2,0,    266,0,     77,0,    202,0,    235,0, //////,  76130, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
11,78989,19440103,2400, //////,7, //////, //////, //////, //////,7, //////////////,7, //////,7, //////,7, //////,7, //////,7, //////,7, //////, //////, //////,7, //////, ////////////////////////,7, //////,7, //////, //////,    239,0, //////, //////,    315,0
12,78989,19440104,800, "OZO" ,0, //////,      3, //////, //////,0, //////////////,7,      5,0,    270,0,     76,0,    203,0,    237,0, //////,  76260, //////,0,      0, ////////////////////////,0, //////,7, //////, //////, //////,7, //////, //////, //////,7
13,78989,19440104,1400, "OZO" ,0, //////,      3, //////, //////,0, //////////////,7,      6,0,    302,0,     60,0,    193,0,    240,0, //////,  76130, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
