,Stn,  "Datum", "Tijd", "DD",¢,   "FK",   "FF",  "FF1",  "FF2",¢.1,           "WW",¢.2,    "N",¢.3,    "T",¢.4,    "U",¢.5,   "EE",¢.6,   "Tw",¢.7,    "P",   "Pt",  "Pt1",¢.8,   "Rd",                     "Dr",¢.9,   "EV",¢.10,  "Trn",  "Tin",   "Tn",¢.11,  "Trx",  "Tix",   "Tx",¢.12
0,78989,19110101,800, "O"   ,0,      3, //////, //////, //////,0, //////////////,7,      6,0,    268,0,     74,0,    193,0,    234,0, //////,  76450, //////,0,      0, ////////////////////////,0, //////,7, //////, //////, //////,7, //////, //////, //////,7
1,78989,19110101,1400, "OZO" ,0,      4, //////, //////, //////,0, //////////////,7,      5,0,    288,0,     79,0,    233,0,    260,0, //////,  76380, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
2,78989,19110101,1800, "OZO" ,0,      3, //////, //////, //////,0, //////////////,7,      6,0,    270,0,     78,0,    206,0,    242,0, //////,  76300, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
3,78989,19110101,2400, //////,7, //////, //////, //////, //////,7, //////////////,7, //////,7, //////,7, //////,7, //////,7, //////,7, //////, //////, //////,7, //////, ////////////////////////,7, //////,7, //////, //////,    240,0, //////, //////,    290,0
4,78989,19110102,800, "O"   ,0,      3, //////, //////, //////,0, //////////////,7,      3,0,    268,0,     74,0,    193,0,    234,0, //////,  76500, //////,0,      5, ////////////////////////,0, //////,7, //////, //////, //////,7, //////, //////, //////,7
5,78989,19110102,1400, "O"   ,0,      3, //////, //////, //////,0, //////////////,7,      4,0,    278,0,     73,0,    202,0,    242,0, //////,  76400, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
6,78989,19110102,1800, "O"   ,0,      3, //////, //////, //////,0, //////////////,7,      5,0,    268,0,     71,0,    185,0,    230,0, //////,  76340, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
7,78989,19110102,2400, //////,7, //////, //////, //////, //////,7, //////////////,7, //////,7, //////,7, //////,7, //////,7, //////,7, //////, //////, //////,7, //////, ////////////////////////,7, //////,7, //////, //////,    240,0, //////, //////,    292,0
8,78989,19110103,800, "ONO" ,0,      4, //////, //////, //////,0, //////////////,7,      8,0,    260,0,     72,0,    179,0,    224,0, //////,  76450, //////,0,     28, ////////////////////////,0, //////,7, //////, //////, //////,7, //////, //////, //////,7
9,78989,19110103,1400, "O"   ,0,      3, //////, //////, //////,0, //////////////,7,      4,0,    284,0,     72,0,    206,0,    246,0, //////,  76400, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
