,Stn,  "Datum", "Tijd", "DD",¢,   "FK",   "FF",  "FF1",  "FF2",¢.1,           "WW",¢.2,    "N",¢.3,    "T",¢.4,    "U",¢.5,   "EE",¢.6,   "Tw",¢.7,    "P",   "Pt",  "Pt1",¢.8,   "Rd",                     "Dr",¢.9,   "EV",¢.10,  "Trn",  "Tin",   "Tn",¢.11,  "Trx",  "Tix",   "Tx",¢.12
10,78989,19420103,1800, "ONO" ,0, //////,      7, //////, //////,0, //////////////,7,      1,0,    266,0,     76,0,    198,0,    233,0, //////,  76180, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
11,78989,19420103,2400, //////,7, //////, //////, //////, //////,7, //////////////,7, //////,7, //////,7, //////,7, //////,7, //////,7, //////, //////, //////,7, //////, ////////////////////////,7, //////,7, //////, //////,    251,0, //////, //////,    299,0
12,78989,19420104,800, "O"   ,0, //////,      5, //////, //////,0, //////////////,7,      6,0,    272,0,     76,0,    206,0,    239,0, //////,  76460, //////,0,      0, ////////////////////////,0, //////,7, //////, //////, //////,7, //////, //////, //////,7
13,78989,19420104,1400, "OZO" ,0, //////,      7, //////, //////,0, //////////////,7,      7,0,    290,0,     67,0,    201,0,    241,0, //////,  76300, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
14,78989,19420104,1800, "OZO" ,0, //////,      7, //////, //////,0, //////////////,7,      8,0,    262,0,     71,0,    183,0,    223,0, //////,  76270, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
15,78989,19420104,2400, //////,7, //////, //////, //////, //////,7, //////////////,7, //////,7, //////,7, //////,7, //////,7, //////,7, //////, //////, //////,7, //////, ////////////////////////,7, //////,7, //////, //////,    252,0, //////, //////,    301,0
16,78989,19420105,800, "ONO" ,0, //////,      6, //////, //////,0, //////////////,7,      0,0,    274,0,     66,0,    180,0,    225,0, //////,  76450, //////,0,      0, ////////////////////////,0, //////,7, //////, //////, //////,7, //////, //////, //////,7
17,78989,19420105,1400, "ONO" ,0, //////,      5, //////, //////,0, //////////////,7,      4,0,    250,0,     84,0,    199,0,    229,0, //////,  76280, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
18,78989,19420105,1800, "ONO" ,0, //////,      4, //////, //////,0, //////////////,7,      5,0,    259,0,     76,0,    191,0,    227,0, //////,  76190, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
19,78989,19420105,2400, //////,7, //////, //////, //////, //////,7, //////////////,7, //////,7, //////,7, //////,7, //////,7, //////,7, //////, //////, //////,7, //////, ////////////////////////,7, //////,7, //////, //////,    241,0, //////, //////,    305,0
20,78989,19420106,800, "O"   ,0, //////,      1, //////, //////,0, //////////////,7,      8,0,    252,0,     79,0,    191,0,    225,0, //////,  76290, //////,0,      1, ////////////////////////,0, //////,7, //////, //////, //////,7, //////, //////, //////,7
21,78989,19420106,1400, "ZZO" ,0, //////,      4, //////, //////,0, //////////////,7,      6,0,    292,0,     62,0,    189,0,    235,0, //////,  76230, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
22,78989,19420106,1800, "ONO" ,0, //////,      4, //////, //////,0, //////////////,7,      8,0,    260,0,     77,0,    194,0,    229,0, //////,  76150, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
23,78989,19420106,2400, //////,7, //////, //////, //////, //////,7, //////////////,7, //////,7, //////,7, //////,7, //////,7, //////,7, //////, //////, //////,7, //////, ////////////////////////,7, //////,7, //////, //////,    234,0, //////, //////,    302,0
24,78989,19420107,800, "OZO" ,0, //////,      5, //////, //////,0, //////////////,7,      4,0,    262,0,     78,0,    200,0,    233,0, //////,  76250, //////,0,      0, ////////////////////////,0, //////,7, //////, //////, //////,7, //////, //////, //////,7
25,78989,19420107,1400, "OZO" ,0, //////,      5, //////, //////,0, //////////////,7,      5,0,    290,0,     63,0,    190,0,    235,0, //////,  76140, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
26,78989,19420107,1800, "OZO" ,0, //////,      5, //////, //////,0, //////////////,7,      8,0,    256,0,     78,0,    193,0,    227,0, //////,  76120, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
27,78989,19420107,2400, //////,7, //////, //////, //////, //////,7, //////////////,7, //////,7, //////,7, //////,7, //////,7, //////,7, //////, //////, //////,7, //////, ////////////////////////,7, //////,7, //////, //////,    236,0, //////, //////,    301,0
28,78989,19420108,800, "OZO" ,0, //////,      4, //////, //////,0, //////////////,7,      8,0,    257,0,     75,0,    187,0,    224,0, //////,  76360, //////,0,     10, ////////////////////////,0, //////,7, //////, //////, //////,7, //////, //////, //////,7
29,78989,19420108,1400, "OZO" ,0, //////,      5, //////, //////,0, //////////////,7,      6,0,    292,0,     64,0,    194,0,    238,0, //////,  76240, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
30,78989,19420108,1800, "OZO" ,0, //////,      5, //////, //////,0, //////////////,7,      5,0,    255,0,     79,0,    195,0,    228,0, //////,  76140, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
31,78989,19420108,2400, //////,7, //////, //////, //////, //////,7, //////////////,7, //////,7, //////,7, //////,7, //////,7, //////,7, //////, //////, //////,7, //////, ////////////////////////,7, //////,7, //////, //////,    235,0, //////, //////,    300,0
32,78989,19420109,800, //////,7, //////,      4, //////, //////,0, //////////////,7,      8,0,    266,0,     73,0,    191,0,    229,0, //////,  76370, //////,0,      0, ////////////////////////,0, //////,7, //////, //////, //////,7, //////, //////, //////,7
33,78989,19420109,1400, "OZO" ,0, //////,      7, //////, //////,0, //////////////,7,      8,0,    298,0,     58,0,    182,0,    235,0, //////,  76300, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
34,78989,19420109,1800, "O"   ,0, //////,      6, //////, //////,0, //////////////,7,      9,0,    262,0,     81,0,    207,0,    237,0, //////,  76220, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
35,78989,19420109,2400, //////,7, //////, //////, //////, //////,7, //////////////,7, //////,7, //////,7, //////,7, //////,7, //////,7, //////, //////, //////,7, //////, ////////////////////////,7, //////,7, //////, //////,    243,0, //////, //////,    303,0
36,78989,19420110,800, "OZO" ,0, //////,      5, //////, //////,0, //////////////,7,      5,0,    264,0,     76,0,    196,0,    231,0, //////,  76340, //////,0,      0, ////////////////////////,0, //////,7, //////, //////, //////,7, //////, //////, //////,7
37,78989,19420110,1400, //////,7, //////,      6, //////, //////,0, //////////////,7,      5,0,    298,0,     59,0,    186,0,    235,0, //////,  76250, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
38,78989,19420110,1800, "OZO" ,0, //////,      5, //////, //////,0, //////////////,7,      8,0,    258,0,     77,0,    193,0,    228,0, //////,  76260, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
39,78989,19420110,2400, //////,7, //////, //////, //////, //////,7, //////////////,7, //////,7, //////,7, //////,7, //////,7, //////,7, //////, //////, //////,7, //////, ////////////////////////,7, //////,7, //////, //////,    239,0, //////, //////,    302,0
40,78989,19420111,800, "OZO" ,0, //////,      5, //////, //////,0, //////////////,7,      5,0,    268,0,     77,0,    204,0,    237,0, //////,  76390, //////,0,      0, ////////////////////////,0, //////,7, //////, //////, //////,7, //////, //////, //////,7
41,78989,19420111,1400, "OZO" ,0, //////,      6, //////, //////,0, //////////////,7,      4,0,    306,0,     61,0,    200,0,    245,0, //////,  76240, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
42,78989,19420111,1800, "O"   ,0, //////,      4, //////, //////,0, //////////////,7,      3,0,    258,0,     77,0,    192,0,    227,0, //////,  76200, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
43,78989,19420111,2400, //////,7, //////, //////, //////, //////,7, //////////////,7, //////,7, //////,7, //////,7, //////,7, //////,7, //////, //////, //////,7, //////, ////////////////////////,7, //////,7, //////, //////,    240,0, //////, //////,    309,0
44,78989,19420112,800, "OZO" ,0, //////,      5, //////, //////,0, //////////////,7,      4,0,    262,0,     76,0,    193,0,    229,0, //////,  76380, //////,0,      0, ////////////////////////,0, //////,7, //////, //////, //////,7, //////, //////, //////,7
45,78989,19420112,1400, "OZO" ,0, //////,      6, //////, //////,0, //////////////,7,      3,0,    296,0,     58,0,    180,0,    231,0, //////,  76290, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
46,78989,19420112,1800, "O"   ,0, //////,      7, //////, //////,0, //////////////,7,      1,0,    260,0,     75,0,    189,0,    226,0, //////,  76260, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
47,78989,19420112,2400, //////,7, //////, //////, //////, //////,7, //////////////,7, //////,7, //////,7, //////,7, //////,7, //////,7, //////, //////, //////,7, //////, ////////////////////////,7, //////,7, //////, //////,    244,0, //////, //////,    302,0
48,78989,19420113,800, "OZO" ,0, //////,      4, //////, //////,0, //////////////,7,      4,0,    266,0,     80,0,    209,0,    239,0, //////,  76290, //////,0,      0, ////////////////////////,0, //////,7, //////, //////, //////,7, //////, //////, //////,7
49,78989,19420113,1400, "OZO" ,0, //////,     10, //////, //////,0, //////////////,7,      4,0,    272,0,     72,0,    195,0,    233,0, //////,  76200, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
50,78989,19420113,1800, "OZO" ,0, //////,      6, //////, //////,0, //////////////,7,      8,0,    260,0,     77,0,    194,0,    229,0, //////,  76160, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
51,78989,19420113,2400, //////,7, //////, //////, //////, //////,7, //////////////,7, //////,7, //////,7, //////,7, //////,7, //////,7, //////, //////, //////,7, //////, ////////////////////////,7, //////,7, //////, //////,    242,0, //////, //////,    291,0
52,78989,19420114,800, "OZO" ,0, //////,      7, //////, //////,0, //////////////,7,      9,0,    260,0,     79,0,    199,0,    232,0, //////,  76350, //////,0,     35, ////////////////////////,0, //////,7, //////, //////, //////,7, //////, //////, //////,7
53,78989,19420114,1400, "OZO" ,0, //////,      8, //////, //////,0, //////////////,7,      6,0,    292,0,     63,0,    192,0,    237,0, //////,  76250, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
54,78989,19420114,1800, "OZO" ,0, //////,      6, //////, //////,0, //////////////,7,      1,0,    258,0,     78,0,    195,0,    229,0, //////,  76170, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
55,78989,19420114,2400, //////,7, //////, //////, //////, //////,7, //////////////,7, //////,7, //////,7, //////,7, //////,7, //////,7, //////, //////, //////,7, //////, ////////////////////////,7, //////,7, //////, //////,    230,0, //////, //////,    310,0
56,78989,19420115,800, "OZO" ,0, //////,      6, //////, //////,0, //////////////,7,      8,0,    266,0,     70,0,    184,0,    225,0, //////,  76370, //////,0,      2, ////////////////////////,0, //////,7, //////, //////, //////,7, //////, //////, //////,7
57,78989,19420115,1400, "OZO" ,0, //////,      6, //////, //////,0, //////////////,7,      8,0,    290,0,     64,0,    193,0,    237,0, //////,  76270, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
58,78989,19420115,1800, "OZO" ,0, //////,      5, //////, //////,0, //////////////,7,      6,0,    257,0,     71,0,    175,0,    217,0, //////,  76150, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
59,78989,19420115,2400, //////,7, //////, //////, //////, //////,7, //////////////,7, //////,7, //////,7, //////,7, //////,7, //////,7, //////, //////, //////,7, //////, ////////////////////////,7, //////,7, //////, //////,    243,0, //////, //////,    302,0
60,78989,19420116,800, "OZO" ,0, //////,      5, //////, //////,0, //////////////,7,      2,0,    266,0,     73,0,    191,0,    229,0, //////,  76290, //////,0,      5, ////////////////////////,0, //////,7, //////, //////, //////,7, //////, //////, //////,7
61,78989,19420116,1400, "OZO" ,0, //////,      7, //////, //////,0, //////////////,7,      3,0,    272,0,     72,0,    195,0,    233,0, //////,  76200, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
62,78989,19420116,1800, "OZO" ,0, //////,      6, //////, //////,0, //////////////,7,      3,0,    258,0,     78,0,    195,0,    229,0, //////,  76180, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
63,78989,19420116,2400, //////,7, //////, //////, //////, //////,7, //////////////,7, //////,7, //////,7, //////,7, //////,7, //////,7, //////, //////, //////,7, //////, ////////////////////////,7, //////,7, //////, //////,    239,0, //////, //////,    290,0
64,78989,19420117,800, "OZO" ,0, //////,      4, //////, //////,0, //////////////,7,      7,0,    260,0,     74,0,    187,0,    225,0, //////,  76310, //////,0,      1, ////////////////////////,0, //////,7, //////, //////, //////,7, //////, //////, //////,7
65,78989,19420117,1400, "OZO" ,0, //////,      7, //////, //////,0, //////////////,7,      5,0,    289,0,     63,0,    190,0,    235,0, //////,  76250, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
66,78989,19420117,1800, "O"   ,0, //////,      5, //////, //////,0, //////////////,7,      3,0,    258,0,     80,0,    200,0,    232,0, //////,  76190, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
67,78989,19420117,2400, //////,7, //////, //////, //////, //////,7, //////////////,7, //////,7, //////,7, //////,7, //////,7, //////,7, //////, //////, //////,7, //////, ////////////////////////,7, //////,7, //////, //////,    240,0, //////, //////,    301,0
68,78989,19420118,800, "O"   ,0, //////,      5, //////, //////,0, //////////////,7,     10,0,    260,0,     83,0,    208,0,    237,0, //////,  76320, //////,0,     10, ////////////////////////,0, //////,7, //////, //////, //////,7, //////, //////, //////,7
69,78989,19420118,1400, "O"   ,0, //////,      7, //////, //////,0, //////////////,7,      6,0,    290,0,     64,0,    193,0,    237,0, //////,  76210, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
70,78989,19420118,1800, "O"   ,0, //////,      6, //////, //////,0, //////////////,7,      2,0,    265,0,     75,0,    195,0,    231,0, //////,  76140, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
71,78989,19420118,2400, //////,7, //////, //////, //////, //////,7, //////////////,7, //////,7, //////,7, //////,7, //////,7, //////,7, //////, //////, //////,7, //////, ////////////////////////,7, //////,7, //////, //////,    231,0, //////, //////,    302,0
72,78989,19420119,800, "O"   ,0, //////,      9, //////, //////,0, //////////////,7,      3,0,    259,0,     82,0,    205,0,    235,0, //////,  76330, //////,0,      0, ////////////////////////,0, //////,7, //////, //////, //////,7, //////, //////, //////,7
73,78989,19420119,1400, "OZO" ,0, //////,     10, //////, //////,0, //////////////,7,      3,0,    290,0,     64,0,    193,0,    237,0, //////,  76230, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
74,78989,19420119,1800, "O"   ,0, //////,      7, //////, //////,0, //////////////,7,      0,0,    262,0,     77,0,    197,0,    231,0, //////,  76130, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
75,78989,19420119,2400, //////,7, //////, //////, //////, //////,7, //////////////,7, //////,7, //////,7, //////,7, //////,7, //////,7, //////, //////, //////,7, //////, ////////////////////////,7, //////,7, //////, //////,    245,0, //////, //////,    301,0
76,78989,19420120,800, "OZO" ,0, //////,      7, //////, //////,0, //////////////,7,      6,0,    269,0,     78,0,    207,0,    239,0, //////,  76290, //////,0,      0, ////////////////////////,0, //////,7, //////, //////, //////,7, //////, //////, //////,7
77,78989,19420120,1400, "OZO" ,0, //////,      6, //////, //////,0, //////////////,7,      8,0,    280,0,     74,0,    211,0,    244,0, //////,  76190, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
78,78989,19420120,1800, "O"   ,0, //////,      6, //////, //////,0, //////////////,7,      2,0,    258,0,     80,0,    199,0,    231,0, //////,  76120, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
79,78989,19420120,2400, //////,7, //////, //////, //////, //////,7, //////////////,7, //////,7, //////,7, //////,7, //////,7, //////,7, //////, //////, //////,7, //////, ////////////////////////,7, //////,7, //////, //////,    249,0, //////, //////,    295,0
80,78989,19420121,800, "OZO" ,0, //////,      7, //////, //////,0, //////////////,7,      5,0,    268,0,     81,0,    215,0,    243,0, //////,  76370, //////,0,      0, ////////////////////////,0, //////,7, //////, //////, //////,7, //////, //////, //////,7
81,78989,19420121,1400, "OZO" ,0, //////,      6, //////, //////,0, //////////////,7,      0,0,    294,0,     64,0,    199,0,    241,0, //////,  76250, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
82,78989,19420121,1800, "O"   ,0, //////,      5, //////, //////,0, //////////////,7,      2,0,    260,0,     77,0,    194,0,    229,0, //////,  76190, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
83,78989,19420121,2400, //////,7, //////, //////, //////, //////,7, //////////////,7, //////,7, //////,7, //////,7, //////,7, //////,7, //////, //////, //////,7, //////, ////////////////////////,7, //////,7, //////, //////,    250,0, //////, //////,    302,0
84,78989,19420122,800, "OZO" ,0, //////,      5, //////, //////,0, //////////////,7,      5,0,    264,0,     81,0,    210,0,    239,0, //////,  76350, //////,0,      0, ////////////////////////,0, //////,7, //////, //////, //////,7, //////, //////, //////,7
85,78989,19420122,1400, "OZO" ,0, //////,      9, //////, //////,0, //////////////,7,      6,0,    302,0,     60,0,    195,0,    241,0, //////,  76230, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
86,78989,19420122,1800, "O"   ,0, //////,      8, //////, //////,0, //////////////,7,      5,0,    262,0,     79,0,    202,0,    234,0, //////,  76140, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
87,78989,19420122,2400, //////,7, //////, //////, //////, //////,7, //////////////,7, //////,7, //////,7, //////,7, //////,7, //////,7, //////, //////, //////,7, //////, ////////////////////////,7, //////,7, //////, //////,    249,0, //////, //////,    308,0
88,78989,19420123,800, "ZO"  ,0, //////,      2, //////, //////,0, //////////////,7,      5,0,    264,0,     81,0,    210,0,    259,0, //////,  76320, //////,0,      0, ////////////////////////,0, //////,7, //////, //////, //////,7, //////, //////, //////,7
89,78989,19420123,1400, "NO"  ,0, //////,      4, //////, //////,0, //////////////,7,      6,0,    302,0,     60,0,    195,0,    241,0, //////,  76200, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
90,78989,19420123,1800, "NO"  ,0, //////,      4, //////, //////,0, //////////////,7,      2,0,    264,0,     77,0,    199,0,    233,0, //////,  76180, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
91,78989,19420123,2400, //////,7, //////, //////, //////, //////,7, //////////////,7, //////,7, //////,7, //////,7, //////,7, //////,7, //////, //////, //////,7, //////, ////////////////////////,7, //////,7, //////, //////,    239,0, //////, //////,    315,0
92,78989,19420124,800, "O"   ,0, //////,      4, //////, //////,0, //////////////,7,      4,0,    268,0,     77,0,    202,0,    236,0, //////,  76300, //////,0,      0, ////////////////////////,0, //////,7, //////, //////, //////,7, //////, //////, //////,7
93,78989,19420124,1400, //////,7, //////,      5, //////, //////,0, //////////////,7,      6,0,    288,0,     72,0,    213,0,    247,0, //////,  76220, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
94,78989,19420124,1800, "ONO" ,0, //////,      4, //////, //////,0, //////////////,7,     10,0,    224,0,     97,0,    198,0,    221,0, //////,  76190, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
95,78989,19420124,2400, //////,7, //////, //////, //////, //////,7, //////////////,7, //////,7, //////,7, //////,7, //////,7, //////,7, //////, //////, //////,7, //////, ////////////////////////,7, //////,7, //////, //////,    224,0, //////, //////,    299,0
96,78989,19420125,800, "O"   ,0, //////,      4, //////, //////,0, //////////////,7,     10,0,    258,0,     78,0,    195,0,    229,0, //////,  76250, //////,0,      5, ////////////////////////,0, //////,7, //////, //////, //////,7, //////, //////, //////,7
97,78989,19420125,1400, "OZO" ,0, //////,      5, //////, //////,0, //////////////,7,     10,0,    278,0,     68,0,    192,0,    235,0, //////,  76190, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
98,78989,19420125,1800, "O"   ,0, //////,      5, //////, //////,0, //////////////,7,      2,0,    263,0,     76,0,    196,0,    231,0, //////,  76140, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
99,78989,19420125,2400, //////,7, //////, //////, //////, //////,7, //////////////,7, //////,7, //////,7, //////,7, //////,7, //////,7, //////, //////, //////,7, //////, ////////////////////////,7, //////,7, //////, //////,    231,0, //////, //////,    295,0
100,78989,19420126,800, "OZO" ,0, //////,      5, //////, //////,0, //////////////,7,     10,0,    260,0,     80,0,    201,0,    233,0, //////,  76150, //////,0,      0, ////////////////////////,0, //////,7, //////, //////, //////,7, //////, //////, //////,7
101,78989,19420126,1400, "OZO" ,0, //////,      9, //////, //////,0, //////////////,7,      6,0,    286,0,     68,0,    199,0,    239,0, //////,  76080, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
102,78989,19420126,1800, //////,7, //////,      7, //////, //////,0, //////////////,7,      4,0,    260,0,     80,0,    201,0,    233,0, //////,  76040, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
103,78989,19420126,2400, //////,7, //////, //////, //////, //////,7, //////////////,7, //////,7, //////,7, //////,7, //////,7, //////,7, //////, //////, //////,7, //////, ////////////////////////,7, //////,7, //////, //////,    241,0, //////, //////,    302,0
104,78989,19420127,800, "OZO" ,0, //////,      6, //////, //////,0, //////////////,7,      8,0,    258,0,     78,0,    195,0,    229,0, //////,  76170, //////,0,      4, ////////////////////////,0, //////,7, //////, //////, //////,7, //////, //////, //////,7
105,78989,19420127,1400, //////,7, //////,      7, //////, //////,0, //////////////,7,      5,0,    286,0,     68,0,    199,0,    239,0, //////,  76050, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
106,78989,19420127,1800, //////,7, //////,      6, //////, //////,0, //////////////,7,      1,0,    266,0,     74,0,    195,0,    231,0, //////,  75950, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
107,78989,19420127,2400, //////,7, //////, //////, //////, //////,7, //////////////,7, //////,7, //////,7, //////,7, //////,7, //////,7, //////, //////, //////,7, //////, ////////////////////////,7, //////,7, //////, //////,    240,0, //////, //////,    298,0
108,78989,19420128,800, "OZO" ,0, //////,      2, //////, //////,0, //////////////,7,      7,0,    273,0,     79,0,    215,0,    244,0, //////,  76200, //////,0,      0, ////////////////////////,0, //////,7, //////, //////, //////,7, //////, //////, //////,7
109,78989,19420128,1400, //////,7, //////,      6, //////, //////,0, //////////////,7,      7,0,    294,0,     71,0,    219,0,    252,0, //////,  75990, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
110,78989,19420128,1800, "OZO" ,0, //////,      6, //////, //////,0, //////////////,7,      8,0,    272,0,     76,0,    206,0,    239,0, //////,  75920, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
111,78989,19420128,2400, //////,7, //////, //////, //////, //////,7, //////////////,7, //////,7, //////,7, //////,7, //////,7, //////,7, //////, //////, //////,7, //////, ////////////////////////,7, //////,7, //////, //////,    249,0, //////, //////,    308,0
112,78989,19420129,800, "O"   ,0, //////,      5, //////, //////,0, //////////////,7,      5,0,    274,0,     82,0,    224,0,    249,0, //////,  76000, //////,0,      0, ////////////////////////,0, //////,7, //////, //////, //////,7, //////, //////, //////,7
113,78989,19420129,1400, //////,7, //////,      5, //////, //////,0, //////////////,7,      1,0,    308,0,     71,0,    238,0,    265,0, //////,  75880, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
114,78989,19420129,1800, "OZO" ,0, //////,      5, //////, //////,0, //////////////,7,      2,0,    272,0,     79,0,    213,0,    243,0, //////,  75730, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
115,78989,19420129,2400, //////,7, //////, //////, //////, //////,7, //////////////,7, //////,7, //////,7, //////,7, //////,7, //////,7, //////, //////, //////,7, //////, ////////////////////////,7, //////,7, //////, //////,    249,0, //////, //////,    319,0
