,Stn,  "Datum", "Tijd", "DD",¢,   "FK",   "FF",  "FF1",  "FF2",¢.1,           "WW",¢.2,    "N",¢.3,    "T",¢.4,    "U",¢.5,   "EE",¢.6,   "Tw",¢.7,    "P",   "Pt",  "Pt1",¢.8,   "Rd",                     "Dr",¢.9,   "EV",¢.10,  "Trn",  "Tin",   "Tn",¢.11,  "Trx",  "Tix",   "Tx",¢.12
0,78989,19170101,800, "ONO" ,0,      1, //////, //////, //////,0, //////////////,7,      4,0,    258,0,     75,0,    184,0,    226,0, //////,  76450, //////,0,     86, ////////////////////////,0, //////,7, //////, //////, //////,7, //////, //////, //////,7
1,78989,19170101,1400, "NO"  ,0,      1, //////, //////, //////,0, //////////////,7,      6,0,    280,0,     63,0,    178,0,    230,0, //////,  76400, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
2,78989,19170101,1800, "NO"  ,0,      1, //////, //////, //////,0, //////////////,7,      8,0,    260,0,     65,0,    161,0,    214,0, //////,  76290, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
3,78989,19170101,2400, //////,7, //////, //////, //////, //////,7, //////////////,7, //////,7, //////,7, //////,7, //////,7, //////,7, //////, //////, //////,7, //////, ////////////////////////,7, //////,7, //////, //////,    225,0, //////, //////,    280,0
4,78989,19170102,800, "NO"  ,0,      0, //////, //////, //////,0, //////////////,7,      5,0,    250,0,     71,0,    167,0,    214,0, //////,  76350, //////,0,    105, ////////////////////////,0, //////,7, //////, //////, //////,7, //////, //////, //////,7
5,78989,19170102,1400, "ONO" ,0,      0, //////, //////, //////,0, //////////////,7,      4,0,    274,0,     67,0,    182,0,    230,0, //////,  76300, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
6,78989,19170102,1800, "O"   ,0,      0, //////, //////, //////,0, //////////////,7,      6,0,    256,0,     67,0,    164,0,    214,0, //////,  76200, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
7,78989,19170102,2400, //////,7, //////, //////, //////, //////,7, //////////////,7, //////,7, //////,7, //////,7, //////,7, //////,7, //////, //////, //////,7, //////, ////////////////////////,7, //////,7, //////, //////,    224,0, //////, //////,    280,0
8,78989,19170103,800, "ONO" ,0,      0, //////, //////, //////,0, //////////////,7,      9,0,    246,0,     65,0,    149,0,    202,0, //////,  76350, //////,0,      0, ////////////////////////,0, //////,7, //////, //////, //////,7, //////, //////, //////,7
9,78989,19170103,1400, "O"   ,0,      0, //////, //////, //////,0, //////////////,7,      5,0,    270,0,     66,0,    173,0,    224,0, //////,  76280, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
10,78989,19170103,1800, "O"   ,0,      0, //////, //////, //////,0, //////////////,7,      6,0,    250,0,     68,0,    160,0,    210,0, //////,  76170, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
11,78989,19170103,2400, //////,7, //////, //////, //////, //////,7, //////////////,7, //////,7, //////,7, //////,7, //////,7, //////,7, //////, //////, //////,7, //////, ////////////////////////,7, //////,7, //////, //////,    220,0, //////, //////,    275,0
12,78989,19170104,800, "O"   ,0,      0, //////, //////, //////,0, //////////////,7,      2,0,    252,0,     64,0,    152,0,    206,0, //////,  76350, //////,0,     27, ////////////////////////,0, //////,7, //////, //////, //////,7, //////, //////, //////,7
13,78989,19170104,1400, "O"   ,0,      0, //////, //////, //////,0, //////////////,7,      4,0,    270,0,     66,0,    173,0,    224,0, //////,  76300, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
14,78989,19170104,1800, "ONO" ,0,      0, //////, //////, //////,0, //////////////,7,      6,0,    256,0,     67,0,    164,0,    214,0, //////,  76180, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
15,78989,19170104,2400, //////,7, //////, //////, //////, //////,7, //////////////,7, //////,7, //////,7, //////,7, //////,7, //////,7, //////, //////, //////,7, //////, ////////////////////////,7, //////,7, //////, //////,    215,0, //////, //////,    274,0
16,78989,19170105,800, "ONO" ,0,      0, //////, //////, //////,0, //////////////,7,      5,0,    256,0,     71,0,    174,0,    220,0, //////,  76300, //////,0,      0, ////////////////////////,0, //////,7, //////, //////, //////,7, //////, //////, //////,7
17,78989,19170105,1400, "O"   ,0,      0, //////, //////, //////,0, //////////////,7,      6,0,    270,0,     67,0,    177,0,    226,0, //////,  76240, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
18,78989,19170105,1800, "ONO" ,0,      0, //////, //////, //////,0, //////////////,7,      8,0,    246,0,     65,0,    149,0,    202,0, //////,  76100, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
19,78989,19170105,2400, //////,7, //////, //////, //////, //////,7, //////////////,7, //////,7, //////,7, //////,7, //////,7, //////,7, //////, //////, //////,7, //////, ////////////////////////,7, //////,7, //////, //////,    225,0, //////, //////,    275,0
20,78989,19170106,800, "ONO" ,0,      0, //////, //////, //////,0, //////////////,7,      7,0,    244,0,     74,0,    167,0,    212,0, //////,  76370, //////,0,      3, ////////////////////////,0, //////,7, //////, //////, //////,7, //////, //////, //////,7
21,78989,19170106,1400, "O"   ,0,      0, //////, //////, //////,0, //////////////,7,      5,0,    274,0,     67,0,    182,0,    230,0, //////,  76330, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
22,78989,19170106,1800, "NO"  ,0,      1, //////, //////, //////,0, //////////////,7,      6,0,    250,0,     71,0,    167,0,    214,0, //////,  76240, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
23,78989,19170106,2400, //////,7, //////, //////, //////, //////,7, //////////////,7, //////,7, //////,7, //////,7, //////,7, //////,7, //////, //////, //////,7, //////, ////////////////////////,7, //////,7, //////, //////,    222,0, //////, //////,    274,0
24,78989,19170107,800, "O"   ,0,      0, //////, //////, //////,0, //////////////,7,      5,0,    250,0,     68,0,    160,0,    210,0, //////,  76350, //////,0,     10, ////////////////////////,0, //////,7, //////, //////, //////,7, //////, //////, //////,7
25,78989,19170107,1400, "NO"  ,0,      1, //////, //////, //////,0, //////////////,7,      4,0,    270,0,     67,0,    177,0,    226,0, //////,  76300, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
26,78989,19170107,1800, "ONO" ,0,      1, //////, //////, //////,0, //////////////,7,      5,0,    246,0,     65,0,    149,0,    202,0, //////,  76200, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
27,78989,19170107,2400, //////,7, //////, //////, //////, //////,7, //////////////,7, //////,7, //////,7, //////,7, //////,7, //////,7, //////, //////, //////,7, //////, ////////////////////////,7, //////,7, //////, //////,    230,0, //////, //////,    278,0
28,78989,19170108,800, "NO"  ,0,      0, //////, //////, //////,0, //////////////,7,      8,0,    246,0,     65,0,    149,0,    202,0, //////,  76450, //////,0,     20, ////////////////////////,0, //////,7, //////, //////, //////,7, //////, //////, //////,7
29,78989,19170108,1400, "O"   ,0,      0, //////, //////, //////,0, //////////////,7,      5,0,    266,0,     68,0,    176,0,    224,0, //////,  76400, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
30,78989,19170108,1800, "ONO" ,0,      0, //////, //////, //////,0, //////////////,7,      6,0,    240,0,     67,0,    149,0,    200,0, //////,  76270, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
