,Stn,  "Datum", "Tijd", "DD",¢,   "FK",   "FF",  "FF1",  "FF2",¢.1,           "WW",¢.2,    "N",¢.3,    "T",¢.4,    "U",¢.5,   "EE",¢.6,   "Tw",¢.7,    "P",   "Pt",  "Pt1",¢.8,   "Rd",                     "Dr",¢.9,   "EV",¢.10,  "Trn",  "Tin",   "Tn",¢.11,  "Trx",  "Tix",   "Tx",¢.12
0,78989,19410101,800, "O"   ,0, //////,      6, //////, //////,0, //////////////,7,      4,0,    267,0,     68,0,    180,0,    223,0, //////,  76200, //////,0,      0, ////////////////////////,0, //////,7, //////, //////, //////,7, //////, //////, //////,7
1,78989,19410101,1300, //////,7, //////, //////, //////, //////,7, //////////////,7, //////,7, //////,7, //////,7, //////,7, //////,7, //////, //////, //////,7, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
2,78989,19410101,1400, "O"   ,0, //////,      8, //////, //////,0, //////////////,7,      7,0,    278,0,     68,0,    192,0,    233,0, //////,  76080, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
3,78989,19410101,1800, "O"   ,0, //////,      7, //////, //////,0, //////////////,7,      5,0,    258,0,     82,0,    206,0,    235,0, //////,  76050, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
4,78989,19410101,2400, //////,7, //////, //////, //////, //////,7, //////////////,7, //////,7, //////,7, //////,7, //////,7, //////,7, //////, //////, //////,7, //////, ////////////////////////,7, //////,7, //////, //////,    238,0, //////, //////,    295,0
5,78989,19410102,800, "OZO" ,0, //////,      5, //////, //////,0, //////////////,7,      1,0,    260,0,     77,0,    194,0,    229,0, //////,  76190, //////,0,      0, ////////////////////////,0, //////,7, //////, //////, //////,7, //////, //////, //////,7
6,78989,19410102,1300, //////,7, //////, //////, //////, //////,7, //////////////,7, //////,7, //////,7, //////,7, //////,7, //////,7, //////, //////, //////,7, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
7,78989,19410102,1400, "O"   ,0, //////,      7, //////, //////,0, //////////////,7,      1,0,    304,0,     53,0,    172,0,    229,0, //////,  76130, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
8,78989,19410102,1800, "OZO" ,0, //////,      8, //////, //////,0, //////////////,7,      2,0,    260,0,     80,0,    203,0,    234,0, //////,  76020, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
9,78989,19410102,2400, //////,7, //////, //////, //////, //////,7, //////////////,7, //////,7, //////,7, //////,7, //////,7, //////,7, //////, //////, //////,7, //////, ////////////////////////,7, //////,7, //////, //////,    229,0, //////, //////,    293,0
