,Stn,  "Datum", "Tijd", "DD",¢,   "FK",   "FF",  "FF1",  "FF2",¢.1,           "WW",¢.2,    "N",¢.3,    "T",¢.4,    "U",¢.5,   "EE",¢.6,   "Tw",¢.7,    "P",   "Pt",  "Pt1",¢.8,   "Rd",                     "Dr",¢.9,   "EV",¢.10,  "Trn",  "Tin",   "Tn",¢.11,  "Trx",  "Tix",   "Tx",¢.12
0,78989,19120101,800, "O"   ,0,      4, //////, //////, //////,0, //////////////,7,      5,0,    264,0,     75,0,    192,0,    232,0, //////,  76500, //////,0,      0, ////////////////////////,0, //////,7, //////, //////, //////,7, //////, //////, //////,7
1,78989,19120101,1400, "O"   ,0,      4, //////, //////, //////,0, //////////////,7,      4,0,    284,0,     76,0,    219,0,    252,0, //////,  76430, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
2,78989,19120101,1800, "O"   ,0,      4, //////, //////, //////,0, //////////////,7,      5,0,    272,0,     75,0,    202,0,    240,0, //////,  76350, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
3,78989,19120101,2400, //////,7, //////, //////, //////, //////,7, //////////////,7, //////,7, //////,7, //////,7, //////,7, //////,7, //////, //////, //////,7, //////, ////////////////////////,7, //////,7, //////, //////,    250,0, //////, //////,    290,0
4,78989,19120102,800, "O"   ,0,      4, //////, //////, //////,0, //////////////,7,      4,0,    266,0,     77,0,    198,0,    236,0, //////,  76450, //////,0,      0, ////////////////////////,0, //////,7, //////, //////, //////,7, //////, //////, //////,7
5,78989,19120102,1400, "O"   ,0,      3, //////, //////, //////,0, //////////////,7,      4,0,    282,0,     77,0,    220,0,    252,0, //////,  76400, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
6,78989,19120102,1800, "O"   ,0,      4, //////, //////, //////,0, //////////////,7,      4,0,    270,0,     77,0,    203,0,    240,0, //////,  76330, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
7,78989,19120102,2400, //////,7, //////, //////, //////, //////,7, //////////////,7, //////,7, //////,7, //////,7, //////,7, //////,7, //////, //////, //////,7, //////, ////////////////////////,7, //////,7, //////, //////,    246,0, //////, //////,    290,0
8,78989,19120103,800, "O"   ,0,      4, //////, //////, //////,0, //////////////,7,      6,0,    246,0,     82,0,    188,0,    224,0, //////,  76450, //////,0,      0, ////////////////////////,0, //////,7, //////, //////, //////,7, //////, //////, //////,7
9,78989,19120103,1400, "O"   ,0,      4, //////, //////, //////,0, //////////////,7,      5,0,    280,0,     72,0,    205,0,    244,0, //////,  76380, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
