,Stn,  "Datum", "Tijd", "DD",¢,   "FK",   "FF",  "FF1",  "FF2",¢.1,           "WW",¢.2,    "N",¢.3,    "T",¢.4,    "U",¢.5,   "EE",¢.6,   "Tw",¢.7,    "P",   "Pt",  "Pt1",¢.8,   "Rd",                     "Dr",¢.9,   "EV",¢.10,  "Trn",  "Tin",   "Tn",¢.11,  "Trx",  "Tix",   "Tx",¢.12
0,78989,19380101,800, "OZO" ,0, //////,     10, //////, //////,0, //////////////,7,      4,0,    254,0,     82,0,    199,0,    230,0, //////,  76030, //////,0,      0, ////////////////////////,0, //////,7, //////, //////, //////,7, //////, //////, //////,7
1,78989,19380101,1300, "OZO" ,0, //////,     11, //////, //////,0, //////////////,7,      5,0,    286,0,     70,0,    204,0,    242,0, //////,  75980, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
2,78989,19380101,1800, "O"   ,0, //////,      9, //////, //////,0, //////////////,7,      8,0,    265,0,     73,0,    190,0,    228,0, //////,  75780, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
3,78989,19380101,2400, //////,7, //////, //////, //////, //////,7, //////////////,7, //////,7, //////,7, //////,7, //////,7, //////,7, //////, //////, //////,7, //////, ////////////////////////,7, //////,7, //////, //////,    202,0, //////, //////,    297,0
4,78989,19380102,800, "OZO" ,0, //////,      8, //////, //////,0, //////////////,7,      3,0,    270,0,     75,0,    200,0,    235,0, //////,  76040, //////,0,     50, ////////////////////////,0, //////,7, //////, //////, //////,7, //////, //////, //////,7
5,78989,19380102,1300, "OZO" ,0, //////,     10, //////, //////,0, //////////////,7,      4,0,    280,0,     71,0,    202,0,    239,0, //////,  75770, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
6,78989,19380102,1800, "OZO" ,0, //////,      7, //////, //////,0, //////////////,7,      3,0,    257,0,     78,0,    194,0,    228,0, //////,  75760, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
7,78989,19380102,2400, //////,7, //////, //////, //////, //////,7, //////////////,7, //////,7, //////,7, //////,7, //////,7, //////,7, //////, //////, //////,7, //////, ////////////////////////,7, //////,7, //////, //////,    230,0, //////, //////,    296,0
8,78989,19380103,800, "OZO" ,0, //////,      7, //////, //////,0, //////////////,7,      2,0,    264,0,     73,0,    189,0,    227,0, //////,  76020, //////,0,      0, ////////////////////////,0, //////,7, //////, //////, //////,7, //////, //////, //////,7
9,78989,19380103,1300, "OZO" ,0, //////,      9, //////, //////,0, //////////////,7,      4,0,    290,0,     63,0,    190,0,    235,0, //////,  75960, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
10,78989,19380103,1800, "O"   ,0, //////,      9, //////, //////,0, //////////////,7,      3,0,    256,0,     82,0,    203,0,    233,0, //////,  75770, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
11,78989,19380103,2400, //////,7, //////, //////, //////, //////,7, //////////////,7, //////,7, //////,7, //////,7, //////,7, //////,7, //////, //////, //////,7, //////, ////////////////////////,7, //////,7, //////, //////,    215,0, //////, //////,    299,0
12,78989,19380104,800, "OZO" ,0, //////,      8, //////, //////,0, //////////////,7,      5,0,    258,0,     81,0,    202,0,    233,0, //////,  75990, //////,0,     91, ////////////////////////,0, //////,7, //////, //////, //////,7, //////, //////, //////,7
13,78989,19380104,1300, "OZO" ,0, //////,     10, //////, //////,0, //////////////,7,      3,0,    283,0,     73,0,    210,0,    244,0, //////,  75880, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
14,78989,19380104,1800, "OZO" ,0, //////,      7, //////, //////,0, //////////////,7,      3,0,    250,0,     84,0,    199,0,    229,0, //////,  75780, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
15,78989,19380104,2400, //////,7, //////, //////, //////, //////,7, //////////////,7, //////,7, //////,7, //////,7, //////,7, //////,7, //////, //////, //////,7, //////, ////////////////////////,7, //////,7, //////, //////,    221,0, //////, //////,    296,0
16,78989,19380105,800, "O"   ,0, //////,      8, //////, //////,0, //////////////,7,      4,0,    258,0,     81,0,    202,0,    233,0, //////,  75850, //////,0,      0, ////////////////////////,0, //////,7, //////, //////, //////,7, //////, //////, //////,7
17,78989,19380105,1300, "O"   ,0, //////,      8, //////, //////,0, //////////////,7,      3,0,    284,0,     70,0,    204,0,    241,0, //////,  75700, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
18,78989,19380105,1800, "O"   ,0, //////,      6, //////, //////,0, //////////////,7,      8,0,    258,0,     74,0,    185,0,    223,0, //////,  75700, //////,0, //////, ////////////////////////,7, //////,7, //////, //////, //////,7, //////, //////, //////,7
19,78989,19380105,2400, //////,7, //////, //////, //////, //////,7, //////////////,7, //////,7, //////,7, //////,7, //////,7, //////,7, //////, //////, //////,7, //////, ////////////////////////,7, //////,7, //////, //////,    231,0, //////, //////,    296,0
