,Stn,Datum,Tijd,P,qP,T,qT
0,44,19320101,8.0,758.0,0,28.0,0
1,44,19320101,15.0,755.5,0,29.0,0
2,44,19320102,8.0,756.0,0,27.5,0
3,44,19320102,15.0,755.0,0,30.0,0
4,44,19320103,8.0,757.5,0,28.0,0
5,44,19320103,15.0,755.5,0,29.0,0
6,44,19320104,8.0,756.0,0,28.5,0
7,44,19320104,15.0,755.0,0,30.0,0
8,44,19320105,8.0,757.0,0,28.0,0
9,44,19320105,15.0,754.5,0,29.5,0
10,44,19320106,8.0,757.5,0,27.0,0
11,44,19320106,15.0,756.0,0,28.0,0
12,44,19320107,8.0,758.0,0,28.0,0
13,44,19320107,15.0,754.5,0,29.5,0
14,44,19320108,8.0,757.0,0,26.0,0
15,44,19320108,15.0,755.0,0,28.5,0
16,44,19320109,8.0,757.5,0,26.0,0
17,44,19320109,15.0,754.5,0,28.0,0
18,44,19320110,8.0,757.0,0,28.0,0
19,44,19320110,15.0,755.0,0,29.5,0
20,44,19320111,8.0,758.5,0,28.0,0
21,44,19320111,15.0,757.0,0,29.0,0
22,44,19320112,8.0,759.0,0,28.0,0
23,44,19320112,15.0,755.0,0,29.5,0
24,44,19320113,8.0,758.5,0,27.5,0
25,44,19320113,15.0,756.0,0,29.0,0
26,44,19320114,8.0,757.5,0,27.5,0
27,44,19320114,15.0,755.5,0,28.5,0
28,44,19320115,8.0,756.5,0,26.5,0
29,44,19320115,15.0,755.0,0,27.5,0
30,44,19320116,8.0,756.5,0,26.5,0
31,44,19320116,15.0,755.0,0,28.0,0
32,44,19320117,8.0,757.0,0,27.0,0
33,44,19320117,15.0,756.0,0,29.0,0
34,44,19320118,8.0,757.5,0,27.5,0
35,44,19320118,15.0,755.5,0,29.0,0
36,44,19320119,8.0,757.5,0,28.0,0
37,44,19320119,15.0,756.0,0,28.5,0
38,44,19320120,8.0,758.0,0,27.5,0
39,44,19320120,15.0,755.5,0,29.0,0
40,44,19320121,8.0,757.5,0,27.5,0
41,44,19320121,15.0,756.0,0,29.0,0
42,44,19320122,8.0,756.5,0,26.5,0
43,44,19320122,15.0,756.0,0,27.0,0
44,44,19320123,8.0,756.5,0,26.5,0
45,44,19320123,15.0,755.5,0,27.0,0
46,44,19320124,8.0,757.5,0,27.0,0
47,44,19320124,15.0,756.0,0,28.0,0
48,44,19320125,8.0,758.0,0,26.5,0
49,44,19320125,15.0,756.5,0,27.5,0
50,44,19320126,8.0,758.5,0,26.0,0
51,44,19320126,15.0,757.0,0,28.0,0
52,44,19320127,8.0,758.0,0,26.0,0
53,44,19320127,15.0,756.5,0,28.0,0
54,44,19320128,8.0,758.0,0,26.0,0
55,44,19320128,15.0,755.5,0,27.0,0
56,44,19320129,8.0,757.5,0,26.0,0
57,44,19320129,15.0,756.0,0,28.0,0
58,44,19320130,8.0,758.0,0,26.5,0
59,44,19320130,15.0,757.0,0,28.0,0
60,44,19320131,8.0,759.0,0,26.5,0
61,44,19320131,15.0,756.5,0,28.0,0
62,44,19320201,8.0,758.0,0,27.0,0
63,44,19320201,15.0,757.5,0,27.5,0
64,44,19320202,8.0,759.0,0,26.5,0
65,44,19320202,15.0,756.5,0,28.0,0
66,44,19320203,8.0,758.5,0,27.0,0
67,44,19320203,15.0,756.5,0,28.5,0
68,44,19320204,8.0,759.0,0,27.0,0
69,44,19320204,15.0,758.0,0,28.0,0
70,44,19320205,8.0,759.0,0,27.0,0
71,44,19320205,15.0,758.0,0,28.5,0
72,44,19320206,8.0,758.5,0,28.5,0
73,44,19320206,15.0,757.0,0,28.5,0
74,44,19320207,8.0,758.5,0,28.0,0
75,44,19320207,15.0,756.0,0,29.0,0
76,44,19320208,8.0,758.5,0,27.0,0
77,44,19320208,15.0,756.5,0,29.0,0
78,44,19320209,8.0,758.5,0,27.0,0
79,44,19320209,15.0,757.0,0,29.0,0
80,44,19320210,8.0,757.5,0,27.0,0
81,44,19320210,15.0,755.5,0,28.5,0
82,44,19320211,8.0,757.0,0,27.0,0
83,44,19320211,15.0,755.0,0,28.0,0
84,44,19320212,8.0,756.5,0,27.0,0
85,44,19320212,15.0,755.0,0,29.0,0
86,44,19320213,8.0,758.0,0,27.0,0
87,44,19320213,15.0,755.5,0,27.0,0
88,44,19320214,8.0,758.0,0,27.5,0
89,44,19320214,15.0,756.0,0,28.5,0
90,44,19320215,8.0,757.5,0,26.5,0
91,44,19320215,15.0,755.5,0,28.0,0
92,44,19320216,8.0,757.5,0,26.5,0
93,44,19320216,15.0,755.5,0,28.0,0
94,44,19320217,8.0,758.0,0,27.0,0
95,44,19320217,15.0,756.5,0,28.0,0
96,44,19320218,8.0,758.0,0,27.0,0
97,44,19320218,15.0,756.0,0,28.5,0
98,44,19320219,8.0,758.5,0,26.5,0
99,44,19320219,15.0,757.0,0,28.5,0
100,44,19320220,8.0,758.5,0,27.0,0
101,44,19320220,15.0,756.0,0,28.0,0
102,44,19320221,8.0,758.0,0,27.5,0
103,44,19320221,15.0,756.5,0,28.5,0
104,44,19320222,8.0,757.5,0,27.0,0
105,44,19320222,15.0,756.5,0,29.0,0
106,44,19320223,8.0,758.0,0,27.0,0
107,44,19320223,15.0,757.0,0,29.0,0
108,44,19320224,8.0,758.5,0,27.0,0
109,44,19320224,15.0,757.0,0,29.0,0
110,44,19320225,8.0,758.5,0,27.0,0
111,44,19320225,15.0,756.5,0,29.0,0
112,44,19320226,8.0,757.0,0,27.0,0
113,44,19320226,15.0,755.5,0,29.0,0
114,44,19320227,8.0,756.5,0,27.5,0
115,44,19320227,15.0,754.5,0,29.0,0
116,44,19320228,8.0,757.0,0,28.0,0
117,44,19320228,15.0,756.0,0,29.0,0
118,44,19320229,8.0,757.0,0,28.0,0
119,44,19320229,15.0,756.0,0,29.0,0
120,44,19320301,8.0,756.5,0,27.0,0
121,44,19320301,15.0,753.5,0,29.0,0
122,44,19320302,8.0,755.5,0,27.5,0
123,44,19320302,15.0,754.0,0,29.0,0
124,44,19320303,8.0,756.0,0,28.0,0
125,44,19320303,15.0,754.0,0,29.0,0
126,44,19320304,8.0,756.0,0,27.5,0
127,44,19320304,15.0,754.0,0,29.0,0
128,44,19320305,8.0,755.0,0,27.5,0
129,44,19320305,15.0,753.5,0,29.5,0
130,44,19320306,8.0,756.0,0,27.5,0
131,44,19320306,15.0,754.0,0,29.0,0
132,44,19320307,8.0,756.5,0,28.5,0
133,44,19320307,15.0,754.0,0,30.0,0
134,44,19320308,8.0,756.5,0,28.0,0
135,44,19320308,15.0,755.0,0,29.5,0
136,44,19320309,8.0,756.5,0,28.0,0
137,44,19320309,15.0,755.0,0,30.0,0
138,44,19320310,8.0,757.0,0,28.0,0
139,44,19320310,15.0,755.5,0,29.5,0
140,44,19320311,8.0,758.0,0,28.0,0
141,44,19320311,15.0,755.5,0,30.0,0
142,44,19320312,8.0,757.5,0,28.0,0
143,44,19320312,15.0,755.5,0,30.0,0
144,44,19320313,8.0,758.0,0,29.0,0
145,44,19320313,15.0,755.0,0,30.0,0
146,44,19320314,8.0,756.5,0,28.0,0
147,44,19320314,15.0,754.0,0,30.0,0
148,44,19320315,8.0,757.5,0,28.0,0
149,44,19320315,15.0,755.5,0,30.0,0
150,44,19320316,8.0,757.5,0,28.0,0
151,44,19320316,15.0,755.5,0,29.5,0
152,44,19320317,8.0,757.5,0,28.0,0
153,44,19320317,15.0,755.5,0,29.0,0
154,44,19320318,8.0,756.5,0,28.0,0
155,44,19320318,15.0,755.0,0,29.5,0
156,44,19320319,8.0,757.5,0,28.5,0
157,44,19320319,15.0,755.5,0,30.0,0
158,44,19320320,8.0,757.0,0,29.0,0
159,44,19320320,15.0,755.0,0,30.0,0
160,44,19320321,8.0,758.0,0,28.0,0
161,44,19320321,15.0,756.0,0,30.0,0
162,44,19320322,8.0,757.5,0,28.0,0
163,44,19320322,15.0,755.5,0,30.0,0
164,44,19320323,8.0,758.5,0,28.0,0
165,44,19320323,15.0,757.0,0,30.0,0
166,44,19320324,8.0,758.5,0,28.0,0
167,44,19320324,15.0,757.0,0,30.0,0
168,44,19320325,8.0,757.5,0,29.0,0
