,Stn,Datum,Tijd,P,qP,T,qT
0,44,19340101,8.0,762.2031999999999,0,26.944444444444443,0
1,44,19340101,15.0,760.0949999999999,0,27.77777777777778,0
2,44,19340102,8.0,761.5681999999999,0,26.11111111111111,0
3,44,19340102,15.0,758.9266,0,26.944444444444443,0
4,44,19340103,8.0,760.8824,0,25.555555555555557,0
5,44,19340103,15.0,759.1805999999999,0,26.944444444444443,0
6,44,19340104,8.0,761.4158,0,25.27777777777778,0
7,44,19340104,15.0,759.4091999999999,0,27.22222222222222,0
8,44,19340105,8.0,761.1618,0,25.27777777777778,0
9,44,19340105,15.0,759.4345999999999,0,26.944444444444443,0
10,44,19340106,8.0,761.1618,0,25.27777777777778,0
11,44,19340106,15.0,760.2982,0,26.11111111111111,0
12,44,19340107,8.0,761.5174,0,26.38888888888889,0
13,44,19340107,15.0,759.7393999999999,0,26.666666666666668,0
14,44,19340108,8.0,761.9492,0,25.0,0
15,44,19340108,15.0,759.4345999999999,0,25.0,0
16,44,19340109,8.0,760.7045999999999,0,25.0,0
17,44,19340109,15.0,758.5964,0,25.555555555555557,0
18,44,19340110,8.0,761.5174,0,24.444444444444443,0
19,44,19340110,15.0,759.4091999999999,0,27.22222222222222,0
20,44,19340111,8.0,761.6189999999999,0,25.555555555555557,0
21,44,19340111,15.0,760.2474,0,26.666666666666668,0
22,44,19340112,8.0,762.635,0,25.555555555555557,0
23,44,19340112,15.0,758.4186,0,26.944444444444443,0
24,44,19340113,8.0,762.7366,0,24.72222222222222,0
25,44,19340113,15.0,760.5522,0,26.11111111111111,0
26,44,19340114,8.0,761.9492,0,25.0,0
27,44,19340114,15.0,759.7393999999999,0,26.666666666666668,0
28,44,19340115,8.0,762.381,0,25.555555555555557,0
29,44,19340115,15.0,760.5014,0,26.666666666666668,0
30,44,19340116,8.0,762.381,0,25.555555555555557,0
31,44,19340116,15.0,760.3743999999999,0,25.555555555555557,0
32,44,19340117,8.0,761.6698,0,25.27777777777778,0
33,44,19340117,15.0,759.9934,0,26.666666666666668,0
34,44,19340118,8.0,761.4158,0,25.27777777777778,0
35,44,19340118,15.0,759.6632,0,27.22222222222222,0
36,44,19340119,8.0,761.8222,0,26.11111111111111,0
37,44,19340119,15.0,759.9172,0,27.22222222222222,0
38,44,19340120,8.0,761.8475999999999,0,25.833333333333332,0
39,44,19340120,15.0,759.9172,0,27.22222222222222,0
40,44,19340121,8.0,761.4158,0,25.27777777777778,0
41,44,19340121,15.0,759.7393999999999,0,26.666666666666668,0
42,44,19340122,8.0,761.8729999999999,0,25.555555555555557,0
43,44,19340122,15.0,759.6886,0,26.944444444444443,0
44,44,19340123,8.0,762.381,0,25.555555555555557,0
45,44,19340123,15.0,760.1712,0,27.22222222222222,0
46,44,19340124,8.0,762.635,0,25.555555555555557,0
47,44,19340124,15.0,760.603,0,27.77777777777778,0
48,44,19340125,8.0,763.1429999999999,0,25.555555555555557,0
49,44,19340125,15.0,761.0348,0,26.38888888888889,0
50,44,19340126,8.0,763.0414,0,24.444444444444443,0
51,44,19340126,15.0,761.1872,0,26.944444444444443,0
52,44,19340127,8.0,763.4986,0,24.72222222222222,0
53,44,19340127,15.0,761.492,0,26.666666666666668,0
54,44,19340128,8.0,762.6096,0,25.833333333333332,0
55,44,19340128,15.0,760.4252,0,27.22222222222222,0
56,44,19340129,8.0,762.1777999999999,0,25.27777777777778,0
57,44,19340129,15.0,760.2474,0,26.666666666666668,0
58,44,19340130,8.0,762.127,0,25.555555555555557,0
59,44,19340130,15.0,760.4506,0,26.944444444444443,0
60,44,19340131,8.0,763.0921999999999,0,26.11111111111111,0
61,44,19340131,15.0,761.1618,0,27.22222222222222,0
62,44,19340201,8.0,762.635,0,25.555555555555557,0
63,44,19340201,15.0,761.1618,0,27.22222222222222,0
64,44,19340202,8.0,762.4318,0,25.27777777777778,0
65,44,19340202,15.0,760.3997999999999,0,26.944444444444443,0
66,44,19340203,8.0,762.381,0,25.555555555555557,0
67,44,19340203,15.0,760.9331999999999,0,27.22222222222222,0
68,44,19340204,8.0,762.6858,0,25.27777777777778,0
69,44,19340204,15.0,760.6537999999999,0,27.5,0
70,44,19340205,8.0,762.9652,0,25.0,0
71,44,19340205,15.0,760.5268,0,26.38888888888889,0
72,44,19340206,8.0,762.6858,0,25.27777777777778,0
73,44,19340206,15.0,760.4252,0,27.22222222222222,0
74,44,19340207,8.0,762.889,0,25.555555555555557,0
75,44,19340207,15.0,761.1618,0,27.22222222222222,0
76,44,19340208,8.0,763.3969999999999,0,25.555555555555557,0
77,44,19340208,15.0,761.4412,0,26.944444444444443,0
78,44,19340209,8.0,763.3716,0,25.833333333333332,0
79,44,19340209,15.0,761.0348,0,26.38888888888889,0
80,44,19340210,8.0,763.3716,0,25.833333333333332,0
81,44,19340210,15.0,761.6444,0,27.5,0
82,44,19340211,8.0,763.1429999999999,0,25.555555555555557,0
83,44,19340211,15.0,761.1618,0,27.22222222222222,0
84,44,19340212,8.0,763.4477999999999,0,25.27777777777778,0
85,44,19340212,15.0,760.9331999999999,0,27.22222222222222,0
86,44,19340213,8.0,763.1175999999999,0,25.833333333333332,0
87,44,19340213,15.0,760.9078,0,27.5,0
88,44,19340214,8.0,763.8542,0,26.11111111111111,0
89,44,19340214,15.0,761.8983999999999,0,27.5,0
90,44,19340215,8.0,763.6256,0,25.833333333333332,0
91,44,19340215,15.0,761.1364,0,27.5,0
92,44,19340216,8.0,762.381,0,25.555555555555557,0
93,44,19340216,15.0,760.1458,0,27.5,0
94,44,19340217,8.0,761.8729999999999,0,25.555555555555557,0
95,44,19340217,15.0,759.6632,0,27.22222222222222,0
96,44,19340218,8.0,762.3556,0,25.833333333333332,0
97,44,19340218,15.0,759.9172,0,27.22222222222222,0
98,44,19340219,8.0,762.635,0,25.555555555555557,0
99,44,19340219,15.0,759.6886,0,26.944444444444443,0
100,44,19340220,8.0,762.7112,0,25.0,0
101,44,19340220,15.0,760.6791999999999,0,27.22222222222222,0
102,44,19340221,8.0,763.0921999999999,0,26.11111111111111,0
103,44,19340221,15.0,761.1618,0,27.22222222222222,0
104,44,19340222,8.0,763.0921999999999,0,26.11111111111111,0
105,44,19340222,15.0,761.3396,0,27.77777777777778,0
106,44,19340223,8.0,763.27,0,26.666666666666668,0
107,44,19340223,15.0,762.1777999999999,0,27.22222222222222,0
108,44,19340224,8.0,763.6256,0,25.833333333333332,0
109,44,19340224,15.0,761.6444,0,27.5,0
110,44,19340225,8.0,763.0414,0,26.38888888888889,0
111,44,19340225,15.0,761.1618,0,27.22222222222222,0
112,44,19340226,8.0,763.3969999999999,0,25.555555555555557,0
113,44,19340226,15.0,762.1777999999999,0,27.22222222222222,0
114,44,19340227,8.0,764.9717999999999,0,25.27777777777778,0
115,44,19340227,15.0,763.1684,0,27.5,0
116,44,19340228,8.0,764.3876,0,25.833333333333332,0
117,44,19340228,15.0,762.9398,0,27.22222222222222,0
118,44,19340301,8.0,764.1336,0,25.833333333333332,0
119,44,19340301,15.0,762.6096,0,27.77777777777778,0
120,44,19340302,8.0,763.9558,0,25.27777777777778,0
121,44,19340302,15.0,762.1777999999999,0,27.22222222222222,0
122,44,19340303,8.0,763.651,0,25.555555555555557,0
123,44,19340303,15.0,762.1777999999999,0,27.22222222222222,0
124,44,19340304,8.0,763.9558,0,25.27777777777778,0
125,44,19340304,15.0,762.4064,0,27.5,0
126,44,19340305,8.0,763.905,0,25.555555555555557,0
127,44,19340305,15.0,762.1016,0,27.77777777777778,0
128,44,19340306,8.0,763.8796,0,25.833333333333332,0
129,44,19340306,15.0,761.6952,0,26.944444444444443,0
130,44,19340307,8.0,763.905,0,25.555555555555557,0
131,44,19340307,15.0,761.8475999999999,0,27.77777777777778,0
132,44,19340308,8.0,764.159,0,25.555555555555557,0
133,44,19340308,15.0,761.5935999999999,0,27.77777777777778,0
134,44,19340309,8.0,763.6002,0,26.11111111111111,0
135,44,19340309,15.0,761.3396,0,27.77777777777778,0
136,44,19340310,8.0,762.2794,0,26.38888888888889,0
137,44,19340310,15.0,760.0949999999999,0,27.77777777777778,0
138,44,19340311,8.0,762.5842,0,26.11111111111111,0
139,44,19340311,15.0,760.3997999999999,0,27.5,0
140,44,19340312,8.0,762.3302,0,26.11111111111111,0
141,44,19340312,15.0,760.603,0,27.77777777777778,0
142,44,19340313,8.0,762.3556,0,25.833333333333332,0
143,44,19340313,15.0,759.587,0,27.77777777777778,0
144,44,19340314,8.0,761.0093999999999,0,26.666666666666668,0
145,44,19340314,15.0,758.317,0,27.77777777777778,0
146,44,19340315,8.0,761.2633999999999,0,26.38888888888889,0
147,44,19340315,15.0,759.333,0,25.833333333333332,0
148,44,19340316,8.0,761.0602,0,26.11111111111111,0
149,44,19340316,15.0,759.9934,0,28.61111111111111,0
150,44,19340317,8.0,763.4223999999999,0,27.5,0
151,44,19340317,15.0,761.2887999999999,0,28.333333333333332,0
152,44,19340318,8.0,761.2379999999999,0,26.666666666666668,0
153,44,19340318,15.0,759.1297999999999,0,27.5,0
154,44,19340319,8.0,761.5681999999999,0,26.11111111111111,0
155,44,19340319,15.0,759.841,0,27.77777777777778,0
156,44,19340320,8.0,761.8222,0,26.11111111111111,0
157,44,19340320,15.0,760.0441999999999,0,28.333333333333332,0
158,44,19340321,8.0,762.2794,0,26.38888888888889,0
159,44,19340321,15.0,759.333,0,27.77777777777778,0
160,44,19340322,8.0,761.5174,0,26.38888888888889,0
161,44,19340322,15.0,759.1297999999999,0,27.5,0
162,44,19340323,8.0,761.0348,0,26.38888888888889,0
163,44,19340323,15.0,759.333,0,27.77777777777778,0
164,44,19340324,8.0,760.7554,0,26.666666666666668,0
165,44,19340324,15.0,758.7995999999999,0,28.055555555555557,0
166,44,19340325,8.0,761.492,0,26.666666666666668,0
167,44,19340325,15.0,759.079,0,27.77777777777778,0
168,44,19340326,8.0,761.9492,0,26.944444444444443,0
169,44,19340326,15.0,759.7901999999999,0,28.333333333333332,0
170,44,19340327,8.0,761.5681999999999,0,26.11111111111111,0
171,44,19340327,15.0,759.841,0,27.77777777777778,0
172,44,19340328,8.0,761.2633999999999,0,26.38888888888889,0
173,44,19340328,15.0,758.7742,0,28.333333333333332,0
174,44,19340329,8.0,761.492,0,26.666666666666668,0
175,44,19340329,15.0,759.0282,0,28.333333333333332,0
176,44,19340330,8.0,762.254,0,26.666666666666668,0
177,44,19340330,15.0,759.841,0,27.77777777777778,0
178,44,19340331,8.0,762.5842,0,26.11111111111111,0
179,44,19340331,15.0,759.333,0,27.77777777777778,0
180,44,19340401,8.0,762.2794,0,26.38888888888889,0
181,44,19340401,15.0,759.333,0,27.77777777777778,0
182,44,19340402,8.0,761.5681999999999,0,26.11111111111111,0
183,44,19340402,15.0,758.7742,0,28.333333333333332,0
184,44,19340403,8.0,761.746,0,26.666666666666668,0
185,44,19340403,15.0,759.3076,0,28.055555555555557,0
186,44,19340404,8.0,761.0348,0,26.38888888888889,0
187,44,19340404,15.0,758.5709999999999,0,27.77777777777778,0
188,44,19340405,8.0,760.7808,0,26.38888888888889,0
189,44,19340405,15.0,758.7742,0,28.333333333333332,0
