,Stn,Datum,Niveau,Rd,qRd
0,44,19280101,1,11,0
1,44,19280102,1,22,0
2,44,19280103,1,0,0
3,44,19280104,1,0,0
4,44,19280105,1,110,0
5,44,19280106,1,0,0
6,44,19280107,1,0,0
7,44,19280108,1,0,0
8,44,19280109,1,24,0
9,44,19280110,1,22,0
10,44,19280111,1,0,0
11,44,19280112,1,4,0
12,44,19280113,1,0,0
13,44,19280114,1,0,0
14,44,19280115,1,0,0
15,44,19280116,1,85,0
16,44,19280117,1,0,0
17,44,19280118,1,37,0
18,44,19280119,1,0,0
19,44,19280120,1,70,0
20,44,19280121,1,52,0
21,44,19280122,1,0,0
22,44,19280123,1,0,0
23,44,19280124,1,0,0
24,44,19280125,1,0,0
25,44,19280126,1,33,0
26,44,19280127,1,0,0
27,44,19280128,1,0,0
28,44,19280129,1,0,0
29,44,19280130,1,100,0
30,44,19280131,1,40,0
31,44,19280201,1,0,0
32,44,19280202,1,0,0
33,44,19280203,1,0,0
34,44,19280204,1,0,0
35,44,19280205,1,0,0
36,44,19280206,1,0,0
37,44,19280207,1,0,0
38,44,19280208,1,0,0
39,44,19280209,1,0,0
40,44,19280210,1,0,0
41,44,19280211,1,31,0
42,44,19280212,1,0,0
43,44,19280213,1,0,0
44,44,19280214,1,0,0
45,44,19280215,1,0,0
46,44,19280216,1,0,0
47,44,19280217,1,0,0
48,44,19280218,1,0,0
49,44,19280219,1,0,0
50,44,19280220,1,0,0
51,44,19280221,1,0,0
52,44,19280222,1,0,0
53,44,19280223,1,0,0
54,44,19280224,1,0,0
55,44,19280225,1,0,0
56,44,19280226,1,0,0
57,44,19280227,1,0,0
58,44,19280228,1,0,0
59,44,19280229,1,0,0
60,44,19280301,1,0,0
61,44,19280302,1,0,0
62,44,19280303,1,0,0
63,44,19280304,1,0,0
64,44,19280305,1,330,0
65,44,19280306,1,0,0
66,44,19280307,1,26,0
67,44,19280308,1,16,0
68,44,19280309,1,0,0
69,44,19280310,1,0,0
70,44,19280311,1,0,0
71,44,19280312,1,0,0
72,44,19280313,1,0,0
73,44,19280314,1,0,0
74,44,19280315,1,0,0
75,44,19280316,1,0,0
76,44,19280317,1,0,0
77,44,19280318,1,0,0
78,44,19280319,1,0,0
79,44,19280320,1,0,0
80,44,19280321,1,0,0
81,44,19280322,1,0,0
82,44,19280323,1,0,0
83,44,19280324,1,0,0
84,44,19280325,1,0,0
85,44,19280326,1,0,0
86,44,19280327,1,0,0
87,44,19280328,1,0,0
88,44,19280329,1,0,0
89,44,19280330,1,0,0
90,44,19280331,1,0,0
91,44,19280401,1,30,0
92,44,19280402,1,8,0
93,44,19280403,1,0,0
94,44,19280404,1,25,0
95,44,19280405,1,0,0
96,44,19280406,1,0,0
97,44,19280407,1,0,0
98,44,19280408,1,0,0
99,44,19280409,1,0,0
100,44,19280410,1,0,0
101,44,19280411,1,0,0
102,44,19280412,1,0,0
103,44,19280413,1,0,0
104,44,19280414,1,0,0
105,44,19280415,1,0,0
106,44,19280416,1,0,0
107,44,19280417,1,0,0
108,44,19280418,1,0,0
109,44,19280419,1,0,0
110,44,19280420,1,0,0
111,44,19280421,1,0,0
112,44,19280422,1,0,0
113,44,19280423,1,0,0
114,44,19280424,1,0,0
115,44,19280425,1,0,0
116,44,19280426,1,25,0
117,44,19280427,1,0,0
118,44,19280428,1,0,0
119,44,19280429,1,0,0
120,44,19280430,1,0,0
121,44,19280501,1,0,0
122,44,19280502,1,0,0
123,44,19280503,1,0,0
124,44,19280504,1,0,0
125,44,19280505,1,0,0
126,44,19280506,1,0,0
127,44,19280507,1,0,0
128,44,19280508,1,0,0
129,44,19280509,1,0,0
130,44,19280510,1,0,0
131,44,19280511,1,0,0
132,44,19280512,1,0,0
133,44,19280513,1,0,0
134,44,19280514,1,0,0
135,44,19280515,1,0,0
136,44,19280516,1,0,0
137,44,19280517,1,0,0
138,44,19280518,1,0,0
139,44,19280519,1,0,0
140,44,19280520,1,0,0
141,44,19280521,1,0,0
142,44,19280522,1,0,0
143,44,19280523,1,0,0
144,44,19280524,1,0,0
145,44,19280525,1,0,0
146,44,19280526,1,0,0
147,44,19280527,1,0,0
148,44,19280528,1,0,0
149,44,19280529,1,0,0
150,44,19280530,1,0,0
151,44,19280531,1,0,0
152,44,19280601,1,0,0
153,44,19280602,1,0,0
154,44,19280603,1,0,0
155,44,19280604,1,25,0
156,44,19280605,1,0,0
157,44,19280606,1,0,0
158,44,19280607,1,0,0
159,44,19280608,1,0,0
160,44,19280609,1,0,0
161,44,19280610,1,0,0
162,44,19280611,1,0,0
163,44,19280612,1,0,0
164,44,19280613,1,0,0
165,44,19280614,1,0,0
166,44,19280615,1,0,0
167,44,19280616,1,0,0
168,44,19280617,1,0,0
169,44,19280618,1,0,0
170,44,19280619,1,0,0
171,44,19280620,1,0,0
172,44,19280621,1,0,0
173,44,19280622,1,0,0
174,44,19280623,1,0,0
175,44,19280624,1,63,0
176,44,19280625,1,0,0
177,44,19280626,1,32,0
178,44,19280627,1,0,0
179,44,19280628,1,0,0
180,44,19280629,1,0,0
181,44,19280630,1,0,0
182,44,19280701,1,0,0
183,44,19280702,1,0,0
184,44,19280703,1,0,0
185,44,19280704,1,0,0
186,44,19280705,1,0,0
187,44,19280706,1,0,0
188,44,19280707,1,0,0
189,44,19280708,1,0,0
190,44,19280709,1,0,0
191,44,19280710,1,0,0
192,44,19280711,1,0,0
193,44,19280712,1,0,0
194,44,19280713,1,0,0
195,44,19280714,1,0,0
196,44,19280715,1,0,0
