,Stn,Datum,Tijd,P,qP,T,qT
0,44,19360101,8.0,762.2794,0,26.38888888888889,0
1,44,19360101,15.0,759.6378,0,27.5,0
2,44,19360102,8.0,762.6096,0,25.833333333333332,0
3,44,19360102,15.0,759.9172,0,27.22222222222222,0
4,44,19360103,8.0,761.8475999999999,0,25.833333333333332,0
5,44,19360103,15.0,759.8918,0,27.5,0
6,44,19360104,8.0,761.5681999999999,0,26.11111111111111,0
7,44,19360104,15.0,759.6378,0,27.5,0
8,44,19360105,8.0,762.0254,0,26.38888888888889,0
9,44,19360105,15.0,760.4252,0,27.22222222222222,0
10,44,19360106,8.0,762.3556,0,25.833333333333332,0
11,44,19360106,15.0,760.9331999999999,0,27.22222222222222,0
12,44,19360107,8.0,763.1429999999999,0,25.555555555555557,0
13,44,19360107,15.0,761.1618,0,27.22222222222222,0
14,44,19360108,8.0,762.8381999999999,0,26.11111111111111,0
15,44,19360108,15.0,760.6537999999999,0,27.5,0
16,44,19360109,8.0,762.127,0,25.555555555555557,0
17,44,19360109,15.0,759.9426,0,26.944444444444443,0
18,44,19360110,8.0,762.127,0,25.555555555555557,0
19,44,19360110,15.0,760.6537999999999,0,27.5,0
20,44,19360111,8.0,762.8636,0,25.833333333333332,0
21,44,19360111,15.0,760.603,0,27.77777777777778,0
22,44,19360112,8.0,762.5333999999999,0,26.38888888888889,0
23,44,19360112,15.0,760.4252,0,27.22222222222222,0
24,44,19360113,8.0,762.127,0,25.555555555555557,0
25,44,19360113,15.0,760.1458,0,27.5,0
26,44,19360114,8.0,761.8222,0,26.11111111111111,0
27,44,19360114,15.0,759.841,0,27.77777777777778,0
28,44,19360115,8.0,761.8222,0,26.11111111111111,0
29,44,19360115,15.0,759.079,0,27.77777777777778,0
30,44,19360116,8.0,761.7714,0,26.38888888888889,0
31,44,19360116,15.0,760.0949999999999,0,27.77777777777778,0
32,44,19360117,8.0,761.8475999999999,0,25.833333333333332,0
33,44,19360117,15.0,759.841,0,27.77777777777778,0
34,44,19360118,8.0,761.3396,0,25.833333333333332,0
35,44,19360118,15.0,759.4091999999999,0,27.22222222222222,0
36,44,19360119,8.0,762.0,0,26.666666666666668,0
37,44,19360119,15.0,760.0695999999999,0,28.055555555555557,0
38,44,19360120,8.0,762.1016,0,25.833333333333332,0
39,44,19360120,15.0,760.1458,0,27.5,0
40,44,19360121,8.0,762.5842,0,26.11111111111111,0
41,44,19360121,15.0,759.841,0,27.77777777777778,0
42,44,19360122,8.0,761.111,0,25.833333333333332,0
43,44,19360122,15.0,759.079,0,27.77777777777778,0
44,44,19360123,8.0,760.3489999999999,0,25.833333333333332,0
45,44,19360123,15.0,758.063,0,27.77777777777778,0
46,44,19360124,8.0,761.111,0,25.833333333333332,0
47,44,19360124,15.0,758.6218,0,27.5,0
48,44,19360125,8.0,762.1016,0,25.833333333333332,0
49,44,19360125,15.0,760.0949999999999,0,27.77777777777778,0
50,44,19360126,8.0,761.7714,0,26.38888888888889,0
51,44,19360126,15.0,759.6378,0,27.5,0
52,44,19360127,8.0,761.8475999999999,0,25.833333333333332,0
53,44,19360127,15.0,759.841,0,27.77777777777778,0
54,44,19360128,8.0,761.8222,0,26.11111111111111,0
55,44,19360128,15.0,759.587,0,27.77777777777778,0
56,44,19360129,8.0,762.3302,0,26.11111111111111,0
57,44,19360129,15.0,760.3489999999999,0,27.77777777777778,0
58,44,19360130,8.0,762.1016,0,25.833333333333332,0
59,44,19360130,15.0,759.1297999999999,0,27.5,0
60,44,19360131,8.0,760.8824,0,25.555555555555557,0
61,44,19360131,15.0,757.809,0,27.77777777777778,0
62,44,19360201,8.0,762.8381999999999,0,26.11111111111111,0
63,44,19360201,15.0,759.841,0,27.77777777777778,0
64,44,19360202,8.0,762.1016,0,25.833333333333332,0
65,44,19360202,15.0,759.6378,0,27.5,0
66,44,19360203,8.0,761.6189999999999,0,25.555555555555557,0
67,44,19360203,15.0,759.9426,0,26.944444444444443,0
68,44,19360204,8.0,761.4158,0,25.27777777777778,0
69,44,19360204,15.0,759.6378,0,27.5,0
70,44,19360205,8.0,761.111,0,25.833333333333332,0
71,44,19360205,15.0,759.3838,0,27.5,0
72,44,19360206,8.0,761.6189999999999,0,25.555555555555557,0
73,44,19360206,15.0,759.587,0,27.77777777777778,0
