,Stn,Datum,Tijd,P,qP,T,qT
0,44,19350101,8.0,762.2794,0,26.38888888888889,0
1,44,19350101,15.0,760.3489999999999,0,27.77777777777778,0
2,44,19350102,8.0,762.0,0,26.666666666666668,0
3,44,19350102,15.0,760.0949999999999,0,27.77777777777778,0
4,44,19350103,8.0,761.7714,0,26.38888888888889,0
5,44,19350103,15.0,759.841,0,27.77777777777778,0
6,44,19350104,8.0,762.0254,0,26.38888888888889,0
7,44,19350104,15.0,760.603,0,27.77777777777778,0
8,44,19350105,8.0,762.7873999999999,0,26.38888888888889,0
9,44,19350105,15.0,760.3489999999999,0,27.77777777777778,0
10,44,19350106,8.0,762.0254,0,26.38888888888889,0
11,44,19350106,15.0,759.6378,0,27.5,0
12,44,19350107,8.0,760.2728,0,26.38888888888889,0
13,44,19350107,15.0,758.3678,0,27.5,0
14,44,19350108,8.0,760.2982,0,26.11111111111111,0
15,44,19350108,15.0,757.809,0,27.77777777777778,0
16,44,19350109,8.0,760.5522,0,26.11111111111111,0
17,44,19350109,15.0,758.317,0,27.77777777777778,0
18,44,19350110,8.0,760.603,0,25.833333333333332,0
19,44,19350110,15.0,758.317,0,27.77777777777778,0
20,44,19350111,8.0,761.0602,0,26.11111111111111,0
21,44,19350111,15.0,758.317,0,27.77777777777778,0
22,44,19350112,8.0,761.2379999999999,0,26.666666666666668,0
23,44,19350112,15.0,758.7234,0,28.61111111111111,0
24,44,19350113,8.0,761.492,0,26.666666666666668,0
25,44,19350113,15.0,759.6378,0,27.5,0
26,44,19350114,8.0,761.7714,0,26.38888888888889,0
27,44,19350114,15.0,759.333,0,27.77777777777778,0
28,44,19350115,8.0,761.492,0,26.666666666666668,0
29,44,19350115,15.0,760.0695999999999,0,28.055555555555557,0
30,44,19350116,8.0,762.254,0,26.666666666666668,0
31,44,19350116,15.0,761.0093999999999,0,27.77777777777778,0
32,44,19350117,8.0,762.7112,0,26.944444444444443,0
33,44,19350117,15.0,760.5522,0,28.333333333333332,0
34,44,19350118,8.0,762.2031999999999,0,26.944444444444443,0
35,44,19350118,15.0,760.0949999999999,0,27.77777777777778,0
36,44,19350119,8.0,762.254,0,26.666666666666668,0
37,44,19350119,15.0,760.3489999999999,0,27.77777777777778,0
38,44,19350120,8.0,762.0254,0,26.38888888888889,0
39,44,19350120,15.0,759.6378,0,27.5,0
40,44,19350121,8.0,762.127,0,25.555555555555557,0
41,44,19350121,15.0,760.4252,0,27.22222222222222,0
42,44,19350122,8.0,761.5935999999999,0,25.833333333333332,0
43,44,19350122,15.0,759.5108,0,26.38888888888889,0
44,44,19350123,8.0,760.8824,0,25.555555555555557,0
45,44,19350123,15.0,759.4853999999999,0,26.666666666666668,0
46,44,19350124,8.0,761.1618,0,25.27777777777778,0
47,44,19350124,15.0,759.6886,0,26.944444444444443,0
48,44,19350125,8.0,762.0762,0,23.88888888888889,0
49,44,19350125,15.0,759.9934,0,26.666666666666668,0
50,44,19350126,8.0,763.0414,0,24.444444444444443,0
51,44,19350126,15.0,760.9331999999999,0,27.22222222222222,0
52,44,19350127,8.0,762.7112,0,25.0,0
53,44,19350127,15.0,760.4252,0,27.22222222222222,0
54,44,19350128,8.0,763.2954,0,24.444444444444443,0
55,44,19350128,15.0,760.857,0,27.77777777777778,0
56,44,19350129,8.0,763.8034,0,24.444444444444443,0
57,44,19350129,15.0,761.4158,0,27.22222222222222,0
58,44,19350130,8.0,763.1429999999999,0,25.555555555555557,0
59,44,19350130,15.0,761.1364,0,27.5,0
60,44,19350131,8.0,763.0921999999999,0,26.11111111111111,0
61,44,19350131,15.0,761.0856,0,27.77777777777778,0
62,44,19350201,8.0,762.5333999999999,0,26.38888888888889,0
63,44,19350201,15.0,760.5776,0,28.055555555555557,0
64,44,19350202,8.0,762.0762,0,26.11111111111111,0
65,44,19350202,15.0,759.841,0,27.77777777777778,0
66,44,19350203,8.0,761.492,0,26.666666666666668,0
67,44,19350203,15.0,759.6378,0,27.5,0
68,44,19350204,8.0,761.6698,0,27.22222222222222,0
69,44,19350204,15.0,760.222,0,28.88888888888889,0
70,44,19350205,8.0,763.27,0,26.666666666666668,0
71,44,19350205,15.0,761.7968,0,28.333333333333332,0
72,44,19350206,8.0,762.8381999999999,0,26.11111111111111,0
73,44,19350206,15.0,760.8316,0,28.055555555555557,0
74,44,19350207,8.0,763.1429999999999,0,25.555555555555557,0
75,44,19350207,15.0,761.3904,0,27.5,0
76,44,19350208,8.0,762.381,0,25.555555555555557,0
77,44,19350208,15.0,760.857,0,27.77777777777778,0
78,44,19350209,8.0,762.127,0,25.555555555555557,0
79,44,19350209,15.0,759.8918,0,27.5,0
80,44,19350210,8.0,762.0254,0,26.38888888888889,0
81,44,19350210,15.0,759.6378,0,27.5,0
82,44,19350211,8.0,761.5935999999999,0,25.833333333333332,0
83,44,19350211,15.0,759.841,0,27.77777777777778,0
84,44,19350212,8.0,762.5333999999999,0,26.38888888888889,0
85,44,19350212,15.0,761.5427999999999,0,28.333333333333332,0
86,44,19350213,8.0,763.6002,0,26.11111111111111,0
87,44,19350213,15.0,761.5935999999999,0,27.77777777777778,0
88,44,19350214,8.0,763.3462,0,26.11111111111111,0
89,44,19350214,15.0,761.3396,0,27.77777777777778,0
90,44,19350215,8.0,763.0921999999999,0,26.11111111111111,0
91,44,19350215,15.0,761.0856,0,27.77777777777778,0
92,44,19350216,8.0,762.5842,0,26.11111111111111,0
93,44,19350216,15.0,760.5522,0,28.333333333333332,0
94,44,19350217,8.0,762.5333999999999,0,26.38888888888889,0
95,44,19350217,15.0,760.603,0,27.77777777777778,0
96,44,19350218,8.0,762.7873999999999,0,26.38888888888889,0
97,44,19350218,15.0,761.2379999999999,0,26.666666666666668,0
98,44,19350219,8.0,763.651,0,25.555555555555557,0
99,44,19350219,15.0,761.3904,0,27.5,0
100,44,19350220,8.0,763.3716,0,25.833333333333332,0
101,44,19350220,15.0,761.8983999999999,0,27.5,0
102,44,19350221,8.0,763.3969999999999,0,25.555555555555557,0
103,44,19350221,15.0,761.3396,0,27.77777777777778,0
104,44,19350222,8.0,762.3556,0,25.833333333333332,0
105,44,19350222,15.0,760.5522,0,28.333333333333332,0
106,44,19350223,8.0,762.7873999999999,0,26.38888888888889,0
107,44,19350223,15.0,761.3396,0,27.77777777777778,0
108,44,19350224,8.0,762.0254,0,26.38888888888889,0
109,44,19350224,15.0,759.841,0,27.77777777777778,0
110,44,19350225,8.0,761.746,0,26.666666666666668,0
111,44,19350225,15.0,759.2314,0,28.61111111111111,0
112,44,19350226,8.0,761.492,0,26.666666666666668,0
113,44,19350226,15.0,759.7393999999999,0,28.61111111111111,0
114,44,19350227,8.0,762.254,0,26.666666666666668,0
115,44,19350227,15.0,760.222,0,28.88888888888889,0
116,44,19350228,8.0,762.7873999999999,0,26.38888888888889,0
117,44,19350228,15.0,760.5776,0,28.055555555555557,0
118,44,19350301,8.0,762.7873999999999,0,26.38888888888889,0
119,44,19350301,15.0,761.0856,0,27.77777777777778,0
120,44,19350302,8.0,763.0414,0,26.38888888888889,0
121,44,19350302,15.0,761.2379999999999,0,26.666666666666668,0
122,44,19350303,8.0,762.5842,0,26.11111111111111,0
123,44,19350303,15.0,760.5522,0,28.333333333333332,0
124,44,19350304,8.0,761.9492,0,26.944444444444443,0
125,44,19350304,15.0,760.222,0,28.88888888888889,0
126,44,19350305,8.0,762.5079999999999,0,26.666666666666668,0
127,44,19350305,15.0,760.8062,0,28.333333333333332,0
128,44,19350306,8.0,762.2794,0,26.38888888888889,0
129,44,19350306,15.0,761.0348,0,28.333333333333332,0
130,44,19350307,8.0,762.5842,0,26.11111111111111,0
131,44,19350307,15.0,760.5522,0,28.333333333333332,0
132,44,19350308,8.0,761.7714,0,26.38888888888889,0
133,44,19350308,15.0,759.3076,0,28.055555555555557,0
134,44,19350309,8.0,761.5174,0,26.38888888888889,0
135,44,19350309,15.0,760.5522,0,28.333333333333332,0
136,44,19350310,8.0,762.7873999999999,0,26.38888888888889,0
137,44,19350310,15.0,761.0348,0,28.333333333333332,0
138,44,19350311,8.0,763.3462,0,26.11111111111111,0
139,44,19350311,15.0,761.2887999999999,0,28.333333333333332,0
140,44,19350312,8.0,763.3462,0,26.11111111111111,0
141,44,19350312,15.0,761.492,0,28.61111111111111,0
142,44,19350313,8.0,764.1082,0,26.11111111111111,0
143,44,19350313,15.0,762.3048,0,28.333333333333332,0
144,44,19350314,8.0,764.159,0,25.555555555555557,0
145,44,19350314,15.0,762.1016,0,27.77777777777778,0
146,44,19350315,8.0,763.3462,0,26.11111111111111,0
147,44,19350315,15.0,760.9078,0,27.5,0
148,44,19350316,8.0,763.4477999999999,0,25.27777777777778,0
149,44,19350316,15.0,760.603,0,27.77777777777778,0
150,44,19350317,8.0,763.3969999999999,0,25.555555555555557,0
151,44,19350317,15.0,760.8062,0,28.333333333333332,0
152,44,19350318,8.0,763.0921999999999,0,26.11111111111111,0
153,44,19350318,15.0,761.0856,0,27.77777777777778,0
154,44,19350319,8.0,762.6096,0,25.833333333333332,0
155,44,19350319,15.0,761.0856,0,27.77777777777778,0
156,44,19350320,8.0,762.3556,0,25.833333333333332,0
157,44,19350320,15.0,760.3235999999999,0,28.055555555555557,0
158,44,19350321,8.0,763.1175999999999,0,25.833333333333332,0
159,44,19350321,15.0,761.0602,0,28.055555555555557,0
160,44,19350322,8.0,762.8381999999999,0,26.11111111111111,0
161,44,19350322,15.0,761.0602,0,28.055555555555557,0
162,44,19350323,8.0,763.3716,0,25.833333333333332,0
163,44,19350323,15.0,761.2887999999999,0,28.333333333333332,0
164,44,19350324,8.0,762.6096,0,25.833333333333332,0
165,44,19350324,15.0,760.857,0,27.77777777777778,0
166,44,19350325,8.0,762.0762,0,26.11111111111111,0
167,44,19350325,15.0,759.841,0,27.77777777777778,0
168,44,19350326,8.0,760.5014,0,26.666666666666668,0
169,44,19350326,15.0,758.2661999999999,0,28.333333333333332,0
170,44,19350327,8.0,760.9585999999999,0,26.944444444444443,0
171,44,19350327,15.0,759.1805999999999,0,29.166666666666668,0
172,44,19350328,8.0,762.0,0,26.666666666666668,0
173,44,19350328,15.0,760.0949999999999,0,27.77777777777778,0
174,44,19350329,8.0,762.7112,0,26.944444444444443,0
175,44,19350329,15.0,760.9839999999999,0,28.61111111111111,0
