,Stn,Datum,Tijd,P,qP,T,qT
0,44,19370101,8.0,760.2728,0,26.38888888888889,0
1,44,19370101,15.0,758.063,0,27.77777777777778,0
2,44,19370102,8.0,759.7901999999999,0,26.11111111111111,0
3,44,19370102,15.0,757.809,0,27.77777777777778,0
4,44,19370103,8.0,760.8824,0,25.555555555555557,0
5,44,19370103,15.0,758.6218,0,27.5,0
6,44,19370104,8.0,760.2982,0,26.11111111111111,0
7,44,19370104,15.0,758.5455999999999,0,28.055555555555557,0
8,44,19370105,8.0,761.3141999999999,0,26.11111111111111,0
9,44,19370105,15.0,759.5108,0,26.38888888888889,0
10,44,19370106,8.0,761.6189999999999,0,25.555555555555557,0
11,44,19370106,15.0,760.0187999999999,0,26.38888888888889,0
12,44,19370107,8.0,761.1618,0,25.27777777777778,0
13,44,19370107,15.0,759.6886,0,26.944444444444443,0
14,44,19370108,8.0,760.9839999999999,0,24.72222222222222,0
15,44,19370108,15.0,759.4853999999999,0,26.666666666666668,0
16,44,19370109,8.0,761.4412,0,25.0,0
17,44,19370109,15.0,759.9426,0,26.944444444444443,0
18,44,19370110,8.0,761.5935999999999,0,25.833333333333332,0
19,44,19370110,15.0,760.1458,0,27.5,0
20,44,19370111,8.0,760.6283999999999,0,25.555555555555557,0
21,44,19370111,15.0,758.7234,0,26.666666666666668,0
22,44,19370112,8.0,760.1204,0,25.555555555555557,0
23,44,19370112,15.0,758.1392,0,27.22222222222222,0
24,44,19370113,8.0,761.111,0,25.833333333333332,0
25,44,19370113,15.0,759.0282,0,26.11111111111111,0
26,44,19370114,8.0,762.0,0,26.666666666666668,0
27,44,19370114,15.0,759.6378,0,27.5,0
28,44,19370115,8.0,761.6189999999999,0,25.555555555555557,0
29,44,19370115,15.0,759.4091999999999,0,27.22222222222222,0
30,44,19370116,8.0,761.111,0,25.833333333333332,0
31,44,19370116,15.0,759.079,0,27.77777777777778,0
32,44,19370117,8.0,761.7714,0,26.38888888888889,0
33,44,19370117,15.0,759.9426,0,26.944444444444443,0
34,44,19370118,8.0,761.365,0,25.555555555555557,0
35,44,19370118,15.0,759.7393999999999,0,26.666666666666668,0
