,Stn,Datum,Niveau,Rd,qRd
0,44,19370101,1,0,0
1,44,19370102,1,0,0
2,44,19370103,1,0,0
3,44,19370104,1,291,0
4,44,19370105,1,230,0
5,44,19370106,1,0,0
6,44,19370107,1,0,0
7,44,19370108,1,70,0
8,44,19370109,1,0,0
9,44,19370110,1,0,0
10,44,19370111,1,78,0
11,44,19370112,1,27,0
12,44,19370113,1,0,0
13,44,19370114,1,64,0
14,44,19370115,1,32,0
15,44,19370116,1,0,0
16,44,19370117,1,0,0
17,44,19370118,1,41,0
18,44,19370119,1,36,0
19,44,19370120,1,112,0
20,44,19370121,1,5,0
21,44,19370122,1,0,0
22,44,19370123,1,0,0
23,44,19370124,1,0,0
24,44,19370125,1,0,0
25,44,19370126,1,0,0
26,44,19370127,1,0,0
27,44,19370128,1,24,0
28,44,19370129,1,0,0
29,44,19370130,1,0,0
30,44,19370131,1,0,0
31,44,19370201,1,0,0
32,44,19370202,1,0,0
33,44,19370203,1,0,0
34,44,19370204,1,0,0
35,44,19370205,1,0,0
36,44,19370206,1,0,0
37,44,19370207,1,0,0
38,44,19370208,1,0,0
39,44,19370209,1,0,0
40,44,19370210,1,0,0
41,44,19370211,1,0,0
42,44,19370212,1,39,0
43,44,19370213,1,0,0
44,44,19370214,1,0,0
45,44,19370215,1,0,0
46,44,19370216,1,0,0
47,44,19370217,1,0,0
48,44,19370218,1,0,0
49,44,19370219,1,0,0
50,44,19370220,1,0,0
51,44,19370221,1,0,0
52,44,19370222,1,0,0
53,44,19370223,1,0,0
54,44,19370224,1,0,0
55,44,19370225,1,0,0
56,44,19370226,1,0,0
57,44,19370227,1,0,0
58,44,19370228,1,0,0
59,44,19370301,1,12,0
60,44,19370302,1,0,0
61,44,19370303,1,0,0
62,44,19370304,1,31,0
63,44,19370305,1,0,0
64,44,19370306,1,0,0
65,44,19370307,1,0,0
66,44,19370308,1,0,0
67,44,19370309,1,0,0
68,44,19370310,1,0,0
69,44,19370311,1,0,0
70,44,19370312,1,0,0
71,44,19370313,1,0,0
72,44,19370314,1,0,0
73,44,19370315,1,0,0
74,44,19370316,1,0,0
75,44,19370317,1,0,0
76,44,19370318,1,0,0
77,44,19370319,1,0,0
78,44,19370320,1,0,0
79,44,19370321,1,0,0
80,44,19370322,1,0,0
81,44,19370323,1,0,0
82,44,19370324,1,0,0
83,44,19370325,1,0,0
84,44,19370326,1,0,0
85,44,19370327,1,0,0
86,44,19370328,1,0,0
87,44,19370329,1,0,0
88,44,19370330,1,7,0
89,44,19370331,1,0,0
90,44,19370401,1,0,0
91,44,19370402,1,0,0
92,44,19370403,1,41,0
93,44,19370404,1,0,0
94,44,19370405,1,0,0
95,44,19370406,1,0,0
96,44,19370407,1,0,0
97,44,19370408,1,0,0
98,44,19370409,1,0,0
99,44,19370410,1,0,0
100,44,19370411,1,0,0
101,44,19370412,1,0,0
102,44,19370413,1,0,0
103,44,19370414,1,0,0
104,44,19370415,1,0,0
105,44,19370416,1,0,0
106,44,19370417,1,0,0
107,44,19370418,1,0,0
108,44,19370419,1,0,0
109,44,19370420,1,0,0
110,44,19370421,1,0,0
111,44,19370422,1,0,0
112,44,19370423,1,0,0
113,44,19370424,1,0,0
114,44,19370425,1,27,0
115,44,19370426,1,0,0
116,44,19370427,1,0,0
117,44,19370428,1,0,0
118,44,19370429,1,0,0
119,44,19370430,1,0,0
120,44,19370501,1,0,0
121,44,19370502,1,0,0
122,44,19370503,1,0,0
123,44,19370504,1,0,0
124,44,19370505,1,0,0
125,44,19370506,1,0,0
126,44,19370507,1,0,0
127,44,19370508,1,0,0
128,44,19370509,1,0,0
129,44,19370510,1,0,0
130,44,19370511,1,0,0
131,44,19370512,1,0,0
132,44,19370513,1,0,0
133,44,19370514,1,0,0
134,44,19370515,1,0,0
135,44,19370516,1,0,0
136,44,19370517,1,0,0
137,44,19370518,1,0,0
138,44,19370519,1,0,0
139,44,19370520,1,0,0
140,44,19370521,1,0,0
141,44,19370522,1,0,0
142,44,19370523,1,0,0
143,44,19370524,1,0,0
144,44,19370525,1,0,0
145,44,19370526,1,0,0
146,44,19370527,1,0,0
147,44,19370528,1,13,0
148,44,19370529,1,0,0
149,44,19370530,1,0,0
150,44,19370531,1,0,0
151,44,19370601,1,0,0
152,44,19370602,1,0,0
153,44,19370603,1,0,0
154,44,19370604,1,0,0
155,44,19370605,1,0,0
156,44,19370606,1,0,0
157,44,19370607,1,0,0
158,44,19370608,1,0,0
159,44,19370609,1,0,0
160,44,19370610,1,0,0
161,44,19370611,1,0,0
162,44,19370612,1,0,0
163,44,19370613,1,0,0
164,44,19370614,1,0,0
165,44,19370615,1,0,0
166,44,19370616,1,0,0
167,44,19370617,1,0,0
168,44,19370618,1,5,0
169,44,19370619,1,0,0
170,44,19370620,1,0,0
171,44,19370621,1,0,0
172,44,19370622,1,0,0
173,44,19370623,1,0,0
