,Stn,Datum,Niveau,Rd,qRd
0,44,19400101,1,0,0
1,44,19400102,1,0,0
2,44,19400103,1,0,0
3,44,19400104,1,0,0
4,44,19400105,1,0,0
5,44,19400106,1,0,0
6,44,19400107,1,92,0
7,44,19400108,1,0,0
8,44,19400109,1,0,0
9,44,19400110,1,0,0
10,44,19400111,1,0,0
11,44,19400112,1,0,0
12,44,19400113,1,0,0
13,44,19400114,1,0,0
14,44,19400115,1,0,0
15,44,19400116,1,0,0
16,44,19400117,1,0,0
17,44,19400118,1,0,0
18,44,19400119,1,0,0
19,44,19400120,1,0,0
20,44,19400121,1,0,0
21,44,19400122,1,10,0
22,44,19400123,1,0,0
23,44,19400124,1,0,0
24,44,19400125,1,0,0
25,44,19400126,1,0,0
26,44,19400127,1,0,0
27,44,19400128,1,0,0
28,44,19400129,1,0,0
29,44,19400130,1,29,0
30,44,19400131,1,0,0
31,44,19400201,1,0,0
32,44,19400202,1,0,0
33,44,19400203,1,0,0
34,44,19400204,1,0,0
35,44,19400205,1,0,0
36,44,19400206,1,0,0
37,44,19400207,1,0,0
38,44,19400208,1,0,0
39,44,19400209,1,0,0
40,44,19400210,1,0,0
41,44,19400211,1,0,0
42,44,19400212,1,0,0
43,44,19400213,1,0,0
44,44,19400214,1,0,0
45,44,19400215,1,0,0
46,44,19400216,1,0,0
47,44,19400217,1,0,0
48,44,19400218,1,0,0
49,44,19400219,1,0,0
50,44,19400220,1,0,0
51,44,19400221,1,0,0
52,44,19400222,1,0,0
53,44,19400223,1,0,0
54,44,19400224,1,0,0
55,44,19400225,1,0,0
56,44,19400226,1,0,0
57,44,19400227,1,0,0
58,44,19400228,1,15,0
59,44,19400229,1,0,0
60,44,19400301,1,0,0
61,44,19400302,1,21,0
62,44,19400303,1,170,0
63,44,19400304,1,0,0
64,44,19400305,1,0,0
65,44,19400306,1,0,0
66,44,19400307,1,0,0
67,44,19400308,1,0,0
68,44,19400309,1,0,0
69,44,19400310,1,0,0
70,44,19400311,1,0,0
71,44,19400312,1,0,0
72,44,19400313,1,0,0
73,44,19400314,1,0,0
74,44,19400315,1,0,0
75,44,19400316,1,0,0
76,44,19400317,1,0,0
77,44,19400318,1,0,0
78,44,19400319,1,0,0
79,44,19400320,1,0,0
80,44,19400321,1,0,0
81,44,19400322,1,0,0
82,44,19400323,1,0,0
83,44,19400324,1,0,0
84,44,19400325,1,0,0
85,44,19400326,1,0,0
86,44,19400327,1,0,0
87,44,19400328,1,0,0
88,44,19400329,1,0,0
89,44,19400330,1,0,0
90,44,19400331,1,0,0
91,44,19400401,1,0,0
92,44,19400402,1,0,0
93,44,19400403,1,0,0
94,44,19400404,1,0,0
95,44,19400405,1,0,0
96,44,19400406,1,0,0
97,44,19400407,1,0,0
98,44,19400408,1,0,0
99,44,19400409,1,0,0
100,44,19400410,1,0,0
101,44,19400411,1,0,0
102,44,19400412,1,0,0
103,44,19400413,1,0,0
104,44,19400414,1,0,0
105,44,19400415,1,0,0
106,44,19400416,1,0,0
107,44,19400417,1,0,0
108,44,19400418,1,0,0
109,44,19400419,1,0,0
110,44,19400420,1,0,0
111,44,19400421,1,0,0
112,44,19400422,1,0,0
113,44,19400423,1,0,0
114,44,19400424,1,0,0
115,44,19400425,1,0,0
116,44,19400426,1,0,0
117,44,19400427,1,0,0
118,44,19400428,1,0,0
119,44,19400429,1,0,0
120,44,19400430,1,0,0
121,44,19400501,1,0,0
122,44,19400502,1,0,0
123,44,19400503,1,0,0
124,44,19400504,1,0,0
125,44,19400505,1,0,0
126,44,19400506,1,0,0
127,44,19400507,1,0,0
128,44,19400508,1,0,0
129,44,19400509,1,0,0
130,44,19400510,1,0,0
131,44,19400511,1,0,0
132,44,19400512,1,0,0
133,44,19400513,1,0,0
134,44,19400514,1,0,0
135,44,19400515,1,0,0
136,44,19400516,1,0,0
137,44,19400517,1,0,0
138,44,19400518,1,0,0
139,44,19400519,1,0,0
140,44,19400520,1,0,0
141,44,19400521,1,0,0
142,44,19400522,1,25,0
143,44,19400523,1,0,0
