,Stn,Datum,Tijd,P,qP,T,qT
0,44,19390101,8.0,762.6858,0,25.27777777777778,0
1,44,19390101,15.0,760.6791999999999,0,27.22222222222222,0
2,44,19390102,8.0,762.9652,0,25.0,0
3,44,19390102,15.0,760.9585999999999,0,26.944444444444443,0
4,44,19390103,8.0,762.5333999999999,0,24.444444444444443,0
5,44,19390103,15.0,760.5014,0,26.666666666666668,0
6,44,19390104,8.0,762.2285999999999,0,24.72222222222222,0
7,44,19390104,15.0,760.2728,0,26.38888888888889,0
8,44,19390105,8.0,761.6698,0,25.27777777777778,0
9,44,19390105,15.0,759.7393999999999,0,26.666666666666668,0
10,44,19390106,8.0,761.2379999999999,0,24.72222222222222,0
11,44,19390106,15.0,759.2314,0,26.666666666666668,0
12,44,19390107,8.0,761.4158,0,25.27777777777778,0
13,44,19390107,15.0,759.4853999999999,0,26.666666666666668,0
14,44,19390108,8.0,761.6698,0,25.27777777777778,0
15,44,19390108,15.0,759.9426,0,26.944444444444443,0
16,44,19390109,8.0,761.6189999999999,0,25.555555555555557,0
17,44,19390109,15.0,759.2314,0,26.666666666666668,0
18,44,19390110,8.0,761.365,0,25.555555555555557,0
19,44,19390110,15.0,759.1805999999999,0,26.944444444444443,0
20,44,19390111,8.0,761.8729999999999,0,25.555555555555557,0
21,44,19390111,15.0,759.4345999999999,0,26.666666666666668,0
22,44,19390112,8.0,762.381,0,25.555555555555557,0
23,44,19390112,15.0,759.9934,0,26.666666666666668,0
24,44,19390113,8.0,762.1016,0,25.833333333333332,0
25,44,19390113,15.0,759.6886,0,26.944444444444443,0
26,44,19390114,8.0,761.8222,0,26.11111111111111,0
27,44,19390114,15.0,759.6378,0,27.5,0
28,44,19390115,8.0,762.3302,0,26.11111111111111,0
29,44,19390115,15.0,759.9172,0,27.22222222222222,0
30,44,19390116,8.0,762.7873999999999,0,26.38888888888889,0
31,44,19390116,15.0,760.0949999999999,0,27.77777777777778,0
32,44,19390117,8.0,762.2794,0,26.38888888888889,0
33,44,19390117,15.0,760.4252,0,27.22222222222222,0
34,44,19390118,8.0,761.7714,0,26.38888888888889,0
35,44,19390118,15.0,759.9172,0,27.22222222222222,0
36,44,19390119,8.0,761.111,0,25.833333333333332,0
37,44,19390119,15.0,759.6632,0,27.22222222222222,0
38,44,19390120,8.0,761.5935999999999,0,25.833333333333332,0
