,Stn,Datum,Tijd,P,qP,T,qT
0,44,19330101,8.0,759.0,0,28.0,0
1,44,19330101,15.0,759.0,0,28.5,0
2,44,19330102,8.0,759.0,0,28.5,0
3,44,19330102,15.0,759.0,0,28.5,0
4,44,19330103,8.0,759.0,0,28.0,0
5,44,19330103,15.0,759.0,0,28.5,0
6,44,19330104,8.0,759.0,0,28.0,0
7,44,19330104,15.0,759.0,0,28.5,0
8,44,19330105,8.0,759.0,0,28.0,0
9,44,19330105,15.0,759.0,0,28.5,0
10,44,19330106,8.0,759.0,0,28.0,0
11,44,19330106,15.0,759.0,0,28.5,0
12,44,19330107,8.0,759.0,0,27.5,0
13,44,19330107,15.0,758.0,0,28.5,0
14,44,19330108,8.0,759.0,0,28.0,0
15,44,19330108,15.0,759.0,0,28.0,0
16,44,19330109,8.0,759.0,0,28.0,0
17,44,19330109,15.0,759.0,0,29.0,0
18,44,19330110,8.0,759.0,0,27.0,0
19,44,19330110,15.0,759.0,0,28.5,0
20,44,19330111,8.0,759.0,0,27.0,0
21,44,19330111,15.0,759.0,0,28.0,0
22,44,19330112,8.0,759.0,0,27.0,0
23,44,19330112,15.0,759.0,0,28.0,0
24,44,19330113,8.0,759.0,0,28.0,0
25,44,19330113,15.0,759.0,0,28.0,0
26,44,19330114,8.0,759.0,0,26.0,0
27,44,19330114,15.0,759.0,0,26.5,0
28,44,19330115,8.0,759.0,0,26.5,0
29,44,19330115,15.0,759.0,0,27.0,0
30,44,19330116,8.0,759.0,0,26.5,0
31,44,19330116,15.0,759.0,0,27.0,0
32,44,19330117,8.0,759.0,0,25.0,0
33,44,19330117,15.0,759.0,0,27.0,0
34,44,19330118,8.0,759.0,0,27.0,0
35,44,19330118,15.0,759.0,0,26.5,0
36,44,19330119,8.0,759.0,0,26.5,0
37,44,19330119,15.0,759.0,0,27.0,0
38,44,19330120,8.0,759.0,0,27.0,0
39,44,19330120,15.0,759.0,0,27.0,0
40,44,19330121,8.0,759.0,0,27.0,0
41,44,19330121,15.0,759.0,0,27.0,0
42,44,19330122,8.0,759.0,0,27.0,0
43,44,19330122,15.0,759.0,0,27.0,0
44,44,19330123,8.0,759.0,0,27.0,0
45,44,19330123,15.0,759.0,0,28.0,0
46,44,19330124,8.0,759.0,0,27.0,0
47,44,19330124,15.0,759.0,0,28.0,0
48,44,19330125,8.0,759.0,0,26.5,0
49,44,19330125,15.0,759.0,0,28.0,0
50,44,19330126,8.0,759.0,0,26.5,0
51,44,19330126,15.0,759.0,0,28.0,0
52,44,19330127,8.0,759.0,0,27.0,0
53,44,19330127,15.0,759.0,0,28.0,0
54,44,19330128,8.0,759.0,0,26.5,0
55,44,19330128,15.0,759.0,0,28.0,0
56,44,19330129,8.0,759.0,0,27.0,0
57,44,19330129,15.0,759.0,0,28.0,0
58,44,19330130,8.0,759.0,0,28.0,0
59,44,19330130,15.0,759.0,0,28.0,0
60,44,19330131,8.0,759.0,0,28.0,0
61,44,19330131,15.0,759.0,0,29.0,0
62,44,19330201,8.0,759.0,0,28.0,0
63,44,19330201,15.0,759.0,0,29.0,0
64,44,19330202,8.0,759.0,0,27.5,0
65,44,19330202,15.0,759.0,0,28.5,0
66,44,19330203,8.0,759.0,0,27.5,0
67,44,19330203,15.0,759.0,0,28.0,0
68,44,19330204,8.0,759.0,0,28.5,0
69,44,19330204,15.0,759.0,0,29.0,0
70,44,19330205,8.0,759.0,0,28.5,0
71,44,19330205,15.0,759.0,0,29.5,0
72,44,19330206,8.0,759.0,0,28.5,0
73,44,19330206,15.0,759.0,0,29.5,0
74,44,19330207,8.0,759.0,0,28.0,0
75,44,19330207,15.0,759.0,0,28.0,0
76,44,19330208,8.0,759.0,0,28.0,0
77,44,19330208,15.0,759.0,0,28.0,0
78,44,19330209,8.0,759.0,0,27.0,0
79,44,19330209,15.0,759.0,0,27.0,0
80,44,19330210,8.0,759.0,0,27.0,0
81,44,19330210,15.0,759.0,0,28.0,0
82,44,19330211,8.0,759.0,0,27.0,0
83,44,19330211,15.0,759.0,0,27.0,0
84,44,19330212,8.0,759.0,0,27.0,0
85,44,19330212,15.0,759.0,0,27.0,0
