"Stn",  "Datum", "Tijd", "DD","¢",   "FK",   "FF",  "FF1",  "FF2","¢",           "WW","¢",    "N","¢",    "T","¢",    "U","¢",   "EE","¢",   "Tw","¢",    "P",   "Pt",  "Pt1","¢",   "Rd",                     "Dr","¢",   "EV","¢",  "Trn",  "Tin",   "Tn","¢",  "Trx",  "Tix",   "Tx","¢"
78989, 19420101, 0800, "O"   , 00, //////,      4, //////, //////, 00, //////////////, 07,      5, 00,    270, 00,     81, 00,    218, 00,    245, 00, //////,  76200, //////, 00,      0, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19420101, 1400, "OZO" , 00, //////,      7, //////, //////, 00, //////////////, 07,      3, 00,    290, 00,     72, 00,    216, 00,    249, 00, //////,  76150, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19420101, 1800, "NO"  , 00, //////,      5, //////, //////, 00, //////////////, 07,      3, 00,    273, 00,     80, 00,    217, 00,    245, 00, //////,  76090, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19420101, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////,    251, 00, //////, //////,    301, 00
78989, 19420102, 0800, "OZO" , 00, //////,      5, //////, //////, 00, //////////////, 07,      8, 00,    262, 00,     80, 00,    204, 00,    235, 00, //////,  76220, //////, 00,      0, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19420102, 1400, "OZO" , 00, //////,      8, //////, //////, 00, //////////////, 07,      6, 00,    290, 00,     64, 00,    193, 00,    237, 00, //////,  76150, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19420102, 1800, "O"   , 00, //////,      8, //////, //////, 00, //////////////, 07,      2, 00,    262, 00,     78, 00,    200, 00,    235, 00, //////,  76070, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19420102, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////,    250, 00, //////, //////,    301, 00
78989, 19420103, 0800, "OZO" , 00, //////,      5, //////, //////, 00, //////////////, 07,      5, 00,    263, 00,     79, 00,    203, 00,    235, 00, //////,  76210, //////, 00,      0, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19420103, 1400, "OZO" , 00, //////,      8, //////, //////, 00, //////////////, 07,      5, 00,    290, 00,     64, 00,    193, 00,    237, 00, //////,  76140, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19420103, 1800, "ONO" , 00, //////,      7, //////, //////, 00, //////////////, 07,      1, 00,    266, 00,     76, 00,    198, 00,    233, 00, //////,  76180, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19420103, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////,    251, 00, //////, //////,    299, 00
78989, 19420104, 0800, "O"   , 00, //////,      5, //////, //////, 00, //////////////, 07,      6, 00,    272, 00,     76, 00,    206, 00,    239, 00, //////,  76460, //////, 00,      0, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19420104, 1400, "OZO" , 00, //////,      7, //////, //////, 00, //////////////, 07,      7, 00,    290, 00,     67, 00,    201, 00,    241, 00, //////,  76300, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19420104, 1800, "OZO" , 00, //////,      7, //////, //////, 00, //////////////, 07,      8, 00,    262, 00,     71, 00,    183, 00,    223, 00, //////,  76270, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19420104, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////,    252, 00, //////, //////,    301, 00
78989, 19420105, 0800, "ONO" , 00, //////,      6, //////, //////, 00, //////////////, 07,      0, 00,    274, 00,     66, 00,    180, 00,    225, 00, //////,  76450, //////, 00,      0, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19420105, 1400, "ONO" , 00, //////,      5, //////, //////, 00, //////////////, 07,      4, 00,    250, 00,     84, 00,    199, 00,    229, 00, //////,  76280, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19420105, 1800, "ONO" , 00, //////,      4, //////, //////, 00, //////////////, 07,      5, 00,    259, 00,     76, 00,    191, 00,    227, 00, //////,  76190, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19420105, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////,    241, 00, //////, //////,    305, 00
