"Stn",  "Datum", "Tijd", "DD","¢",   "FK",   "FF",  "FF1",  "FF2","¢",           "WW","¢",    "N","¢",    "T","¢",    "U","¢",   "EE","¢",   "Tw","¢",    "P",   "Pt",  "Pt1","¢",   "Rd",                     "Dr","¢",   "EV","¢",  "Trn",  "Tin",   "Tn","¢",  "Trx",  "Tix",   "Tx","¢"
78989, 19180101, 0800, "NO"  , 00,      2, //////, //////, //////, 00, //////////////, 07,      4, 00,    268, 00,     72, 00,    187, 00,    231, 00, //////,  76040, //////, 00,      0, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19180101, 1400, "ONO" , 00,      2, //////, //////, //////, 00, //////////////, 07,      4, 00,    280, 00,     73, 00,    207, 00,    245, 00, //////,  75980, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19180101, 1800, "ONO" , 00,      2, //////, //////, //////, 00, //////////////, 07,      5, 00,    270, 00,     73, 00,    194, 00,    235, 00, //////,  75870, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19180101, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////,    244, 00, //////, //////,    286, 00
78989, 19180102, 0800, "W"   , 00,      2, //////, //////, //////, 00, //////////////, 07,      4, 00,    262, 00,     75, 00,    189, 00,    230, 00, //////,  76080, //////, 00,      0, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19180102, 1400, "W"   , 00,      3, //////, //////, //////, 00, //////////////, 07,      2, 00,    286, 00,     71, 00,    207, 00,    247, 00, //////,  76000, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19180102, 1800, "ZW"  , 00,      2, //////, //////, //////, 00, //////////////, 07,      4, 00,    266, 00,     74, 00,    190, 00,    232, 00, //////,  75840, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19180102, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////,    234, 00, //////, //////,    280, 00
78989, 19180103, 0800, "NO"  , 00,      0, //////, //////, //////, 00, //////////////, 07,      4, 00,    254, 00,     80, 00,    192, 00,    229, 00, //////,  76080, //////, 00,      0, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19180103, 1400, "NO"  , 00,      1, //////, //////, //////, 00, //////////////, 07,      3, 00,    290, 00,     68, 00,    203, 00,    246, 00, //////,  76000, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19180103, 1800, "NO"  , 00,      0, //////, //////, //////, 00, //////////////, 07,      4, 00,    268, 00,     71, 00,    185, 00,    230, 00, //////,  75860, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19180103, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////,    234, 00, //////, //////,    290, 00
78989, 19180104, 0800, "N"   , 00,      0, //////, //////, //////, 00, //////////////, 07,      2, 00,    256, 00,     75, 00,    182, 00,    224, 00, //////,  76160, //////, 00,      0, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19180104, 1400, "NO"  , 00,      0, //////, //////, //////, 00, //////////////, 07,      3, 00,    280, 00,     65, 00,    182, 00,    232, 00, //////,  76090, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19180104, 1800, "NO"  , 00,      0, //////, //////, //////, 00, //////////////, 07,      3, 00,    262, 00,     72, 00,    180, 00,    225, 00, //////,  75940, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19180104, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////,    230, 00, //////, //////,    294, 00
78989, 19180105, 0800, "NO"  , 00,      0, //////, //////, //////, 00, //////////////, 07,      2, 00,    270, 00,     66, 00,    175, 00,    225, 00, //////,  76120, //////, 00,      0, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19180105, 1400, "ONO" , 00,      1, //////, //////, //////, 00, //////////////, 07,      3, 00,    288, 00,     65, 00,    190, 00,    239, 00, //////,  76040, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19180105, 1800, "NO"  , 00,      1, //////, //////, //////, 00, //////////////, 07,      3, 00,    272, 00,     66, 00,    177, 00,    227, 00, //////,  75900, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19180105, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////,    230, 00, //////, //////,    285, 00
78989, 19180106, 0800, "ONO" , 00,      2, //////, //////, //////, 00, //////////////, 07,      6, 00,    269, 00,     64, 00,    166, 00,    220, 00, //////,  76050, //////, 00,      0, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19180106, 1400, "O"   , 00,      2, //////, //////, //////, 00, //////////////, 07,      7, 00,    288, 00,     60, 00,    175, 00,    231, 00, //////,  76000, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19180106, 1800, "O"   , 00,      2, //////, //////, //////, 00, //////////////, 07,      6, 00,    270, 00,     66, 00,    173, 00,    224, 00, //////,  75900, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19180106, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////,    235, 00, //////, //////,    288, 00
78989, 19180107, 0800, "O"   , 00,      2, //////, //////, //////, 00, //////////////, 07,      2, 00,    260, 00,     71, 00,    176, 00,    222, 00, //////,  76120, //////, 00,     65, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19180107, 1400, "O"   , 00,      2, //////, //////, //////, 00, //////////////, 07,      3, 00,    282, 00,     66, 00,    188, 00,    236, 00, //////,  76080, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19180107, 1800, "ONO" , 00,      2, //////, //////, //////, 00, //////////////, 07,      4, 00,    266, 00,     69, 00,    179, 00,    226, 00, //////,  75950, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19180107, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////,    229, 00, //////, //////,    295, 00
78989, 19180108, 0800, "O"   , 00,      3, //////, //////, //////, 00, //////////////, 07,      2, 00,    266, 00,     69, 00,    177, 00,    225, 00, //////,  76260, //////, 00,      0, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19180108, 1400, "O"   , 00,      2, //////, //////, //////, 00, //////////////, 07,      3, 00,    280, 00,     66, 00,    186, 00,    234, 00, //////,  76190, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19180108, 1800, "NO"  , 00,      1, //////, //////, //////, 00, //////////////, 07,      4, 00,    266, 00,     69, 00,    179, 00,    226, 00, //////,  76040, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19180108, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////,    230, 00, //////, //////,    284, 00
78989, 19180109, 0800, "O"   , 00,      1, //////, //////, //////, 00, //////////////, 07,      3, 00,    260, 00,     74, 00,    185, 00,    227, 00, //////,  76160, //////, 00,      0, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19180109, 1400, "ONO" , 00,      1, //////, //////, //////, 00, //////////////, 07,      3, 00,    280, 00,     67, 00,    188, 00,    235, 00, //////,  76080, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19180109, 1800, "NO"  , 00,      1, //////, //////, //////, 00, //////////////, 07,      4, 00,    264, 00,     73, 00,    186, 00,    229, 00, //////,  75940, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19180109, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////,    230, 00, //////, //////,    280, 00
78989, 19180110, 0800, "NO"  , 00,      2, //////, //////, //////, 00, //////////////, 07,      1, 00,    256, 00,     75, 00,    182, 00,    224, 00, //////,  76130, //////, 00,      0, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19180110, 1400, "ONO" , 00,      2, //////, //////, //////, 00, //////////////, 07,      2, 00,    280, 00,     67, 00,    188, 00,    235, 00, //////,  76060, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19180110, 1800, "ONO" , 00,      2, //////, //////, //////, 00, //////////////, 07,      3, 00,    260, 00,     74, 00,    185, 00,    227, 00, //////,  75950, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19180110, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////,    230, 00, //////, //////,    285, 00
78989, 19180111, 0800, "O"   , 00,      2, //////, //////, //////, 00, //////////////, 07,      2, 00,    266, 00,     76, 00,    189, 00,    229, 00, //////,  76060, //////, 00,      0, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19180111, 1400, "O"   , 00,      2, //////, //////, //////, 00, //////////////, 07,      3, 00,    282, 00,     67, 00,    190, 00,    237, 00, //////,  75980, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19180111, 1800, "ONO" , 00,      2, //////, //////, //////, 00, //////////////, 07,      4, 00,    264, 00,     73, 00,    188, 00,    230, 00, //////,  75800, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19180111, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////,    236, 00, //////, //////,    284, 00
78989, 19180112, 0800, "O"   , 00,      2, //////, //////, //////, 00, //////////////, 07,      4, 00,    260, 00,     76, 00,    190, 00,    230, 00, //////,  76170, //////, 00,      0, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19180112, 1400, "ONO" , 00,      3, //////, //////, //////, 00, //////////////, 07,      4, 00,    284, 00,     67, 00,    197, 00,    241, 00, //////,  76100, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19180112, 1800, "ONO" , 00,      3, //////, //////, //////, 00, //////////////, 07,      5, 00,    262, 00,     75, 00,    189, 00,    230, 00, //////,  75980, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19180112, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////,    238, 00, //////, //////,    284, 00
78989, 19180113, 0800, "O"   , 00,      1, //////, //////, //////, 00, //////////////, 07,      4, 00,    268, 00,     70, 00,    184, 00,    229, 00, //////,  76190, //////, 00,      0, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19180113, 1400, "O"   , 00,      2, //////, //////, //////, 00, //////////////, 07,      3, 00,    282, 00,     69, 00,    196, 00,    240, 00, //////,  76120, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19180113, 1800, "NO"  , 00,      2, //////, //////, //////, 00, //////////////, 07,      4, 00,    270, 00,     69, 00,    184, 00,    230, 00, //////,  75990, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19180113, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////,    240, 00, //////, //////,    286, 00
78989, 19180114, 0800, "O"   , 00,      2, //////, //////, //////, 00, //////////////, 07,      3, 00,    260, 00,     70, 00,    174, 00,    221, 00, //////,  76200, //////, 00,     10, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19180114, 1400, "O"   , 00,      2, //////, //////, //////, 00, //////////////, 07,      4, 00,    280, 00,     70, 00,    197, 00,    240, 00, //////,  76130, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19180114, 1800, "ONO" , 00,      2, //////, //////, //////, 00, //////////////, 07,      4, 00,    266, 00,     69, 00,    177, 00,    225, 00, //////,  76000, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19180114, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////,    225, 00, //////, //////,    285, 00
78989, 19180115, 0800, "O"   , 00,      2, //////, //////, //////, 00, //////////////, 07,      2, 00,    260, 00,     72, 00,    179, 00,    224, 00, //////,  76120, //////, 00,     15, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19180115, 1400, "ONO" , 00,      3, //////, //////, //////, 00, //////////////, 07,      4, 00,    280, 00,     67, 00,    189, 00,    236, 00, //////,  76050, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19180115, 1800, "NO"  , 00,      3, //////, //////, //////, 00, //////////////, 07,      4, 00,    264, 00,     72, 00,    184, 00,    228, 00, //////,  75910, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19180115, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////,    234, 00, //////, //////,    285, 00
78989, 19180116, 0800, "ONO" , 00,      3, //////, //////, //////, 00, //////////////, 07,      1, 00,    258, 00,     71, 00,    175, 00,    221, 00, //////,  76150, //////, 00,     10, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19180116, 1400, "NO"  , 00,      3, //////, //////, //////, 00, //////////////, 07,      5, 00,    272, 00,     67, 00,    181, 00,    229, 00, //////,  76080, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19180116, 1800, "ONO" , 00,      3, //////, //////, //////, 00, //////////////, 07,      6, 00,    254, 00,     70, 00,    168, 00,    216, 00, //////,  75950, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19180116, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////,    227, 00, //////, //////,    284, 00
78989, 19180117, 0800, "O"   , 00,      3, //////, //////, //////, 00, //////////////, 07,      6, 00,    258, 00,     69, 00,    170, 00,    218, 00, //////,  76120, //////, 00,    100, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19180117, 1400, "O"   , 00,      3, //////, //////, //////, 00, //////////////, 07,      5, 00,    274, 00,     66, 00,    178, 00,    228, 00, //////,  76050, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19180117, 1800, "ONO" , 00,      3, //////, //////, //////, 00, //////////////, 07,      6, 00,    260, 00,     69, 00,    172, 00,    220, 00, //////,  75930, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
