"Stn",  "Datum", "Tijd", "DD","¢",   "FK",   "FF",  "FF1",  "FF2","¢",           "WW","¢",    "N","¢",    "T","¢",    "U","¢",   "EE","¢",   "Tw","¢",    "P",   "Pt",  "Pt1","¢",   "Rd",                     "Dr","¢",   "EV","¢",  "Trn",  "Tin",   "Tn","¢",  "Trx",  "Tix",   "Tx","¢"
78989, 19100101, 0800, "ONO" , 00,      0, //////, //////, //////, 00, //////////////, 07,      6, 00,    230, 00,     81, 00, //////, 07,    208, 00, //////,  76450, //////, 00,     50, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19100101, 1400, "NO"  , 00,      0, //////, //////, //////, 00, //////////////, 07,      5, 00,    268, 00,     72, 00, //////, 07,    232, 00, //////,  76400, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19100101, 1800, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19100101, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////,    242, 00, //////, //////,    278, 00
78989, 19100102, 0800, "ONO" , 00,      1, //////, //////, //////, 00, //////////////, 07,      5, 00,    258, 00,     70, 00, //////, 07,    220, 00, //////,  76400, //////, 00,    126, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19100102, 1400, "O"   , 00,      0, //////, //////, //////, 00, //////////////, 07,      5, 00,    274, 00,     77, 00, //////, 07,    244, 00, //////,  76350, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19100102, 1800, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19100102, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////,    250, 00, //////, //////,    280, 00
78989, 19100103, 0800, "O"   , 00,      1, //////, //////, //////, 00, //////////////, 07,      7, 00,    240, 00,     80, 00, //////, 07,    216, 00, //////,  76450, //////, 00,    170, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19100103, 1400, "O"   , 00,      1, //////, //////, //////, 00, //////////////, 07,      5, 00,    270, 00,     77, 00, //////, 07,    240, 00, //////,  76400, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19100103, 1800, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19100103, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////,    244, 00, //////, //////,    280, 00
78989, 19100104, 0800, "O"   , 00,      1, //////, //////, //////, 00, //////////////, 07,      7, 00,    228, 00,     86, 00, //////, 07,    212, 00, //////,  76500, //////, 00,     94, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19100104, 1400, "O"   , 00,      0, //////, //////, //////, 00, //////////////, 07,      5, 00,    274, 00,     74, 00, //////, 07,    240, 00, //////,  76450, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19100104, 1800, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19100104, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////,    218, 00, //////, //////,    284, 00
78989, 19100105, 0800, "ONO" , 00,      1, //////, //////, //////, 00, //////////////, 07,      3, 00,    254, 00,     73, 00, //////, 07,    220, 00, //////,  76450, //////, 00,     13, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19100105, 1400, "O"   , 00,      1, //////, //////, //////, 00, //////////////, 07,      4, 00,    266, 00,     74, 00, //////, 07,    232, 00, //////,  76420, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19100105, 1800, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19100105, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////,    224, 00, //////, //////,    276, 00
78989, 19100106, 0800, "O"   , 00,      1, //////, //////, //////, 00, //////////////, 07,      4, 00,    250, 00,     77, 00, //////, 07,    220, 00, //////,  76450, //////, 00,     25, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19100106, 1400, "O"   , 00,      2, //////, //////, //////, 00, //////////////, 07,      4, 00,    274, 00,     77, 00, //////, 07,    244, 00, //////,  76400, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19100106, 1800, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19100106, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////,    226, 00, //////, //////,    266, 00
78989, 19100107, 0800, "O"   , 00,      3, //////, //////, //////, 00, //////////////, 07,      5, 00,    256, 00,     74, 00, //////, 07,    224, 00, //////,  76500, //////, 00,     25, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19100107, 1400, "O"   , 00,      3, //////, //////, //////, 00, //////////////, 07,      4, 00,    274, 00,     77, 00, //////, 07,    244, 00, //////,  76450, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19100107, 1800, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19100107, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////,    228, 00, //////, //////,    276, 00
78989, 19100108, 0800, "O"   , 00,      3, //////, //////, //////, 00, //////////////, 07,      2, 00,    264, 00,     64, 00, //////, 07,    216, 00, //////,  76520, //////, 00,     46, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19100108, 1400, "O"   , 00,      2, //////, //////, //////, 00, //////////////, 07,      4, 00,    276, 00,     74, 00, //////, 07,    242, 00, //////,  76480, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19100108, 1800, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19100108, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////,    220, 00, //////, //////,    276, 00
78989, 19100109, 0800, "ONO" , 00,      3, //////, //////, //////, 00, //////////////, 07,      5, 00,    254, 00,     73, 00, //////, 07,    220, 00, //////,  76450, //////, 00,    198, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19100109, 1400, "ONO" , 00,      3, //////, //////, //////, 00, //////////////, 07,      4, 00,    266, 00,     74, 00, //////, 07,    232, 00, //////,  76400, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19100109, 1800, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19100109, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////,    220, 00, //////, //////,    272, 00
78989, 19100110, 0800, "ONO" , 00,      2, //////, //////, //////, 00, //////////////, 07,      6, 00,    248, 00,     68, 00, //////, 07,    220, 00, //////,  76400, //////, 00,     45, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19100110, 1400, "O"   , 00,      1, //////, //////, //////, 00, //////////////, 07,      4, 00,    270, 00,     77, 00, //////, 07,    240, 00, //////,  76420, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
