"Stn",  "Datum", "Tijd", "DD","¢",   "FK",   "FF",  "FF1",  "FF2","¢",           "WW","¢",    "N","¢",    "T","¢",    "U","¢",   "EE","¢",   "Tw","¢",    "P",   "Pt",  "Pt1","¢",   "Rd",                     "Dr","¢",   "EV","¢",  "Trn",  "Tin",   "Tn","¢",  "Trx",  "Tix",   "Tx","¢"
78989, 19260101, 0730, "O"   , 00,      3, //////, //////, //////, 00, //////////////, 07,      3, 00,    260, 00,     73, 00,    183, 00,    226, 00, //////,  76149, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19260101, 1300, "O"   , 00,      3, //////, //////, //////, 00, //////////////, 07,      8, 00,    280, 00,     70, 00,    197, 00,    240, 00, //////,  76099, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19260101, 1730, "O"   , 00,      4, //////, //////, //////, 00, //////////////, 07,      8, 00,    260, 00,     81, 00,    202, 00,    236, 00, //////,  76048, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19260101, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////,    235, 00, //////, //////,    295, 00
78989, 19260102, 0730, "O"   , 00,      2, //////, //////, //////, 00, //////////////, 07,      8, 00,    246, 00,     80, 00,    183, 00,    221, 00, //////,  76175, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19260102, 1300, "O"   , 00,      4, //////, //////, //////, 00, //////////////, 07,      6, 00,    284, 00,     66, 00,    191, 00,    238, 00, //////,  76099, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19260102, 1730, "NO"  , 00,      3, //////, //////, //////, 00, //////////////, 07,      1, 00,    260, 00,     78, 00,    194, 00,    232, 00, //////,  76048, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19260102, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////,    235, 00, //////, //////,    305, 00
78989, 19260103, 0730, "O"   , 00,      2, //////, //////, //////, 00, //////////////, 07,      3, 00,    256, 00,     79, 00,    193, 00,    230, 00, //////,  76226, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19260103, 1300, "O"   , 00,      5, //////, //////, //////, 00, //////////////, 07,      7, 00,    282, 00,     66, 00,    188, 00,    236, 00, //////,  76099, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19260103, 1730, "OZO" , 00,      3, //////, //////, //////, 00, //////////////, 07,      4, 00,    258, 00,     78, 00,    192, 00,    230, 00, //////,  76073, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19260103, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////,    240, 00, //////, //////,    295, 00
78989, 19260104, 0730, "O"   , 00,      3, //////, //////, //////, 00, //////////////, 07,      1, 00,    258, 00,     79, 00,    195, 00,    232, 00, //////,  76251, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19260104, 1300, "ZO"  , 00,      4, //////, //////, //////, 00, //////////////, 07,      3, 00,    290, 00,     63, 00,    187, 00,    238, 00, //////,  76124, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19260104, 1730, "O"   , 00,      3, //////, //////, //////, 00, //////////////, 07,      1, 00,    258, 00,     73, 00,    178, 00,    223, 00, //////,  76073, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19260104, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////,    230, 00, //////, //////,    300, 00
78989, 19260105, 0730, "ZO"  , 00,      2, //////, //////, //////, 00, //////////////, 07,      5, 00,    250, 00,     88, 00,    208, 00,    236, 00, //////,  76200, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19260105, 1300, "O"   , 00,      4, //////, //////, //////, 00, //////////////, 07,      3, 00,    290, 00,     63, 00,    183, 00,    238, 00, //////,  76099, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19260105, 1730, "ONO" , 00,      3, //////, //////, //////, 00, //////////////, 07,      1, 00,    258, 00,     73, 00,    178, 00,    223, 00, //////,  76048, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19260105, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////,    225, 00, //////, //////,    295, 00
78989, 19260106, 0730, "ZO"  , 00,      3, //////, //////, //////, 00, //////////////, 07,      4, 00,    253, 00,     86, 00,    206, 00,    236, 00, //////,  76175, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
