"Stn",  "Datum", "Tijd", "DD","¢",   "FK",   "FF",  "FF1",  "FF2","¢",           "WW","¢",    "N","¢",    "T","¢",    "U","¢",   "EE","¢",   "Tw","¢",    "P",   "Pt",  "Pt1","¢",   "Rd",                     "Dr","¢",   "EV","¢",  "Trn",  "Tin",   "Tn","¢",  "Trx",  "Tix",   "Tx","¢"
78989, 19270101, 0730, "O"   , 00,      3, //////, //////, //////, 00, //////////////, 07,      2, 00,    265, 00,     80, 00,    206, 00,    240, 00, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19270101, 1300, "O"   , 00,      3, //////, //////, //////, 00, //////////////, 07,      2, 00,    280, 00,     69, 00,    193, 00,    238, 00, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19270101, 1745, "O"   , 00,      3, //////, //////, //////, 00, //////////////, 07,      4, 00,    266, 00,     78, 00,    202, 00,    238, 00, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19270101, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07,      0, ////////////////////////, 00, //////, 07, //////, //////,    210, 00, //////, //////,    295, 00
78989, 19270102, 0730, "O"   , 00,      3, //////, //////, //////, 00, //////////////, 07,      3, 00,    266, 00,     78, 00,    202, 00,    238, 00, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19270102, 1300, "O"   , 00,      3, //////, //////, //////, 00, //////////////, 07,      2, 00,    282, 00,     66, 00,    188, 00,    236, 00, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19270102, 1745, "O"   , 00,      3, //////, //////, //////, 00, //////////////, 07,      3, 00,    264, 00,     81, 00,    207, 00,    240, 00, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19270102, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07,      0, ////////////////////////, 00, //////, 07, //////, //////,    215, 00, //////, //////,    295, 00
78989, 19270103, 0730, "O"   , 00,      3, //////, //////, //////, 00, //////////////, 07,      2, 00,    264, 00,     75, 00,    192, 00,    232, 00, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19270103, 1300, "O"   , 00,      3, //////, //////, //////, 00, //////////////, 07,      1, 00,    282, 00,     62, 00,    177, 00,    230, 00, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19270103, 1745, "O"   , 00,      3, //////, //////, //////, 00, //////////////, 07,      4, 00,    267, 00,     73, 00,    190, 00,    232, 00, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19270103, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07,      0, ////////////////////////, 00, //////, 07, //////, //////,    210, 00, //////, //////,    295, 00
78989, 19270104, 0730, "O"   , 00,      3, //////, //////, //////, 00, //////////////, 07,      2, 00,    264, 00,     73, 00,    188, 00,    230, 00, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19270104, 1300, "O"   , 00,      3, //////, //////, //////, 00, //////////////, 07,      2, 00,    284, 00,     63, 00,    179, 00,    232, 00, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19270104, 1745, "O"   , 00,      3, //////, //////, //////, 00, //////////////, 07,      6, 00,    268, 00,     74, 00,    193, 00,    234, 00, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19270104, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07,      0, ////////////////////////, 00, //////, 07, //////, //////,    210, 00, //////, //////,    292, 00
78989, 19270105, 0730, "O"   , 00,      3, //////, //////, //////, 00, //////////////, 07,      1, 00,    266, 00,     72, 00,    187, 00,    230, 00, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19270105, 1300, "O"   , 00,      3, //////, //////, //////, 00, //////////////, 07,      2, 00,    284, 00,     63, 00,    179, 00,    232, 00, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19270105, 1745, "O"   , 00,      3, //////, //////, //////, 00, //////////////, 07,      2, 00,    268, 00,     75, 00,    195, 00,    235, 00, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19270105, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07,      0, ////////////////////////, 00, //////, 07, //////, //////,    215, 00, //////, //////,    300, 00
