,Stn,Datum,Niveau,Rd,qRd
0,78989,19130101,1,—,7
1,78989,19130102,1,—,7
2,78989,19130103,1,—,7
3,78989,19130104,1,—,7
4,78989,19130105,1,—,7
5,78989,19130106,1,—,7
6,78989,19130107,1,—,7
7,78989,19130108,1,—,7
8,78989,19130109,1,—,7
9,78989,19130110,1,—,7
10,78989,19130111,1,—,7
11,78989,19130112,1,—,7
12,78989,19130113,1,—,7
13,78989,19130114,1,—,7
14,78989,19130115,1,—,7
15,78989,19130116,1,—,7
16,78989,19130117,1,—,7
17,78989,19130118,1,—,7
18,78989,19130119,1,—,7
19,78989,19130120,1,—,7
20,78989,19130121,1,—,7
21,78989,19130122,1,—,7
22,78989,19130123,1,—,7
23,78989,19130124,1,—,7
24,78989,19130125,1,—,7
25,78989,19130126,1,—,7
26,78989,19130127,1,—,7
27,78989,19130128,1,—,7
28,78989,19130129,1,—,7
29,78989,19130130,1,—,7
30,78989,19130131,1,—,7
31,78989,19130201,1,—,7
32,78989,19130202,1,—,7
33,78989,19130203,1,—,7
34,78989,19130204,1,—,7
35,78989,19130205,1,—,7
36,78989,19130206,1,—,7
37,78989,19130207,1,—,7
38,78989,19130208,1,—,7
39,78989,19130209,1,—,7
40,78989,19130210,1,—,7
41,78989,19130211,1,—,7
42,78989,19130212,1,—,7
43,78989,19130213,1,—,7
44,78989,19130214,1,—,7
45,78989,19130215,1,—,7
46,78989,19130216,1,—,7
47,78989,19130217,1,—,7
48,78989,19130218,1,—,7
49,78989,19130219,1,—,7
50,78989,19130220,1,—,7
51,78989,19130221,1,—,7
52,78989,19130222,1,—,7
53,78989,19130223,1,—,7
54,78989,19130224,1,—,7
55,78989,19130225,1,—,7
56,78989,19130226,1,—,7
57,78989,19130227,1,—,7
58,78989,19130228,1,—,7
59,78989,19130301,1,—,7
60,78989,19130302,1,—,7
61,78989,19130303,1,—,7
62,78989,19130304,1,—,7
63,78989,19130305,1,—,7
64,78989,19130306,1,—,7
