,Stn,Datum,Tijd,F,qF
186,78989,19030108,19.0,—,7
187,78989,19030108,20.0,—,7
188,78989,19030108,21.0,—,7
189,78989,19030108,22.0,—,7
190,78989,19030108,23.0,—,7
191,78989,19030108,24.0,—,7
192,78989,19030109,1.0,—,7
193,78989,19030109,2.0,—,7
194,78989,19030109,3.0,—,7
195,78989,19030109,4.0,—,7
196,78989,19030109,5.0,—,7
197,78989,19030109,6.0,—,7
198,78989,19030109,7.0,—,7
199,78989,19030109,8.0,—,7
200,78989,19030109,9.0,—,7
201,78989,19030109,10.0,—,7
202,78989,19030109,11.0,—,7
203,78989,19030109,12.0,—,7
204,78989,19030109,13.0,—,7
205,78989,19030109,14.0,—,7
206,78989,19030109,15.0,—,7
207,78989,19030109,16.0,—,7
208,78989,19030109,17.0,—,7
209,78989,19030109,18.0,—,7
210,78989,19030109,19.0,—,7
211,78989,19030109,20.0,—,7
212,78989,19030109,21.0,—,7
213,78989,19030109,22.0,—,7
214,78989,19030109,23.0,—,7
215,78989,19030109,24.0,—,7
216,78989,19030110,1.0,—,7
217,78989,19030110,2.0,—,7
218,78989,19030110,3.0,—,7
219,78989,19030110,4.0,—,7
220,78989,19030110,5.0,—,7
221,78989,19030110,6.0,—,7
222,78989,19030110,7.0,—,7
223,78989,19030110,8.0,—,7
224,78989,19030110,9.0,—,7
225,78989,19030110,10.0,—,7
226,78989,19030110,11.0,—,7
227,78989,19030110,12.0,—,7
228,78989,19030110,13.0,—,7
229,78989,19030110,14.0,—,7
230,78989,19030110,15.0,—,7
231,78989,19030110,16.0,—,7
232,78989,19030110,17.0,—,7
233,78989,19030110,18.0,—,7
234,78989,19030110,19.0,—,7
235,78989,19030110,20.0,—,7
236,78989,19030110,21.0,—,7
237,78989,19030110,22.0,—,7
238,78989,19030110,23.0,—,7
239,78989,19030110,24.0,—,7
240,78989,19030111,1.0,—,7
241,78989,19030111,2.0,—,7
242,78989,19030111,3.0,—,7
243,78989,19030111,4.0,—,7
244,78989,19030111,5.0,—,7
245,78989,19030111,6.0,—,7
246,78989,19030111,7.0,—,7
247,78989,19030111,8.0,—,7
248,78989,19030111,9.0,—,7
249,78989,19030111,10.0,—,7
250,78989,19030111,11.0,—,7
251,78989,19030111,12.0,—,7
252,78989,19030111,13.0,—,7
253,78989,19030111,14.0,—,7
254,78989,19030111,15.0,—,7
255,78989,19030111,16.0,—,7
256,78989,19030111,17.0,—,7
257,78989,19030111,18.0,—,7
258,78989,19030111,19.0,—,7
259,78989,19030111,20.0,—,7
260,78989,19030111,21.0,—,7
261,78989,19030111,22.0,—,7
262,78989,19030111,23.0,—,7
263,78989,19030111,24.0,—,7
264,78989,19030112,1.0,—,7
265,78989,19030112,2.0,—,7
266,78989,19030112,3.0,—,7
267,78989,19030112,4.0,—,7
268,78989,19030112,5.0,—,7
269,78989,19030112,6.0,—,7
270,78989,19030112,7.0,—,7
271,78989,19030112,8.0,—,7
272,78989,19030112,9.0,—,7
273,78989,19030112,10.0,—,7
274,78989,19030112,11.0,—,7
275,78989,19030112,12.0,—,7
276,78989,19030112,13.0,—,7
277,78989,19030112,14.0,—,7
278,78989,19030112,15.0,—,7
279,78989,19030112,16.0,—,7
280,78989,19030112,17.0,—,7
281,78989,19030112,18.0,—,7
282,78989,19030112,19.0,—,7
283,78989,19030112,20.0,—,7
284,78989,19030112,21.0,—,7
285,78989,19030112,22.0,—,7
286,78989,19030112,23.0,—,7
287,78989,19030112,24.0,—,7
288,78989,19030113,1.0,—,7
289,78989,19030113,2.0,—,7
290,78989,19030113,3.0,—,7
291,78989,19030113,4.0,—,7
292,78989,19030113,5.0,—,7
293,78989,19030113,6.0,—,7
294,78989,19030113,7.0,—,7
295,78989,19030113,8.0,—,7
296,78989,19030113,9.0,—,7
297,78989,19030113,10.0,—,7
298,78989,19030113,11.0,—,7
299,78989,19030113,12.0,—,7
300,78989,19030113,13.0,—,7
301,78989,19030113,14.0,—,7
302,78989,19030113,15.0,—,7
303,78989,19030113,16.0,—,7
304,78989,19030113,17.0,—,7
305,78989,19030113,18.0,—,7
306,78989,19030113,19.0,—,7
307,78989,19030113,20.0,—,7
308,78989,19030113,21.0,—,7
309,78989,19030113,22.0,—,7
310,78989,19030113,23.0,—,7
311,78989,19030113,24.0,—,7
312,78989,19030114,1.0,—,7
313,78989,19030114,2.0,—,7
314,78989,19030114,3.0,—,7
315,78989,19030114,4.0,—,7
316,78989,19030114,5.0,—,7
317,78989,19030114,6.0,—,7
318,78989,19030114,7.0,—,7
319,78989,19030114,8.0,—,7
320,78989,19030114,9.0,—,7
321,78989,19030114,10.0,—,7
322,78989,19030114,11.0,—,7
323,78989,19030114,12.0,—,7
324,78989,19030114,13.0,—,7
325,78989,19030114,14.0,—,7
326,78989,19030114,15.0,—,7
327,78989,19030114,16.0,—,7
328,78989,19030114,17.0,—,7
329,78989,19030114,18.0,—,7
330,78989,19030114,19.0,—,7
331,78989,19030114,20.0,—,7
332,78989,19030114,21.0,—,7
333,78989,19030114,22.0,—,7
334,78989,19030114,23.0,—,7
335,78989,19030114,24.0,—,7
336,78989,19030115,1.0,—,7
337,78989,19030115,2.0,—,7
338,78989,19030115,3.0,—,7
339,78989,19030115,4.0,—,7
340,78989,19030115,5.0,—,7
341,78989,19030115,6.0,—,7
342,78989,19030115,7.0,—,7
343,78989,19030115,8.0,—,7
344,78989,19030115,9.0,—,7
345,78989,19030115,10.0,—,7
346,78989,19030115,11.0,—,7
347,78989,19030115,12.0,—,7
348,78989,19030115,13.0,—,7
349,78989,19030115,14.0,—,7
350,78989,19030115,15.0,—,7
351,78989,19030115,16.0,—,7
352,78989,19030115,17.0,—,7
353,78989,19030115,18.0,—,7
354,78989,19030115,19.0,—,7
355,78989,19030115,20.0,—,7
356,78989,19030115,21.0,—,7
357,78989,19030115,22.0,—,7
358,78989,19030115,23.0,—,7
359,78989,19030115,24.0,—,7
360,78989,19030116,1.0,—,7
361,78989,19030116,2.0,—,7
362,78989,19030116,3.0,—,7
363,78989,19030116,4.0,—,7
364,78989,19030116,5.0,—,7
365,78989,19030116,6.0,—,7
366,78989,19030116,7.0,—,7
367,78989,19030116,8.0,—,7
368,78989,19030116,9.0,—,7
369,78989,19030116,10.0,—,7
370,78989,19030116,11.0,—,7
371,78989,19030116,12.0,—,7
372,78989,19030116,13.0,—,7
373,78989,19030116,14.0,—,7
374,78989,19030116,15.0,—,7
375,78989,19030116,16.0,—,7
376,78989,19030116,17.0,—,7
377,78989,19030116,18.0,—,7
378,78989,19030116,19.0,—,7
379,78989,19030116,20.0,—,7
380,78989,19030116,21.0,—,7
381,78989,19030116,22.0,—,7
382,78989,19030116,23.0,—,7
383,78989,19030116,24.0,—,7
384,78989,19030117,1.0,—,7
385,78989,19030117,2.0,—,7
386,78989,19030117,3.0,—,7
387,78989,19030117,4.0,—,7
388,78989,19030117,5.0,—,7
389,78989,19030117,6.0,—,7
390,78989,19030117,7.0,—,7
391,78989,19030117,8.0,—,7
392,78989,19030117,9.0,—,7
393,78989,19030117,10.0,—,7
394,78989,19030117,11.0,—,7
395,78989,19030117,12.0,—,7
396,78989,19030117,13.0,—,7
397,78989,19030117,14.0,—,7
398,78989,19030117,15.0,—,7
399,78989,19030117,16.0,—,7
400,78989,19030117,17.0,—,7
401,78989,19030117,18.0,—,7
402,78989,19030117,19.0,—,7
403,78989,19030117,20.0,—,7
404,78989,19030117,21.0,—,7
405,78989,19030117,22.0,—,7
406,78989,19030117,23.0,—,7
407,78989,19030117,24.0,—,7
408,78989,19030118,1.0,—,7
409,78989,19030118,2.0,—,7
410,78989,19030118,3.0,—,7
411,78989,19030118,4.0,—,7
412,78989,19030118,5.0,—,7
413,78989,19030118,6.0,—,7
414,78989,19030118,7.0,—,7
415,78989,19030118,8.0,—,7
416,78989,19030118,9.0,—,7
417,78989,19030118,10.0,—,7
418,78989,19030118,11.0,—,7
419,78989,19030118,12.0,—,7
420,78989,19030118,13.0,—,7
421,78989,19030118,14.0,—,7
422,78989,19030118,15.0,—,7
423,78989,19030118,16.0,—,7
424,78989,19030118,17.0,—,7
425,78989,19030118,18.0,—,7
426,78989,19030118,19.0,—,7
427,78989,19030118,20.0,—,7
428,78989,19030118,21.0,—,7
429,78989,19030118,22.0,—,7
430,78989,19030118,23.0,—,7
431,78989,19030118,24.0,—,7
432,78989,19030119,1.0,—,7
433,78989,19030119,2.0,—,7
434,78989,19030119,3.0,—,7
435,78989,19030119,4.0,—,7
436,78989,19030119,5.0,—,7
437,78989,19030119,6.0,—,7
438,78989,19030119,7.0,—,7
439,78989,19030119,8.0,—,7
440,78989,19030119,9.0,—,7
441,78989,19030119,10.0,—,7
442,78989,19030119,11.0,—,7
443,78989,19030119,12.0,—,7
444,78989,19030119,13.0,—,7
445,78989,19030119,14.0,—,7
446,78989,19030119,15.0,—,7
447,78989,19030119,16.0,—,7
448,78989,19030119,17.0,—,7
449,78989,19030119,18.0,—,7
450,78989,19030119,19.0,—,7
451,78989,19030119,20.0,—,7
452,78989,19030119,21.0,—,7
453,78989,19030119,22.0,—,7
454,78989,19030119,23.0,—,7
455,78989,19030119,24.0,—,7
456,78989,19030120,1.0,—,7
457,78989,19030120,2.0,—,7
458,78989,19030120,3.0,—,7
459,78989,19030120,4.0,—,7
460,78989,19030120,5.0,—,7
461,78989,19030120,6.0,—,7
462,78989,19030120,7.0,—,7
463,78989,19030120,8.0,—,7
464,78989,19030120,9.0,—,7
465,78989,19030120,10.0,—,7
466,78989,19030120,11.0,—,7
467,78989,19030120,12.0,—,7
468,78989,19030120,13.0,—,7
469,78989,19030120,14.0,—,7
470,78989,19030120,15.0,—,7
471,78989,19030120,16.0,—,7
472,78989,19030120,17.0,—,7
473,78989,19030120,18.0,—,7
474,78989,19030120,19.0,—,7
475,78989,19030120,20.0,—,7
476,78989,19030120,21.0,—,7
477,78989,19030120,22.0,—,7
478,78989,19030120,23.0,—,7
479,78989,19030120,24.0,—,7
480,78989,19030121,1.0,—,7
481,78989,19030121,2.0,—,7
482,78989,19030121,3.0,—,7
483,78989,19030121,4.0,—,7
484,78989,19030121,5.0,—,7
485,78989,19030121,6.0,—,7
486,78989,19030121,7.0,—,7
487,78989,19030121,8.0,—,7
488,78989,19030121,9.0,—,7
489,78989,19030121,10.0,—,7
490,78989,19030121,11.0,—,7
491,78989,19030121,12.0,—,7
492,78989,19030121,13.0,—,7
493,78989,19030121,14.0,—,7
494,78989,19030121,15.0,—,7
495,78989,19030121,16.0,—,7
496,78989,19030121,17.0,—,7
497,78989,19030121,18.0,—,7
498,78989,19030121,19.0,—,7
499,78989,19030121,20.0,—,7
500,78989,19030121,21.0,—,7
501,78989,19030121,22.0,—,7
502,78989,19030121,23.0,—,7
503,78989,19030121,24.0,—,7
504,78989,19030122,1.0,—,7
505,78989,19030122,2.0,—,7
506,78989,19030122,3.0,—,7
507,78989,19030122,4.0,—,7
508,78989,19030122,5.0,—,7
509,78989,19030122,6.0,—,7
510,78989,19030122,7.0,—,7
511,78989,19030122,8.0,—,7
512,78989,19030122,9.0,—,7
513,78989,19030122,10.0,—,7
514,78989,19030122,11.0,—,7
515,78989,19030122,12.0,—,7
516,78989,19030122,13.0,—,7
517,78989,19030122,14.0,—,7
518,78989,19030122,15.0,—,7
519,78989,19030122,16.0,—,7
520,78989,19030122,17.0,—,7
521,78989,19030122,18.0,—,7
522,78989,19030122,19.0,—,7
523,78989,19030122,20.0,—,7
524,78989,19030122,21.0,—,7
525,78989,19030122,22.0,—,7
526,78989,19030122,23.0,—,7
527,78989,19030122,24.0,—,7
528,78989,19030123,1.0,—,7
529,78989,19030123,2.0,—,7
530,78989,19030123,3.0,—,7
531,78989,19030123,4.0,—,7
532,78989,19030123,5.0,—,7
533,78989,19030123,6.0,—,7
534,78989,19030123,7.0,—,7
535,78989,19030123,8.0,—,7
536,78989,19030123,9.0,—,7
537,78989,19030123,10.0,—,7
538,78989,19030123,11.0,—,7
539,78989,19030123,12.0,—,7
540,78989,19030123,13.0,—,7
541,78989,19030123,14.0,—,7
542,78989,19030123,15.0,—,7
543,78989,19030123,16.0,—,7
544,78989,19030123,17.0,—,7
545,78989,19030123,18.0,—,7
546,78989,19030123,19.0,—,7
547,78989,19030123,20.0,—,7
548,78989,19030123,21.0,—,7
549,78989,19030123,22.0,—,7
550,78989,19030123,23.0,—,7
551,78989,19030123,24.0,—,7
552,78989,19030124,1.0,—,7
553,78989,19030124,2.0,—,7
554,78989,19030124,3.0,—,7
555,78989,19030124,4.0,—,7
556,78989,19030124,5.0,—,7
557,78989,19030124,6.0,—,7
558,78989,19030124,7.0,—,7
559,78989,19030124,8.0,—,7
560,78989,19030124,9.0,—,7
561,78989,19030124,10.0,—,7
562,78989,19030124,11.0,—,7
563,78989,19030124,12.0,—,7
564,78989,19030124,13.0,—,7
565,78989,19030124,14.0,—,7
566,78989,19030124,15.0,—,7
567,78989,19030124,16.0,—,7
568,78989,19030124,17.0,—,7
569,78989,19030124,18.0,—,7
570,78989,19030124,19.0,—,7
571,78989,19030124,20.0,—,7
572,78989,19030124,21.0,—,7
573,78989,19030124,22.0,—,7
574,78989,19030124,23.0,—,7
575,78989,19030124,24.0,—,7
576,78989,19030125,1.0,—,7
577,78989,19030125,2.0,—,7
578,78989,19030125,3.0,—,7
579,78989,19030125,4.0,—,7
580,78989,19030125,5.0,—,7
581,78989,19030125,6.0,—,7
582,78989,19030125,7.0,—,7
583,78989,19030125,8.0,—,7
584,78989,19030125,9.0,—,7
585,78989,19030125,10.0,—,7
586,78989,19030125,11.0,—,7
587,78989,19030125,12.0,—,7
588,78989,19030125,13.0,—,7
589,78989,19030125,14.0,—,7
590,78989,19030125,15.0,—,7
591,78989,19030125,16.0,—,7
592,78989,19030125,17.0,—,7
593,78989,19030125,18.0,—,7
594,78989,19030125,19.0,—,7
595,78989,19030125,20.0,—,7
596,78989,19030125,21.0,—,7
597,78989,19030125,22.0,—,7
598,78989,19030125,23.0,—,7
599,78989,19030125,24.0,—,7
600,78989,19030126,1.0,—,7
601,78989,19030126,2.0,—,7
602,78989,19030126,3.0,—,7
603,78989,19030126,4.0,—,7
604,78989,19030126,5.0,—,7
605,78989,19030126,6.0,—,7
606,78989,19030126,7.0,—,7
607,78989,19030126,8.0,—,7
608,78989,19030126,9.0,—,7
609,78989,19030126,10.0,—,7
610,78989,19030126,11.0,—,7
611,78989,19030126,12.0,—,7
612,78989,19030126,13.0,—,7
613,78989,19030126,14.0,—,7
614,78989,19030126,15.0,—,7
615,78989,19030126,16.0,—,7
616,78989,19030126,17.0,—,7
617,78989,19030126,18.0,—,7
618,78989,19030126,19.0,—,7
619,78989,19030126,20.0,—,7
620,78989,19030126,21.0,—,7
621,78989,19030126,22.0,—,7
622,78989,19030126,23.0,—,7
623,78989,19030126,24.0,—,7
624,78989,19030127,1.0,—,7
625,78989,19030127,2.0,—,7
626,78989,19030127,3.0,—,7
627,78989,19030127,4.0,—,7
628,78989,19030127,5.0,—,7
629,78989,19030127,6.0,—,7
630,78989,19030127,7.0,—,7
631,78989,19030127,8.0,—,7
632,78989,19030127,9.0,—,7
633,78989,19030127,10.0,—,7
634,78989,19030127,11.0,—,7
635,78989,19030127,12.0,—,7
636,78989,19030127,13.0,—,7
637,78989,19030127,14.0,—,7
638,78989,19030127,15.0,—,7
639,78989,19030127,16.0,—,7
640,78989,19030127,17.0,—,7
641,78989,19030127,18.0,—,7
642,78989,19030127,19.0,—,7
643,78989,19030127,20.0,—,7
644,78989,19030127,21.0,—,7
645,78989,19030127,22.0,—,7
646,78989,19030127,23.0,—,7
647,78989,19030127,24.0,—,7
648,78989,19030128,1.0,—,7
649,78989,19030128,2.0,—,7
650,78989,19030128,3.0,—,7
651,78989,19030128,4.0,—,7
652,78989,19030128,5.0,—,7
653,78989,19030128,6.0,—,7
654,78989,19030128,7.0,—,7
655,78989,19030128,8.0,—,7
656,78989,19030128,9.0,—,7
657,78989,19030128,10.0,—,7
658,78989,19030128,11.0,—,7
659,78989,19030128,12.0,—,7
660,78989,19030128,13.0,—,7
661,78989,19030128,14.0,—,7
662,78989,19030128,15.0,—,7
663,78989,19030128,16.0,—,7
664,78989,19030128,17.0,—,7
665,78989,19030128,18.0,—,7
666,78989,19030128,19.0,—,7
667,78989,19030128,20.0,—,7
668,78989,19030128,21.0,—,7
669,78989,19030128,22.0,—,7
670,78989,19030128,23.0,—,7
671,78989,19030128,24.0,—,7
672,78989,19030129,1.0,—,7
673,78989,19030129,2.0,—,7
674,78989,19030129,3.0,—,7
675,78989,19030129,4.0,—,7
676,78989,19030129,5.0,—,7
677,78989,19030129,6.0,—,7
678,78989,19030129,7.0,—,7
679,78989,19030129,8.0,—,7
680,78989,19030129,9.0,—,7
681,78989,19030129,10.0,—,7
682,78989,19030129,11.0,—,7
683,78989,19030129,12.0,—,7
684,78989,19030129,13.0,—,7
685,78989,19030129,14.0,—,7
686,78989,19030129,15.0,—,7
687,78989,19030129,16.0,—,7
688,78989,19030129,17.0,—,7
689,78989,19030129,18.0,—,7
690,78989,19030129,19.0,—,7
691,78989,19030129,20.0,—,7
692,78989,19030129,21.0,—,7
693,78989,19030129,22.0,—,7
694,78989,19030129,23.0,—,7
695,78989,19030129,24.0,—,7
696,78989,19030130,1.0,—,7
697,78989,19030130,2.0,—,7
698,78989,19030130,3.0,—,7
699,78989,19030130,4.0,—,7
700,78989,19030130,5.0,—,7
701,78989,19030130,6.0,—,7
702,78989,19030130,7.0,—,7
703,78989,19030130,8.0,—,7
704,78989,19030130,9.0,—,7
705,78989,19030130,10.0,—,7
706,78989,19030130,11.0,—,7
707,78989,19030130,12.0,—,7
708,78989,19030130,13.0,—,7
709,78989,19030130,14.0,—,7
710,78989,19030130,15.0,—,7
711,78989,19030130,16.0,—,7
712,78989,19030130,17.0,—,7
713,78989,19030130,18.0,—,7
714,78989,19030130,19.0,—,7
715,78989,19030130,20.0,—,7
716,78989,19030130,21.0,—,7
717,78989,19030130,22.0,—,7
718,78989,19030130,23.0,—,7
719,78989,19030130,24.0,—,7
720,78989,19030131,1.0,—,7
721,78989,19030131,2.0,—,7
722,78989,19030131,3.0,—,7
723,78989,19030131,4.0,—,7
724,78989,19030131,5.0,—,7
725,78989,19030131,6.0,—,7
726,78989,19030131,7.0,—,7
727,78989,19030131,8.0,—,7
728,78989,19030131,9.0,—,7
729,78989,19030131,10.0,—,7
730,78989,19030131,11.0,—,7
731,78989,19030131,12.0,—,7
732,78989,19030131,13.0,—,7
733,78989,19030131,14.0,—,7
734,78989,19030131,15.0,—,7
735,78989,19030131,16.0,—,7
736,78989,19030131,17.0,—,7
737,78989,19030131,18.0,—,7
738,78989,19030131,19.0,—,7
739,78989,19030131,20.0,—,7
740,78989,19030131,21.0,—,7
741,78989,19030131,22.0,—,7
742,78989,19030131,23.0,—,7
743,78989,19030131,24.0,—,7
744,78989,19030201,1.0,—,7
745,78989,19030201,2.0,—,7
746,78989,19030201,3.0,—,7
747,78989,19030201,4.0,—,7
748,78989,19030201,5.0,—,7
749,78989,19030201,6.0,—,7
750,78989,19030201,7.0,—,7
751,78989,19030201,8.0,—,7
752,78989,19030201,9.0,—,7
753,78989,19030201,10.0,—,7
754,78989,19030201,11.0,—,7
755,78989,19030201,12.0,—,7
756,78989,19030201,13.0,—,7
757,78989,19030201,14.0,—,7
758,78989,19030201,15.0,—,7
759,78989,19030201,16.0,—,7
760,78989,19030201,17.0,—,7
761,78989,19030201,18.0,—,7
762,78989,19030201,19.0,—,7
763,78989,19030201,20.0,—,7
764,78989,19030201,21.0,—,7
765,78989,19030201,22.0,—,7
766,78989,19030201,23.0,—,7
767,78989,19030201,24.0,—,7
768,78989,19030202,1.0,—,7
769,78989,19030202,2.0,—,7
770,78989,19030202,3.0,—,7
771,78989,19030202,4.0,—,7
772,78989,19030202,5.0,—,7
773,78989,19030202,6.0,—,7
774,78989,19030202,7.0,—,7
775,78989,19030202,8.0,—,7
776,78989,19030202,9.0,—,7
777,78989,19030202,10.0,—,7
778,78989,19030202,11.0,—,7
779,78989,19030202,12.0,—,7
780,78989,19030202,13.0,—,7
781,78989,19030202,14.0,—,7
782,78989,19030202,15.0,—,7
783,78989,19030202,16.0,—,7
784,78989,19030202,17.0,—,7
785,78989,19030202,18.0,—,7
786,78989,19030202,19.0,—,7
787,78989,19030202,20.0,—,7
788,78989,19030202,21.0,—,7
789,78989,19030202,22.0,—,7
790,78989,19030202,23.0,—,7
791,78989,19030202,24.0,—,7
792,78989,19030203,1.0,—,7
793,78989,19030203,2.0,—,7
794,78989,19030203,3.0,—,7
795,78989,19030203,4.0,—,7
796,78989,19030203,5.0,—,7
797,78989,19030203,6.0,—,7
798,78989,19030203,7.0,—,7
799,78989,19030203,8.0,—,7
800,78989,19030203,9.0,—,7
801,78989,19030203,10.0,—,7
802,78989,19030203,11.0,—,7
803,78989,19030203,12.0,—,7
804,78989,19030203,13.0,—,7
805,78989,19030203,14.0,—,7
806,78989,19030203,15.0,—,7
807,78989,19030203,16.0,—,7
808,78989,19030203,17.0,—,7
809,78989,19030203,18.0,—,7
810,78989,19030203,19.0,—,7
811,78989,19030203,20.0,—,7
812,78989,19030203,21.0,—,7
813,78989,19030203,22.0,—,7
814,78989,19030203,23.0,—,7
815,78989,19030203,24.0,—,7
816,78989,19030204,1.0,—,7
817,78989,19030204,2.0,—,7
818,78989,19030204,3.0,—,7
819,78989,19030204,4.0,—,7
820,78989,19030204,5.0,—,7
