,Stn,Datum,Niveau,Rd,qRd
0,78989,19020101,1,—,7
1,78989,19020102,1,—,7
2,78989,19020103,1,—,7
3,78989,19020104,1,—,7
4,78989,19020105,1,—,7
5,78989,19020106,1,—,7
6,78989,19020107,1,—,7
7,78989,19020108,1,—,7
8,78989,19020109,1,—,7
9,78989,19020110,1,—,7
10,78989,19020111,1,—,7
11,78989,19020112,1,—,7
12,78989,19020113,1,—,7
13,78989,19020114,1,—,7
14,78989,19020115,1,—,7
15,78989,19020116,1,—,7
16,78989,19020117,1,—,7
17,78989,19020118,1,—,7
18,78989,19020119,1,—,7
19,78989,19020120,1,—,7
20,78989,19020121,1,—,7
21,78989,19020122,1,—,7
22,78989,19020123,1,—,7
23,78989,19020124,1,—,7
24,78989,19020125,1,—,7
25,78989,19020126,1,—,7
26,78989,19020127,1,—,7
27,78989,19020128,1,—,7
28,78989,19020129,1,—,7
29,78989,19020130,1,—,7
30,78989,19020131,1,—,7
31,78989,19020201,1,—,7
32,78989,19020202,1,—,7
33,78989,19020203,1,—,7
34,78989,19020204,1,—,7
35,78989,19020205,1,—,7
36,78989,19020206,1,—,7
37,78989,19020207,1,—,7
38,78989,19020208,1,—,7
39,78989,19020209,1,—,7
40,78989,19020210,1,—,7
41,78989,19020211,1,—,7
42,78989,19020212,1,—,7
43,78989,19020213,1,—,7
44,78989,19020214,1,—,7
45,78989,19020215,1,—,7
46,78989,19020216,1,—,7
47,78989,19020217,1,—,7
48,78989,19020218,1,—,7
49,78989,19020219,1,—,7
50,78989,19020220,1,—,7
51,78989,19020221,1,—,7
52,78989,19020222,1,—,7
53,78989,19020223,1,—,7
54,78989,19020224,1,—,7
55,78989,19020225,1,—,7
56,78989,19020226,1,—,7
57,78989,19020227,1,—,7
58,78989,19020228,1,—,7
59,78989,19020301,1,—,7
60,78989,19020302,1,—,7
61,78989,19020303,1,—,7
62,78989,19020304,1,—,7
63,78989,19020305,1,—,7
64,78989,19020306,1,—,7
65,78989,19020307,1,—,7
66,78989,19020308,1,—,7
67,78989,19020309,1,—,7
68,78989,19020310,1,—,7
69,78989,19020311,1,—,7
70,78989,19020312,1,—,7
71,78989,19020313,1,—,7
72,78989,19020314,1,—,7
73,78989,19020315,1,—,7
74,78989,19020316,1,—,7
75,78989,19020317,1,—,7
76,78989,19020318,1,—,7
77,78989,19020319,1,—,7
78,78989,19020320,1,—,7
79,78989,19020321,1,—,7
80,78989,19020322,1,—,7
81,78989,19020323,1,—,7
82,78989,19020324,1,—,7
83,78989,19020325,1,—,7
84,78989,19020326,1,—,7
85,78989,19020327,1,—,7
86,78989,19020328,1,—,7
87,78989,19020329,1,—,7
88,78989,19020330,1,—,7
89,78989,19020331,1,—,7
90,78989,19020401,1,—,7
91,78989,19020402,1,—,7
92,78989,19020403,1,—,7
93,78989,19020404,1,—,7
94,78989,19020405,1,—,7
95,78989,19020406,1,—,7
96,78989,19020407,1,—,7
97,78989,19020408,1,—,7
98,78989,19020409,1,—,7
99,78989,19020410,1,—,7
100,78989,19020411,1,—,7
101,78989,19020412,1,—,7
102,78989,19020413,1,—,7
103,78989,19020414,1,—,7
104,78989,19020415,1,—,7
105,78989,19020416,1,—,7
106,78989,19020417,1,—,7
107,78989,19020418,1,—,7
108,78989,19020419,1,—,7
109,78989,19020420,1,—,7
110,78989,19020421,1,—,7
111,78989,19020422,1,—,7
112,78989,19020423,1,—,7
113,78989,19020424,1,—,7
114,78989,19020425,1,—,7
115,78989,19020426,1,—,7
116,78989,19020427,1,—,7
117,78989,19020428,1,—,7
118,78989,19020429,1,—,7
119,78989,19020430,1,—,7
120,78989,19020501,1,—,7
121,78989,19020502,1,—,7
122,78989,19020503,1,—,7
123,78989,19020504,1,—,7
124,78989,19020505,1,—,7
125,78989,19020506,1,—,7
126,78989,19020507,1,—,7
127,78989,19020508,1,—,7
128,78989,19020509,1,—,7
129,78989,19020510,1,—,7
130,78989,19020511,1,—,7
131,78989,19020512,1,—,7
132,78989,19020513,1,—,7
133,78989,19020514,1,—,7
134,78989,19020515,1,—,7
135,78989,19020516,1,—,7
136,78989,19020517,1,—,7
137,78989,19020518,1,—,7
138,78989,19020519,1,—,7
139,78989,19020520,1,—,7
140,78989,19020521,1,—,7
141,78989,19020522,1,—,7
142,78989,19020523,1,—,7
143,78989,19020524,1,—,7
144,78989,19020525,1,—,7
145,78989,19020526,1,—,7
146,78989,19020527,1,—,7
147,78989,19020528,1,—,7
148,78989,19020529,1,—,7
149,78989,19020530,1,—,7
150,78989,19020531,1,—,7
151,78989,19020601,1,—,7
152,78989,19020602,1,—,7
153,78989,19020603,1,—,7
154,78989,19020604,1,—,7
155,78989,19020605,1,—,7
156,78989,19020606,1,—,7
157,78989,19020607,1,—,7
158,78989,19020608,1,—,7
159,78989,19020609,1,—,7
160,78989,19020610,1,—,7
161,78989,19020611,1,—,7
162,78989,19020612,1,—,7
163,78989,19020613,1,—,7
164,78989,19020614,1,—,7
165,78989,19020615,1,—,7
166,78989,19020616,1,—,7
167,78989,19020617,1,—,7
168,78989,19020618,1,—,7
169,78989,19020619,1,—,7
170,78989,19020620,1,—,7
171,78989,19020621,1,—,7
172,78989,19020622,1,—,7
173,78989,19020623,1,—,7
174,78989,19020624,1,—,7
175,78989,19020625,1,2,0
176,78989,19020626,1,T,0
177,78989,19020627,1,0.5,0
178,78989,19020628,1,0,0
179,78989,19020629,1,0,0
180,78989,19020630,1,T,0
181,78989,19020701,1,0,0
182,78989,19020702,1,0,0
183,78989,19020703,1,0.8,0
184,78989,19020704,1,—,7
185,78989,19020705,1,—,7
186,78989,19020706,1,—,7
187,78989,19020707,1,—,7
188,78989,19020708,1,—,7
189,78989,19020709,1,—,7
190,78989,19020710,1,—,7
191,78989,19020711,1,—,7
192,78989,19020712,1,—,7
193,78989,19020713,1,—,7
194,78989,19020714,1,—,7
195,78989,19020715,1,—,7
196,78989,19020716,1,—,7
197,78989,19020717,1,—,7
198,78989,19020718,1,—,7
199,78989,19020719,1,—,7
200,78989,19020720,1,—,7
201,78989,19020721,1,—,7
202,78989,19020722,1,—,7
203,78989,19020723,1,—,7
204,78989,19020724,1,—,7
205,78989,19020725,1,—,7
206,78989,19020726,1,—,7
207,78989,19020727,1,—,7
208,78989,19020728,1,—,7
209,78989,19020729,1,—,7
210,78989,19020730,1,—,7
211,78989,19020731,1,—,7
212,78989,19020801,1,—,7
213,78989,19020802,1,—,7
214,78989,19020803,1,—,7
215,78989,19020804,1,—,7
216,78989,19020805,1,—,7
217,78989,19020806,1,—,7
218,78989,19020807,1,—,7
219,78989,19020808,1,—,7
220,78989,19020809,1,—,7
221,78989,19020810,1,—,7
222,78989,19020811,1,—,7
223,78989,19020812,1,—,7
224,78989,19020813,1,—,7
225,78989,19020814,1,—,7
226,78989,19020815,1,—,7
227,78989,19020816,1,—,7
228,78989,19020817,1,0,0
229,78989,19020818,1,0,0
230,78989,19020819,1,0,0
231,78989,19020820,1,0,0
232,78989,19020821,1,2.5,0
233,78989,19020822,1,0,0
234,78989,19020823,1,0.8,0
235,78989,19020824,1,0,0
236,78989,19020825,1,0,0
237,78989,19020826,1,0,0
238,78989,19020827,1,4.6,0
239,78989,19020828,1,0,0
240,78989,19020829,1,0,0
241,78989,19020830,1,13.2,0
242,78989,19020831,1,0,0
243,78989,19020901,1,—,7
244,78989,19020902,1,—,7
245,78989,19020903,1,—,7
246,78989,19020904,1,—,7
247,78989,19020905,1,—,7
248,78989,19020906,1,—,7
249,78989,19020907,1,—,7
250,78989,19020908,1,—,7
251,78989,19020909,1,—,7
252,78989,19020910,1,—,7
253,78989,19020911,1,—,7
254,78989,19020912,1,—,7
255,78989,19020913,1,—,7
256,78989,19020914,1,—,7
257,78989,19020915,1,—,7
258,78989,19020916,1,—,7
259,78989,19020917,1,—,7
260,78989,19020918,1,—,7
261,78989,19020919,1,—,7
262,78989,19020920,1,—,7
263,78989,19020921,1,—,7
264,78989,19020922,1,—,7
265,78989,19020923,1,—,7
266,78989,19020924,1,—,7
267,78989,19020925,1,—,7
268,78989,19020926,1,—,7
269,78989,19020927,1,—,7
270,78989,19020928,1,—,7
271,78989,19020929,1,—,7
272,78989,19020930,1,—,7
273,78989,19021001,1,—,7
274,78989,19021002,1,—,7
275,78989,19021003,1,—,7
276,78989,19021004,1,—,7
277,78989,19021005,1,—,7
278,78989,19021006,1,—,7
279,78989,19021007,1,—,7
280,78989,19021008,1,—,7
281,78989,19021009,1,—,7
282,78989,19021010,1,—,7
283,78989,19021011,1,—,7
284,78989,19021012,1,—,7
285,78989,19021013,1,—,7
286,78989,19021014,1,—,7
287,78989,19021015,1,—,7
288,78989,19021016,1,—,7
289,78989,19021017,1,—,7
290,78989,19021018,1,—,7
291,78989,19021019,1,—,7
292,78989,19021020,1,—,7
293,78989,19021021,1,—,7
294,78989,19021022,1,—,7
295,78989,19021023,1,—,7
296,78989,19021024,1,—,7
297,78989,19021025,1,—,7
298,78989,19021026,1,—,7
299,78989,19021027,1,—,7
300,78989,19021028,1,—,7
301,78989,19021029,1,—,7
302,78989,19021030,1,—,7
303,78989,19021031,1,—,7
304,78989,19021101,1,—,7
305,78989,19021102,1,—,7
306,78989,19021103,1,—,7
307,78989,19021104,1,—,7
308,78989,19021105,1,—,7
309,78989,19021106,1,—,7
310,78989,19021107,1,—,7
311,78989,19021108,1,—,7
312,78989,19021109,1,—,7
313,78989,19021110,1,—,7
314,78989,19021111,1,—,7
315,78989,19021112,1,—,7
316,78989,19021113,1,—,7
317,78989,19021114,1,—,7
318,78989,19021115,1,—,7
319,78989,19021116,1,—,7
320,78989,19021117,1,—,7
321,78989,19021118,1,—,7
322,78989,19021119,1,—,7
323,78989,19021120,1,—,7
324,78989,19021121,1,—,7
325,78989,19021122,1,—,7
326,78989,19021123,1,—,7
327,78989,19021124,1,—,7
328,78989,19021125,1,—,7
329,78989,19021126,1,—,7
330,78989,19021127,1,—,7
331,78989,19021128,1,—,7
332,78989,19021129,1,—,7
333,78989,19021130,1,—,7
334,78989,19021201,1,0.3,0
335,78989,19021202,1,1.8,0
336,78989,19021203,1,2,0
337,78989,19021204,1,0.3,0
338,78989,19021205,1,0,0
339,78989,19021206,1,0,0
340,78989,19021207,1,—,7
341,78989,19021208,1,—,7
342,78989,19021209,1,—,7
343,78989,19021210,1,—,7
344,78989,19021211,1,—,7
345,78989,19021212,1,—,7
346,78989,19021213,1,—,7
347,78989,19021214,1,—,7
348,78989,19021215,1,—,7
349,78989,19021216,1,—,7
350,78989,19021217,1,—,7
351,78989,19021218,1,—,7
352,78989,19021219,1,—,7
353,78989,19021220,1,—,7
354,78989,19021221,1,—,7
355,78989,19021222,1,—,7
356,78989,19021223,1,—,7
357,78989,19021224,1,—,7
358,78989,19021225,1,—,7
359,78989,19021226,1,—,7
360,78989,19021227,1,—,7
361,78989,19021228,1,—,7
362,78989,19021229,1,—,7
363,78989,19021230,1,—,7
364,78989,19021231,1,—,7
