,Stn,Datum,Tijd,Tp,qTp,Pt,qPt,Pc,qPc,P0,qP0,P,qP,T,qT,Tw,qTw,Td,qTd,U,qU,Ed,qEd,Tx,qTx,Tn,qTn,D,qD,F,qF,Fx,qFx,DFx,qDFx,N,qN,C,qC,Dn,qDn
0,78989,19050101,800,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7
1,78989,19050102,800,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7
2,78989,19050103,800,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7
3,78989,19050104,800,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7
4,78989,19050105,800,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7
5,78989,19050106,800,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7
6,78989,19050107,800,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7
7,78989,19050108,800,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7
8,78989,19050109,800,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7
9,78989,19050110,800,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7
10,78989,19050111,800,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7
11,78989,19050112,800,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7
12,78989,19050113,800,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7
13,78989,19050114,800,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7
14,78989,19050115,800,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7
15,78989,19050116,800,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7
16,78989,19050117,800,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7
17,78989,19050118,800,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7
18,78989,19050119,800,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7
19,78989,19050120,800,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7
20,78989,19050121,800,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7
21,78989,19050122,800,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7
22,78989,19050123,800,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7,—,7
