,Stn,Datum,Niveau,Rd,qRd
0,78989,19110101,1,—,7
1,78989,19110102,1,—,7
2,78989,19110103,1,—,7
3,78989,19110104,1,—,7
4,78989,19110105,1,—,7
5,78989,19110106,1,—,7
6,78989,19110107,1,—,7
7,78989,19110108,1,—,7
8,78989,19110109,1,—,7
9,78989,19110110,1,—,7
10,78989,19110111,1,—,7
11,78989,19110112,1,—,7
12,78989,19110113,1,—,7
13,78989,19110114,1,—,7
14,78989,19110115,1,—,7
15,78989,19110116,1,—,7
16,78989,19110117,1,—,7
17,78989,19110118,1,—,7
18,78989,19110119,1,—,7
19,78989,19110120,1,—,7
20,78989,19110121,1,—,7
21,78989,19110122,1,—,7
22,78989,19110123,1,—,7
23,78989,19110124,1,—,7
24,78989,19110125,1,—,7
25,78989,19110126,1,—,7
26,78989,19110127,1,—,7
27,78989,19110128,1,—,7
28,78989,19110129,1,—,7
29,78989,19110130,1,—,7
30,78989,19110131,1,—,7
31,78989,19110201,1,—,7
32,78989,19110202,1,—,7
33,78989,19110203,1,—,7
34,78989,19110204,1,—,7
35,78989,19110205,1,—,7
36,78989,19110206,1,—,7
37,78989,19110207,1,—,7
38,78989,19110208,1,—,7
39,78989,19110209,1,—,7
40,78989,19110210,1,—,7
41,78989,19110211,1,—,7
42,78989,19110212,1,—,7
43,78989,19110213,1,—,7
44,78989,19110214,1,—,7
45,78989,19110215,1,—,7
46,78989,19110216,1,—,7
47,78989,19110217,1,—,7
48,78989,19110218,1,—,7
49,78989,19110219,1,—,7
50,78989,19110220,1,—,7
51,78989,19110221,1,—,7
52,78989,19110222,1,—,7
53,78989,19110223,1,—,7
54,78989,19110224,1,—,7
55,78989,19110225,1,—,7
56,78989,19110226,1,—,7
57,78989,19110227,1,—,7
58,78989,19110228,1,—,7
59,78989,19110301,1,—,7
60,78989,19110302,1,—,7
61,78989,19110303,1,—,7
62,78989,19110304,1,—,7
63,78989,19110305,1,—,7
64,78989,19110306,1,—,7
65,78989,19110307,1,—,7
66,78989,19110308,1,—,7
67,78989,19110309,1,—,7
68,78989,19110310,1,—,7
69,78989,19110311,1,—,7
70,78989,19110312,1,—,7
71,78989,19110313,1,—,7
72,78989,19110314,1,—,7
73,78989,19110315,1,—,7
74,78989,19110316,1,—,7
75,78989,19110317,1,—,7
76,78989,19110318,1,—,7
77,78989,19110319,1,—,7
78,78989,19110320,1,—,7
79,78989,19110321,1,—,7
80,78989,19110322,1,—,7
81,78989,19110323,1,—,7
82,78989,19110324,1,—,7
83,78989,19110325,1,—,7
84,78989,19110326,1,—,7
85,78989,19110327,1,—,7
86,78989,19110328,1,—,7
87,78989,19110329,1,—,7
88,78989,19110330,1,—,7
89,78989,19110331,1,—,7
90,78989,19110401,1,—,7
91,78989,19110402,1,—,7
92,78989,19110403,1,—,7
93,78989,19110404,1,—,7
94,78989,19110405,1,—,7
95,78989,19110406,1,—,7
96,78989,19110407,1,—,7
97,78989,19110408,1,—,7
98,78989,19110409,1,—,7
99,78989,19110410,1,—,7
100,78989,19110411,1,—,7
101,78989,19110412,1,—,7
102,78989,19110413,1,—,7
103,78989,19110414,1,—,7
104,78989,19110415,1,—,7
105,78989,19110416,1,—,7
106,78989,19110417,1,—,7
107,78989,19110418,1,—,7
108,78989,19110419,1,—,7
109,78989,19110420,1,—,7
110,78989,19110421,1,—,7
111,78989,19110422,1,—,7
112,78989,19110423,1,—,7
113,78989,19110424,1,—,7
114,78989,19110425,1,—,7
115,78989,19110426,1,—,7
116,78989,19110427,1,—,7
117,78989,19110428,1,—,7
118,78989,19110429,1,—,7
119,78989,19110430,1,—,7
120,78989,19110501,1,—,7
121,78989,19110502,1,—,7
122,78989,19110503,1,—,7
123,78989,19110504,1,—,7
124,78989,19110505,1,—,7
125,78989,19110506,1,—,7
126,78989,19110507,1,—,7
127,78989,19110508,1,—,7
128,78989,19110509,1,—,7
129,78989,19110510,1,—,7
130,78989,19110511,1,—,7
131,78989,19110512,1,—,7
132,78989,19110513,1,—,7
133,78989,19110514,1,—,7
134,78989,19110515,1,—,7
135,78989,19110516,1,—,7
136,78989,19110517,1,—,7
137,78989,19110518,1,—,7
138,78989,19110519,1,—,7
139,78989,19110520,1,—,7
140,78989,19110521,1,—,7
141,78989,19110522,1,—,7
142,78989,19110523,1,—,7
143,78989,19110524,1,—,7
144,78989,19110525,1,—,7
145,78989,19110526,1,—,7
146,78989,19110527,1,—,7
