,Stn,Datum,Niveau,Rd,qRd
0,78989,19190101,1,—,7
1,78989,19190102,1,—,7
2,78989,19190103,1,—,7
3,78989,19190104,1,—,7
4,78989,19190105,1,—,7
5,78989,19190106,1,—,7
6,78989,19190107,1,—,7
7,78989,19190108,1,—,7
8,78989,19190109,1,—,7
9,78989,19190110,1,—,7
10,78989,19190111,1,—,7
11,78989,19190112,1,—,7
12,78989,19190113,1,—,7
13,78989,19190114,1,—,7
14,78989,19190115,1,—,7
15,78989,19190116,1,—,7
16,78989,19190117,1,—,7
17,78989,19190118,1,—,7
18,78989,19190119,1,—,7
19,78989,19190120,1,—,7
20,78989,19190121,1,—,7
21,78989,19190122,1,—,7
22,78989,19190123,1,—,7
23,78989,19190124,1,—,7
24,78989,19190125,1,—,7
25,78989,19190126,1,—,7
26,78989,19190127,1,—,7
27,78989,19190128,1,—,7
28,78989,19190129,1,—,7
29,78989,19190130,1,—,7
30,78989,19190131,1,—,7
31,78989,19190201,1,—,7
32,78989,19190202,1,—,7
33,78989,19190203,1,—,7
34,78989,19190204,1,—,7
35,78989,19190205,1,—,7
36,78989,19190206,1,—,7
37,78989,19190207,1,—,7
38,78989,19190208,1,—,7
39,78989,19190209,1,—,7
40,78989,19190210,1,—,7
41,78989,19190211,1,—,7
42,78989,19190212,1,—,7
43,78989,19190213,1,—,7
44,78989,19190214,1,—,7
45,78989,19190215,1,—,7
46,78989,19190216,1,—,7
47,78989,19190217,1,—,7
48,78989,19190218,1,—,7
49,78989,19190219,1,—,7
50,78989,19190220,1,—,7
51,78989,19190221,1,—,7
52,78989,19190222,1,—,7
53,78989,19190223,1,—,7
54,78989,19190224,1,—,7
55,78989,19190225,1,—,7
56,78989,19190226,1,—,7
57,78989,19190227,1,—,7
58,78989,19190228,1,—,7
59,78989,19190301,1,—,7
60,78989,19190302,1,—,7
61,78989,19190303,1,—,7
62,78989,19190304,1,—,7
63,78989,19190305,1,—,7
64,78989,19190306,1,—,7
65,78989,19190307,1,—,7
66,78989,19190308,1,—,7
67,78989,19190309,1,—,7
