,Stn,Datum,Tijd,F,qF
244,78989,18980111,5.0,—,7
245,78989,18980111,6.0,—,7
246,78989,18980111,7.0,—,7
247,78989,18980111,8.0,—,7
248,78989,18980111,9.0,—,7
249,78989,18980111,10.0,—,7
250,78989,18980111,11.0,—,7
251,78989,18980111,12.0,—,7
252,78989,18980111,13.0,—,7
253,78989,18980111,14.0,—,7
254,78989,18980111,15.0,—,7
255,78989,18980111,16.0,—,7
256,78989,18980111,17.0,—,7
257,78989,18980111,18.0,—,7
258,78989,18980111,19.0,—,7
259,78989,18980111,20.0,—,7
260,78989,18980111,21.0,—,7
261,78989,18980111,22.0,—,7
262,78989,18980111,23.0,—,7
263,78989,18980111,24.0,—,7
264,78989,18980112,1.0,—,7
265,78989,18980112,2.0,—,7
266,78989,18980112,3.0,—,7
267,78989,18980112,4.0,—,7
268,78989,18980112,5.0,—,7
269,78989,18980112,6.0,—,7
270,78989,18980112,7.0,—,7
271,78989,18980112,8.0,—,7
272,78989,18980112,9.0,—,7
273,78989,18980112,10.0,—,7
274,78989,18980112,11.0,—,7
275,78989,18980112,12.0,—,7
276,78989,18980112,13.0,—,7
277,78989,18980112,14.0,—,7
278,78989,18980112,15.0,—,7
279,78989,18980112,16.0,—,7
280,78989,18980112,17.0,—,7
281,78989,18980112,18.0,—,7
282,78989,18980112,19.0,—,7
283,78989,18980112,20.0,—,7
284,78989,18980112,21.0,—,7
285,78989,18980112,22.0,—,7
286,78989,18980112,23.0,—,7
287,78989,18980112,24.0,—,7
288,78989,18980113,1.0,—,7
289,78989,18980113,2.0,—,7
290,78989,18980113,3.0,—,7
291,78989,18980113,4.0,—,7
292,78989,18980113,5.0,—,7
293,78989,18980113,6.0,—,7
294,78989,18980113,7.0,—,7
295,78989,18980113,8.0,—,7
296,78989,18980113,9.0,—,7
297,78989,18980113,10.0,—,7
298,78989,18980113,11.0,—,7
299,78989,18980113,12.0,—,7
300,78989,18980113,13.0,—,7
301,78989,18980113,14.0,—,7
302,78989,18980113,15.0,—,7
303,78989,18980113,16.0,—,7
304,78989,18980113,17.0,—,7
305,78989,18980113,18.0,—,7
306,78989,18980113,19.0,—,7
307,78989,18980113,20.0,—,7
308,78989,18980113,21.0,—,7
309,78989,18980113,22.0,—,7
310,78989,18980113,23.0,—,7
311,78989,18980113,24.0,—,7
312,78989,18980114,1.0,—,7
313,78989,18980114,2.0,—,7
314,78989,18980114,3.0,—,7
315,78989,18980114,4.0,—,7
316,78989,18980114,5.0,—,7
317,78989,18980114,6.0,—,7
318,78989,18980114,7.0,—,7
319,78989,18980114,8.0,—,7
320,78989,18980114,9.0,—,7
321,78989,18980114,10.0,—,7
322,78989,18980114,11.0,—,7
323,78989,18980114,12.0,—,7
324,78989,18980114,13.0,—,7
325,78989,18980114,14.0,—,7
326,78989,18980114,15.0,—,7
327,78989,18980114,16.0,—,7
328,78989,18980114,17.0,—,7
329,78989,18980114,18.0,—,7
330,78989,18980114,19.0,—,7
331,78989,18980114,20.0,—,7
332,78989,18980114,21.0,—,7
333,78989,18980114,22.0,—,7
334,78989,18980114,23.0,—,7
335,78989,18980114,24.0,—,7
336,78989,18980115,1.0,—,7
337,78989,18980115,2.0,—,7
338,78989,18980115,3.0,—,7
339,78989,18980115,4.0,—,7
340,78989,18980115,5.0,—,7
341,78989,18980115,6.0,—,7
342,78989,18980115,7.0,—,7
343,78989,18980115,8.0,—,7
344,78989,18980115,9.0,—,7
345,78989,18980115,10.0,—,7
346,78989,18980115,11.0,—,7
347,78989,18980115,12.0,—,7
348,78989,18980115,13.0,—,7
349,78989,18980115,14.0,—,7
350,78989,18980115,15.0,—,7
351,78989,18980115,16.0,—,7
352,78989,18980115,17.0,—,7
353,78989,18980115,18.0,—,7
354,78989,18980115,19.0,—,7
355,78989,18980115,20.0,—,7
356,78989,18980115,21.0,—,7
357,78989,18980115,22.0,—,7
358,78989,18980115,23.0,—,7
359,78989,18980115,24.0,—,7
360,78989,18980116,1.0,—,7
361,78989,18980116,2.0,—,7
362,78989,18980116,3.0,—,7
363,78989,18980116,4.0,—,7
364,78989,18980116,5.0,—,7
365,78989,18980116,6.0,—,7
366,78989,18980116,7.0,—,7
367,78989,18980116,8.0,—,7
368,78989,18980116,9.0,—,7
369,78989,18980116,10.0,—,7
370,78989,18980116,11.0,—,7
371,78989,18980116,12.0,—,7
372,78989,18980116,13.0,—,7
373,78989,18980116,14.0,—,7
374,78989,18980116,15.0,—,7
375,78989,18980116,16.0,—,7
376,78989,18980116,17.0,—,7
377,78989,18980116,18.0,—,7
378,78989,18980116,19.0,—,7
379,78989,18980116,20.0,—,7
380,78989,18980116,21.0,—,7
381,78989,18980116,22.0,—,7
382,78989,18980116,23.0,—,7
383,78989,18980116,24.0,—,7
384,78989,18980117,1.0,—,7
385,78989,18980117,2.0,—,7
386,78989,18980117,3.0,—,7
387,78989,18980117,4.0,—,7
388,78989,18980117,5.0,—,7
389,78989,18980117,6.0,—,7
390,78989,18980117,7.0,—,7
391,78989,18980117,8.0,—,7
392,78989,18980117,9.0,—,7
393,78989,18980117,10.0,—,7
394,78989,18980117,11.0,—,7
395,78989,18980117,12.0,—,7
396,78989,18980117,13.0,—,7
397,78989,18980117,14.0,—,7
398,78989,18980117,15.0,—,7
399,78989,18980117,16.0,—,7
400,78989,18980117,17.0,—,7
401,78989,18980117,18.0,—,7
402,78989,18980117,19.0,—,7
403,78989,18980117,20.0,—,7
404,78989,18980117,21.0,—,7
405,78989,18980117,22.0,—,7
406,78989,18980117,23.0,—,7
407,78989,18980117,24.0,—,7
408,78989,18980118,1.0,—,7
409,78989,18980118,2.0,—,7
410,78989,18980118,3.0,—,7
411,78989,18980118,4.0,—,7
412,78989,18980118,5.0,—,7
413,78989,18980118,6.0,—,7
414,78989,18980118,7.0,—,7
415,78989,18980118,8.0,—,7
416,78989,18980118,9.0,—,7
417,78989,18980118,10.0,—,7
418,78989,18980118,11.0,—,7
419,78989,18980118,12.0,—,7
420,78989,18980118,13.0,—,7
421,78989,18980118,14.0,—,7
422,78989,18980118,15.0,—,7
423,78989,18980118,16.0,—,7
424,78989,18980118,17.0,—,7
425,78989,18980118,18.0,—,7
426,78989,18980118,19.0,—,7
427,78989,18980118,20.0,—,7
428,78989,18980118,21.0,—,7
429,78989,18980118,22.0,—,7
430,78989,18980118,23.0,—,7
431,78989,18980118,24.0,—,7
432,78989,18980119,1.0,—,7
433,78989,18980119,2.0,—,7
434,78989,18980119,3.0,—,7
435,78989,18980119,4.0,—,7
436,78989,18980119,5.0,—,7
437,78989,18980119,6.0,—,7
438,78989,18980119,7.0,—,7
439,78989,18980119,8.0,—,7
440,78989,18980119,9.0,—,7
441,78989,18980119,10.0,—,7
442,78989,18980119,11.0,—,7
443,78989,18980119,12.0,—,7
444,78989,18980119,13.0,—,7
445,78989,18980119,14.0,—,7
446,78989,18980119,15.0,—,7
447,78989,18980119,16.0,—,7
448,78989,18980119,17.0,—,7
449,78989,18980119,18.0,—,7
450,78989,18980119,19.0,—,7
451,78989,18980119,20.0,—,7
452,78989,18980119,21.0,—,7
453,78989,18980119,22.0,—,7
454,78989,18980119,23.0,—,7
455,78989,18980119,24.0,—,7
456,78989,18980120,1.0,—,7
457,78989,18980120,2.0,—,7
458,78989,18980120,3.0,—,7
459,78989,18980120,4.0,—,7
460,78989,18980120,5.0,—,7
461,78989,18980120,6.0,—,7
462,78989,18980120,7.0,—,7
463,78989,18980120,8.0,—,7
464,78989,18980120,9.0,—,7
465,78989,18980120,10.0,—,7
466,78989,18980120,11.0,—,7
467,78989,18980120,12.0,—,7
468,78989,18980120,13.0,—,7
469,78989,18980120,14.0,—,7
470,78989,18980120,15.0,—,7
471,78989,18980120,16.0,—,7
472,78989,18980120,17.0,—,7
473,78989,18980120,18.0,—,7
474,78989,18980120,19.0,—,7
475,78989,18980120,20.0,—,7
476,78989,18980120,21.0,—,7
477,78989,18980120,22.0,—,7
478,78989,18980120,23.0,—,7
479,78989,18980120,24.0,—,7
480,78989,18980121,1.0,—,7
481,78989,18980121,2.0,—,7
482,78989,18980121,3.0,—,7
483,78989,18980121,4.0,—,7
484,78989,18980121,5.0,—,7
485,78989,18980121,6.0,—,7
486,78989,18980121,7.0,—,7
487,78989,18980121,8.0,—,7
488,78989,18980121,9.0,—,7
489,78989,18980121,10.0,—,7
490,78989,18980121,11.0,—,7
491,78989,18980121,12.0,—,7
492,78989,18980121,13.0,—,7
493,78989,18980121,14.0,—,7
494,78989,18980121,15.0,—,7
495,78989,18980121,16.0,—,7
496,78989,18980121,17.0,—,7
497,78989,18980121,18.0,—,7
498,78989,18980121,19.0,—,7
499,78989,18980121,20.0,—,7
500,78989,18980121,21.0,—,7
501,78989,18980121,22.0,—,7
502,78989,18980121,23.0,—,7
503,78989,18980121,24.0,—,7
504,78989,18980122,1.0,—,7
505,78989,18980122,2.0,—,7
506,78989,18980122,3.0,—,7
507,78989,18980122,4.0,—,7
508,78989,18980122,5.0,—,7
509,78989,18980122,6.0,—,7
510,78989,18980122,7.0,—,7
511,78989,18980122,8.0,—,7
512,78989,18980122,9.0,—,7
513,78989,18980122,10.0,—,7
514,78989,18980122,11.0,—,7
515,78989,18980122,12.0,—,7
516,78989,18980122,13.0,—,7
517,78989,18980122,14.0,—,7
518,78989,18980122,15.0,—,7
519,78989,18980122,16.0,—,7
520,78989,18980122,17.0,—,7
521,78989,18980122,18.0,—,7
522,78989,18980122,19.0,—,7
523,78989,18980122,20.0,—,7
524,78989,18980122,21.0,—,7
525,78989,18980122,22.0,—,7
526,78989,18980122,23.0,—,7
527,78989,18980122,24.0,—,7
528,78989,18980123,1.0,—,7
529,78989,18980123,2.0,—,7
530,78989,18980123,3.0,—,7
531,78989,18980123,4.0,—,7
532,78989,18980123,5.0,—,7
533,78989,18980123,6.0,—,7
534,78989,18980123,7.0,—,7
535,78989,18980123,8.0,—,7
536,78989,18980123,9.0,—,7
537,78989,18980123,10.0,—,7
538,78989,18980123,11.0,—,7
539,78989,18980123,12.0,—,7
540,78989,18980123,13.0,—,7
541,78989,18980123,14.0,—,7
542,78989,18980123,15.0,—,7
543,78989,18980123,16.0,—,7
544,78989,18980123,17.0,—,7
545,78989,18980123,18.0,—,7
546,78989,18980123,19.0,—,7
547,78989,18980123,20.0,—,7
548,78989,18980123,21.0,—,7
549,78989,18980123,22.0,—,7
550,78989,18980123,23.0,—,7
551,78989,18980123,24.0,—,7
552,78989,18980124,1.0,—,7
553,78989,18980124,2.0,—,7
554,78989,18980124,3.0,—,7
555,78989,18980124,4.0,—,7
556,78989,18980124,5.0,—,7
557,78989,18980124,6.0,—,7
558,78989,18980124,7.0,—,7
559,78989,18980124,8.0,—,7
560,78989,18980124,9.0,—,7
561,78989,18980124,10.0,—,7
562,78989,18980124,11.0,—,7
563,78989,18980124,12.0,—,7
564,78989,18980124,13.0,—,7
565,78989,18980124,14.0,—,7
566,78989,18980124,15.0,—,7
567,78989,18980124,16.0,—,7
568,78989,18980124,17.0,—,7
569,78989,18980124,18.0,—,7
570,78989,18980124,19.0,—,7
571,78989,18980124,20.0,—,7
572,78989,18980124,21.0,—,7
573,78989,18980124,22.0,—,7
574,78989,18980124,23.0,—,7
575,78989,18980124,24.0,—,7
576,78989,18980125,1.0,—,7
577,78989,18980125,2.0,—,7
578,78989,18980125,3.0,—,7
579,78989,18980125,4.0,—,7
580,78989,18980125,5.0,—,7
581,78989,18980125,6.0,—,7
582,78989,18980125,7.0,—,7
583,78989,18980125,8.0,—,7
584,78989,18980125,9.0,—,7
585,78989,18980125,10.0,—,7
586,78989,18980125,11.0,—,7
587,78989,18980125,12.0,—,7
588,78989,18980125,13.0,—,7
589,78989,18980125,14.0,—,7
590,78989,18980125,15.0,—,7
591,78989,18980125,16.0,—,7
592,78989,18980125,17.0,—,7
593,78989,18980125,18.0,—,7
594,78989,18980125,19.0,—,7
595,78989,18980125,20.0,—,7
596,78989,18980125,21.0,—,7
597,78989,18980125,22.0,—,7
598,78989,18980125,23.0,—,7
599,78989,18980125,24.0,—,7
600,78989,18980126,1.0,—,7
601,78989,18980126,2.0,—,7
602,78989,18980126,3.0,—,7
603,78989,18980126,4.0,—,7
604,78989,18980126,5.0,—,7
605,78989,18980126,6.0,—,7
606,78989,18980126,7.0,—,7
607,78989,18980126,8.0,—,7
608,78989,18980126,9.0,—,7
609,78989,18980126,10.0,—,7
610,78989,18980126,11.0,—,7
611,78989,18980126,12.0,—,7
612,78989,18980126,13.0,—,7
613,78989,18980126,14.0,—,7
614,78989,18980126,15.0,—,7
615,78989,18980126,16.0,—,7
616,78989,18980126,17.0,—,7
617,78989,18980126,18.0,—,7
618,78989,18980126,19.0,—,7
619,78989,18980126,20.0,—,7
620,78989,18980126,21.0,—,7
621,78989,18980126,22.0,—,7
622,78989,18980126,23.0,—,7
623,78989,18980126,24.0,—,7
624,78989,18980127,1.0,—,7
625,78989,18980127,2.0,—,7
626,78989,18980127,3.0,—,7
627,78989,18980127,4.0,—,7
628,78989,18980127,5.0,—,7
629,78989,18980127,6.0,—,7
630,78989,18980127,7.0,—,7
631,78989,18980127,8.0,—,7
632,78989,18980127,9.0,—,7
633,78989,18980127,10.0,—,7
634,78989,18980127,11.0,—,7
635,78989,18980127,12.0,—,7
636,78989,18980127,13.0,—,7
637,78989,18980127,14.0,—,7
638,78989,18980127,15.0,—,7
639,78989,18980127,16.0,—,7
640,78989,18980127,17.0,—,7
641,78989,18980127,18.0,—,7
642,78989,18980127,19.0,—,7
643,78989,18980127,20.0,—,7
644,78989,18980127,21.0,—,7
645,78989,18980127,22.0,—,7
646,78989,18980127,23.0,—,7
647,78989,18980127,24.0,—,7
648,78989,18980128,1.0,—,7
649,78989,18980128,2.0,—,7
650,78989,18980128,3.0,—,7
651,78989,18980128,4.0,—,7
652,78989,18980128,5.0,—,7
653,78989,18980128,6.0,—,7
654,78989,18980128,7.0,—,7
655,78989,18980128,8.0,—,7
656,78989,18980128,9.0,—,7
657,78989,18980128,10.0,—,7
658,78989,18980128,11.0,—,7
659,78989,18980128,12.0,—,7
660,78989,18980128,13.0,—,7
661,78989,18980128,14.0,—,7
662,78989,18980128,15.0,—,7
663,78989,18980128,16.0,—,7
664,78989,18980128,17.0,—,7
665,78989,18980128,18.0,—,7
666,78989,18980128,19.0,—,7
667,78989,18980128,20.0,—,7
668,78989,18980128,21.0,—,7
669,78989,18980128,22.0,—,7
670,78989,18980128,23.0,—,7
671,78989,18980128,24.0,—,7
672,78989,18980129,1.0,—,7
673,78989,18980129,2.0,—,7
674,78989,18980129,3.0,—,7
675,78989,18980129,4.0,—,7
676,78989,18980129,5.0,—,7
677,78989,18980129,6.0,—,7
678,78989,18980129,7.0,—,7
679,78989,18980129,8.0,—,7
680,78989,18980129,9.0,—,7
681,78989,18980129,10.0,—,7
682,78989,18980129,11.0,—,7
683,78989,18980129,12.0,—,7
684,78989,18980129,13.0,—,7
685,78989,18980129,14.0,—,7
686,78989,18980129,15.0,—,7
687,78989,18980129,16.0,—,7
688,78989,18980129,17.0,—,7
689,78989,18980129,18.0,—,7
690,78989,18980129,19.0,—,7
691,78989,18980129,20.0,—,7
692,78989,18980129,21.0,—,7
693,78989,18980129,22.0,—,7
694,78989,18980129,23.0,—,7
695,78989,18980129,24.0,—,7
696,78989,18980130,1.0,—,7
697,78989,18980130,2.0,—,7
698,78989,18980130,3.0,—,7
699,78989,18980130,4.0,—,7
700,78989,18980130,5.0,—,7
701,78989,18980130,6.0,—,7
702,78989,18980130,7.0,—,7
703,78989,18980130,8.0,—,7
704,78989,18980130,9.0,—,7
705,78989,18980130,10.0,—,7
706,78989,18980130,11.0,—,7
707,78989,18980130,12.0,—,7
708,78989,18980130,13.0,—,7
709,78989,18980130,14.0,—,7
710,78989,18980130,15.0,—,7
711,78989,18980130,16.0,—,7
712,78989,18980130,17.0,—,7
713,78989,18980130,18.0,—,7
714,78989,18980130,19.0,—,7
715,78989,18980130,20.0,—,7
716,78989,18980130,21.0,—,7
717,78989,18980130,22.0,—,7
718,78989,18980130,23.0,—,7
719,78989,18980130,24.0,—,7
720,78989,18980131,1.0,—,7
721,78989,18980131,2.0,—,7
722,78989,18980131,3.0,—,7
723,78989,18980131,4.0,—,7
724,78989,18980131,5.0,—,7
725,78989,18980131,6.0,—,7
726,78989,18980131,7.0,—,7
727,78989,18980131,8.0,—,7
728,78989,18980131,9.0,—,7
729,78989,18980131,10.0,—,7
730,78989,18980131,11.0,—,7
731,78989,18980131,12.0,—,7
732,78989,18980131,13.0,—,7
733,78989,18980131,14.0,—,7
734,78989,18980131,15.0,—,7
735,78989,18980131,16.0,—,7
736,78989,18980131,17.0,—,7
737,78989,18980131,18.0,—,7
738,78989,18980131,19.0,—,7
739,78989,18980131,20.0,—,7
740,78989,18980131,21.0,—,7
741,78989,18980131,22.0,—,7
742,78989,18980131,23.0,—,7
743,78989,18980131,24.0,—,7
744,78989,18980201,1.0,—,7
745,78989,18980201,2.0,—,7
746,78989,18980201,3.0,—,7
747,78989,18980201,4.0,—,7
748,78989,18980201,5.0,—,7
749,78989,18980201,6.0,—,7
750,78989,18980201,7.0,—,7
751,78989,18980201,8.0,—,7
752,78989,18980201,9.0,—,7
753,78989,18980201,10.0,—,7
754,78989,18980201,11.0,—,7
755,78989,18980201,12.0,—,7
756,78989,18980201,13.0,—,7
757,78989,18980201,14.0,—,7
758,78989,18980201,15.0,—,7
759,78989,18980201,16.0,—,7
760,78989,18980201,17.0,—,7
761,78989,18980201,18.0,—,7
762,78989,18980201,19.0,—,7
763,78989,18980201,20.0,—,7
764,78989,18980201,21.0,—,7
765,78989,18980201,22.0,—,7
766,78989,18980201,23.0,—,7
767,78989,18980201,24.0,—,7
768,78989,18980202,1.0,—,7
769,78989,18980202,2.0,—,7
770,78989,18980202,3.0,—,7
771,78989,18980202,4.0,—,7
772,78989,18980202,5.0,—,7
773,78989,18980202,6.0,—,7
774,78989,18980202,7.0,—,7
775,78989,18980202,8.0,—,7
776,78989,18980202,9.0,—,7
777,78989,18980202,10.0,—,7
778,78989,18980202,11.0,—,7
779,78989,18980202,12.0,—,7
780,78989,18980202,13.0,—,7
781,78989,18980202,14.0,—,7
782,78989,18980202,15.0,—,7
783,78989,18980202,16.0,—,7
784,78989,18980202,17.0,—,7
785,78989,18980202,18.0,—,7
786,78989,18980202,19.0,—,7
787,78989,18980202,20.0,—,7
788,78989,18980202,21.0,—,7
789,78989,18980202,22.0,—,7
790,78989,18980202,23.0,—,7
791,78989,18980202,24.0,—,7
792,78989,18980203,1.0,—,7
793,78989,18980203,2.0,—,7
794,78989,18980203,3.0,—,7
795,78989,18980203,4.0,—,7
796,78989,18980203,5.0,—,7
797,78989,18980203,6.0,—,7
798,78989,18980203,7.0,—,7
799,78989,18980203,8.0,—,7
800,78989,18980203,9.0,—,7
801,78989,18980203,10.0,—,7
802,78989,18980203,11.0,—,7
803,78989,18980203,12.0,—,7
804,78989,18980203,13.0,—,7
805,78989,18980203,14.0,—,7
806,78989,18980203,15.0,—,7
807,78989,18980203,16.0,—,7
808,78989,18980203,17.0,—,7
809,78989,18980203,18.0,—,7
810,78989,18980203,19.0,—,7
811,78989,18980203,20.0,—,7
812,78989,18980203,21.0,—,7
813,78989,18980203,22.0,—,7
814,78989,18980203,23.0,—,7
815,78989,18980203,24.0,—,7
816,78989,18980204,1.0,—,7
817,78989,18980204,2.0,—,7
818,78989,18980204,3.0,—,7
819,78989,18980204,4.0,—,7
820,78989,18980204,5.0,—,7
