,Stn,Datum,Niveau,Rd,qRd
0,78989,19070101,1,—,7
1,78989,19070102,1,—,7
2,78989,19070103,1,—,7
3,78989,19070104,1,—,7
4,78989,19070105,1,—,7
5,78989,19070106,1,—,7
6,78989,19070107,1,—,7
7,78989,19070108,1,—,7
8,78989,19070109,1,—,7
9,78989,19070110,1,—,7
10,78989,19070111,1,—,7
11,78989,19070112,1,—,7
12,78989,19070113,1,—,7
13,78989,19070114,1,—,7
14,78989,19070115,1,—,7
15,78989,19070116,1,—,7
16,78989,19070117,1,—,7
17,78989,19070118,1,—,7
18,78989,19070119,1,—,7
19,78989,19070120,1,—,7
20,78989,19070121,1,—,7
21,78989,19070122,1,—,7
22,78989,19070123,1,—,7
23,78989,19070124,1,—,7
24,78989,19070125,1,—,7
25,78989,19070126,1,—,7
26,78989,19070127,1,—,7
27,78989,19070128,1,—,7
28,78989,19070129,1,—,7
29,78989,19070130,1,—,7
30,78989,19070131,1,—,7
31,78989,19070201,1,—,7
32,78989,19070202,1,—,7
33,78989,19070203,1,—,7
34,78989,19070204,1,—,7
35,78989,19070205,1,—,7
36,78989,19070206,1,—,7
37,78989,19070207,1,—,7
38,78989,19070208,1,—,7
39,78989,19070209,1,—,7
40,78989,19070210,1,—,7
41,78989,19070211,1,—,7
42,78989,19070212,1,—,7
43,78989,19070213,1,—,7
44,78989,19070214,1,—,7
45,78989,19070215,1,—,7
46,78989,19070216,1,—,7
47,78989,19070217,1,—,7
48,78989,19070218,1,—,7
49,78989,19070219,1,—,7
50,78989,19070220,1,—,7
51,78989,19070221,1,—,7
52,78989,19070222,1,—,7
53,78989,19070223,1,—,7
54,78989,19070224,1,—,7
55,78989,19070225,1,—,7
56,78989,19070226,1,—,7
57,78989,19070227,1,—,7
58,78989,19070228,1,—,7
59,78989,19070301,1,—,7
60,78989,19070302,1,—,7
61,78989,19070303,1,—,7
62,78989,19070304,1,—,7
63,78989,19070305,1,—,7
64,78989,19070306,1,—,7
65,78989,19070307,1,—,7
66,78989,19070308,1,—,7
67,78989,19070309,1,—,7
68,78989,19070310,1,—,7
69,78989,19070311,1,—,7
70,78989,19070312,1,—,7
71,78989,19070313,1,—,7
72,78989,19070314,1,—,7
73,78989,19070315,1,—,7
74,78989,19070316,1,—,7
75,78989,19070317,1,—,7
76,78989,19070318,1,—,7
77,78989,19070319,1,—,7
78,78989,19070320,1,—,7
79,78989,19070321,1,—,7
80,78989,19070322,1,—,7
81,78989,19070323,1,—,7
82,78989,19070324,1,—,7
83,78989,19070325,1,—,7
84,78989,19070326,1,—,7
85,78989,19070327,1,—,7
86,78989,19070328,1,—,7
87,78989,19070329,1,—,7
88,78989,19070330,1,—,7
89,78989,19070331,1,—,7
90,78989,19070401,1,—,7
91,78989,19070402,1,—,7
92,78989,19070403,1,—,7
93,78989,19070404,1,—,7
94,78989,19070405,1,—,7
95,78989,19070406,1,—,7
96,78989,19070407,1,—,7
97,78989,19070408,1,—,7
98,78989,19070409,1,—,7
99,78989,19070410,1,—,7
100,78989,19070411,1,—,7
101,78989,19070412,1,—,7
102,78989,19070413,1,—,7
103,78989,19070414,1,—,7
104,78989,19070415,1,—,7
105,78989,19070416,1,—,7
106,78989,19070417,1,—,7
107,78989,19070418,1,—,7
108,78989,19070419,1,—,7
109,78989,19070420,1,—,7
110,78989,19070421,1,—,7
111,78989,19070422,1,—,7
112,78989,19070423,1,—,7
113,78989,19070424,1,—,7
