,Stn,Datum,Tijd,F,qF
193,78989,19000109,2.0,7,0
194,78989,19000109,3.0,7,0
195,78989,19000109,4.0,6,0
196,78989,19000109,5.0,9,0
197,78989,19000109,6.0,9,0
198,78989,19000109,7.0,7,0
199,78989,19000109,8.0,10,0
200,78989,19000109,9.0,12,0
201,78989,19000109,10.0,12,0
202,78989,19000109,11.0,12,0
203,78989,19000109,12.0,11,0
204,78989,19000109,13.0,11,0
205,78989,19000109,14.0,12,0
206,78989,19000109,15.0,13,0
207,78989,19000109,16.0,12,0
208,78989,19000109,17.0,12,0
209,78989,19000109,18.0,13,0
210,78989,19000109,19.0,11,0
211,78989,19000109,20.0,12,0
212,78989,19000109,21.0,11,0
213,78989,19000109,22.0,11,0
214,78989,19000109,23.0,10,0
215,78989,19000109,24.0,10,0
216,78989,19000110,1.0,9,0
217,78989,19000110,2.0,7,0
218,78989,19000110,3.0,9,0
219,78989,19000110,4.0,12,0
220,78989,19000110,5.0,10,0
221,78989,19000110,6.0,7,0
222,78989,19000110,7.0,7,0
223,78989,19000110,8.0,12,0
224,78989,19000110,9.0,13,0
225,78989,19000110,10.0,15,0
226,78989,19000110,11.0,15,0
227,78989,19000110,12.0,17,0
228,78989,19000110,13.0,17,0
229,78989,19000110,14.0,16,0
230,78989,19000110,15.0,19,0
231,78989,19000110,16.0,15,0
232,78989,19000110,17.0,14,0
233,78989,19000110,18.0,12,0
234,78989,19000110,19.0,11,0
235,78989,19000110,20.0,11,0
236,78989,19000110,21.0,11,0
237,78989,19000110,22.0,10,0
238,78989,19000110,23.0,10,0
239,78989,19000110,24.0,10,0
240,78989,19000111,1.0,10,0
241,78989,19000111,2.0,10,0
242,78989,19000111,3.0,9,0
243,78989,19000111,4.0,9,0
244,78989,19000111,5.0,9,0
245,78989,19000111,6.0,9,0
246,78989,19000111,7.0,9,0
247,78989,19000111,8.0,12,0
248,78989,19000111,9.0,15,0
249,78989,19000111,10.0,16,0
250,78989,19000111,11.0,17,0
251,78989,19000111,12.0,17,0
252,78989,19000111,13.0,15,0
253,78989,19000111,14.0,16,0
254,78989,19000111,15.0,16,0
255,78989,19000111,16.0,14,0
256,78989,19000111,17.0,13,0
257,78989,19000111,18.0,11,0
258,78989,19000111,19.0,10,0
259,78989,19000111,20.0,9,0
260,78989,19000111,21.0,9,0
261,78989,19000111,22.0,9,0
262,78989,19000111,23.0,13,0
263,78989,19000111,24.0,15,0
264,78989,19000112,1.0,9,0
265,78989,19000112,2.0,12,0
266,78989,19000112,3.0,13,0
267,78989,19000112,4.0,14,0
268,78989,19000112,5.0,13,0
269,78989,19000112,6.0,12,0
270,78989,19000112,7.0,14,0
271,78989,19000112,8.0,12,0
272,78989,19000112,9.0,15,0
273,78989,19000112,10.0,14,0
274,78989,19000112,11.0,16,0
275,78989,19000112,12.0,14,0
276,78989,19000112,13.0,14,0
277,78989,19000112,14.0,14,0
278,78989,19000112,15.0,14,0
279,78989,19000112,16.0,15,0
280,78989,19000112,17.0,11,0
281,78989,19000112,18.0,12,0
282,78989,19000112,19.0,12,0
283,78989,19000112,20.0,10,0
284,78989,19000112,21.0,11,0
285,78989,19000112,22.0,9,0
286,78989,19000112,23.0,9,0
287,78989,19000112,24.0,11,0
288,78989,19000113,1.0,9,0
289,78989,19000113,2.0,9,0
290,78989,19000113,3.0,13,0
291,78989,19000113,4.0,13,0
292,78989,19000113,5.0,11,0
293,78989,19000113,6.0,10,0
294,78989,19000113,7.0,9,0
295,78989,19000113,8.0,12,0
296,78989,19000113,9.0,12,0
297,78989,19000113,10.0,14,0
298,78989,19000113,11.0,14,0
299,78989,19000113,12.0,14,0
300,78989,19000113,13.0,16,0
301,78989,19000113,14.0,15,0
302,78989,19000113,15.0,17,0
303,78989,19000113,16.0,15,0
304,78989,19000113,17.0,16,0
305,78989,19000113,18.0,13,0
306,78989,19000113,19.0,11,0
307,78989,19000113,20.0,10,0
308,78989,19000113,21.0,10,0
309,78989,19000113,22.0,10,0
310,78989,19000113,23.0,10,0
311,78989,19000113,24.0,11,0
312,78989,19000114,1.0,9,0
313,78989,19000114,2.0,8,0
314,78989,19000114,3.0,8,0
315,78989,19000114,4.0,6,0
316,78989,19000114,5.0,6,0
317,78989,19000114,6.0,5,0
318,78989,19000114,7.0,6,0
319,78989,19000114,8.0,7,0
320,78989,19000114,9.0,10,0
321,78989,19000114,10.0,13,0
322,78989,19000114,11.0,14,0
323,78989,19000114,12.0,15,0
324,78989,19000114,13.0,15,0
325,78989,19000114,14.0,15,0
326,78989,19000114,15.0,14,0
327,78989,19000114,16.0,14,0
328,78989,19000114,17.0,13,0
329,78989,19000114,18.0,11,0
330,78989,19000114,19.0,11,0
331,78989,19000114,20.0,11,0
332,78989,19000114,21.0,9,0
333,78989,19000114,22.0,9,0
334,78989,19000114,23.0,10,0
335,78989,19000114,24.0,11,0
336,78989,19000115,1.0,10,0
337,78989,19000115,2.0,9,0
338,78989,19000115,3.0,10,0
339,78989,19000115,4.0,7,0
340,78989,19000115,5.0,6,0
341,78989,19000115,6.0,5,0
342,78989,19000115,7.0,7,0
343,78989,19000115,8.0,9,0
344,78989,19000115,9.0,13,0
345,78989,19000115,10.0,12,0
346,78989,19000115,11.0,14,0
347,78989,19000115,12.0,15,0
348,78989,19000115,13.0,15,0
349,78989,19000115,14.0,16,0
350,78989,19000115,15.0,13,0
351,78989,19000115,16.0,13,0
352,78989,19000115,17.0,11,0
353,78989,19000115,18.0,11,0
354,78989,19000115,19.0,10,0
355,78989,19000115,20.0,12,0
356,78989,19000115,21.0,11,0
357,78989,19000115,22.0,9,0
358,78989,19000115,23.0,9,0
359,78989,19000115,24.0,10,0
360,78989,19000116,1.0,8,0
361,78989,19000116,2.0,9,0
362,78989,19000116,3.0,9,0
363,78989,19000116,4.0,7,0
364,78989,19000116,5.0,4,0
365,78989,19000116,6.0,7,0
366,78989,19000116,7.0,6,0
367,78989,19000116,8.0,8,0
368,78989,19000116,9.0,12,0
369,78989,19000116,10.0,11,0
370,78989,19000116,11.0,11,0
371,78989,19000116,12.0,11,0
372,78989,19000116,13.0,11,0
373,78989,19000116,14.0,14,0
374,78989,19000116,15.0,10,0
375,78989,19000116,16.0,10,0
376,78989,19000116,17.0,9,0
377,78989,19000116,18.0,5,0
378,78989,19000116,19.0,3,0
379,78989,19000116,20.0,6,0
380,78989,19000116,21.0,5,0
381,78989,19000116,22.0,7,0
382,78989,19000116,23.0,6,0
383,78989,19000116,24.0,6,0
384,78989,19000117,1.0,5,0
385,78989,19000117,2.0,7,0
386,78989,19000117,3.0,7,0
387,78989,19000117,4.0,8,0
388,78989,19000117,5.0,7,0
389,78989,19000117,6.0,6,0
390,78989,19000117,7.0,5,0
391,78989,19000117,8.0,8,0
392,78989,19000117,9.0,8,0
393,78989,19000117,10.0,11,0
394,78989,19000117,11.0,14,0
395,78989,19000117,12.0,11,0
396,78989,19000117,13.0,10,0
397,78989,19000117,14.0,10,0
398,78989,19000117,15.0,10,0
399,78989,19000117,16.0,7,0
400,78989,19000117,17.0,8,0
401,78989,19000117,18.0,9,0
402,78989,19000117,19.0,7,0
403,78989,19000117,20.0,5,0
404,78989,19000117,21.0,8,0
405,78989,19000117,22.0,8,0
406,78989,19000117,23.0,7,0
407,78989,19000117,24.0,5,0
408,78989,19000118,1.0,4,0
409,78989,19000118,2.0,4,0
410,78989,19000118,3.0,6,0
411,78989,19000118,4.0,5,0
412,78989,19000118,5.0,7,0
413,78989,19000118,6.0,8,0
414,78989,19000118,7.0,7,0
415,78989,19000118,8.0,9,0
416,78989,19000118,9.0,12,0
417,78989,19000118,10.0,11,0
418,78989,19000118,11.0,12,0
419,78989,19000118,12.0,12,0
420,78989,19000118,13.0,12,0
421,78989,19000118,14.0,11,0
422,78989,19000118,15.0,11,0
423,78989,19000118,16.0,11,0
424,78989,19000118,17.0,10,0
425,78989,19000118,18.0,9,0
426,78989,19000118,19.0,8,0
427,78989,19000118,20.0,9,0
428,78989,19000118,21.0,7,0
429,78989,19000118,22.0,9,0
430,78989,19000118,23.0,10,0
431,78989,19000118,24.0,10,0
432,78989,19000119,1.0,9,0
433,78989,19000119,2.0,8,0
434,78989,19000119,3.0,8,0
435,78989,19000119,4.0,9,0
436,78989,19000119,5.0,9,0
437,78989,19000119,6.0,8,0
438,78989,19000119,7.0,8,0
439,78989,19000119,8.0,11,0
440,78989,19000119,9.0,15,0
441,78989,19000119,10.0,14,0
442,78989,19000119,11.0,14,0
443,78989,19000119,12.0,14,0
444,78989,19000119,13.0,14,0
445,78989,19000119,14.0,13,0
446,78989,19000119,15.0,12,0
447,78989,19000119,16.0,14,0
448,78989,19000119,17.0,13,0
449,78989,19000119,18.0,13,0
450,78989,19000119,19.0,10,0
451,78989,19000119,20.0,8,0
452,78989,19000119,21.0,8,0
453,78989,19000119,22.0,8,0
454,78989,19000119,23.0,9,0
455,78989,19000119,24.0,10,0
456,78989,19000120,1.0,12,0
457,78989,19000120,2.0,11,0
458,78989,19000120,3.0,10,0
459,78989,19000120,4.0,7,0
460,78989,19000120,5.0,8,0
461,78989,19000120,6.0,8,0
462,78989,19000120,7.0,7,0
463,78989,19000120,8.0,9,0
464,78989,19000120,9.0,12,0
465,78989,19000120,10.0,13,0
466,78989,19000120,11.0,12,0
467,78989,19000120,12.0,14,0
468,78989,19000120,13.0,13,0
469,78989,19000120,14.0,15,0
470,78989,19000120,15.0,14,0
471,78989,19000120,16.0,12,0
472,78989,19000120,17.0,15,0
473,78989,19000120,18.0,12,0
474,78989,19000120,19.0,12,0
475,78989,19000120,20.0,9,0
476,78989,19000120,21.0,10,0
477,78989,19000120,22.0,10,0
478,78989,19000120,23.0,11,0
479,78989,19000120,24.0,9,0
480,78989,19000121,1.0,10,0
481,78989,19000121,2.0,8,0
482,78989,19000121,3.0,8,0
483,78989,19000121,4.0,6,0
484,78989,19000121,5.0,7,0
485,78989,19000121,6.0,8,0
486,78989,19000121,7.0,8,0
487,78989,19000121,8.0,11,0
488,78989,19000121,9.0,11,0
489,78989,19000121,10.0,12,0
490,78989,19000121,11.0,15,0
491,78989,19000121,12.0,15,0
492,78989,19000121,13.0,16,0
493,78989,19000121,14.0,15,0
494,78989,19000121,15.0,15,0
495,78989,19000121,16.0,14,0
496,78989,19000121,17.0,14,0
497,78989,19000121,18.0,12,0
498,78989,19000121,19.0,9,0
499,78989,19000121,20.0,9,0
500,78989,19000121,21.0,10,0
501,78989,19000121,22.0,8,0
502,78989,19000121,23.0,10,0
503,78989,19000121,24.0,9,0
504,78989,19000122,1.0,9,0
505,78989,19000122,2.0,11,0
506,78989,19000122,3.0,10,0
507,78989,19000122,4.0,10,0
508,78989,19000122,5.0,10,0
509,78989,19000122,6.0,8,0
510,78989,19000122,7.0,8,0
511,78989,19000122,8.0,9,0
512,78989,19000122,9.0,11,0
513,78989,19000122,10.0,13,0
514,78989,19000122,11.0,14,0
515,78989,19000122,12.0,14,0
516,78989,19000122,13.0,13,0
517,78989,19000122,14.0,14,0
518,78989,19000122,15.0,13,0
519,78989,19000122,16.0,12,0
520,78989,19000122,17.0,11,0
521,78989,19000122,18.0,9,0
522,78989,19000122,19.0,9,0
523,78989,19000122,20.0,11,0
524,78989,19000122,21.0,11,0
525,78989,19000122,22.0,10,0
526,78989,19000122,23.0,10,0
527,78989,19000122,24.0,10,0
528,78989,19000123,1.0,7,0
529,78989,19000123,2.0,10,0
530,78989,19000123,3.0,9,0
531,78989,19000123,4.0,8,0
532,78989,19000123,5.0,9,0
533,78989,19000123,6.0,9,0
534,78989,19000123,7.0,8,0
535,78989,19000123,8.0,13,0
536,78989,19000123,9.0,14,0
537,78989,19000123,10.0,15,0
538,78989,19000123,11.0,16,0
539,78989,19000123,12.0,16,0
540,78989,19000123,13.0,17,0
541,78989,19000123,14.0,16,0
542,78989,19000123,15.0,16,0
543,78989,19000123,16.0,16,0
544,78989,19000123,17.0,15,0
545,78989,19000123,18.0,12,0
546,78989,19000123,19.0,12,0
547,78989,19000123,20.0,10,0
548,78989,19000123,21.0,10,0
549,78989,19000123,22.0,10,0
550,78989,19000123,23.0,10,0
551,78989,19000123,24.0,12,0
552,78989,19000124,1.0,10,0
553,78989,19000124,2.0,11,0
554,78989,19000124,3.0,10,0
555,78989,19000124,4.0,11,0
556,78989,19000124,5.0,10,0
557,78989,19000124,6.0,11,0
558,78989,19000124,7.0,11,0
559,78989,19000124,8.0,15,0
560,78989,19000124,9.0,17,0
561,78989,19000124,10.0,17,0
562,78989,19000124,11.0,16,0
563,78989,19000124,12.0,17,0
564,78989,19000124,13.0,16,0
565,78989,19000124,14.0,13,0
566,78989,19000124,15.0,14,0
567,78989,19000124,16.0,14,0
568,78989,19000124,17.0,14,0
569,78989,19000124,18.0,12,0
570,78989,19000124,19.0,11,0
571,78989,19000124,20.0,11,0
572,78989,19000124,21.0,11,0
573,78989,19000124,22.0,12,0
574,78989,19000124,23.0,12,0
575,78989,19000124,24.0,12,0
576,78989,19000125,1.0,12,0
577,78989,19000125,2.0,12,0
578,78989,19000125,3.0,10,0
579,78989,19000125,4.0,9,0
580,78989,19000125,5.0,10,0
581,78989,19000125,6.0,10,0
582,78989,19000125,7.0,8,0
583,78989,19000125,8.0,10,0
584,78989,19000125,9.0,12,0
585,78989,19000125,10.0,12,0
586,78989,19000125,11.0,15,0
587,78989,19000125,12.0,12,0
588,78989,19000125,13.0,13,0
589,78989,19000125,14.0,12,0
590,78989,19000125,15.0,13,0
591,78989,19000125,16.0,13,0
592,78989,19000125,17.0,13,0
593,78989,19000125,18.0,12,0
594,78989,19000125,19.0,10,0
595,78989,19000125,20.0,11,0
596,78989,19000125,21.0,10,0
597,78989,19000125,22.0,10,0
598,78989,19000125,23.0,11,0
599,78989,19000125,24.0,10,0
600,78989,19000126,1.0,10,0
601,78989,19000126,2.0,9,0
602,78989,19000126,3.0,6,0
603,78989,19000126,4.0,6,0
604,78989,19000126,5.0,6,0
605,78989,19000126,6.0,7,0
606,78989,19000126,7.0,7,0
607,78989,19000126,8.0,11,0
608,78989,19000126,9.0,13,0
609,78989,19000126,10.0,13,0
610,78989,19000126,11.0,15,0
611,78989,19000126,12.0,13,0
612,78989,19000126,13.0,13,0
613,78989,19000126,14.0,15,0
614,78989,19000126,15.0,14,0
615,78989,19000126,16.0,13,0
616,78989,19000126,17.0,15,0
617,78989,19000126,18.0,12,0
618,78989,19000126,19.0,11,0
619,78989,19000126,20.0,11,0
620,78989,19000126,21.0,8,0
621,78989,19000126,22.0,11,0
622,78989,19000126,23.0,9,0
623,78989,19000126,24.0,10,0
624,78989,19000127,1.0,9,0
625,78989,19000127,2.0,8,0
626,78989,19000127,3.0,8,0
627,78989,19000127,4.0,10,0
628,78989,19000127,5.0,9,0
629,78989,19000127,6.0,9,0
630,78989,19000127,7.0,8,0
631,78989,19000127,8.0,12,0
632,78989,19000127,9.0,13,0
633,78989,19000127,10.0,14,0
634,78989,19000127,11.0,15,0
635,78989,19000127,12.0,15,0
636,78989,19000127,13.0,15,0
637,78989,19000127,14.0,14,0
638,78989,19000127,15.0,14,0
639,78989,19000127,16.0,14,0
640,78989,19000127,17.0,14,0
641,78989,19000127,18.0,13,0
642,78989,19000127,19.0,11,0
643,78989,19000127,20.0,8,0
644,78989,19000127,21.0,10,0
645,78989,19000127,22.0,11,0
646,78989,19000127,23.0,9,0
647,78989,19000127,24.0,7,0
648,78989,19000128,1.0,8,0
649,78989,19000128,2.0,9,0
650,78989,19000128,3.0,7,0
651,78989,19000128,4.0,8,0
652,78989,19000128,5.0,8,0
653,78989,19000128,6.0,8,0
654,78989,19000128,7.0,8,0
655,78989,19000128,8.0,12,0
656,78989,19000128,9.0,15,0
657,78989,19000128,10.0,15,0
658,78989,19000128,11.0,16,0
659,78989,19000128,12.0,15,0
660,78989,19000128,13.0,13,0
661,78989,19000128,14.0,17,0
662,78989,19000128,15.0,19,0
663,78989,19000128,16.0,17,0
664,78989,19000128,17.0,16,0
665,78989,19000128,18.0,10,0
666,78989,19000128,19.0,11,0
667,78989,19000128,20.0,11,0
668,78989,19000128,21.0,12,0
669,78989,19000128,22.0,10,0
670,78989,19000128,23.0,8,0
671,78989,19000128,24.0,9,0
672,78989,19000129,1.0,9,0
673,78989,19000129,2.0,10,0
674,78989,19000129,3.0,10,0
675,78989,19000129,4.0,9,0
676,78989,19000129,5.0,9,0
677,78989,19000129,6.0,8,0
678,78989,19000129,7.0,8,0
679,78989,19000129,8.0,12,0
680,78989,19000129,9.0,14,0
681,78989,19000129,10.0,15,0
682,78989,19000129,11.0,16,0
683,78989,19000129,12.0,15,0
684,78989,19000129,13.0,14,0
685,78989,19000129,14.0,11,0
686,78989,19000129,15.0,13,0
687,78989,19000129,16.0,13,0
688,78989,19000129,17.0,13,0
689,78989,19000129,18.0,11,0
690,78989,19000129,19.0,8,0
691,78989,19000129,20.0,8,0
692,78989,19000129,21.0,10,0
693,78989,19000129,22.0,8,0
694,78989,19000129,23.0,9,0
695,78989,19000129,24.0,8,0
696,78989,19000130,1.0,8,0
697,78989,19000130,2.0,7,0
698,78989,19000130,3.0,7,0
699,78989,19000130,4.0,8,0
700,78989,19000130,5.0,8,0
701,78989,19000130,6.0,8,0
702,78989,19000130,7.0,7,0
703,78989,19000130,8.0,10,0
704,78989,19000130,9.0,11,0
705,78989,19000130,10.0,13,0
706,78989,19000130,11.0,11,0
707,78989,19000130,12.0,15,0
708,78989,19000130,13.0,15,0
709,78989,19000130,14.0,16,0
710,78989,19000130,15.0,15,0
711,78989,19000130,16.0,17,0
712,78989,19000130,17.0,16,0
713,78989,19000130,18.0,13,0
714,78989,19000130,19.0,10,0
715,78989,19000130,20.0,10,0
716,78989,19000130,21.0,9,0
717,78989,19000130,22.0,8,0
718,78989,19000130,23.0,11,0
719,78989,19000130,24.0,9,0
720,78989,19000131,1.0,9,0
721,78989,19000131,2.0,9,0
722,78989,19000131,3.0,10,0
723,78989,19000131,4.0,12,0
724,78989,19000131,5.0,12,0
725,78989,19000131,6.0,7,0
726,78989,19000131,7.0,9,0
727,78989,19000131,8.0,11,0
728,78989,19000131,9.0,12,0
729,78989,19000131,10.0,13,0
730,78989,19000131,11.0,13,0
731,78989,19000131,12.0,14,0
732,78989,19000131,13.0,14,0
733,78989,19000131,14.0,14,0
734,78989,19000131,15.0,13,0
735,78989,19000131,16.0,15,0
736,78989,19000131,17.0,15,0
737,78989,19000131,18.0,15,0
738,78989,19000131,19.0,12,0
739,78989,19000131,20.0,11,0
740,78989,19000131,21.0,11,0
741,78989,19000131,22.0,11,0
742,78989,19000131,23.0,10,0
743,78989,19000131,24.0,10,0
744,78989,19000201,1.0,12,0
745,78989,19000201,2.0,9,0
746,78989,19000201,3.0,11,0
747,78989,19000201,4.0,10,0
748,78989,19000201,5.0,9,0
749,78989,19000201,6.0,8,0
750,78989,19000201,7.0,8,0
751,78989,19000201,8.0,11,0
752,78989,19000201,9.0,13,0
753,78989,19000201,10.0,14,0
754,78989,19000201,11.0,14,0
755,78989,19000201,12.0,15,0
756,78989,19000201,13.0,15,0
757,78989,19000201,14.0,16,0
758,78989,19000201,15.0,14,0
759,78989,19000201,16.0,15,0
760,78989,19000201,17.0,15,0
761,78989,19000201,18.0,11,0
762,78989,19000201,19.0,11,0
763,78989,19000201,20.0,10,0
764,78989,19000201,21.0,11,0
765,78989,19000201,22.0,9,0
766,78989,19000201,23.0,9,0
767,78989,19000201,24.0,10,0
768,78989,19000202,1.0,9,0
769,78989,19000202,2.0,9,0
770,78989,19000202,3.0,10,0
771,78989,19000202,4.0,9,0
772,78989,19000202,5.0,9,0
773,78989,19000202,6.0,11,0
774,78989,19000202,7.0,9,0
775,78989,19000202,8.0,15,0
776,78989,19000202,9.0,13,0
777,78989,19000202,10.0,14,0
778,78989,19000202,11.0,14,0
779,78989,19000202,12.0,15,0
780,78989,19000202,13.0,14,0
781,78989,19000202,14.0,15,0
782,78989,19000202,15.0,13,0
783,78989,19000202,16.0,12,0
784,78989,19000202,17.0,12,0
785,78989,19000202,18.0,12,0
786,78989,19000202,19.0,11,0
787,78989,19000202,20.0,11,0
788,78989,19000202,21.0,13,0
789,78989,19000202,22.0,12,0
790,78989,19000202,23.0,15,0
791,78989,19000202,24.0,15,0
792,78989,19000203,1.0,13,0
793,78989,19000203,2.0,12,0
794,78989,19000203,3.0,14,0
795,78989,19000203,4.0,15,0
796,78989,19000203,5.0,14,0
797,78989,19000203,6.0,12,0
798,78989,19000203,7.0,12,0
799,78989,19000203,8.0,14,0
800,78989,19000203,9.0,17,0
801,78989,19000203,10.0,18,0
802,78989,19000203,11.0,16,0
803,78989,19000203,12.0,15,0
804,78989,19000203,13.0,17,0
805,78989,19000203,14.0,20,0
806,78989,19000203,15.0,21,0
807,78989,19000203,16.0,20,0
808,78989,19000203,17.0,18,0
809,78989,19000203,18.0,17,0
810,78989,19000203,19.0,14,0
811,78989,19000203,20.0,14,0
812,78989,19000203,21.0,14,0
813,78989,19000203,22.0,13,0
814,78989,19000203,23.0,14,0
815,78989,19000203,24.0,13,0
816,78989,19000204,1.0,13,0
817,78989,19000204,2.0,12,0
818,78989,19000204,3.0,12,0
819,78989,19000204,4.0,11,0
820,78989,19000204,5.0,12,0
