,Stn,Datum,Tijd,F,qF
168,78989,19020108,1.0,8,0
169,78989,19020108,2.0,8,0
170,78989,19020108,3.0,8,0
171,78989,19020108,4.0,8,0
172,78989,19020108,5.0,10,0
173,78989,19020108,6.0,11,0
174,78989,19020108,7.0,10,0
175,78989,19020108,8.0,13,0
176,78989,19020108,9.0,15,0
177,78989,19020108,10.0,15,0
178,78989,19020108,11.0,17,0
179,78989,19020108,12.0,15,0
180,78989,19020108,13.0,15,0
181,78989,19020108,14.0,14,0
182,78989,19020108,15.0,14,0
183,78989,19020108,16.0,13,0
184,78989,19020108,17.0,11,0
185,78989,19020108,18.0,9,0
186,78989,19020108,19.0,9,0
187,78989,19020108,20.0,8,0
188,78989,19020108,21.0,6,0
189,78989,19020108,22.0,7,0
190,78989,19020108,23.0,6,0
191,78989,19020108,24.0,9,0
192,78989,19020109,1.0,8,0
193,78989,19020109,2.0,10,0
194,78989,19020109,3.0,10,0
195,78989,19020109,4.0,9,0
196,78989,19020109,5.0,10,0
197,78989,19020109,6.0,8,0
198,78989,19020109,7.0,10,0
199,78989,19020109,8.0,10,0
200,78989,19020109,9.0,14,0
201,78989,19020109,10.0,15,0
202,78989,19020109,11.0,16,0
203,78989,19020109,12.0,16,0
204,78989,19020109,13.0,15,0
205,78989,19020109,14.0,15,0
206,78989,19020109,15.0,16,0
207,78989,19020109,16.0,14,0
208,78989,19020109,17.0,12,0
209,78989,19020109,18.0,9,0
210,78989,19020109,19.0,10,0
211,78989,19020109,20.0,9,0
212,78989,19020109,21.0,10,0
213,78989,19020109,22.0,9,0
214,78989,19020109,23.0,12,0
215,78989,19020109,24.0,11,0
216,78989,19020110,1.0,10,0
217,78989,19020110,2.0,11,0
218,78989,19020110,3.0,10,0
219,78989,19020110,4.0,10,0
220,78989,19020110,5.0,10,0
221,78989,19020110,6.0,10,0
222,78989,19020110,7.0,9,0
223,78989,19020110,8.0,13,0
224,78989,19020110,9.0,15,0
225,78989,19020110,10.0,15,0
226,78989,19020110,11.0,15,0
227,78989,19020110,12.0,14,0
228,78989,19020110,13.0,15,0
229,78989,19020110,14.0,14,0
230,78989,19020110,15.0,14,0
231,78989,19020110,16.0,14,0
232,78989,19020110,17.0,13,0
233,78989,19020110,18.0,13,0
234,78989,19020110,19.0,11,0
235,78989,19020110,20.0,11,0
236,78989,19020110,21.0,9,0
237,78989,19020110,22.0,9,0
238,78989,19020110,23.0,9,0
239,78989,19020110,24.0,8,0
240,78989,19020111,1.0,7,0
241,78989,19020111,2.0,6,0
242,78989,19020111,3.0,6,0
243,78989,19020111,4.0,7,0
244,78989,19020111,5.0,9,0
245,78989,19020111,6.0,7,0
246,78989,19020111,7.0,8,0
247,78989,19020111,8.0,6,0
248,78989,19020111,9.0,8,0
249,78989,19020111,10.0,10,0
250,78989,19020111,11.0,11,0
251,78989,19020111,12.0,10,0
252,78989,19020111,13.0,10,0
253,78989,19020111,14.0,11,0
254,78989,19020111,15.0,11,0
255,78989,19020111,16.0,10,0
256,78989,19020111,17.0,10,0
257,78989,19020111,18.0,9,0
258,78989,19020111,19.0,9,0
259,78989,19020111,20.0,8,0
260,78989,19020111,21.0,9,0
261,78989,19020111,22.0,8,0
262,78989,19020111,23.0,8,0
263,78989,19020111,24.0,6,0
264,78989,19020112,1.0,7,0
265,78989,19020112,2.0,7,0
266,78989,19020112,3.0,7,0
267,78989,19020112,4.0,8,0
268,78989,19020112,5.0,9,0
269,78989,19020112,6.0,11,0
270,78989,19020112,7.0,10,0
271,78989,19020112,8.0,12,0
272,78989,19020112,9.0,12,0
273,78989,19020112,10.0,14,0
274,78989,19020112,11.0,13,0
275,78989,19020112,12.0,14,0
276,78989,19020112,13.0,13,0
277,78989,19020112,14.0,12,0
278,78989,19020112,15.0,13,0
279,78989,19020112,16.0,11,0
280,78989,19020112,17.0,13,0
281,78989,19020112,18.0,8,0
282,78989,19020112,19.0,8,0
283,78989,19020112,20.0,6,0
284,78989,19020112,21.0,8,0
285,78989,19020112,22.0,7,0
286,78989,19020112,23.0,7,0
287,78989,19020112,24.0,7,0
288,78989,19020113,1.0,5,0
289,78989,19020113,2.0,6,0
290,78989,19020113,3.0,6,0
291,78989,19020113,4.0,6,0
292,78989,19020113,5.0,8,0
293,78989,19020113,6.0,7,0
294,78989,19020113,7.0,7,0
295,78989,19020113,8.0,10,0
296,78989,19020113,9.0,12,0
297,78989,19020113,10.0,14,0
298,78989,19020113,11.0,14,0
299,78989,19020113,12.0,14,0
300,78989,19020113,13.0,14,0
301,78989,19020113,14.0,14,0
302,78989,19020113,15.0,12,0
303,78989,19020113,16.0,12,0
304,78989,19020113,17.0,12,0
305,78989,19020113,18.0,8,0
306,78989,19020113,19.0,7,0
307,78989,19020113,20.0,9,0
308,78989,19020113,21.0,9,0
309,78989,19020113,22.0,7,0
310,78989,19020113,23.0,8,0
311,78989,19020113,24.0,8,0
312,78989,19020114,1.0,6,0
313,78989,19020114,2.0,9,0
314,78989,19020114,3.0,10,0
315,78989,19020114,4.0,9,0
316,78989,19020114,5.0,9,0
317,78989,19020114,6.0,8,0
318,78989,19020114,7.0,9,0
319,78989,19020114,8.0,11,0
320,78989,19020114,9.0,13,0
321,78989,19020114,10.0,15,0
322,78989,19020114,11.0,15,0
323,78989,19020114,12.0,15,0
324,78989,19020114,13.0,16,0
325,78989,19020114,14.0,15,0
326,78989,19020114,15.0,16,0
327,78989,19020114,16.0,14,0
328,78989,19020114,17.0,13,0
329,78989,19020114,18.0,10,0
330,78989,19020114,19.0,9,0
331,78989,19020114,20.0,10,0
332,78989,19020114,21.0,9,0
333,78989,19020114,22.0,12,0
334,78989,19020114,23.0,11,0
335,78989,19020114,24.0,10,0
336,78989,19020115,1.0,10,0
337,78989,19020115,2.0,9,0
338,78989,19020115,3.0,9,0
339,78989,19020115,4.0,7,0
340,78989,19020115,5.0,8,0
341,78989,19020115,6.0,8,0
342,78989,19020115,7.0,9,0
343,78989,19020115,8.0,12,0
344,78989,19020115,9.0,14,0
345,78989,19020115,10.0,14,0
346,78989,19020115,11.0,19,0
347,78989,19020115,12.0,17,0
348,78989,19020115,13.0,18,0
349,78989,19020115,14.0,16,0
350,78989,19020115,15.0,16,0
351,78989,19020115,16.0,16,0
352,78989,19020115,17.0,13,0
353,78989,19020115,18.0,12,0
354,78989,19020115,19.0,11,0
355,78989,19020115,20.0,10,0
356,78989,19020115,21.0,11,0
357,78989,19020115,22.0,10,0
358,78989,19020115,23.0,8,0
359,78989,19020115,24.0,10,0
360,78989,19020116,1.0,10,0
361,78989,19020116,2.0,10,0
362,78989,19020116,3.0,8,0
363,78989,19020116,4.0,7,0
364,78989,19020116,5.0,6,0
365,78989,19020116,6.0,8,0
366,78989,19020116,7.0,10,0
367,78989,19020116,8.0,12,0
368,78989,19020116,9.0,14,0
369,78989,19020116,10.0,15,0
370,78989,19020116,11.0,17,0
371,78989,19020116,12.0,17,0
372,78989,19020116,13.0,15,0
373,78989,19020116,14.0,15,0
374,78989,19020116,15.0,14,0
375,78989,19020116,16.0,14,0
376,78989,19020116,17.0,14,0
377,78989,19020116,18.0,10,0
378,78989,19020116,19.0,9,0
379,78989,19020116,20.0,9,0
380,78989,19020116,21.0,10,0
381,78989,19020116,22.0,8,0
382,78989,19020116,23.0,5,0
383,78989,19020116,24.0,5,0
384,78989,19020117,1.0,7,0
385,78989,19020117,2.0,8,0
386,78989,19020117,3.0,7,0
387,78989,19020117,4.0,8,0
388,78989,19020117,5.0,6,0
389,78989,19020117,6.0,8,0
390,78989,19020117,7.0,9,0
391,78989,19020117,8.0,12,0
392,78989,19020117,9.0,16,0
393,78989,19020117,10.0,15,0
394,78989,19020117,11.0,15,0
395,78989,19020117,12.0,15,0
396,78989,19020117,13.0,14,0
397,78989,19020117,14.0,15,0
398,78989,19020117,15.0,12,0
399,78989,19020117,16.0,10,0
400,78989,19020117,17.0,10,0
401,78989,19020117,18.0,11,0
402,78989,19020117,19.0,10,0
403,78989,19020117,20.0,12,0
404,78989,19020117,21.0,11,0
405,78989,19020117,22.0,8,0
406,78989,19020117,23.0,7,0
407,78989,19020117,24.0,4,0
408,78989,19020118,1.0,5,0
409,78989,19020118,2.0,5,0
410,78989,19020118,3.0,5,0
411,78989,19020118,4.0,6,0
412,78989,19020118,5.0,6,0
413,78989,19020118,6.0,7,0
414,78989,19020118,7.0,6,0
415,78989,19020118,8.0,11,0
416,78989,19020118,9.0,13,0
417,78989,19020118,10.0,15,0
418,78989,19020118,11.0,14,0
419,78989,19020118,12.0,15,0
420,78989,19020118,13.0,13,0
421,78989,19020118,14.0,14,0
422,78989,19020118,15.0,13,0
423,78989,19020118,16.0,13,0
424,78989,19020118,17.0,14,0
425,78989,19020118,18.0,12,0
426,78989,19020118,19.0,10,0
427,78989,19020118,20.0,11,0
428,78989,19020118,21.0,12,0
429,78989,19020118,22.0,11,0
430,78989,19020118,23.0,10,0
431,78989,19020118,24.0,11,0
432,78989,19020119,1.0,9,0
433,78989,19020119,2.0,10,0
434,78989,19020119,3.0,9,0
435,78989,19020119,4.0,11,0
436,78989,19020119,5.0,10,0
437,78989,19020119,6.0,9,0
438,78989,19020119,7.0,9,0
439,78989,19020119,8.0,10,0
440,78989,19020119,9.0,11,0
441,78989,19020119,10.0,13,0
442,78989,19020119,11.0,15,0
443,78989,19020119,12.0,13,0
444,78989,19020119,13.0,13,0
445,78989,19020119,14.0,15,0
446,78989,19020119,15.0,15,0
447,78989,19020119,16.0,13,0
448,78989,19020119,17.0,15,0
449,78989,19020119,18.0,13,0
450,78989,19020119,19.0,10,0
451,78989,19020119,20.0,9,0
452,78989,19020119,21.0,7,0
453,78989,19020119,22.0,8,0
454,78989,19020119,23.0,8,0
455,78989,19020119,24.0,8,0
456,78989,19020120,1.0,7,0
457,78989,19020120,2.0,7,0
458,78989,19020120,3.0,6,0
459,78989,19020120,4.0,5,0
460,78989,19020120,5.0,5,0
461,78989,19020120,6.0,5,0
462,78989,19020120,7.0,5,0
463,78989,19020120,8.0,8,0
464,78989,19020120,9.0,12,0
465,78989,19020120,10.0,13,0
466,78989,19020120,11.0,12,0
467,78989,19020120,12.0,12,0
468,78989,19020120,13.0,13,0
469,78989,19020120,14.0,14,0
470,78989,19020120,15.0,14,0
471,78989,19020120,16.0,14,0
472,78989,19020120,17.0,10,0
473,78989,19020120,18.0,8,0
474,78989,19020120,19.0,6,0
475,78989,19020120,20.0,6,0
476,78989,19020120,21.0,6,0
477,78989,19020120,22.0,8,0
478,78989,19020120,23.0,7,0
479,78989,19020120,24.0,5,0
480,78989,19020121,1.0,6,0
481,78989,19020121,2.0,5,0
482,78989,19020121,3.0,5,0
483,78989,19020121,4.0,6,0
484,78989,19020121,5.0,6,0
485,78989,19020121,6.0,5,0
486,78989,19020121,7.0,6,0
487,78989,19020121,8.0,9,0
488,78989,19020121,9.0,12,0
489,78989,19020121,10.0,12,0
490,78989,19020121,11.0,13,0
491,78989,19020121,12.0,12,0
492,78989,19020121,13.0,13,0
493,78989,19020121,14.0,14,0
494,78989,19020121,15.0,13,0
495,78989,19020121,16.0,12,0
496,78989,19020121,17.0,10,0
497,78989,19020121,18.0,9,0
498,78989,19020121,19.0,7,0
499,78989,19020121,20.0,5,0
500,78989,19020121,21.0,8,0
501,78989,19020121,22.0,9,0
502,78989,19020121,23.0,10,0
503,78989,19020121,24.0,8,0
504,78989,19020122,1.0,7,0
505,78989,19020122,2.0,7,0
506,78989,19020122,3.0,5,0
507,78989,19020122,4.0,6,0
508,78989,19020122,5.0,5,0
509,78989,19020122,6.0,5,0
510,78989,19020122,7.0,5,0
511,78989,19020122,8.0,8,0
512,78989,19020122,9.0,11,0
513,78989,19020122,10.0,12,0
514,78989,19020122,11.0,11,0
515,78989,19020122,12.0,12,0
516,78989,19020122,13.0,10,0
517,78989,19020122,14.0,10,0
518,78989,19020122,15.0,11,0
519,78989,19020122,16.0,10,0
520,78989,19020122,17.0,9,0
521,78989,19020122,18.0,7,0
522,78989,19020122,19.0,5,0
523,78989,19020122,20.0,7,0
524,78989,19020122,21.0,7,0
525,78989,19020122,22.0,7,0
526,78989,19020122,23.0,7,0
527,78989,19020122,24.0,8,0
528,78989,19020123,1.0,8,0
529,78989,19020123,2.0,6,0
530,78989,19020123,3.0,7,0
531,78989,19020123,4.0,8,0
532,78989,19020123,5.0,8,0
533,78989,19020123,6.0,7,0
534,78989,19020123,7.0,8,0
535,78989,19020123,8.0,11,0
536,78989,19020123,9.0,14,0
537,78989,19020123,10.0,13,0
538,78989,19020123,11.0,13,0
539,78989,19020123,12.0,14,0
540,78989,19020123,13.0,14,0
541,78989,19020123,14.0,13,0
542,78989,19020123,15.0,13,0
543,78989,19020123,16.0,13,0
544,78989,19020123,17.0,13,0
545,78989,19020123,18.0,12,0
546,78989,19020123,19.0,11,0
547,78989,19020123,20.0,9,0
548,78989,19020123,21.0,9,0
549,78989,19020123,22.0,10,0
550,78989,19020123,23.0,8,0
551,78989,19020123,24.0,10,0
552,78989,19020124,1.0,10,0
553,78989,19020124,2.0,9,0
554,78989,19020124,3.0,10,0
555,78989,19020124,4.0,11,0
556,78989,19020124,5.0,8,0
557,78989,19020124,6.0,10,0
558,78989,19020124,7.0,9,0
559,78989,19020124,8.0,11,0
560,78989,19020124,9.0,15,0
561,78989,19020124,10.0,15,0
562,78989,19020124,11.0,16,0
563,78989,19020124,12.0,16,0
564,78989,19020124,13.0,16,0
565,78989,19020124,14.0,14,0
566,78989,19020124,15.0,12,0
567,78989,19020124,16.0,15,0
568,78989,19020124,17.0,13,0
569,78989,19020124,18.0,12,0
570,78989,19020124,19.0,13,0
571,78989,19020124,20.0,12,0
572,78989,19020124,21.0,11,0
573,78989,19020124,22.0,12,0
574,78989,19020124,23.0,10,0
575,78989,19020124,24.0,10,0
576,78989,19020125,1.0,9,0
577,78989,19020125,2.0,10,0
578,78989,19020125,3.0,10,0
579,78989,19020125,4.0,10,0
580,78989,19020125,5.0,9,0
581,78989,19020125,6.0,9,0
582,78989,19020125,7.0,9,0
583,78989,19020125,8.0,12,0
584,78989,19020125,9.0,13,0
585,78989,19020125,10.0,15,0
586,78989,19020125,11.0,14,0
587,78989,19020125,12.0,14,0
588,78989,19020125,13.0,14,0
589,78989,19020125,14.0,14,0
590,78989,19020125,15.0,13,0
591,78989,19020125,16.0,13,0
592,78989,19020125,17.0,13,0
593,78989,19020125,18.0,11,0
594,78989,19020125,19.0,11,0
595,78989,19020125,20.0,11,0
596,78989,19020125,21.0,10,0
597,78989,19020125,22.0,11,0
598,78989,19020125,23.0,11,0
599,78989,19020125,24.0,13,0
600,78989,19020126,1.0,9,0
601,78989,19020126,2.0,10,0
602,78989,19020126,3.0,7,0
603,78989,19020126,4.0,8,0
604,78989,19020126,5.0,7,0
605,78989,19020126,6.0,6,0
606,78989,19020126,7.0,7,0
607,78989,19020126,8.0,10,0
608,78989,19020126,9.0,16,0
609,78989,19020126,10.0,16,0
610,78989,19020126,11.0,16,0
611,78989,19020126,12.0,20,0
612,78989,19020126,13.0,19,0
613,78989,19020126,14.0,18,0
614,78989,19020126,15.0,17,0
615,78989,19020126,16.0,14,0
616,78989,19020126,17.0,11,0
617,78989,19020126,18.0,9,0
618,78989,19020126,19.0,11,0
619,78989,19020126,20.0,9,0
620,78989,19020126,21.0,11,0
621,78989,19020126,22.0,11,0
622,78989,19020126,23.0,11,0
623,78989,19020126,24.0,11,0
624,78989,19020127,1.0,12,0
625,78989,19020127,2.0,13,0
626,78989,19020127,3.0,12,0
627,78989,19020127,4.0,12,0
628,78989,19020127,5.0,12,0
629,78989,19020127,6.0,10,0
630,78989,19020127,7.0,11,0
631,78989,19020127,8.0,14,0
632,78989,19020127,9.0,17,0
633,78989,19020127,10.0,18,0
634,78989,19020127,11.0,17,0
635,78989,19020127,12.0,18,0
636,78989,19020127,13.0,17,0
637,78989,19020127,14.0,18,0
638,78989,19020127,15.0,16,0
639,78989,19020127,16.0,15,0
640,78989,19020127,17.0,14,0
641,78989,19020127,18.0,13,0
642,78989,19020127,19.0,12,0
643,78989,19020127,20.0,12,0
644,78989,19020127,21.0,12,0
645,78989,19020127,22.0,12,0
646,78989,19020127,23.0,15,0
647,78989,19020127,24.0,12,0
648,78989,19020128,1.0,11,0
649,78989,19020128,2.0,12,0
650,78989,19020128,3.0,15,0
651,78989,19020128,4.0,15,0
652,78989,19020128,5.0,11,0
653,78989,19020128,6.0,11,0
654,78989,19020128,7.0,13,0
655,78989,19020128,8.0,14,0
656,78989,19020128,9.0,16,0
657,78989,19020128,10.0,18,0
658,78989,19020128,11.0,21,0
659,78989,19020128,12.0,21,0
660,78989,19020128,13.0,19,0
661,78989,19020128,14.0,20,0
662,78989,19020128,15.0,18,0
663,78989,19020128,16.0,16,0
664,78989,19020128,17.0,15,0
665,78989,19020128,18.0,14,0
666,78989,19020128,19.0,12,0
667,78989,19020128,20.0,11,0
668,78989,19020128,21.0,9,0
669,78989,19020128,22.0,11,0
670,78989,19020128,23.0,9,0
671,78989,19020128,24.0,10,0
672,78989,19020129,1.0,11,0
673,78989,19020129,2.0,12,0
674,78989,19020129,3.0,11,0
675,78989,19020129,4.0,12,0
676,78989,19020129,5.0,11,0
677,78989,19020129,6.0,11,0
678,78989,19020129,7.0,13,0
679,78989,19020129,8.0,15,0
680,78989,19020129,9.0,17,0
681,78989,19020129,10.0,18,0
682,78989,19020129,11.0,17,0
683,78989,19020129,12.0,18,0
684,78989,19020129,13.0,19,0
685,78989,19020129,14.0,18,0
686,78989,19020129,15.0,16,0
687,78989,19020129,16.0,16,0
688,78989,19020129,17.0,16,0
689,78989,19020129,18.0,13,0
690,78989,19020129,19.0,13,0
691,78989,19020129,20.0,14,0
692,78989,19020129,21.0,13,0
693,78989,19020129,22.0,13,0
694,78989,19020129,23.0,13,0
695,78989,19020129,24.0,12,0
696,78989,19020130,1.0,12,0
697,78989,19020130,2.0,13,0
698,78989,19020130,3.0,13,0
699,78989,19020130,4.0,12,0
700,78989,19020130,5.0,11,0
701,78989,19020130,6.0,13,0
702,78989,19020130,7.0,14,0
703,78989,19020130,8.0,17,0
704,78989,19020130,9.0,17,0
705,78989,19020130,10.0,19,0
706,78989,19020130,11.0,19,0
707,78989,19020130,12.0,17,0
708,78989,19020130,13.0,20,0
709,78989,19020130,14.0,18,0
710,78989,19020130,15.0,19,0
711,78989,19020130,16.0,17,0
712,78989,19020130,17.0,18,0
713,78989,19020130,18.0,12,0
714,78989,19020130,19.0,13,0
715,78989,19020130,20.0,12,0
716,78989,19020130,21.0,12,0
717,78989,19020130,22.0,10,0
718,78989,19020130,23.0,14,0
719,78989,19020130,24.0,11,0
720,78989,19020131,1.0,13,0
721,78989,19020131,2.0,11,0
722,78989,19020131,3.0,11,0
723,78989,19020131,4.0,10,0
724,78989,19020131,5.0,11,0
725,78989,19020131,6.0,12,0
726,78989,19020131,7.0,11,0
727,78989,19020131,8.0,12,0
728,78989,19020131,9.0,15,0
729,78989,19020131,10.0,16,0
730,78989,19020131,11.0,17,0
731,78989,19020131,12.0,17,0
732,78989,19020131,13.0,17,0
733,78989,19020131,14.0,17,0
734,78989,19020131,15.0,16,0
735,78989,19020131,16.0,14,0
736,78989,19020131,17.0,12,0
737,78989,19020131,18.0,13,0
738,78989,19020131,19.0,9,0
739,78989,19020131,20.0,10,0
740,78989,19020131,21.0,11,0
741,78989,19020131,22.0,11,0
742,78989,19020131,23.0,11,0
743,78989,19020131,24.0,11,0
744,78989,19020201,1.0,9,0
745,78989,19020201,2.0,10,0
746,78989,19020201,3.0,9,0
747,78989,19020201,4.0,7,0
748,78989,19020201,5.0,9,0
749,78989,19020201,6.0,10,0
750,78989,19020201,7.0,11,0
751,78989,19020201,8.0,8,0
752,78989,19020201,9.0,14,0
753,78989,19020201,10.0,15,0
754,78989,19020201,11.0,17,0
755,78989,19020201,12.0,16,0
756,78989,19020201,13.0,16,0
757,78989,19020201,14.0,15,0
758,78989,19020201,15.0,13,0
759,78989,19020201,16.0,14,0
760,78989,19020201,17.0,15,0
761,78989,19020201,18.0,13,0
762,78989,19020201,19.0,11,0
763,78989,19020201,20.0,11,0
764,78989,19020201,21.0,11,0
765,78989,19020201,22.0,12,0
766,78989,19020201,23.0,12,0
767,78989,19020201,24.0,11,0
768,78989,19020202,1.0,9,0
769,78989,19020202,2.0,8,0
770,78989,19020202,3.0,8,0
771,78989,19020202,4.0,9,0
772,78989,19020202,5.0,8,0
773,78989,19020202,6.0,8,0
774,78989,19020202,7.0,10,0
775,78989,19020202,8.0,8,0
776,78989,19020202,9.0,9,0
777,78989,19020202,10.0,13,0
778,78989,19020202,11.0,9,0
779,78989,19020202,12.0,13,0
780,78989,19020202,13.0,15,0
781,78989,19020202,14.0,14,0
782,78989,19020202,15.0,16,0
783,78989,19020202,16.0,14,0
784,78989,19020202,17.0,14,0
785,78989,19020202,18.0,12,0
786,78989,19020202,19.0,11,0
787,78989,19020202,20.0,9,0
788,78989,19020202,21.0,9,0
789,78989,19020202,22.0,9,0
790,78989,19020202,23.0,8,0
791,78989,19020202,24.0,9,0
792,78989,19020203,1.0,9,0
793,78989,19020203,2.0,8,0
794,78989,19020203,3.0,9,0
795,78989,19020203,4.0,9,0
796,78989,19020203,5.0,7,0
797,78989,19020203,6.0,6,0
798,78989,19020203,7.0,7,0
799,78989,19020203,8.0,8,0
800,78989,19020203,9.0,9,0
801,78989,19020203,10.0,9,0
802,78989,19020203,11.0,10,0
803,78989,19020203,12.0,9,0
804,78989,19020203,13.0,10,0
805,78989,19020203,14.0,11,0
806,78989,19020203,15.0,13,0
807,78989,19020203,16.0,11,0
808,78989,19020203,17.0,10,0
809,78989,19020203,18.0,10,0
810,78989,19020203,19.0,9,0
811,78989,19020203,20.0,8,0
812,78989,19020203,21.0,8,0
813,78989,19020203,22.0,7,0
814,78989,19020203,23.0,10,0
815,78989,19020203,24.0,11,0
816,78989,19020204,1.0,10,0
817,78989,19020204,2.0,7,0
818,78989,19020204,3.0,8,0
819,78989,19020204,4.0,9,0
820,78989,19020204,5.0,7,0
