,Stn,Datum,Tijd,F,qF
240,78989,19010111,1.0,9,0
241,78989,19010111,2.0,8,0
242,78989,19010111,3.0,7,0
243,78989,19010111,4.0,9,0
244,78989,19010111,5.0,12,0
245,78989,19010111,6.0,10,0
246,78989,19010111,7.0,11,0
247,78989,19010111,8.0,13,0
248,78989,19010111,9.0,15,0
249,78989,19010111,10.0,15,0
250,78989,19010111,11.0,17,0
251,78989,19010111,12.0,17,0
252,78989,19010111,13.0,17,0
253,78989,19010111,14.0,16,0
254,78989,19010111,15.0,15,0
255,78989,19010111,16.0,14,0
256,78989,19010111,17.0,13,0
257,78989,19010111,18.0,13,0
258,78989,19010111,19.0,9,0
259,78989,19010111,20.0,13,0
260,78989,19010111,21.0,12,0
261,78989,19010111,22.0,10,0
262,78989,19010111,23.0,10,0
263,78989,19010111,24.0,11,0
264,78989,19010112,1.0,10,0
265,78989,19010112,2.0,12,0
266,78989,19010112,3.0,9,0
267,78989,19010112,4.0,12,0
268,78989,19010112,5.0,11,0
269,78989,19010112,6.0,11,0
270,78989,19010112,7.0,10,0
271,78989,19010112,8.0,11,0
272,78989,19010112,9.0,13,0
273,78989,19010112,10.0,15,0
274,78989,19010112,11.0,13,0
275,78989,19010112,12.0,16,0
276,78989,19010112,13.0,13,0
277,78989,19010112,14.0,16,0
278,78989,19010112,15.0,17,0
279,78989,19010112,16.0,19,0
280,78989,19010112,17.0,19,0
281,78989,19010112,18.0,12,0
282,78989,19010112,19.0,12,0
283,78989,19010112,20.0,14,0
284,78989,19010112,21.0,16,0
285,78989,19010112,22.0,12,0
286,78989,19010112,23.0,11,0
287,78989,19010112,24.0,9,0
288,78989,19010113,1.0,9,0
289,78989,19010113,2.0,9,0
290,78989,19010113,3.0,11,0
291,78989,19010113,4.0,10,0
292,78989,19010113,5.0,9,0
293,78989,19010113,6.0,10,0
294,78989,19010113,7.0,9,0
295,78989,19010113,8.0,11,0
296,78989,19010113,9.0,12,0
297,78989,19010113,10.0,15,0
298,78989,19010113,11.0,12,0
299,78989,19010113,12.0,16,0
300,78989,19010113,13.0,17,0
301,78989,19010113,14.0,15,0
302,78989,19010113,15.0,13,0
303,78989,19010113,16.0,12,0
304,78989,19010113,17.0,13,0
305,78989,19010113,18.0,12,0
306,78989,19010113,19.0,13,0
307,78989,19010113,20.0,13,0
308,78989,19010113,21.0,10,0
309,78989,19010113,22.0,8,0
310,78989,19010113,23.0,9,0
311,78989,19010113,24.0,9,0
312,78989,19010114,1.0,7,0
313,78989,19010114,2.0,8,0
314,78989,19010114,3.0,9,0
315,78989,19010114,4.0,8,0
316,78989,19010114,5.0,8,0
317,78989,19010114,6.0,9,0
318,78989,19010114,7.0,9,0
319,78989,19010114,8.0,9,0
320,78989,19010114,9.0,13,0
321,78989,19010114,10.0,12,0
322,78989,19010114,11.0,14,0
323,78989,19010114,12.0,13,0
324,78989,19010114,13.0,12,0
325,78989,19010114,14.0,13,0
326,78989,19010114,15.0,12,0
327,78989,19010114,16.0,13,0
328,78989,19010114,17.0,13,0
329,78989,19010114,18.0,12,0
330,78989,19010114,19.0,10,0
331,78989,19010114,20.0,10,0
332,78989,19010114,21.0,9,0
333,78989,19010114,22.0,11,0
334,78989,19010114,23.0,9,0
335,78989,19010114,24.0,8,0
336,78989,19010115,1.0,8,0
337,78989,19010115,2.0,8,0
338,78989,19010115,3.0,8,0
339,78989,19010115,4.0,8,0
340,78989,19010115,5.0,10,0
341,78989,19010115,6.0,9,0
342,78989,19010115,7.0,7,0
343,78989,19010115,8.0,10,0
344,78989,19010115,9.0,13,0
345,78989,19010115,10.0,14,0
346,78989,19010115,11.0,13,0
347,78989,19010115,12.0,11,0
348,78989,19010115,13.0,11,0
349,78989,19010115,14.0,13,0
350,78989,19010115,15.0,14,0
351,78989,19010115,16.0,11,0
352,78989,19010115,17.0,12,0
353,78989,19010115,18.0,10,0
354,78989,19010115,19.0,10,0
355,78989,19010115,20.0,8,0
356,78989,19010115,21.0,10,0
357,78989,19010115,22.0,9,0
358,78989,19010115,23.0,10,0
359,78989,19010115,24.0,8,0
360,78989,19010116,1.0,9,0
361,78989,19010116,2.0,9,0
362,78989,19010116,3.0,8,0
363,78989,19010116,4.0,9,0
364,78989,19010116,5.0,8,0
365,78989,19010116,6.0,9,0
366,78989,19010116,7.0,8,0
367,78989,19010116,8.0,9,0
368,78989,19010116,9.0,13,0
369,78989,19010116,10.0,13,0
370,78989,19010116,11.0,13,0
371,78989,19010116,12.0,12,0
372,78989,19010116,13.0,14,0
373,78989,19010116,14.0,13,0
374,78989,19010116,15.0,15,0
375,78989,19010116,16.0,14,0
376,78989,19010116,17.0,15,0
377,78989,19010116,18.0,14,0
378,78989,19010116,19.0,13,0
379,78989,19010116,20.0,12,0
380,78989,19010116,21.0,14,0
381,78989,19010116,22.0,14,0
382,78989,19010116,23.0,13,0
383,78989,19010116,24.0,14,0
384,78989,19010117,1.0,12,0
385,78989,19010117,2.0,12,0
386,78989,19010117,3.0,11,0
387,78989,19010117,4.0,12,0
388,78989,19010117,5.0,12,0
389,78989,19010117,6.0,13,0
390,78989,19010117,7.0,14,0
391,78989,19010117,8.0,15,0
392,78989,19010117,9.0,18,0
393,78989,19010117,10.0,20,0
394,78989,19010117,11.0,19,0
395,78989,19010117,12.0,20,0
396,78989,19010117,13.0,20,0
397,78989,19010117,14.0,19,0
398,78989,19010117,15.0,19,0
399,78989,19010117,16.0,17,0
400,78989,19010117,17.0,16,0
401,78989,19010117,18.0,15,0
402,78989,19010117,19.0,16,0
403,78989,19010117,20.0,15,0
404,78989,19010117,21.0,13,0
405,78989,19010117,22.0,12,0
406,78989,19010117,23.0,11,0
407,78989,19010117,24.0,10,0
408,78989,19010118,1.0,11,0
409,78989,19010118,2.0,10,0
410,78989,19010118,3.0,12,0
411,78989,19010118,4.0,13,0
412,78989,19010118,5.0,14,0
413,78989,19010118,6.0,13,0
414,78989,19010118,7.0,14,0
415,78989,19010118,8.0,17,0
416,78989,19010118,9.0,19,0
417,78989,19010118,10.0,18,0
418,78989,19010118,11.0,21,0
419,78989,19010118,12.0,18,0
420,78989,19010118,13.0,18,0
421,78989,19010118,14.0,20,0
422,78989,19010118,15.0,21,0
423,78989,19010118,16.0,21,0
424,78989,19010118,17.0,17,0
425,78989,19010118,18.0,16,0
426,78989,19010118,19.0,13,0
427,78989,19010118,20.0,14,0
428,78989,19010118,21.0,15,0
429,78989,19010118,22.0,14,0
430,78989,19010118,23.0,14,0
431,78989,19010118,24.0,14,0
432,78989,19010119,1.0,14,0
433,78989,19010119,2.0,16,0
434,78989,19010119,3.0,13,0
435,78989,19010119,4.0,14,0
436,78989,19010119,5.0,15,0
437,78989,19010119,6.0,15,0
438,78989,19010119,7.0,15,0
439,78989,19010119,8.0,17,0
440,78989,19010119,9.0,19,0
441,78989,19010119,10.0,19,0
442,78989,19010119,11.0,20,0
443,78989,19010119,12.0,18,0
444,78989,19010119,13.0,18,0
445,78989,19010119,14.0,18,0
446,78989,19010119,15.0,19,0
447,78989,19010119,16.0,17,0
448,78989,19010119,17.0,16,0
449,78989,19010119,18.0,14,0
450,78989,19010119,19.0,12,0
451,78989,19010119,20.0,11,0
452,78989,19010119,21.0,10,0
453,78989,19010119,22.0,9,0
454,78989,19010119,23.0,8,0
455,78989,19010119,24.0,8,0
456,78989,19010120,1.0,7,0
457,78989,19010120,2.0,8,0
458,78989,19010120,3.0,8,0
459,78989,19010120,4.0,10,0
460,78989,19010120,5.0,8,0
461,78989,19010120,6.0,9,0
462,78989,19010120,7.0,10,0
463,78989,19010120,8.0,13,0
464,78989,19010120,9.0,14,0
465,78989,19010120,10.0,13,0
466,78989,19010120,11.0,14,0
467,78989,19010120,12.0,16,0
468,78989,19010120,13.0,17,0
469,78989,19010120,14.0,14,0
470,78989,19010120,15.0,15,0
471,78989,19010120,16.0,14,0
472,78989,19010120,17.0,12,0
473,78989,19010120,18.0,10,0
474,78989,19010120,19.0,8,0
475,78989,19010120,20.0,10,0
476,78989,19010120,21.0,11,0
477,78989,19010120,22.0,10,0
478,78989,19010120,23.0,8,0
479,78989,19010120,24.0,10,0
480,78989,19010121,1.0,12,0
481,78989,19010121,2.0,9,0
482,78989,19010121,3.0,12,0
483,78989,19010121,4.0,6,0
484,78989,19010121,5.0,7,0
485,78989,19010121,6.0,6,0
486,78989,19010121,7.0,6,0
487,78989,19010121,8.0,9,0
488,78989,19010121,9.0,11,0
489,78989,19010121,10.0,11,0
490,78989,19010121,11.0,11,0
491,78989,19010121,12.0,12,0
492,78989,19010121,13.0,13,0
493,78989,19010121,14.0,14,0
494,78989,19010121,15.0,13,0
495,78989,19010121,16.0,14,0
496,78989,19010121,17.0,14,0
497,78989,19010121,18.0,12,0
498,78989,19010121,19.0,12,0
499,78989,19010121,20.0,11,0
500,78989,19010121,21.0,12,0
501,78989,19010121,22.0,11,0
502,78989,19010121,23.0,9,0
503,78989,19010121,24.0,8,0
504,78989,19010122,1.0,7,0
505,78989,19010122,2.0,9,0
506,78989,19010122,3.0,10,0
507,78989,19010122,4.0,9,0
508,78989,19010122,5.0,9,0
509,78989,19010122,6.0,9,0
510,78989,19010122,7.0,9,0
511,78989,19010122,8.0,12,0
512,78989,19010122,9.0,12,0
513,78989,19010122,10.0,14,0
514,78989,19010122,11.0,12,0
515,78989,19010122,12.0,13,0
516,78989,19010122,13.0,13,0
517,78989,19010122,14.0,13,0
518,78989,19010122,15.0,13,0
519,78989,19010122,16.0,13,0
520,78989,19010122,17.0,15,0
521,78989,19010122,18.0,13,0
522,78989,19010122,19.0,10,0
523,78989,19010122,20.0,10,0
524,78989,19010122,21.0,10,0
525,78989,19010122,22.0,6,0
526,78989,19010122,23.0,5,0
527,78989,19010122,24.0,4,0
528,78989,19010123,1.0,4,0
529,78989,19010123,2.0,4,0
530,78989,19010123,3.0,5,0
531,78989,19010123,4.0,5,0
532,78989,19010123,5.0,6,0
533,78989,19010123,6.0,7,0
534,78989,19010123,7.0,7,0
535,78989,19010123,8.0,9,0
536,78989,19010123,9.0,9,0
537,78989,19010123,10.0,11,0
538,78989,19010123,11.0,11,0
539,78989,19010123,12.0,11,0
540,78989,19010123,13.0,13,0
541,78989,19010123,14.0,12,0
542,78989,19010123,15.0,12,0
543,78989,19010123,16.0,11,0
544,78989,19010123,17.0,11,0
545,78989,19010123,18.0,10,0
546,78989,19010123,19.0,8,0
547,78989,19010123,20.0,8,0
548,78989,19010123,21.0,5,0
549,78989,19010123,22.0,6,0
550,78989,19010123,23.0,4,0
551,78989,19010123,24.0,2,0
552,78989,19010124,1.0,4,0
553,78989,19010124,2.0,5,0
554,78989,19010124,3.0,5,0
555,78989,19010124,4.0,5,0
556,78989,19010124,5.0,5,0
557,78989,19010124,6.0,6,0
558,78989,19010124,7.0,3,0
559,78989,19010124,8.0,4,0
560,78989,19010124,9.0,6,0
561,78989,19010124,10.0,6,0
562,78989,19010124,11.0,8,0
563,78989,19010124,12.0,7,0
564,78989,19010124,13.0,8,0
565,78989,19010124,14.0,8,0
566,78989,19010124,15.0,9,0
567,78989,19010124,16.0,12,0
568,78989,19010124,17.0,12,0
569,78989,19010124,18.0,12,0
570,78989,19010124,19.0,11,0
571,78989,19010124,20.0,11,0
572,78989,19010124,21.0,9,0
573,78989,19010124,22.0,6,0
574,78989,19010124,23.0,6,0
575,78989,19010124,24.0,4,0
576,78989,19010125,1.0,3,0
577,78989,19010125,2.0,3,0
578,78989,19010125,3.0,3,0
579,78989,19010125,4.0,6,0
580,78989,19010125,5.0,7,0
581,78989,19010125,6.0,4,0
582,78989,19010125,7.0,6,0
583,78989,19010125,8.0,7,0
584,78989,19010125,9.0,8,0
585,78989,19010125,10.0,9,0
586,78989,19010125,11.0,12,0
587,78989,19010125,12.0,11,0
588,78989,19010125,13.0,11,0
589,78989,19010125,14.0,13,0
590,78989,19010125,15.0,10,0
591,78989,19010125,16.0,9,0
592,78989,19010125,17.0,9,0
593,78989,19010125,18.0,8,0
594,78989,19010125,19.0,7,0
595,78989,19010125,20.0,7,0
596,78989,19010125,21.0,7,0
597,78989,19010125,22.0,7,0
598,78989,19010125,23.0,7,0
599,78989,19010125,24.0,6,0
600,78989,19010126,1.0,5,0
601,78989,19010126,2.0,5,0
602,78989,19010126,3.0,6,0
603,78989,19010126,4.0,5,0
604,78989,19010126,5.0,4,0
605,78989,19010126,6.0,5,0
606,78989,19010126,7.0,5,0
607,78989,19010126,8.0,7,0
608,78989,19010126,9.0,8,0
609,78989,19010126,10.0,9,0
610,78989,19010126,11.0,8,0
611,78989,19010126,12.0,9,0
612,78989,19010126,13.0,12,0
613,78989,19010126,14.0,10,0
614,78989,19010126,15.0,8,0
615,78989,19010126,16.0,8,0
616,78989,19010126,17.0,9,0
617,78989,19010126,18.0,8,0
618,78989,19010126,19.0,8,0
619,78989,19010126,20.0,6,0
620,78989,19010126,21.0,7,0
621,78989,19010126,22.0,6,0
622,78989,19010126,23.0,5,0
623,78989,19010126,24.0,5,0
624,78989,19010127,1.0,4,0
625,78989,19010127,2.0,4,0
626,78989,19010127,3.0,4,0
627,78989,19010127,4.0,4,0
628,78989,19010127,5.0,6,0
629,78989,19010127,6.0,4,0
630,78989,19010127,7.0,5,0
631,78989,19010127,8.0,6,0
632,78989,19010127,9.0,9,0
633,78989,19010127,10.0,9,0
634,78989,19010127,11.0,9,0
635,78989,19010127,12.0,7,0
636,78989,19010127,13.0,6,0
637,78989,19010127,14.0,10,0
638,78989,19010127,15.0,10,0
639,78989,19010127,16.0,11,0
640,78989,19010127,17.0,11,0
641,78989,19010127,18.0,11,0
642,78989,19010127,19.0,8,0
643,78989,19010127,20.0,9,0
644,78989,19010127,21.0,6,0
645,78989,19010127,22.0,8,0
646,78989,19010127,23.0,9,0
647,78989,19010127,24.0,7,0
648,78989,19010128,1.0,5,0
649,78989,19010128,2.0,5,0
650,78989,19010128,3.0,7,0
651,78989,19010128,4.0,6,0
652,78989,19010128,5.0,7,0
653,78989,19010128,6.0,6,0
654,78989,19010128,7.0,7,0
655,78989,19010128,8.0,7,0
656,78989,19010128,9.0,10,0
657,78989,19010128,10.0,10,0
658,78989,19010128,11.0,14,0
659,78989,19010128,12.0,14,0
660,78989,19010128,13.0,13,0
661,78989,19010128,14.0,12,0
662,78989,19010128,15.0,10,0
663,78989,19010128,16.0,9,0
664,78989,19010128,17.0,10,0
665,78989,19010128,18.0,9,0
666,78989,19010128,19.0,9,0
667,78989,19010128,20.0,7,0
668,78989,19010128,21.0,7,0
669,78989,19010128,22.0,8,0
670,78989,19010128,23.0,5,0
671,78989,19010128,24.0,3,0
672,78989,19010129,1.0,4,0
673,78989,19010129,2.0,5,0
674,78989,19010129,3.0,5,0
675,78989,19010129,4.0,4,0
676,78989,19010129,5.0,6,0
677,78989,19010129,6.0,5,0
678,78989,19010129,7.0,5,0
679,78989,19010129,8.0,8,0
680,78989,19010129,9.0,10,0
681,78989,19010129,10.0,12,0
682,78989,19010129,11.0,12,0
683,78989,19010129,12.0,12,0
684,78989,19010129,13.0,13,0
685,78989,19010129,14.0,14,0
686,78989,19010129,15.0,13,0
687,78989,19010129,16.0,11,0
688,78989,19010129,17.0,10,0
689,78989,19010129,18.0,9,0
690,78989,19010129,19.0,7,0
691,78989,19010129,20.0,7,0
692,78989,19010129,21.0,8,0
693,78989,19010129,22.0,7,0
694,78989,19010129,23.0,8,0
695,78989,19010129,24.0,8,0
696,78989,19010130,1.0,6,0
697,78989,19010130,2.0,6,0
698,78989,19010130,3.0,6,0
699,78989,19010130,4.0,5,0
700,78989,19010130,5.0,6,0
701,78989,19010130,6.0,8,0
702,78989,19010130,7.0,9,0
703,78989,19010130,8.0,10,0
704,78989,19010130,9.0,10,0
705,78989,19010130,10.0,10,0
706,78989,19010130,11.0,13,0
707,78989,19010130,12.0,13,0
708,78989,19010130,13.0,13,0
709,78989,19010130,14.0,14,0
710,78989,19010130,15.0,15,0
711,78989,19010130,16.0,14,0
712,78989,19010130,17.0,14,0
713,78989,19010130,18.0,11,0
714,78989,19010130,19.0,10,0
715,78989,19010130,20.0,11,0
716,78989,19010130,21.0,9,0
717,78989,19010130,22.0,11,0
718,78989,19010130,23.0,9,0
719,78989,19010130,24.0,8,0
720,78989,19010131,1.0,9,0
721,78989,19010131,2.0,9,0
722,78989,19010131,3.0,8,0
723,78989,19010131,4.0,10,0
724,78989,19010131,5.0,9,0
725,78989,19010131,6.0,9,0
726,78989,19010131,7.0,10,0
727,78989,19010131,8.0,13,0
728,78989,19010131,9.0,14,0
729,78989,19010131,10.0,15,0
730,78989,19010131,11.0,13,0
731,78989,19010131,12.0,14,0
732,78989,19010131,13.0,14,0
733,78989,19010131,14.0,15,0
734,78989,19010131,15.0,13,0
735,78989,19010131,16.0,13,0
736,78989,19010131,17.0,14,0
737,78989,19010131,18.0,13,0
738,78989,19010131,19.0,11,0
739,78989,19010131,20.0,10,0
740,78989,19010131,21.0,8,0
741,78989,19010131,22.0,8,0
742,78989,19010131,23.0,9,0
743,78989,19010131,24.0,10,0
744,78989,19010201,1.0,7,0
745,78989,19010201,2.0,9,0
746,78989,19010201,3.0,7,0
747,78989,19010201,4.0,7,0
748,78989,19010201,5.0,8,0
749,78989,19010201,6.0,9,0
750,78989,19010201,7.0,8,0
751,78989,19010201,8.0,13,0
752,78989,19010201,9.0,13,0
753,78989,19010201,10.0,15,0
754,78989,19010201,11.0,15,0
755,78989,19010201,12.0,13,0
756,78989,19010201,13.0,13,0
757,78989,19010201,14.0,13,0
758,78989,19010201,15.0,15,0
759,78989,19010201,16.0,16,0
760,78989,19010201,17.0,15,0
761,78989,19010201,18.0,11,0
762,78989,19010201,19.0,11,0
763,78989,19010201,20.0,10,0
764,78989,19010201,21.0,10,0
765,78989,19010201,22.0,9,0
766,78989,19010201,23.0,9,0
767,78989,19010201,24.0,8,0
768,78989,19010202,1.0,7,0
769,78989,19010202,2.0,5,0
770,78989,19010202,3.0,4,0
771,78989,19010202,4.0,7,0
772,78989,19010202,5.0,6,0
773,78989,19010202,6.0,5,0
774,78989,19010202,7.0,5,0
775,78989,19010202,8.0,8,0
776,78989,19010202,9.0,12,0
777,78989,19010202,10.0,12,0
778,78989,19010202,11.0,14,0
779,78989,19010202,12.0,13,0
780,78989,19010202,13.0,10,0
781,78989,19010202,14.0,15,0
782,78989,19010202,15.0,12,0
783,78989,19010202,16.0,11,0
784,78989,19010202,17.0,13,0
785,78989,19010202,18.0,12,0
786,78989,19010202,19.0,8,0
787,78989,19010202,20.0,8,0
788,78989,19010202,21.0,7,0
789,78989,19010202,22.0,8,0
790,78989,19010202,23.0,9,0
791,78989,19010202,24.0,8,0
792,78989,19010203,1.0,8,0
793,78989,19010203,2.0,9,0
794,78989,19010203,3.0,8,0
795,78989,19010203,4.0,6,0
796,78989,19010203,5.0,7,0
797,78989,19010203,6.0,8,0
798,78989,19010203,7.0,7,0
799,78989,19010203,8.0,11,0
800,78989,19010203,9.0,14,0
801,78989,19010203,10.0,13,0
802,78989,19010203,11.0,11,0
803,78989,19010203,12.0,12,0
804,78989,19010203,13.0,10,0
805,78989,19010203,14.0,10,0
806,78989,19010203,15.0,12,0
807,78989,19010203,16.0,11,0
808,78989,19010203,17.0,10,0
809,78989,19010203,18.0,8,0
810,78989,19010203,19.0,9,0
811,78989,19010203,20.0,10,0
812,78989,19010203,21.0,11,0
813,78989,19010203,22.0,11,0
814,78989,19010203,23.0,8,0
815,78989,19010203,24.0,8,0
816,78989,19010204,1.0,8,0
817,78989,19010204,2.0,9,0
818,78989,19010204,3.0,10,0
819,78989,19010204,4.0,8,0
820,78989,19010204,5.0,8,0
