,81201 Paramaribo,luchtdruk (in mm Hg),luchtdruk (in mm Hg),luchtdruk (in mm Hg),temperatuur (oC),temperatuur (oC),temperatuur (oC),temperatuur (oC),temperatuur (oC),dampdrukking (in mm Hg),dampdrukking (in mm Hg),dampdrukking (in mm Hg),relatieve vochtigheid,relatieve vochtigheid,relatieve vochtigheid,windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),bewolking (0-10),bewolking (0-10),bewolking (0-10),regen,regen,ijtlmjn
,Unnamed: 0_level_1,PT 8,PT 14,PT 18,TT 8,TT 14,TT 18,Max,Min,dampdruk 8,dampdruk 14,dampdruk 18,RH 8,RH 14,RH 18,DD 8,FF 8,DD 14,FF 14,DD 18,FF 18,8,14,18,Rd 8,Rd 8.1,Unnamed: 26_level_1
0,19420101.0,625.0,607.0,610.0,243.0,278.0,263.0,306.0,227.0,218.0,208.0,206.0,97.0,75.0,81.0,ENE,1.0,NE,2.0,ENE,1.0,7.0,7.0,9.0,11.0,,
1,19420102.0,629.0,610.0,605.0,249.0,286.0,249.0,312.0,223.0,214.0,195.0,207.0,92.0,67.0,88.0,ESE,1.0,NE,1.0,NE,1.0,6.0,7.0,9.0,0.0,,
2,19420103.0,629.0,609.0,606.0,256.0,300.0,262.0,309.0,230.0,208.0,199.0,206.0,85.0,63.0,81.0,NNE,1.0,NE,1.0,ENE,1.0,4.0,2.0,5.0,0.0,,
3,19420104.0,625.0,610.0,610.0,251.0,297.0,259.0,314.0,223.0,219.0,189.0,206.0,93.0,61.0,83.0,NE,2.0,NE,1.0,ENE,1.0,8.0,3.0,7.0,45.0,,
4,19420105.0,621.0,610.0,605.0,240.0,287.0,254.0,305.0,200.0,199.0,213.0,202.0,90.0,72.0,64.0,Calm,0.0,ENE,1.0,ENE,1.0,1.0,6.0,7.0,1.0,,
5,19420106.0,622.0,614.0,612.0,238.0,287.0,260.0,304.0,223.0,198.0,213.0,206.0,90.0,72.0,82.0,Calm,0.0,NE,1.0,Calm,0.0,9.0,9.0,9.0,1.0,,
6,19420107.0,624.0,613.0,611.0,246.0,295.0,261.0,295.0,206.0,201.0,206.0,209.0,87.0,67.0,83.0,E,1.0,NNE,1.0,NE,1.0,1.0,7.0,2.0,0.0,,
7,19420108.0,620.0,618.0,615.0,258.0,291.0,256.0,309.0,226.0,215.0,212.0,206.0,87.0,71.0,85.0,NE,1.0,NE,1.0,NE,1.0,7.0,7.0,4.0,0.0,,
8,19420109.0,633.0,620.0,616.0,256.0,303.0,251.0,307.0,214.0,206.0,185.0,209.0,85.0,58.0,88.0,NE,1.0,NE,1.0,NE,1.0,1.0,3.0,1.0,14.0,,
9,19420110.0,632.0,621.0,617.0,232.0,287.0,261.0,313.0,201.0,195.0,207.0,197.0,92.0,70.0,79.0,Calm,0.0,NE,1.0,E,0.0,3.0,9.0,5.0,0.0,,
10,19420111.0,631.0,623.0,621.0,237.0,296.0,248.0,304.0,202.0,197.0,211.0,209.0,90.0,68.0,90.0,ENE,1.0,NE,1.0,ENE,1.0,1.0,4.0,10.0,0.0,,
11,19420112.0,637.0,623.0,616.0,258.0,287.0,257.0,307.0,229.0,195.0,196.0,196.0,79.0,63.0,80.0,NE,1.0,ENE,2.0,NE,1.0,2.0,5.0,2.0,79.0,,
12,19420113.0,627.0,615.0,613.0,238.0,301.0,263.0,304.0,216.0,196.0,196.0,198.0,90.0,62.0,78.0,S,1.0,ENE,2.0,NE,1.0,1.0,4.0,4.0,32.0,,
13,19420114.0,630.0,615.0,615.0,251.0,298.0,260.0,308.0,230.0,211.0,188.0,208.0,89.0,60.0,83.0,E,1.0,NE,2.0,NE,1.0,7.0,2.0,2.0,0.0,,
14,19420115.0,623.0,617.0,616.0,244.0,282.0,256.0,307.0,207.0,217.0,190.0,195.0,96.0,67.0,80.0,NE,1.0,NE,2.0,NE,1.0,1.0,9.0,5.0,0.0,,
15,19420116.0,633.0,624.0,622.0,246.0,281.0,262.0,298.0,207.0,205.0,210.0,199.0,89.0,74.0,79.0,ESE,1.0,NE,1.0,NE,1.0,1.0,9.0,4.0,0.0,,
16,19420117.0,636.0,624.0,622.0,251.0,284.0,260.0,311.0,230.0,200.0,219.0,206.0,84.0,76.0,82.0,E,1.0,NE,2.0,NE,2.0,8.0,8.0,7.0,27.0,,
17,19420118.0,635.0,622.0,617.0,251.0,310.0,265.0,309.0,219.0,211.0,204.0,206.0,89.0,61.0,80.0,E,1.0,NE,1.0,NE,1.0,1.0,4.0,1.0,2.0,,
18,19420119.0,637.0,626.0,624.0,247.0,295.0,265.0,321.0,214.0,210.0,216.0,203.0,91.0,70.0,79.0,E,1.0,ENE,2.0,NE,1.0,2.0,8.0,1.0,0.0,,
19,19420120.0,637.0,627.0,622.0,247.0,301.0,262.0,312.0,204.0,223.0,206.0,202.0,97.0,65.0,80.0,E,1.0,NE,2.0,ENE,1.0,1.0,6.0,1.0,0.0,,
20,19420121.0,639.0,622.0,618.0,246.0,310.0,266.0,312.0,212.0,212.0,221.0,216.0,92.0,66.0,83.0,E,1.0,NE,2.0,E,1.0,1.0,7.0,1.0,0.0,,
21,19420122.0,630.0,617.0,611.0,254.0,309.0,267.0,311.0,225.0,223.0,213.0,207.0,93.0,64.0,78.0,E,1.0,NE,1.0,NE,1.0,4.0,7.0,1.0,0.0,,
22,19420123.0,634.0,618.0,613.0,250.0,291.0,270.0,319.0,206.0,210.0,196.0,193.0,89.0,65.0,77.0,Calm,0.0,ENE,1.0,NE,1.0,1.0,9.0,1.0,4.0,,
23,19420124.0,635.0,629.0,615.0,251.0,300.0,261.0,312.0,221.0,204.0,205.0,208.0,86.0,65.0,80.0,SE,1.0,NE,2.0,NE,1.0,1.0,8.0,1.0,0.0,,
24,19420125.0,626.0,613.0,609.0,251.0,303.0,266.0,322.0,225.0,211.0,217.0,217.0,89.0,67.0,83.0,SE,1.0,NE,2.0,ENE,1.0,8.0,9.0,6.0,8.0,,
25,19420126.0,619.0,609.0,598.0,241.0,256.0,267.0,314.0,236.0,215.0,236.0,212.0,97.0,97.0,84.0,Calm,0.0,NE,1.0,NE,1.0,9.0,9.0,8.0,2.0,,
26,19420127.0,620.0,606.0,599.0,249.0,292.0,262.0,304.0,231.0,222.0,211.0,224.0,95.0,80.0,90.0,E,1.0,ENE,1.0,NE,1.0,9.0,9.0,1.0,117.0,,
27,19420128.0,618.0,606.0,597.0,261.0,295.0,259.0,304.0,241.0,223.0,218.0,214.0,89.0,70.0,83.0,NE,1.0,NE,3.0,NE,1.0,6.0,9.0,6.0,88.0,,
28,19420129.0,617.0,598.0,595.0,245.0,289.0,265.0,304.0,239.0,221.0,218.0,208.0,97.0,73.0,81.0,Calm,0.0,ENE,3.0,ESE,2.0,10.0,9.0,2.0,65.0,,
29,19420130.0,612.0,595.0,586.0,258.0,316.0,265.0,298.0,227.0,223.0,226.0,212.0,90.0,65.0,80.0,SE,1.0,NE,2.0,NE,1.0,4.0,7.0,1.0,29.0,,
30,19420131.0,616.0,602.0,598.0,266.0,302.0,269.0,324.0,246.0,230.0,213.0,211.0,89.0,67.0,81.0,NE,1.0,NE,1.0,NE,1.0,7.0,7.0,7.0,0.0,,
31,,762.7483870967742,761.4935483870968,761.0774193548388,24.874193548387098,29.383870967741935,26.1,30.9,22.06451612903226,21.070967741935483,20.76451612903226,20.638709677419353,90.25806451612904,68.41935483870968,81.45161290322581,,0.8387096774193549,,1.5161290322580645,,1.0,4.258064516129032,6.741935483870968,4.193548387096774,52.5,,
32,19420201.0,613.0,596.0,603.0,241.0,283.0,251.0,310.0,234.0,197.0,225.0,221.0,88.0,78.0,93.0,Calm,0.0,ENE,1.0,Calm,0.0,10.0,9.0,10.0,237.0,,
33,19420202.0,606.0,590.0,584.0,254.0,281.0,264.0,292.0,241.0,217.0,212.0,207.0,90.0,75.0,81.0,ENE,1.0,ENE,3.0,ENE,1.0,10.0,9.0,1.0,177.0,,
34,19420203.0,601.0,588.0,586.0,266.0,301.0,269.0,299.0,242.0,220.0,227.0,216.0,85.0,71.0,82.0,ENE,1.0,ENE,3.0,NE,1.0,9.0,8.0,7.0,29.0,,
35,19420204.0,599.0,585.0,584.0,266.0,305.0,268.0,308.0,243.0,222.0,220.0,205.0,85.0,67.0,78.0,E,1.0,ENE,1.0,ENE,1.0,7.0,4.0,2.0,0.0,,
36,19420205.0,597.0,587.0,584.0,241.0,293.0,265.0,310.0,216.0,208.0,195.0,208.0,93.0,64.0,81.0,Calm,0.0,ENE,2.0,Calm,0.0,8.0,3.0,3.0,0.0,,
37,19420206.0,605.0,595.0,592.0,248.0,286.0,266.0,304.0,215.0,211.0,207.0,202.0,91.0,71.0,78.0,E,1.0,ENE,1.0,NE,1.0,5.0,9.0,4.0,26.0,,
38,19420207.0,598.0,595.0,594.0,247.0,301.0,266.0,297.0,226.0,216.0,204.0,206.0,93.0,64.0,80.0,Calm,0.0,NE,2.0,NE,1.0,9.0,8.0,1.0,37.0,,
39,19420208.0,614.0,603.0,600.0,256.0,301.0,262.0,308.0,221.0,212.0,206.0,182.0,87.0,65.0,72.0,NE,1.0,NE,2.0,NE,1.0,5.0,3.0,3.0,0.0,,
40,19420209.0,608.0,595.0,590.0,247.0,303.0,264.0,311.0,215.0,204.0,225.0,205.0,88.0,70.0,80.0,Calm,0.0,NE,1.0,NE,1.0,6.0,4.0,1.0,0.0,,
41,19420210.0,607.0,596.0,593.0,258.0,287.0,265.0,311.0,226.0,211.0,213.0,208.0,85.0,72.0,81.0,NE,1.0,NE,1.0,NE,1.0,6.0,8.0,4.0,0.0,,
42,19420211.0,606.0,590.0,591.0,250.0,310.0,275.0,314.0,225.0,212.0,209.0,198.0,90.0,62.0,73.0,Calm,0.0,NE,2.0,ENE,2.0,7.0,2.0,7.0,0.0,,
43,19420212.0,605.0,602.0,600.0,251.0,266.0,256.0,321.0,235.0,217.0,222.0,226.0,92.0,85.0,93.0,Calm,0.0,ENE,1.0,Calm,0.0,10.0,10.0,10.0,0.0,,
44,19420213.0,611.0,603.0,600.0,255.0,290.0,266.0,275.0,236.0,224.0,205.0,210.0,93.0,69.0,81.0,Calm,0.0,ENE,2.0,ENE,1.0,7.0,8.0,9.0,295.0,,
45,19420214.0,617.0,609.0,601.0,254.0,300.0,268.0,304.0,241.0,217.0,195.0,199.0,90.0,62.0,76.0,ENE,1.0,ENE,1.0,ENE,1.0,9.0,5.0,2.0,32.0,,
46,19420215.0,610.0,604.0,603.0,251.0,301.0,256.0,314.0,222.0,211.0,204.0,197.0,89.0,64.0,81.0,ENE,1.0,NNE,2.0,NE,1.0,1.0,7.0,1.0,6.0,,
47,19420216.0,607.0,599.0,595.0,255.0,290.0,259.0,306.0,233.0,197.0,213.0,204.0,82.0,71.0,82.0,NE,1.0,NE,1.0,NE,1.0,9.0,8.0,1.0,16.0,,
48,19420217.0,613.0,607.0,600.0,251.0,277.0,260.0,301.0,225.0,198.0,209.0,183.0,84.0,76.0,73.0,NE,1.0,ENE,1.0,ENE,2.0,8.0,9.0,1.0,48.0,,
49,19420218.0,609.0,599.0,596.0,260.0,304.0,266.0,306.0,216.0,223.0,194.0,179.0,90.0,60.0,69.0,E,2.0,ENE,3.0,ENE,1.0,1.0,5.0,1.0,15.0,,
