,81201 Paramaribo,luchtdruk (in mm Hg),luchtdruk (in mm Hg),luchtdruk (in mm Hg),temperatuur (oC),temperatuur (oC),temperatuur (oC),temperatuur (oC),temperatuur (oC),dampdrukking (in mm Hg),dampdrukking (in mm Hg),dampdrukking (in mm Hg),relatieve vochtigheid,relatieve vochtigheid,relatieve vochtigheid,windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),bewolking (0-10),bewolking (0-10),bewolking (0-10),regen,regen,ijtlmjn
,Unnamed: 0_level_1,PT 8,PT 14,PT 18,TT 8,TT 14,TT 18,Max,Min,dampdruk 8,dampdruk 14,dampdruk 18,RH 8,RH 14,RH 18,DD 8,FF 8,DD 14,FF 14,DD 18,FF 18,8,14,18,Rd 8,Rd 8.1,Unnamed: 26_level_1
0,19190101.0,610.0,591.0,595.0,240.0,289.0,257.0,298.0,203.0,199.0,201.0,200.0,90.0,68.0,82.0,SW,1,E,2.0,NE,1.0,1.0,3.0,2.0,0.0,,
1,19190102.0,591.0,596.0,604.0,239.0,283.0,268.0,297.0,193.0,215.0,215.0,205.0,97.0,75.0,78.0,SE,1,E,2.0,E,1.0,1.0,4.0,3.0,0.0,,
2,19190103.0,597.0,601.0,604.0,251.0,310.0,267.0,296.0,231.0,215.0,221.0,203.0,91.0,66.0,78.0,E,2,ENE,2.0,E,4.0,4.0,5.0,5.0,0.0,,
3,19190104.0,618.0,604.0,599.0,253.0,297.0,268.0,315.0,229.0,212.0,185.0,184.0,88.0,60.0,70.0,E,2,E,2.0,NE,3.0,3.0,2.0,1.0,0.0,,
4,19190105.0,599.0,606.0,593.0,252.0,291.0,257.0,312.0,218.0,216.0,181.0,194.0,91.0,60.0,79.0,E,1,NE,2.0,E,2.0,1.0,2.0,3.0,0.0,,
5,19190106.0,619.0,613.0,614.0,242.0,271.0,245.0,304.0,202.0,209.0,220.0,202.0,93.0,83.0,88.0,E,1,ENE,1.0,E,1.0,2.0,6.0,8.0,0.0,,
6,19190107.0,629.0,607.0,609.0,249.0,299.0,259.0,281.0,219.0,201.0,191.0,193.0,86.0,61.0,78.0,E,2,E,2.0,NE,3.0,3.0,3.0,1.0,7.0,,
7,19190108.0,628.0,605.0,604.0,246.0,296.0,261.0,306.0,211.0,199.0,203.0,186.0,87.0,66.0,74.0,SE,3,ENE,4.0,E,4.0,3.0,2.0,1.0,1.0,,
8,19190109.0,619.0,603.0,604.0,237.0,280.0,239.0,302.0,202.0,197.0,201.0,213.0,90.0,71.0,97.0,Calm,0,ESE,4.0,NNE,1.0,5.0,7.0,8.0,9.0,,
9,19190110.0,619.0,606.0,604.0,254.0,298.0,246.0,281.0,229.0,219.0,210.0,209.0,91.0,67.0,91.0,SE,3,ENE,5.0,E,2.0,7.0,6.0,8.0,19.0,,
10,19190111.0,618.0,601.0,602.0,252.0,284.0,258.0,299.0,237.0,222.0,208.0,193.0,93.0,72.0,79.0,E,2,SE,5.0,E,3.0,9.0,8.0,1.0,37.0,,
11,19190112.0,622.0,616.0,611.0,233.0,270.0,255.0,289.0,225.0,201.0,199.0,193.0,95.0,76.0,80.0,NNE,2,NNW,5.0,E,1.0,8.0,8.0,8.0,62.0,,
12,19190113.0,621.0,606.0,599.0,241.0,255.0,253.0,282.0,228.0,204.0,207.0,195.0,91.0,85.0,81.0,E,1,SE,3.0,NE,4.0,4.0,9.0,8.0,32.0,,
13,19190114.0,614.0,600.0,595.0,238.0,277.0,255.0,275.0,228.0,196.0,219.0,195.0,90.0,79.0,81.0,ESE,2,NE,2.0,E,5.0,8.0,9.0,3.0,44.0,,
14,19190115.0,617.0,606.0,602.0,242.0,275.0,254.0,282.0,213.0,203.0,191.0,192.0,91.0,70.0,80.0,E,1,NE,8.0,ENE,3.0,7.0,7.0,8.0,14.0,,
15,19190116.0,618.0,602.0,599.0,236.0,244.0,242.0,278.0,225.0,205.0,217.0,215.0,95.0,96.0,96.0,NE,1,ESE,1.0,E,1.0,7.0,10.0,9.0,16.0,,
16,19190117.0,612.0,601.0,595.0,238.0,272.0,253.0,263.0,229.0,212.0,204.0,185.0,97.0,76.0,77.0,NE,1,E,5.0,ENE,4.0,10.0,8.0,7.0,338.0,,
17,19190118.0,607.0,595.0,589.0,247.0,275.0,254.0,280.0,225.0,191.0,181.0,181.0,83.0,67.0,75.0,E,1,E,5.0,NE,1.0,7.0,9.0,8.0,10.0,,
18,19190119.0,605.0,597.0,591.0,220.0,280.0,252.0,278.0,190.0,193.0,178.0,175.0,98.0,63.0,74.0,SSE,1,NE,6.0,ENE,1.0,7.0,5.0,2.0,1.0,,
19,19190120.0,608.0,591.0,592.0,223.0,289.0,259.0,282.0,184.0,197.0,169.0,189.0,98.0,57.0,76.0,SE,1,NE,3.0,E,3.0,2.0,5.0,8.0,0.0,,
20,19190121.0,607.0,593.0,592.0,233.0,275.0,252.0,293.0,226.0,196.0,204.0,207.0,92.0,75.0,87.0,ESE,2,NNE,3.0,ESE,1.0,8.0,7.0,10.0,0.0,,
21,19190122.0,603.0,589.0,589.0,239.0,270.0,244.0,279.0,229.0,217.0,207.0,210.0,98.0,78.0,92.0,SSE,1,NNE,4.0,NE,2.0,4.0,8.0,9.0,71.0,,
22,19190123.0,599.0,587.0,585.0,241.0,280.0,256.0,278.0,231.0,204.0,201.0,210.0,91.0,71.0,86.0,ENE,3,E,2.0,NNE,1.0,10.0,9.0,9.0,75.0,,
23,19190124.0,602.0,587.0,589.0,247.0,292.0,260.0,280.0,211.0,196.0,186.0,189.0,85.0,62.0,76.0,E,1,NE,3.0,NE,2.0,3.0,5.0,7.0,4.0,,
24,19190125.0,600.0,593.0,590.0,247.0,272.0,246.0,294.0,211.0,210.0,210.0,218.0,91.0,78.0,95.0,E,1,NE,5.0,SW,1.0,4.0,9.0,9.0,0.0,,
25,19190126.0,610.0,603.0,588.0,234.0,260.0,246.0,295.0,224.0,205.0,225.0,224.0,96.0,90.0,97.0,NE,3,NNE,1.0,NE,2.0,9.0,10.0,9.0,85.0,,
26,19190127.0,606.0,592.0,587.0,236.0,272.0,260.0,275.0,229.0,203.0,236.0,217.0,94.0,88.0,87.0,E,1,NE,5.0,E,4.0,10.0,9.0,8.0,260.0,,
27,19190128.0,602.0,586.0,582.0,258.0,267.0,258.0,272.0,235.0,219.0,225.0,219.0,89.0,86.0,89.0,E,2,NNW,3.0,E,1.0,9.0,10.0,9.0,22.0,,
28,19190129.0,596.0,584.0,583.0,257.0,283.0,260.0,280.0,239.0,209.0,217.0,206.0,85.0,76.0,82.0,E,3,E,5.0,NE,2.0,2.0,7.0,2.0,118.0,,
29,19190130.0,599.0,592.0,594.0,250.0,284.0,248.0,288.0,221.0,197.0,211.0,219.0,84.0,77.0,94.0,E,2,NE,5.0,ESE,1.0,2.0,4.0,8.0,0.0,,
30,19190131.0,612.0,597.0,595.0,256.0,289.0,264.0,293.0,224.0,206.0,220.0,211.0,85.0,74.0,82.0,E,3,NE,5.0,NE,2.0,2.0,6.0,1.0,9.0,,
31,,760.9903225806452,759.8387096774194,759.6096774193549,24.293548387096774,27.996774193548383,25.470967741935485,28.796774193548384,21.938709677419354,20.541935483870965,20.461290322580645,20.10322580645161,91.12903225806451,73.3225806451613,83.25806451612904,,1.6451612903225807,,3.5483870967741935,,2.161290322580645,5.225806451612903,6.516129032258065,5.903225806451613,123.4,,
32,19190201.0,613.0,599.0,599.0,230.0,274.0,262.0,291.0,219.0,203.0,219.0,216.0,97.0,81.0,85.0,Calm,0,NNE,4.0,E,3.0,9.0,8.0,7.0,8.0,,
33,19190202.0,610.0,592.0,594.0,237.0,294.0,267.0,282.0,229.0,206.0,237.0,229.0,95.0,78.0,88.0,E,1,E,3.0,NE,3.0,8.0,5.0,7.0,18.0,,
34,19190203.0,606.0,591.0,591.0,251.0,286.0,268.0,299.0,238.0,227.0,236.0,224.0,96.0,81.0,86.0,E,1,N,5.0,E,3.0,9.0,4.0,3.0,15.0,,
35,19190204.0,611.0,594.0,592.0,260.0,295.0,276.0,293.0,235.0,219.0,220.0,211.0,88.0,71.0,77.0,ESE,2,NE,2.0,E,1.0,1.0,7.0,2.0,5.0,,
36,19190205.0,603.0,589.0,590.0,260.0,293.0,270.0,305.0,237.0,227.0,219.0,215.0,91.0,72.0,81.0,NE,2,NE,4.0,E,3.0,1.0,7.0,1.0,1.0,,
37,19190206.0,607.0,593.0,599.0,276.0,295.0,265.0,296.0,253.0,232.0,218.0,210.0,84.0,70.0,82.0,E,2,NE,4.0,E,2.0,6.0,4.0,3.0,0.0,,
38,19190207.0,617.0,604.0,605.0,238.0,280.0,255.0,301.0,219.0,206.0,215.0,207.0,94.0,77.0,85.0,S,2,NE,4.0,E,1.0,2.0,7.0,5.0,0.0,,
39,19190208.0,618.0,604.0,608.0,223.0,284.0,255.0,286.0,206.0,197.0,208.0,201.0,98.0,72.0,83.0,E,1,NE,4.0,ENE,2.0,1.0,5.0,5.0,0.0,,
40,19190209.0,617.0,600.0,600.0,241.0,286.0,260.0,285.0,211.0,193.0,221.0,208.0,87.0,76.0,83.0,NE,2,NE,3.0,SE,2.0,4.0,5.0,3.0,0.0,,
41,19190210.0,617.0,604.0,601.0,235.0,273.0,258.0,289.0,203.0,201.0,229.0,203.0,93.0,85.0,82.0,E,2,S,1.0,NE,1.0,5.0,9.0,6.0,0.0,,
42,19190211.0,622.0,611.0,608.0,245.0,290.0,262.0,285.0,212.0,215.0,225.0,216.0,94.0,76.0,85.0,E,2,NE,4.0,N,3.0,1.0,6.0,3.0,35.0,,
43,19190212.0,621.0,608.0,607.0,258.0,297.0,262.0,296.0,221.0,209.0,210.0,200.0,85.0,67.0,79.0,E,3,ENE,3.0,NE,2.0,2.0,7.0,5.0,0.0,,
44,19190213.0,630.0,616.0,617.0,219.0,294.0,262.0,299.0,198.0,193.0,204.0,195.0,99.0,67.0,77.0,Calm,0,NE,4.0,ENE,3.0,4.0,6.0,2.0,0.0,,
45,19190214.0,632.0,623.0,617.0,233.0,293.0,263.0,298.0,199.0,207.0,191.0,202.0,97.0,63.0,79.0,SW,1,NE,2.0,N,3.0,1.0,3.0,2.0,0.0,,
46,19190215.0,631.0,623.0,617.0,229.0,287.0,259.0,303.0,227.0,204.0,193.0,184.0,98.0,66.0,74.0,E,1,NE,3.0,NE,2.0,7.0,7.0,3.0,0.0,,
47,19190216.0,629.0,618.0,615.0,241.0,292.0,257.0,291.0,219.0,195.0,218.0,196.0,88.0,72.0,80.0,ENE,2,E,4.0,E,2.0,7.0,5.0,1.0,0.0,,
48,19190217.0,631.0,620.0,619.0,245.0,289.0,264.0,297.0,210.0,209.0,188.0,184.0,92.0,64.0,72.0,E,2,ENE,5.0,NNE,3.0,1.0,5.0,2.0,21.0,,
49,19190218.0,633.0,616.0,618.0,243.0,287.0,260.0,298.0,205.0,197.0,189.0,187.0,88.0,65.0,75.0,ENE,3,NE,5.0,E,1.0,1.0,6.0,4.0,1.0,,
50,19190219.0,627.0,611.0,606.0,247.0,277.0,261.0,295.0,220.0,191.0,197.0,193.0,83.0,71.0,77.0,E,2,NE,3.0,NNE,2.0,5.0,7.0,6.0,0.0,,
51,19190220.0,622.0,609.0,609.0,259.0,287.0,255.0,288.0,239.0,204.0,199.0,211.0,82.0,68.0,87.0,E,2,N,3.0,NE,3.0,3.0,4.0,4.0,0.0,,
52,19190221.0,620.0,611.0,608.0,247.0,299.0,263.0,290.0,224.0,208.0,197.0,194.0,90.0,63.0,77.0,ENE,2,N,3.0,E,3.0,1.0,5.0,1.0,1.0,,
53,19190222.0,626.0,619.0,619.0,246.0,281.0,264.0,301.0,212.0,199.0,191.0,184.0,87.0,68.0,72.0,E,2,N,4.0,NE,3.0,1.0,6.0,6.0,0.0,,
54,19190223.0,627.0,614.0,611.0,259.0,283.0,259.0,293.0,229.0,206.0,191.0,201.0,83.0,67.0,81.0,NNE,3,NE,2.0,ENE,3.0,5.0,7.0,9.0,13.0,,
55,19190224.0,622.0,604.0,598.0,242.0,286.0,264.0,290.0,222.0,217.0,217.0,199.0,97.0,75.0,78.0,E,1,E,3.0,E,2.0,6.0,7.0,4.0,84.0,,
56,19190225.0,616.0,605.0,602.0,258.0,290.0,260.0,289.0,231.0,197.0,181.0,187.0,80.0,61.0,75.0,ENE,2,NNE,5.0,E,2.0,4.0,5.0,1.0,71.0,,
57,19190226.0,615.0,607.0,605.0,253.0,282.0,262.0,295.0,210.0,206.0,186.0,184.0,86.0,66.0,73.0,ENE,3,N,4.0,NE,4.0,1.0,6.0,3.0,0.0,,
58,19190227.0,618.0,607.0,603.0,262.0,291.0,260.0,290.0,229.0,191.0,194.0,183.0,76.0,65.0,73.0,N,3,NE,3.0,E,2.0,1.0,6.0,1.0,0.0,,
59,19190228.0,618.0,609.0,606.0,252.0,288.0,262.0,294.0,212.0,199.0,188.0,191.0,84.0,64.0,76.0,SW,2,E,3.0,E,2.0,5.0,5.0,3.0,0.0,,
60,,761.9964285714286,760.7178571428572,760.5857142857143,24.603571428571428,28.760714285714283,26.196428571428573,29.353571428571428,22.03214285714286,20.564285714285713,20.646428571428572,20.053571428571427,89.71428571428571,70.39285714285714,79.35714285714286,,1.8214285714285714,,3.4642857142857144,,2.357142857142857,3.642857142857143,5.857142857142857,3.642857142857143,27.3,,
61,19190301.0,622.0,616.0,612.0,261.0,290.0,259.0,297.0,234.0,201.0,185.0,176.0,80.0,62.0,72.0,NE,3,NNE,3.0,E,2.0,1.0,6.0,1.0,19.0,,
62,19190302.0,622.0,610.0,610.0,255.0,280.0,252.0,291.0,224.0,190.0,188.0,182.0,79.0,67.0,77.0,NNE,2,N,2.0,NNE,2.0,6.0,7.0,7.0,3.0,,
63,19190303.0,623.0,615.0,610.0,244.0,252.0,249.0,287.0,230.0,217.0,224.0,212.0,96.0,94.0,91.0,NNE,1,E,3.0,E,1.0,8.0,8.0,8.0,70.0,,
64,19190304.0,614.0,603.0,597.0,252.0,284.0,263.0,260.0,233.0,228.0,208.0,206.0,96.0,72.0,81.0,NE,1,NE,5.0,NNE,2.0,7.0,6.0,5.0,242.0,,
65,19190305.0,614.0,605.0,609.0,259.0,275.0,239.0,288.0,237.0,210.0,224.0,213.0,85.0,82.0,97.0,E,2,E,2.0,SE,1.0,6.0,8.0,10.0,0.0,,
66,19190306.0,620.0,608.0,607.0,239.0,273.0,258.0,279.0,229.0,219.0,231.0,219.0,99.0,86.0,89.0,ENE,1,E,3.0,NE,1.0,8.0,7.0,8.0,435.0,,
67,19190307.0,620.0,610.0,611.0,257.0,273.0,246.0,282.0,239.0,225.0,217.0,216.0,92.0,80.0,94.0,E,2,E,5.0,E,1.0,7.0,9.0,9.0,71.0,,
68,19190308.0,620.0,607.0,601.0,234.0,261.0,259.0,282.0,227.0,205.0,215.0,204.0,96.0,85.0,82.0,E,1,E,2.0,E,2.0,8.0,9.0,8.0,143.0,,
69,19190309.0,612.0,599.0,596.0,252.0,259.0,244.0,270.0,238.0,212.0,228.0,214.0,89.0,92.0,94.0,E,1,NE,2.0,E,1.0,9.0,10.0,10.0,36.0,,
70,19190310.0,608.0,593.0,588.0,237.0,286.0,262.0,267.0,230.0,212.0,203.0,216.0,97.0,69.0,85.0,Calm,0,E,2.0,N,3.0,10.0,8.0,8.0,520.0,,
71,19190311.0,599.0,590.0,585.0,265.0,283.0,263.0,289.0,241.0,218.0,205.0,210.0,85.0,72.0,82.0,E,3,NE,4.0,E,3.0,4.0,8.0,7.0,94.0,,
72,19190312.0,606.0,597.0,589.0,267.0,283.0,259.0,289.0,226.0,192.0,205.0,199.0,74.0,72.0,80.0,NE,2,NE,3.0,NE,2.0,3.0,5.0,3.0,1.0,,
73,19190313.0,610.0,598.0,600.0,257.0,279.0,261.0,287.0,202.0,202.0,198.0,197.0,82.0,71.0,79.0,NNE,3,NE,3.0,NE,3.0,7.0,5.0,7.0,1.0,,
74,19190314.0,615.0,600.0,598.0,221.0,287.0,250.0,287.0,218.0,175.0,215.0,222.0,88.0,74.0,94.0,WNW,1,NNE,2.0,ENE,1.0,5.0,5.0,9.0,7.0,,
75,19190315.0,620.0,604.0,605.0,237.0,261.0,233.0,290.0,230.0,203.0,221.0,203.0,93.0,88.0,96.0,E,2,SSE,2.0,E,1.0,8.0,10.0,10.0,579.0,,
76,19190316.0,618.0,605.0,601.0,239.0,281.0,258.0,292.0,238.0,211.0,218.0,209.0,96.0,77.0,85.0,SE,1,ESE,2.0,E,1.0,10.0,8.0,9.0,243.0,,
77,19190317.0,610.0,603.0,593.0,252.0,281.0,259.0,282.0,227.0,228.0,220.0,212.0,96.0,78.0,85.0,E,2,ENE,2.0,NNE,2.0,8.0,7.0,7.0,32.0,,
78,19190318.0,611.0,604.0,600.0,236.0,270.0,256.0,288.0,225.0,207.0,207.0,204.0,96.0,78.0,84.0,E,1,NW,2.0,NW,1.0,9.0,8.0,5.0,12.0,,
79,19190319.0,613.0,602.0,597.0,237.0,283.0,262.0,278.0,231.0,208.0,205.0,222.0,96.0,72.0,88.0,E,1,NNW,3.0,E,3.0,9.0,6.0,5.0,4.0,,
80,19190320.0,613.0,603.0,595.0,246.0,295.0,269.0,293.0,234.0,210.0,243.0,224.0,92.0,79.0,85.0,NE,1,NE,3.0,E,2.0,7.0,5.0,3.0,4.0,,
81,19190321.0,615.0,599.0,596.0,262.0,306.0,269.0,300.0,234.0,230.0,211.0,212.0,91.0,65.0,80.0,NE,2,E,4.0,NNE,3.0,6.0,4.0,2.0,11.0,,
82,19190322.0,617.0,604.0,599.0,266.0,298.0,271.0,308.0,234.0,222.0,228.0,213.0,85.0,73.0,80.0,E,2,NW,3.0,E,3.0,2.0,6.0,3.0,10.0,,
83,19190323.0,618.0,605.0,597.0,259.0,299.0,263.0,309.0,232.0,220.0,236.0,215.0,89.0,75.0,85.0,ESE,1,E,3.0,E,2.0,2.0,6.0,2.0,1.0,,
84,19190324.0,619.0,608.0,605.0,260.0,289.0,264.0,308.0,232.0,223.0,230.0,225.0,90.0,78.0,88.0,ESE,1,E,3.0,E,2.0,4.0,8.0,7.0,0.0,,
85,19190325.0,624.0,605.0,602.0,265.0,300.0,267.0,291.0,237.0,224.0,229.0,223.0,87.0,73.0,85.0,NE,2,NE,3.0,E,3.0,4.0,5.0,3.0,5.0,,
86,19190326.0,624.0,604.0,602.0,249.0,287.0,271.0,304.0,239.0,228.0,227.0,227.0,97.0,78.0,85.0,E,1,NE,3.0,E,2.0,8.0,7.0,7.0,16.0,,
87,19190327.0,622.0,606.0,598.0,257.0,256.0,258.0,295.0,240.0,227.0,232.0,223.0,93.0,95.0,90.0,ESE,1,E,1.0,NE,4.0,4.0,8.0,7.0,11.0,,
88,19190328.0,618.0,602.0,599.0,247.0,255.0,241.0,290.0,239.0,221.0,232.0,213.0,96.0,96.0,96.0,E,1,NE,1.0,E,1.0,9.0,9.0,9.0,84.0,,
89,19190329.0,610.0,600.0,599.0,245.0,267.0,251.0,275.0,228.0,223.0,231.0,231.0,97.0,89.0,97.0,SSE,1,E,1.0,E,1.0,9.0,9.0,9.0,294.0,,
