,81201 Paramaribo,luchtdruk (in mm Hg),luchtdruk (in mm Hg),luchtdruk (in mm Hg),temperatuur (oC),temperatuur (oC),temperatuur (oC),temperatuur (oC),temperatuur (oC),dampdrukking (in mm Hg),dampdrukking (in mm Hg),dampdrukking (in mm Hg),relatieve vochtigheid,relatieve vochtigheid,relatieve vochtigheid,windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),bewolking (0-10),bewolking (0-10),bewolking (0-10),regen,regen,ijtlmjn
,Unnamed: 0_level_1,PT 8,PT 14,PT 18,TT 8,TT 14,TT 18,Max,Min,dampdruk 8,dampdruk 14,dampdruk 18,RH 8,RH 14,RH 18,DD 8,FF 8,DD 14,FF 14,DD 18,FF 18,8,14,18,Rd 8,Rd 8.1,Unnamed: 26_level_1
0,19120101.0,628.0,622.0,615.0,254.0,290.0,258.0,290.0,232.0,213.0,238.0,232.0,89.0,80.0,94.0,ENE,2.0,NNE,2.0,ENE,2.0,4.0,4.0,8.0,10.0,,
1,19120102.0,628.0,622.0,615.0,228.0,282.0,258.0,294.0,230.0,201.0,232.0,227.0,97.0,82.0,92.0,E,2.0,NE,3.0,NE,2.0,10.0,7.0,8.0,15.0,,
2,19120103.0,630.0,622.0,622.0,241.0,286.0,264.0,282.0,201.0,193.0,251.0,217.0,87.0,86.0,85.0,ENE,1.0,ENE,3.0,ENE,3.0,2.0,6.0,8.0,2.0,,
3,19120104.0,630.0,622.0,623.0,235.0,284.0,252.0,292.0,208.0,193.0,250.0,224.0,90.0,87.0,94.0,ENE,2.0,NE,4.0,ENE,2.0,4.0,6.0,8.0,1.0,,
4,19120105.0,626.0,618.0,615.0,218.0,293.0,259.0,287.0,176.0,175.0,242.0,232.0,90.0,80.0,93.0,ENE,1.0,NE,3.0,NE,2.0,3.0,6.0,7.0,2.0,,
5,19120106.0,627.0,611.0,615.0,243.0,290.0,260.0,298.0,191.0,188.0,233.0,231.0,83.0,78.0,93.0,ENE,1.0,NE,2.0,ENE,1.0,2.0,6.0,8.0,,,
6,19120107.0,635.0,623.0,622.0,228.0,288.0,260.0,292.0,200.0,186.0,245.0,227.0,91.0,83.0,91.0,ENE,1.0,NE,2.0,ENE,3.0,7.0,6.0,7.0,,,
7,19120108.0,625.0,621.0,618.0,252.0,278.0,258.0,290.0,214.0,205.0,245.0,232.0,86.0,88.0,94.0,ENE,2.0,NE,3.0,ENE,2.0,6.0,7.0,8.0,5.0,,
8,19120109.0,645.0,625.0,623.0,244.0,276.0,252.0,284.0,214.0,204.0,236.0,209.0,90.0,86.0,88.0,ENE,1.0,NE,4.0,ENE,3.0,7.0,8.0,8.0,25.0,,
9,19120110.0,643.0,632.0,626.0,234.0,276.0,256.0,280.0,204.0,186.0,242.0,202.0,87.0,88.0,83.0,ENE,1.0,ENE,2.0,ENE,2.0,2.0,8.0,7.0,10.0,,
10,19120111.0,636.0,620.0,623.0,234.0,290.0,262.0,290.0,194.0,192.0,240.0,230.0,90.0,80.0,91.0,ENE,1.0,NE,2.0,NE,2.0,2.0,7.0,8.0,,,
11,19120112.0,634.0,626.0,622.0,222.0,264.0,262.0,298.0,208.0,183.0,209.0,234.0,92.0,82.0,93.0,NE,1.0,ENE,2.0,ENE,2.0,8.0,9.0,8.0,,,
12,19120113.0,636.0,623.0,625.0,238.0,290.0,256.0,280.0,204.0,193.0,242.0,222.0,88.0,81.0,91.0,NE,2.0,NE,3.0,NE,2.0,4.0,6.0,8.0,12.0,,
13,19120114.0,631.0,621.0,625.0,234.0,298.0,260.0,295.0,199.0,195.0,246.0,219.0,91.0,79.0,88.0,ENE,2.0,NE,2.0,NE,1.0,3.0,8.0,8.0,3.0,,
14,19120115.0,634.0,624.0,626.0,241.0,295.0,262.0,300.0,209.0,191.0,241.0,234.0,86.0,79.0,93.0,NE,1.0,NE,2.0,NE,2.0,2.0,8.0,7.0,,,
15,19120116.0,626.0,621.0,615.0,232.0,296.0,258.0,298.0,196.0,191.0,236.0,227.0,90.0,77.0,92.0,ENE,2.0,NE,4.0,ENE,2.0,2.0,6.0,8.0,,,
16,19120117.0,620.0,620.0,617.0,218.0,292.0,264.0,298.0,190.0,183.0,241.0,229.0,95.0,80.0,89.0,ENE,1.0,NE,2.0,NE,2.0,8.0,6.0,8.0,,,
17,19120118.0,625.0,613.0,617.0,244.0,306.0,264.0,296.0,206.0,198.0,238.0,231.0,88.0,73.0,90.0,ENE,1.0,NE,3.0,NE,2.0,6.0,6.0,8.0,,,
18,19120119.0,620.0,613.0,613.0,254.0,298.0,264.0,310.0,230.0,211.0,243.0,231.0,88.0,78.0,90.0,ENE,3.0,NE,3.0,NE,2.0,4.0,7.0,8.0,3.0,,
19,19120120.0,625.0,616.0,614.0,244.0,292.0,262.0,302.0,204.0,202.0,232.0,230.0,89.0,77.0,91.0,ENE,1.0,NE,4.0,NE,2.0,2.0,4.0,7.0,,,
20,19120121.0,620.0,611.0,615.0,248.0,290.0,256.0,304.0,208.0,202.0,246.0,228.0,87.0,83.0,93.0,ENE,1.0,NE,3.0,ENE,2.0,2.0,6.0,7.0,5.0,,
21,19120122.0,625.0,623.0,625.0,240.0,272.0,257.0,296.0,212.0,193.0,207.0,206.0,87.0,77.0,84.0,NE,1.0,NE,2.0,ENE,1.0,7.0,7.0,8.0,3.0,,
22,19120123.0,620.0,615.0,615.0,250.0,278.0,274.0,278.0,224.0,206.0,256.0,223.0,87.0,92.0,82.0,NE,2.0,NE,3.0,NE,2.0,8.0,8.0,8.0,25.0,,
23,19120124.0,620.0,613.0,614.0,243.0,290.0,266.0,280.0,228.0,218.0,238.0,230.0,97.0,80.0,89.0,ENE,1.0,NE,4.0,ENE,3.0,7.0,7.0,8.0,45.0,,
24,19120125.0,620.0,616.0,616.0,250.0,290.0,256.0,298.0,226.0,214.0,229.0,228.0,91.0,77.0,93.0,ENE,2.0,ENE,3.0,NE,2.0,8.0,8.0,8.0,2.0,,
25,19120126.0,621.0,613.0,616.0,238.0,292.0,260.0,295.0,200.0,202.0,236.0,219.0,92.0,78.0,88.0,NE,2.0,NE,4.0,NE,2.0,4.0,3.0,8.0,45.0,,
26,19120127.0,618.0,612.0,615.0,262.0,288.0,264.0,292.0,230.0,226.0,235.0,229.0,90.0,80.0,89.0,NE,2.0,NE,2.0,ENE,3.0,7.0,7.0,8.0,,,
27,19120128.0,620.0,615.0,615.0,254.0,304.0,264.0,292.0,229.0,200.0,238.0,223.0,83.0,73.0,87.0,NE,2.0,NNE,3.0,NE,2.0,2.0,6.0,8.0,,,
28,19120129.0,628.0,624.0,616.0,258.0,298.0,260.0,298.0,248.0,229.0,241.0,221.0,93.0,77.0,89.0,ENE,2.0,NE,4.0,ENE,2.0,8.0,6.0,8.0,,,
29,19120130.0,628.0,621.0,614.0,238.0,292.0,262.0,300.0,228.0,210.0,245.0,218.0,96.0,81.0,86.0,NE,1.0,NNE,4.0,NE,2.0,9.0,6.0,8.0,2.0,,
30,19120131.0,630.0,620.0,616.0,250.0,282.0,256.0,296.0,220.0,218.0,243.0,220.0,93.0,85.0,90.0,NE,1.0,NE,2.0,NE,1.0,8.0,7.0,8.0,,,
31,,762.7548387096774,761.9290322580645,761.8322580645162,24.093548387096774,28.838709677419352,26.019354838709678,29.306451612903224,21.170967741935485,20.003225806451614,23.858064516129033,22.467741935483872,89.7741935483871,80.87096774193549,89.83870967741936,,1.4838709677419355,,2.870967741935484,,2.032258064516129,5.096774193548387,6.516129032258065,7.806451612903226,21.5,,
32,19120201.0,623.0,616.0,613.0,249.0,290.0,264.0,285.0,239.0,222.0,250.0,237.0,95.0,84.0,93.0,ENE,1.0,NNE,4.0,NE,3.0,8.0,6.0,7.0,28.0,,
33,19120202.0,623.0,612.0,613.0,258.0,296.0,269.0,295.0,230.0,201.0,240.0,238.0,82.0,78.0,90.0,ENE,2.0,NE,4.0,NE,3.0,6.0,7.0,7.0,,,
