,81201 Paramaribo,luchtdruk (in mbar),luchtdruk (in mbar),luchtdruk (in mbar),temperatuur (oC),temperatuur (oC),temperatuur (oC),temperatuur (oC),temperatuur (oC),dampdrukking (in mm Hg),dampdrukking (in mm Hg),dampdrukking (in mm Hg),relatieve vochtigheid,relatieve vochtigheid,relatieve vochtigheid,windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),bewolking (0-10),bewolking (0-10),bewolking (0-10),regen,regen,ijtlmjn
12,19520113.0,160.0,154.0,150.0,246.0,295.0,266.0,267.0,229.0,214.0,198.0,208.0,93.0,64.0,80.0,Calm,0.0,NE,1.0,NE,1.0,6.0,5.0,5.0,60.0,,
13,19520114.0,168.0,150.0,143.0,250.0,287.0,267.0,303.0,240.0,212.0,219.0,205.0,90.0,75.0,79.0,Calm,0.0,E,1.0,NE,1.0,8.0,8.0,8.0,9.0,,
14,19520115.0,172.0,151.0,147.0,249.0,298.0,270.0,302.0,230.0,212.0,190.0,213.0,91.0,61.0,80.0,Calm,0.0,NNE,4.0,Calm,0.0,2.0,9.0,4.0,12.0,,
15,19520116.0,162.0,151.0,136.0,235.0,258.0,257.0,309.0,224.0,206.0,229.0,231.0,96.0,93.0,94.0,Calm,0.0,ENE,1.0,NE,1.0,9.0,10.0,9.0,14.0,,
16,19520117.0,160.0,140.0,142.0,250.0,300.0,269.0,277.0,237.0,225.0,217.0,216.0,96.0,69.0,82.0,Calm,0.0,NE,4.0,ENE,2.0,8.0,9.0,8.0,144.0,,
17,19520118.0,164.0,143.0,135.0,255.0,312.0,274.0,306.0,245.0,211.0,191.0,207.0,87.0,56.0,76.0,E,2.0,ENE,4.0,ENE,1.0,7.0,5.0,3.0,3.0,,
18,19520119.0,158.0,135.0,128.0,255.0,306.0,273.0,318.0,240.0,224.0,228.0,213.0,93.0,69.0,79.0,E,1.0,NE,3.0,NE,2.0,6.0,5.0,5.0,15.0,,
19,19520120.0,156.0,140.0,134.0,253.0,288.0,272.0,308.0,226.0,191.0,220.0,218.0,89.0,75.0,81.0,Calm,0.0,Calm,0.0,NE,1.0,5.0,8.0,6.0,25.0,,
20,19520121.0,156.0,148.0,127.0,251.0,307.0,277.0,302.0,237.0,219.0,225.0,209.0,96.0,69.0,76.0,Calm,0.0,ENE,3.0,NE,2.0,6.0,9.0,4.0,10.0,,
21,19520122.0,143.0,124.0,118.0,249.0,299.0,265.0,312.0,245.0,222.0,209.0,208.0,95.0,66.0,81.0,Calm,0.0,ENE,4.0,ENE,3.0,6.0,7.0,2.0,30.0,,
22,19520123.0,142.0,128.0,112.0,246.0,300.0,273.0,302.0,238.0,203.0,199.0,205.0,88.0,63.0,76.0,E,3.0,NE,4.0,NE,3.0,10.0,5.0,4.0,13.0,,
23,19520124.0,140.0,131.0,126.0,264.0,298.0,269.0,308.0,241.0,211.0,196.0,194.0,82.0,63.0,74.0,ENE,1.0,ENE,2.0,NE,1.0,2.0,7.0,2.0,0.0,,
24,19520125.0,152.0,138.0,128.0,248.0,308.0,270.0,308.0,229.0,203.0,206.0,203.0,87.0,62.0,77.0,Calm,0.0,NE,2.0,NE,2.0,1.0,4.0,7.0,0.0,,
25,19520126.0,159.0,146.0,140.0,250.0,263.0,260.0,311.0,238.0,220.0,234.0,215.0,93.0,92.0,86.0,Calm,0.0,NNE,2.0,NE,2.0,9.0,10.0,7.0,47.0,,
26,19520127.0,160.0,147.0,136.0,253.0,252.0,238.0,285.0,244.0,226.0,224.0,208.0,94.0,94.0,95.0,Calm,0.0,Calm,0.0,Calm,0.0,9.0,10.0,10.0,81.0,,
27,19520128.0,158.0,136.0,130.0,240.0,275.0,260.0,286.0,229.0,203.0,224.0,227.0,91.0,82.0,91.0,Calm,0.0,N,1.0,Calm,0.0,9.0,9.0,9.0,450.0,,
28,19520129.0,155.0,146.0,144.0,248.0,286.0,250.0,277.0,237.0,219.0,217.0,206.0,94.0,75.0,87.0,Calm,0.0,E,1.0,E,1.0,7.0,9.0,9.0,41.0,,
29,19520130.0,175.0,163.0,158.0,248.0,292.0,270.0,289.0,246.0,217.0,207.0,213.0,93.0,69.0,80.0,Calm,0.0,E,2.0,NE,1.0,9.0,9.0,9.0,85.0,,
30,19520131.0,168.0,151.0,143.0,253.0,314.0,272.0,298.0,237.0,226.0,198.0,208.0,94.0,58.0,77.0,Calm,0.0,ENE,3.0,ENE,3.0,9.0,3.0,3.0,0.0,,
31,,1015.7677419354839,1014.3,1013.5,24.706451612903226,28.758064516129032,26.254838709677422,29.909677419354843,23.35483870967742,21.087096774193547,21.509677419354837,21.10967741935484,91.45161290322581,73.90322580645162,83.45161290322581,,0.22580645161290322,,2.064516129032258,,1.2580645161290323,5.967741935483871,7.774193548387097,6.516129032258065,175.4,,
32,19520201.0,159.0,142.0,136.0,253.0,306.0,268.0,319.0,237.0,218.0,213.0,206.0,91.0,65.0,79.0,Calm,0.0,NE,3.0,NE,3.0,8.0,3.0,2.0,0.0,,
33,19520202.0,155.0,143.0,146.0,250.0,278.0,267.0,310.0,238.0,218.0,214.0,211.0,93.0,77.0,81.0,NE,1.0,NNE,3.0,NE,1.0,9.0,9.0,9.0,21.0,,
34,19520203.0,163.0,148.0,142.0,242.0,282.0,263.0,286.0,241.0,213.0,232.0,221.0,95.0,82.0,87.0,Calm,0.0,NE,1.0,N,1.0,9.0,9.0,9.0,44.0,,
35,19520204.0,160.0,143.0,132.0,250.0,282.0,271.0,285.0,237.0,210.0,243.0,222.0,89.0,85.0,83.0,Calm,0.0,NE,1.0,NNE,1.0,7.0,9.0,9.0,50.0,,
36,19520205.0,162.0,146.0,130.0,247.0,264.0,272.0,300.0,239.0,214.0,223.0,204.0,92.0,87.0,76.0,Calm,0.0,SE,1.0,NE,3.0,9.0,9.0,3.0,15.0,,
37,19520206.0,156.0,147.0,134.0,244.0,299.0,267.0,297.0,226.0,208.0,209.0,205.0,92.0,66.0,79.0,Calm,0.0,ENE,3.0,ENE,3.0,6.0,5.0,2.0,21.0,,
38,19520207.0,151.0,143.0,135.0,246.0,290.0,258.0,306.0,236.0,223.0,213.0,209.0,88.0,71.0,85.0,E,2.0,NE,3.0,ENE,3.0,9.0,9.0,7.0,67.0,,
39,19520208.0,155.0,139.0,130.0,245.0,319.0,277.0,298.0,228.0,203.0,213.0,199.0,89.0,61.0,72.0,Calm,0.0,ENE,3.0,ENE,2.0,3.0,3.0,1.0,6.0,,
40,19520209.0,158.0,146.0,135.0,258.0,307.0,271.0,320.0,237.0,215.0,190.0,193.0,87.0,58.0,72.0,ENE,1.0,ENE,4.0,ENE,3.0,2.0,3.0,2.0,0.0,,
41,19520210.0,171.0,148.0,142.0,229.0,297.0,269.0,308.0,224.0,196.0,210.0,214.0,95.0,67.0,81.0,Calm,0.0,ENE,3.0,NE,2.0,10.0,4.0,9.0,127.0,,
42,19520211.0,167.0,148.0,140.0,252.0,303.0,273.0,299.0,234.0,205.0,219.0,200.0,86.0,68.0,74.0,Calm,0.0,ENE,4.0,ENE,3.0,7.0,8.0,4.0,55.0,,
43,19520212.0,156.0,142.0,138.0,253.0,297.0,269.0,310.0,241.0,218.0,196.0,202.0,91.0,63.0,77.0,Calm,0.0,ENE,3.0,NE,1.0,8.0,9.0,6.0,7.0,,
44,19520213.0,151.0,139.0,130.0,239.0,270.0,271.0,306.0,229.0,209.0,217.0,213.0,95.0,82.0,80.0,Calm,0.0,ENE,1.0,ENE,2.0,5.0,9.0,4.0,7.0,,
45,19520214.0,142.0,143.0,131.0,258.0,303.0,266.0,290.0,239.0,207.0,211.0,196.0,84.0,66.0,76.0,NE,1.0,NE,3.0,NE,3.0,2.0,4.0,6.0,15.0,,
46,19520215.0,150.0,148.0,126.0,248.0,304.0,268.0,306.0,220.0,198.0,194.0,195.0,85.0,60.0,75.0,NE,2.0,NE,2.0,NE,3.0,2.0,8.0,4.0,0.0,,
47,19520216.0,154.0,142.0,134.0,254.0,304.0,272.0,307.0,229.0,200.0,184.0,189.0,83.0,57.0,70.0,NE,2.0,NE,3.0,NE,3.0,1.0,3.0,1.0,1.0,,
48,19520217.0,148.0,136.0,127.0,260.0,284.0,268.0,309.0,249.0,202.0,204.0,210.0,81.0,71.0,80.0,Calm,0.0,NE,3.0,NE,1.0,7.0,10.0,8.0,0.0,,
49,19520218.0,144.0,135.0,123.0,269.0,307.0,273.0,299.0,248.0,208.0,204.0,196.0,79.0,62.0,72.0,NE,3.0,NNE,4.0,NE,2.0,3.0,6.0,2.0,18.0,,
50,19520219.0,116.0,127.0,120.0,250.0,306.0,275.0,313.0,238.0,214.0,205.0,200.0,91.0,63.0,74.0,Calm,0.0,NE,3.0,NE,3.0,9.0,7.0,3.0,1.0,,
51,19520220.0,132.0,122.0,111.0,255.0,304.0,272.0,308.0,237.0,205.0,208.0,202.0,85.0,65.0,72.0,ENE,2.0,NE,3.0,NE,2.0,3.0,5.0,6.0,10.0,,
52,19520221.0,138.0,132.0,119.0,246.0,293.0,275.0,315.0,236.0,214.0,205.0,200.0,93.0,67.0,74.0,Calm,0.0,NE,3.0,NE,3.0,2.0,8.0,3.0,49.0,,
53,19520222.0,150.0,138.0,126.0,258.0,292.0,270.0,302.0,246.0,209.0,218.0,207.0,85.0,72.0,78.0,Calm,0.0,ENE,3.0,NNE,3.0,9.0,9.0,9.0,8.0,,
54,19520223.0,152.0,143.0,139.0,252.0,297.0,251.0,302.0,238.0,216.0,210.0,215.0,91.0,67.0,91.0,Calm,0.0,NE,1.0,Calm,0.0,9.0,9.0,10.0,31.0,,
55,19520224.0,138.0,130.0,120.0,253.0,286.0,257.0,307.0,235.0,224.0,226.0,213.0,93.0,78.0,87.0,Calm,0.0,ENE,2.0,ENE,3.0,4.0,10.0,10.0,20.0,,
56,19520225.0,139.0,131.0,120.0,255.0,290.0,271.0,287.0,245.0,215.0,231.0,213.0,89.0,78.0,80.0,NE,3.0,NE,2.0,ENE,3.0,10.0,10.0,4.0,70.0,,
57,19520226.0,142.0,127.0,126.0,249.0,297.0,274.0,296.0,237.0,220.0,217.0,215.0,94.0,69.0,79.0,Calm,0.0,E,4.0,NE,3.0,9.0,8.0,3.0,205.0,,
58,19520227.0,134.0,118.0,106.0,264.0,299.0,276.0,304.0,247.0,219.0,215.0,205.0,85.0,68.0,75.0,ENE,3.0,ENE,4.0,ENE,3.0,8.0,8.0,2.0,18.0,,
59,19520228.0,143.0,146.0,136.0,250.0,297.0,273.0,308.0,239.0,208.0,210.0,203.0,88.0,67.0,75.0,Calm,0.0,ENE,2.0,NE,3.0,4.0,9.0,3.0,3.0,,
60,19520229.0,158.0,147.0,136.0,250.0,302.0,268.0,304.0,241.0,210.0,199.0,193.0,89.0,63.0,74.0,Calm,0.0,NE,2.0,NE,2.0,8.0,8.0,3.0,2.0,,
61,,1014.9793103448276,1013.9275862068965,1013.0,25.1,29.513793103448272,26.913793103448274,30.348275862068967,23.693103448275863,21.1,21.148275862068964,20.52068965517241,88.89655172413794,69.13793103448276,77.86206896551724,,0.6896551724137931,,2.6551724137931036,,2.3448275862068964,6.275862068965517,7.275862068965517,4.9655172413793105,87.1,,
62,19520301.0,152.0,139.0,128.0,249.0,308.0,276.0,309.0,226.0,203.0,210.0,209.0,87.0,63.0,77.0,E,1.0,NE,1.0,NNE,2.0,1.0,3.0,3.0,0.0,,
63,19520302.0,151.0,138.0,122.0,265.0,311.0,274.0,311.0,237.0,208.0,208.0,193.0,81.0,62.0,71.0,NE,3.0,NE,3.0,NE,2.0,4.0,5.0,2.0,0.0,,
64,19520303.0,146.0,132.0,122.0,263.0,306.0,275.0,315.0,231.0,210.0,181.0,193.0,82.0,55.0,71.0,NE,2.0,ENE,3.0,NE,1.0,4.0,4.0,2.0,0.0,,
65,19520304.0,140.0,131.0,128.0,248.0,317.0,273.0,315.0,209.0,194.0,186.0,179.0,83.0,54.0,66.0,E,1.0,NE,2.0,ENE,2.0,2.0,5.0,1.0,0.0,,
66,19520305.0,154.0,143.0,138.0,238.0,307.0,274.0,317.0,209.0,186.0,196.0,191.0,85.0,59.0,70.0,Calm,0.0,NNE,2.0,Calm,0.0,7.0,7.0,6.0,0.0,,
67,19520306.0,158.0,138.0,140.0,233.0,288.0,267.0,317.0,212.0,192.0,196.0,201.0,90.0,66.0,78.0,Calm,0.0,NE,1.0,Calm,0.0,9.0,9.0,8.0,0.0,,
68,19520307.0,158.0,142.0,132.0,229.0,292.0,268.0,307.0,209.0,191.0,205.0,201.0,92.0,68.0,77.0,Calm,0.0,N,2.0,NE,2.0,10.0,9.0,9.0,0.0,,
69,19520308.0,151.0,142.0,139.0,247.0,286.0,270.0,297.0,227.0,199.0,195.0,194.0,86.0,67.0,73.0,Calm,0.0,NE,1.0,NE,2.0,7.0,9.0,3.0,0.0,,
70,19520309.0,155.0,143.0,138.0,252.0,317.0,275.0,311.0,221.0,216.0,206.0,226.0,91.0,59.0,83.0,Calm,0.0,ENE,3.0,ENE,3.0,2.0,7.0,7.0,0.0,,
71,19520310.0,158.0,158.0,150.0,264.0,321.0,278.0,322.0,239.0,219.0,202.0,208.0,85.0,87.0,75.0,NE,2.0,ENE,4.0,NE,3.0,5.0,5.0,2.0,0.0,,
72,19520311.0,176.0,168.0,160.0,248.0,288.0,272.0,323.0,223.0,200.0,202.0,198.0,86.0,68.0,73.0,Calm,0.0,ENE,1.0,NE,2.0,1.0,9.0,3.0,0.0,,
73,19520312.0,167.0,143.0,134.0,248.0,310.0,275.0,306.0,239.0,219.0,219.0,212.0,94.0,65.0,78.0,Calm,0.0,NE,3.0,NE,3.0,9.0,8.0,3.0,28.0,,
74,19520313.0,154.0,143.0,130.0,263.0,287.0,277.0,316.0,247.0,217.0,221.0,197.0,85.0,75.0,71.0,Calm,0.0,NE,2.0,NE,3.0,9.0,9.0,4.0,1.0,,
75,19520314.0,152.0,139.0,144.0,253.0,304.0,266.0,310.0,221.0,200.0,188.0,196.0,84.0,58.0,76.0,Calm,0.0,ENE,1.0,NE,2.0,1.0,9.0,8.0,3.0,,
76,19520315.0,174.0,151.0,135.0,258.0,310.0,273.0,315.0,236.0,211.0,200.0,192.0,85.0,60.0,71.0,NE,1.0,NE,3.0,NE,3.0,1.0,3.0,4.0,75.0,,
77,19520316.0,162.0,132.0,132.0,251.0,297.0,275.0,315.0,227.0,190.0,206.0,212.0,81.0,66.0,78.0,NE,2.0,NE,3.0,NE,1.0,2.0,9.0,6.0,0.0,,
78,19520317.0,155.0,134.0,131.0,261.0,312.0,281.0,308.0,246.0,207.0,213.0,200.0,80.0,63.0,71.0,NE,2.0,ENE,3.0,ENE,2.0,5.0,7.0,2.0,2.0,,
79,19520318.0,155.0,147.0,142.0,256.0,315.0,284.0,318.0,237.0,208.0,218.0,195.0,85.0,63.0,68.0,Calm,0.0,NE,3.0,ENE,3.0,1.0,9.0,1.0,25.0,,
80,19520319.0,167.0,160.0,146.0,257.0,311.0,274.0,322.0,229.0,209.0,210.0,193.0,85.0,62.0,71.0,Calm,0.0,NE,3.0,NE,3.0,3.0,6.0,1.0,0.0,,
81,19520320.0,159.0,150.0,134.0,257.0,312.0,274.0,319.0,226.0,192.0,187.0,187.0,79.0,55.0,69.0,NE,2.0,NE,3.0,NNE,2.0,1.0,6.0,1.0,0.0,,
82,19520321.0,151.0,143.0,132.0,254.0,318.0,271.0,314.0,216.0,190.0,162.0,191.0,79.0,46.0,72.0,Calm,0.0,ENE,3.0,NE,2.0,1.0,6.0,8.0,0.0,,
83,19520322.0,154.0,144.0,134.0,255.0,301.0,272.0,320.0,213.0,192.0,190.0,185.0,79.0,60.0,69.0,Calm,0.0,NE,2.0,NE,2.0,6.0,8.0,4.0,0.0,,
84,19520323.0,166.0,148.0,135.0,271.0,321.0,277.0,308.0,246.0,201.0,178.0,184.0,75.0,50.0,67.0,E,2.0,NE,3.0,NE,1.0,3.0,2.0,2.0,0.0,,
85,19520324.0,163.0,150.0,148.0,254.0,294.0,237.0,328.0,218.0,207.0,210.0,203.0,86.0,68.0,93.0,Calm,0.0,NE,3.0,Calm,0.0,6.0,9.0,6.0,0.0,,
86,19520325.0,160.0,140.0,130.0,253.0,294.0,277.0,302.0,230.0,220.0,212.0,207.0,92.0,69.0,76.0,Calm,0.0,NNE,2.0,NE,2.0,9.0,7.0,8.0,145.0,,
87,19520326.0,151.0,131.0,120.0,255.0,310.0,273.0,303.0,234.0,217.0,211.0,205.0,90.0,63.0,76.0,Calm,0.0,NE,3.0,NE,2.0,3.0,6.0,3.0,85.0,,
88,19520327.0,143.0,130.0,127.0,263.0,295.0,270.0,319.0,234.0,208.0,212.0,184.0,82.0,68.0,69.0,E,2.0,ENE,2.0,ENE,3.0,4.0,9.0,2.0,0.0,,
89,19520328.0,160.0,143.0,138.0,268.0,305.0,270.0,308.0,232.0,197.0,195.0,198.0,75.0,60.0,75.0,E,2.0,NE,3.0,NE,1.0,1.0,9.0,3.0,4.0,,
90,19520329.0,158.0,143.0,131.0,273.0,300.0,276.0,312.0,240.0,215.0,211.0,200.0,80.0,66.0,73.0,NE,2.0,NE,3.0,NE,3.0,3.0,9.0,1.0,0.0,,
91,19520330.0,152.0,139.0,127.0,260.0,307.0,277.0,313.0,239.0,215.0,198.0,201.0,86.0,61.0,73.0,Calm,0.0,NE,3.0,NE,2.0,5.0,4.0,3.0,4.0,,
92,19520331.0,154.0,127.0,120.0,256.0,313.0,278.0,317.0,228.0,204.0,211.0,185.0,84.0,62.0,67.0,Calm,0.0,NE,3.0,ENE,3.0,9.0,9.0,2.0,0.0,,
93,,1015.6645161290322,1014.2290322580645,1013.441935483871,25.490322580645163,30.506451612903227,27.28709677419355,31.34516129032258,22.841935483870966,20.441935483870967,20.125806451612902,19.741935483870968,84.3225806451613,62.83870967741935,73.45161290322581,,0.7741935483870968,,2.4838709677419355,,2.0,4.32258064516129,6.967741935483871,3.806451612903226,37.2,,
94,19520401.0,155.0,122.0,126.0,259.0,325.0,278.0,315.0,231.0,201.0,205.0,198.0,81.0,57.0,71.0,E,3.0,NE,3.0,ENE,3.0,3.0,8.0,1.0,0.0,,
95,19520402.0,158.0,138.0,135.0,263.0,322.0,288.0,330.0,235.0,215.0,216.0,206.0,85.0,60.0,69.0,E,1.0,ENE,3.0,E,3.0,1.0,7.0,6.0,0.0,,
96,19520403.0,163.0,147.0,139.0,271.0,319.0,273.0,325.0,246.0,224.0,199.0,198.0,84.0,56.0,73.0,E,2.0,ENE,4.0,ENE,3.0,5.0,7.0,4.0,15.0,,
97,19520404.0,172.0,151.0,143.0,266.0,311.0,278.0,319.0,237.0,214.0,202.0,198.0,83.0,60.0,71.0,E,1.0,ENE,4.0,NE,3.0,2.0,7.0,2.0,18.0,,
98,19520405.0,178.0,152.0,144.0,259.0,306.0,275.0,317.0,238.0,216.0,203.0,200.0,87.0,62.0,74.0,ENE,1.0,ENE,3.0,NE,2.0,8.0,9.0,3.0,0.0,,
99,19520406.0,151.0,148.0,148.0,279.0,322.0,280.0,316.0,240.0,198.0,197.0,199.0,71.0,55.0,71.0,NE,2.0,NE,3.0,ENE,2.0,2.0,4.0,3.0,8.0,,
100,19520407.0,160.0,144.0,138.0,265.0,325.0,278.0,332.0,227.0,206.0,191.0,200.0,80.0,53.0,72.0,Calm,0.0,ENE,2.0,NE,3.0,1.0,5.0,3.0,0.0,,
101,19520408.0,160.0,143.0,132.0,270.0,318.0,280.0,327.0,237.0,213.0,201.0,203.0,80.0,57.0,72.0,Calm,0.0,ENE,3.0,NE,2.0,3.0,5.0,2.0,0.0,,
102,19520409.0,155.0,138.0,127.0,275.0,272.0,255.0,321.0,246.0,220.0,238.0,217.0,80.0,89.0,90.0,E,1.0,C,0.0,NE,2.0,8.0,9.0,8.0,0.0,,
103,19520410.0,152.0,134.0,120.0,235.0,302.0,275.0,306.0,232.0,199.0,207.0,208.0,92.0,65.0,77.0,E,1.0,ENE,2.0,ENE,2.0,10.0,9.0,8.0,256.0,,
104,19520411.0,146.0,131.0,119.0,245.0,301.0,272.0,307.0,236.0,207.0,218.0,202.0,91.0,68.0,75.0,Calm,0.0,ENE,3.0,ENE,3.0,8.0,9.0,3.0,89.0,,
105,19520412.0,151.0,134.0,128.0,258.0,312.0,279.0,306.0,231.0,211.0,207.0,200.0,85.0,61.0,71.0,Calm,0.0,ENE,2.0,ENE,2.0,1.0,5.0,5.0,6.0,,
106,19520413.0,160.0,140.0,138.0,267.0,309.0,274.0,318.0,238.0,209.0,199.0,195.0,80.0,59.0,72.0,E,1.0,ENE,3.0,NE,3.0,1.0,7.0,5.0,0.0,,
107,19520414.0,162.0,144.0,131.0,269.0,313.0,278.0,315.0,242.0,208.0,191.0,208.0,79.0,56.0,75.0,Calm,0.0,ENE,3.0,NE,2.0,4.0,5.0,4.0,0.0,,
108,19520415.0,160.0,143.0,134.0,267.0,317.0,274.0,317.0,234.0,203.0,196.0,185.0,78.0,56.0,68.0,E,1.0,ENE,2.0,NE,2.0,1.0,9.0,8.0,0.0,,
109,19520416.0,158.0,136.0,126.0,255.0,308.0,282.0,322.0,220.0,213.0,196.0,194.0,88.0,59.0,68.0,Calm,0.0,E,1.0,NE,2.0,4.0,9.0,2.0,0.0,,
110,19520417.0,160.0,136.0,123.0,257.0,321.0,271.0,316.0,215.0,206.0,196.0,198.0,84.0,55.0,70.0,Calm,0.0,ENE,2.0,NE,2.0,1.0,6.0,2.0,0.0,,
111,19520418.0,155.0,128.0,120.0,265.0,334.0,279.0,326.0,219.0,208.0,208.0,202.0,81.0,54.0,72.0,Calm,0.0,ENE,2.0,NE,2.0,2.0,6.0,3.0,0.0,,
112,19520419.0,154.0,127.0,116.0,272.0,302.0,264.0,337.0,223.0,220.0,220.0,229.0,83.0,68.0,89.0,ENE,1.0,E,2.0,E,1.0,2.0,9.0,7.0,11.0,,
113,19520420.0,160.0,136.0,130.0,267.0,314.0,276.0,327.0,244.0,227.0,206.0,202.0,87.0,60.0,74.0,Calm,0.0,E,3.0,ENE,3.0,4.0,7.0,4.0,68.0,,
114,19520421.0,162.0,142.0,130.0,268.0,318.0,274.0,314.0,233.0,218.0,218.0,195.0,83.0,62.0,72.0,ENE,1.0,NE,3.0,NE,1.0,6.0,7.0,6.0,0.0,,
115,19520422.0,163.0,150.0,123.0,253.0,322.0,278.0,324.0,215.0,216.0,201.0,200.0,90.0,56.0,72.0,Calm,0.0,ENE,3.0,NE,2.0,6.0,7.0,4.0,0.0,,
116,19520423.0,152.0,132.0,127.0,246.0,322.0,270.0,328.0,212.0,224.0,216.0,207.0,97.0,60.0,78.0,Calm,0.0,NE,2.0,NE,3.0,7.0,9.0,5.0,0.0,,
117,19520424.0,172.0,136.0,139.0,247.0,276.0,267.0,327.0,243.0,219.0,240.0,219.0,95.0,87.0,84.0,E,1.0,ENE,1.0,ENE,3.0,9.0,9.0,8.0,98.0,,
118,19520425.0,159.0,154.0,138.0,262.0,289.0,278.0,293.0,245.0,216.0,213.0,206.0,85.0,72.0,74.0,E,2.0,E,2.0,ENE,3.0,1.0,10.0,3.0,44.0,,
119,19520426.0,179.0,148.0,136.0,250.0,308.0,276.0,325.0,237.0,214.0,210.0,209.0,91.0,63.0,77.0,ESE,1.0,ENE,1.0,NE,3.0,10.0,9.0,3.0,117.0,,
120,19520427.0,168.0,147.0,131.0,264.0,327.0,278.0,318.0,222.0,219.0,198.0,212.0,85.0,64.0,77.0,ENE,2.0,NE,2.0,NE,1.0,2.0,5.0,6.0,0.0,,
121,19520428.0,168.0,156.0,142.0,268.0,272.0,277.0,328.0,227.0,208.0,216.0,215.0,80.0,80.0,78.0,E,2.0,NE,2.0,NE,2.0,2.0,9.0,3.0,0.0,,
122,19520429.0,172.0,151.0,139.0,266.0,313.0,287.0,303.0,230.0,224.0,211.0,217.0,86.0,62.0,74.0,Calm,0.0,N,1.0,Calm,0.0,3.0,8.0,4.0,70.0,,
123,19520430.0,160.0,131.0,130.0,265.0,325.0,252.0,325.0,242.0,216.0,220.0,218.0,84.0,61.0,92.0,E,3.0,E,2.0,NE,2.0,1.0,6.0,9.0,0.0,,
