,81201 Paramaribo,luchtdruk (in mm Hg),luchtdruk (in mm Hg),luchtdruk (in mm Hg),temperatuur (oC),temperatuur (oC),temperatuur (oC),temperatuur (oC),temperatuur (oC),dampdrukking (in mm Hg),dampdrukking (in mm Hg),dampdrukking (in mm Hg),relatieve vochtigheid,relatieve vochtigheid,relatieve vochtigheid,windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),bewolking (0-10),bewolking (0-10),bewolking (0-10),regen,regen,ijtlmjn
,Unnamed: 0_level_1,PT 8,PT 14,PT 18,TT 8,TT 14,TT 18,Max,Min,dampdruk 8,dampdruk 14,dampdruk 18,RH 8,RH 14,RH 18,DD 8,FF 8,DD 14,FF 14,DD 18,FF 18,8,14,18,Rd 8,Rd 8.1,Unnamed: 26_level_1
0,19180101.0,,,,235.0,262,256.0,286,188,206.0,210,226.0,96.0,83,93.0,NW,1.0,NW,2.0,NW,2.0,3.0,4.0,4.0,55.0,,
1,19180102.0,,,,233.0,281,222.0,285,184,205.0,220,193.0,96.0,78,97.0,WNW,1.0,WNW,3.0,SW,3.0,4.0,6.0,8.0,58.0,,
2,19180103.0,,,,230.0,281,256.0,281,180,200.0,231,212.0,97.0,82,89.0,ESE,2.0,ESE,3.0,ESE,2.0,7.0,6.0,4.0,330.0,,
3,19180104.0,,,,243.0,257,251.0,294,195,205.0,206,200.0,91.0,84,88.0,ESE,3.0,ESE,3.0,E,1.0,5.0,6.0,5.0,3.0,,
4,19180105.0,,,,234.0,264,243.0,287,184,210.0,213,205.0,98.0,83,91.0,E,1.0,ESE,1.0,E,3.0,8.0,6.0,8.0,110.0,,
5,19180106.0,,,,223.0,267,230.0,274,173,189.0,219,192.0,95.0,84,92.0,SE,2.0,E,4.0,SE,1.0,8.0,7.0,5.0,48.0,,
6,19180107.0,,,,222.0,282,252.0,268,172,191.0,219,226.0,96.0,73,93.0,SE,1.0,WNW,4.0,E,2.0,4.0,4.0,2.0,1.0,,
7,19180108.0,,,,236.0,289,260.0,289,189,205.0,215,200.0,95.0,73,80.0,SE,2.0,NNW,4.0,E,3.0,1.0,3.0,4.0,1.0,,
8,19180109.0,,,,219.0,280,258.0,268,176,183.0,211,229.0,94.0,75,93.0,SE,2.0,NE,4.0,NW,1.0,1.0,5.0,3.0,0.0,,
9,19180110.0,,,,230.0,281,261.0,279,180,203.0,231,205.0,97.0,82,82.0,E,1.0,NE,3.0,N,2.0,8.0,6.0,6.0,10.0,,
10,19180111.0,,,,236.0,266,242.0,291,192,209.0,216,215.0,96.0,83,96.0,N,1.0,NW,5.0,ESE,1.0,7.0,4.0,4.0,57.0,,
11,19180112.0,,,,249.0,295,262.0,296,205,224.0,202,208.0,96.0,65,82.0,SSE,1.0,SSE,5.0,ESE,4.0,3.0,4.0,1.0,96.0,,
12,19180113.0,,,,256.0,285,260.0,305,210,208.0,208,213.0,85.0,72,85.0,SSE,3.0,ESE,4.0,NW,3.0,4.0,3.0,2.0,8.0,,
13,19180114.0,,,,254.0,283,254.0,298,205,207.0,195,217.0,86.0,69,90.0,SW,2.0,ESE,4.0,SW,3.0,5.0,5.0,4.0,0.0,,
14,19180115.0,,,,248.0,280,244.0,293,207,202.0,201,202.0,87.0,71,89.0,W,2.0,ESE,4.0,SSE,8.0,4.0,6.0,6.0,0.0,,
15,19180116.0,,,,231.0,291,260.0,280,181,199.0,190,229.0,95.0,63,92.0,SE,1.0,WNW,4.0,ESE,2.0,7.0,3.0,3.0,20.0,,
16,19180117.0,,,,227.0,237,234.0,280,180,189.0,206,210.0,92.0,95,98.0,SE,3.0,SE,3.0,ESE,2.0,6.0,7.0,6.0,1.0,,
17,19180118.0,,,,228.0,268,232.0,277,188,188.0,218,205.0,91.0,83,96.0,ESE,3.0,SSE,4.0,SE,1.0,6.0,6.0,8.0,95.0,,
18,19180119.0,,,,227.0,239,226.0,278,183,194.0,217,197.0,95.0,98,96.0,SE,1.0,N,1.0,N,1.0,6.0,8.0,7.0,6.0,,
19,19180120.0,,,,223.0,270,243.0,272,174,186.0,219,192.0,93.0,83,85.0,NNW,2.0,WNW,3.0,WNW,6.0,8.0,6.0,4.0,195.0,,
20,19180121.0,,,,218.0,258,254.0,269,174,183.0,217,206.0,95.0,88,85.0,N,1.0,N,2.0,NW,3.0,8.0,8.0,3.0,10.0,,
21,19180122.0,,,,234.0,268,258.0,287,187,208.0,228,205.0,97.0,87,83.0,NW,1.0,NW,1.0,WNW,3.0,7.0,7.0,3.0,18.0,,
22,19180123.0,,,,245.0,282,260.0,297,198,217.0,226,217.0,95.0,79,87.0,NNW,1.0,SE,4.0,NW,4.0,6.0,5.0,4.0,13.0,,
23,19180124.0,,,,256.0,289,261.0,311,215,212.0,213,223.0,87.0,72,89.0,WNW,4.0,WNW,5.0,NW,4.0,4.0,3.0,4.0,0.0,,
24,19180125.0,,,,248.0,281,250.0,298,200,202.0,220,220.0,87.0,78,93.0,N,3.0,WNW,4.0,SSE,3.0,1.0,5.0,5.0,0.0,,
25,19180126.0,,,,254.0,273,253.0,302,206,207.0,216,204.0,86.0,80,85.0,NNW,4.0,N,4.0,NNW,4.0,1.0,4.0,1.0,11.0,,
26,19180127.0,,,,226.0,254,249.0,264,174,177.0,217,211.0,88.0,90,90.0,N,1.0,NNW,4.0,ESE,1.0,1.0,6.0,1.0,0.0,,
27,19180128.0,,,,234.0,290,254.0,271,184,193.0,148,188.0,90.0,50,79.0,SW,1.0,E,5.0,WNW,4.0,1.0,3.0,1.0,0.0,,
28,19180129.0,,,,243.0,283,253.0,289,193,195.0,199,197.0,87.0,69,82.0,N,3.0,E,5.0,NNW,3.0,2.0,3.0,1.0,0.0,,
29,19180130.0,,,,229.0,253,250.0,263,179,182.0,218,173.0,88.0,91,74.0,NNW,1.0,N,4.0,NNW,4.0,6.0,6.0,4.0,0.0,,
30,19180131.0,,,,243.0,282,254.0,284,194,195.0,190,219.0,87.0,67,91.0,NNW,1.0,NNW,5.0,NW,5.0,5.0,3.0,5.0,21.0,,
31,,,,,23.593548387096774,27.325806451612902,24.9741935483871,28.438709677419354,18.870967741935484,19.916129032258063,21.093548387096774,20.770967741935486,92.19354838709677,78.38709677419355,88.54838709677419,,1.8064516129032258,,3.5806451612903225,,2.870967741935484,4.741935483870968,5.096774193548387,4.064516129032258,116.7,,
32,19180201.0,,,,242.0,285,256.0,288,198,202.0,204,216.0,90.0,70,89.0,NW,3.0,NNW,5.0,NW,4.0,1.0,3.0,5.0,51.0,,
33,19180202.0,,,,236.0,284,259.0,285,189,209.0,208,195.0,96.0,72,79.0,NW,1.0,NNW,5.0,NW,5.0,6.0,4.0,3.0,80.0,,
34,19180203.0,,,,251.0,272,253.0,295,201,194.0,196,195.0,82.0,73,81.0,NW,5.0,NW,5.0,NW,3.0,5.0,6.0,5.0,0.0,,
35,19180204.0,,,,247.0,261,253.0,300,205,202.0,223,198.0,87.0,89,83.0,NW,3.0,NW,3.0,SE,3.0,6.0,7.0,5.0,0.0,,
36,19180205.0,,,,235.0,268,250.0,287,193,206.0,195,200.0,96.0,75,85.0,E,1.0,NW,4.0,NW,3.0,8.0,6.0,6.0,8.0,,
37,19180206.0,,,,246.0,256,253.0,298,199,216.0,187,199.0,94.0,77,84.0,NNW,1.0,NNW,3.0,NW,3.0,7.0,7.0,4.0,175.0,,
38,19180207.0,,,,250.0,275,254.0,296,206,193.0,204,211.0,82.0,75,88.0,NW,3.0,SE,4.0,NW,4.0,4.0,4.0,3.0,0.0,,
39,19180208.0,,,,248.0,260,250.0,295,204,202.0,213,185.0,87.0,85,79.0,NW,4.0,WNW,5.0,WNW,5.0,6.0,6.0,4.0,0.0,,
40,19180209.0,,,,235.0,268,248.0,288,189,201.0,203,213.0,93.0,78,92.0,WNW,1.0,ESE,5.0,W,1.0,7.0,5.0,7.0,10.0,,
41,19180210.0,,,,230.0,282,254.0,278,186,200.0,200,198.0,96.0,70,82.0,WNW,1.0,ESE,4.0,WNW,4.0,6.0,4.0,3.0,23.0,,
42,19180211.0,,,,222.0,243,237.0,272,172,193.0,214,208.0,97.0,95,96.0,NW,0.0,SE,2.0,SW,1.0,5.0,8.0,9.0,0.0,,
43,19180212.0,,,,220.0,228,239.0,264,170,189.0,199,198.0,96.0,96,90.0,ESE,1.0,ESE,2.0,NW,4.0,10.0,9.0,7.0,295.0,,
44,19180213.0,,,,256.0,281,257.0,308,216,185.0,172,215.0,76.0,61,88.0,N,4.0,WNW,5.0,NW,3.0,5.0,5.0,4.0,360.0,,
45,19180214.0,,,,251.0,256,252.0,299,207,209.0,202,199.0,88.0,83,84.0,NNW,4.0,WNW,4.0,NW,2.0,7.0,8.0,9.0,0.0,,
46,19180215.0,,,,238.0,279,256.0,286,194,204.0,202,206.0,93.0,72,85.0,NW,1.0,ESE,5.0,WNW,5.0,6.0,5.0,4.0,46.0,,
47,19180216.0,,,,234.0,293,257.0,288,187,207.0,213,215.0,97.0,70,88.0,W,1.0,NW,4.0,N,4.0,7.0,5.0,2.0,45.0,,
48,19180217.0,,,,240.0,287,256.0,284,190,210.0,207,216.0,95.0,70,89.0,NW,1.0,WNW,4.0,ESE,3.0,5.0,3.0,3.0,0.0,,
49,19180218.0,,,,249.0,275,252.0,297,206,201.0,214,209.0,86.0,79,88.0,SE,2.0,NW,4.0,SE,3.0,2.0,5.0,2.0,0.0,,
50,19180219.0,,,,236.0,270,240.0,285,194,209.0,205,216.0,96.0,77,97.0,ESE,1.0,SE,4.0,N,3.0,7.0,5.0,9.0,0.0,,
51,19180220.0,,,,237.0,267,237.0,290,189,208.0,199,208.0,96.0,77,96.0,WNW,1.0,WNW,4.0,N,1.0,6.0,6.0,9.0,112.0,,
52,19180221.0,,,,228.0,244,241.0,277,184,201.0,215,197.0,97.0,95,88.0,NE,1.0,ESE,1.0,ESE,0.0,7.0,8.0,5.0,123.0,,
53,19180222.0,,,,231.0,224,231.0,274,182,199.0,194,194.0,95.0,96,92.0,E,1.0,E,2.0,E,2.0,9.0,8.0,7.0,55.0,,
54,19180223.0,,,,222.0,267,242.0,268,174,193.0,205,188.0,97.0,79,84.0,ESE,2.0,N,3.0,WNW,4.0,9.0,5.0,3.0,220.0,,
55,19180224.0,,,,241.0,291,259.0,287,191,210.0,214,204.0,94.0,71,82.0,NW,2.0,WNW,4.0,NW,4.0,4.0,5.0,4.0,1.0,,
