,81201 Paramaribo,luchtdruk (in mm Hg),luchtdruk (in mm Hg),luchtdruk (in mm Hg),droge (TT) en natte (TW) bol temperatuur (oC),droge (TT) en natte (TW) bol temperatuur (oC),droge (TT) en natte (TW) bol temperatuur (oC),droge (TT) en natte (TW) bol temperatuur (oC),droge (TT) en natte (TW) bol temperatuur (oC),droge (TT) en natte (TW) bol temperatuur (oC),droge (TT) en natte (TW) bol temperatuur (oC),droge (TT) en natte (TW) bol temperatuur (oC),droge (TT) en natte (TW) bol temperatuur (oC),temperatuur (oC),temperatuur (oC),dampdrukking (in mm Hg),dampdrukking (in mm Hg),dampdrukking (in mm Hg),relatieve vochtigheid,relatieve vochtigheid,relatieve vochtigheid,windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),bewolking (0-10),bewolking (0-10),bewolking (0-10),regen,regen,ijtlmjn
,Unnamed: 0_level_1,PT 8,PT 14,PT 19,TT 8,TW 8,verschil,TT 14,TW 14,verschil.1,TT 19,TW 19,verschil.2,Max,Min,dampdruk 8,dampdruk 14,dampdruk 19,RH 8,RH 14,RH 19,DD 8,FF 8,DD 14,FF 14,DD 19,FF 19,8,14,19,Rd 8,Rd 8.1,Unnamed: 32_level_1
86,19040325.0,615.0,604.0,603.0,259.0,241.0,18.0,290.0,267.0,23.0,251.0,244.0,7.0,284.0,216.0,212.0,246.0,223.0,85.0,83.0,94.0,NE,3.0,NNE,4.0,ESE,4.0,7.0,6.0,10.0,19.0,,
87,19040326.0,613.0,598.0,608.0,240.0,236.0,4.0,259.0,245.0,14.0,246.0,239.0,7.0,291.0,202.0,214.0,220.0,216.0,97.0,89.0,94.0,E,1.0,N,6.0,ESE,4.0,10.0,10.0,0.0,200.0,,
88,19040327.0,620.0,614.0,610.0,241.0,237.0,4.0,240.0,235.0,5.0,236.0,231.0,5.0,274.0,202.0,215.0,212.0,207.0,97.0,96.0,96.0,,0.0,ESE,4.0,,0.0,10.0,10.0,10.0,400.0,,
89,19040328.0,618.0,605.0,606.0,225.0,222.0,3.0,288.0,239.0,49.0,248.0,242.0,6.0,262.0,218.0,197.0,190.0,221.0,97.0,63.0,95.0,,0.0,NNE,3.0,ESE,4.0,10.0,5.0,10.0,680.0,,
90,19040329.0,612.0,595.0,598.0,232.0,227.0,5.0,275.0,246.0,29.0,245.0,235.0,10.0,291.0,216.0,202.0,212.0,209.0,96.0,78.0,92.0,,0.0,N,5.0,ESE,3.0,7.0,6.0,10.0,,,
91,19040330.0,614.0,598.0,598.0,238.0,234.0,4.0,268.0,242.0,26.0,246.0,236.0,10.0,283.0,203.0,212.0,208.0,210.0,97.0,80.0,92.0,,0.0,ESE,4.0,N,4.0,10.0,7.0,10.0,250.0,,
92,19040331.0,615.0,598.0,611.0,244.0,233.0,11.0,293.0,266.0,27.0,233.0,227.0,6.0,276.0,212.0,206.0,242.0,201.0,91.0,80.0,92.0,ESE,3.0,N,2.0,,0.0,8.0,4.0,10.0,,,
93,,761.8354838709678,760.741935483871,760.7129032258065,24.106451612903225,22.996774193548386,1.1096774193548389,26.9741935483871,24.761290322580646,2.2129032258064516,24.493548387096773,23.648387096774194,0.8451612903225806,28.4741935483871,20.516129032258064,20.22258064516129,21.919354838709676,21.20967741935484,90.58064516129032,82.96774193548387,92.83870967741936,,2.6129032258064515,,4.290322580645161,,3.7096774193548385,8.580645161290322,7.548387096774194,9.67741935483871,479.4,,
94,19040401.0,626.0,602.0,612.0,255.0,236.0,19.0,290.0,268.0,22.0,245.0,239.0,6.0,297.0,224.0,205.0,248.0,217.0,85.0,83.0,95.0,ESE,5.0,E,5.0,,0.0,6.0,6.0,10.0,610.0,,
95,19040402.0,617.0,598.0,610.0,235.0,231.0,4.0,291.0,269.0,22.0,252.0,244.0,8.0,294.0,191.0,208.0,250.0,222.0,96.0,83.0,93.0,,0.0,NE,4.0,NNE,5.0,9.0,9.0,0.0,20.0,,
96,19040403.0,616.0,602.0,601.0,242.0,237.0,5.0,274.0,259.0,15.0,244.0,237.0,7.0,307.0,201.0,215.0,239.0,214.0,96.0,88.0,94.0,ESE,3.0,E,5.0,ESE,4.0,5.0,8.0,10.0,20.0,,
97,19040404.0,613.0,604.0,611.0,261.0,244.0,17.0,290.0,269.0,21.0,255.0,247.0,8.0,299.0,236.0,217.0,250.0,226.0,86.0,84.0,93.0,ENE,5.0,NNE,6.0,NNE,5.0,3.0,8.0,4.0,190.0,,
98,19040405.0,623.0,611.0,614.0,252.0,238.0,14.0,282.0,266.0,16.0,272.0,261.0,11.0,292.0,221.0,211.0,255.0,245.0,88.0,90.0,91.0,,0.0,NNE,4.0,ESE,4.0,6.0,7.0,10.0,,,
99,19040406.0,614.0,598.0,619.0,233.0,225.0,8.0,290.0,267.0,23.0,247.0,233.0,14.0,288.0,169.0,198.0,246.0,204.0,93.0,83.0,88.0,,0.0,N,5.0,ENE,5.0,10.0,8.0,10.0,,,
100,19040407.0,617.0,599.0,603.0,239.0,231.0,8.0,243.0,237.0,6.0,244.0,228.0,16.0,291.0,200.0,205.0,214.0,196.0,93.0,95.0,87.0,E,3.0,,0.0,ESE,5.0,8.0,10.0,10.0,35.0,,
101,19040408.0,621.0,614.0,613.0,245.0,229.0,16.0,275.0,257.0,18.0,250.0,243.0,7.0,257.0,200.0,198.0,234.0,222.0,87.0,80.0,94.0,ESE,4.0,N,5.0,NNE,5.0,7.0,6.0,0.0,70.0,,
102,19040409.0,629.0,619.0,608.0,259.0,237.0,22.0,284.0,269.0,15.0,246.0,239.0,7.0,285.0,216.0,204.0,254.0,216.0,82.0,88.0,94.0,NNE,5.0,N,6.0,ESE,3.0,6.0,5.0,0.0,,,
103,19040410.0,615.0,612.0,619.0,250.0,241.0,9.0,288.0,269.0,19.0,238.0,234.0,4.0,285.0,221.0,218.0,252.0,212.0,93.0,86.0,97.0,N,5.0,NE,2.0,NNE,6.0,6.0,10.0,10.0,,,
104,19040411.0,626.0,614.0,622.0,254.0,245.0,9.0,262.0,237.0,25.0,248.0,243.0,5.0,289.0,209.0,223.0,202.0,223.0,93.0,80.0,96.0,ESE,2.0,N,5.0,,0.0,8.0,10.0,10.0,70.0,,
105,19040412.0,625.0,603.0,605.0,240.0,231.0,9.0,281.0,260.0,21.0,254.0,247.0,7.0,267.0,201.0,205.0,237.0,227.0,92.0,84.0,94.0,ENE,4.0,E,5.0,NE,5.0,9.0,7.0,10.0,240.0,,
106,19040413.0,619.0,600.0,601.0,234.0,226.0,8.0,295.0,269.0,26.0,251.0,239.0,12.0,289.0,220.0,199.0,247.0,213.0,93.0,80.0,90.0,ESE,5.0,ESE,6.0,NE,4.0,6.0,6.0,10.0,25.0,,
107,19040414.0,607.0,596.0,612.0,242.0,239.0,3.0,296.0,268.0,28.0,246.0,232.0,14.0,298.0,224.0,185.0,245.0,203.0,60.0,79.0,88.0,NE,4.0,SSE,5.0,ESE,3.0,7.0,6.0,10.0,100.0,,
108,19040415.0,618.0,612.0,610.0,267.0,249.0,18.0,298.0,269.0,29.0,252.0,246.0,6.0,300.0,232.0,223.0,246.0,226.0,85.0,79.0,95.0,NE,5.0,NNE,5.0,NE,5.0,7.0,5.0,0.0,,,
109,19040416.0,620.0,610.0,617.0,246.0,238.0,8.0,277.0,257.0,20.0,248.0,245.0,3.0,305.0,214.0,214.0,233.0,227.0,93.0,84.0,97.0,ESE,5.0,E,5.0,ENE,4.0,7.0,8.0,0.0,100.0,,
110,19040417.0,618.0,608.0,616.0,266.0,253.0,13.0,270.0,256.0,14.0,245.0,241.0,4.0,287.0,228.0,232.0,235.0,221.0,89.0,89.0,97.0,E,5.0,N,6.0,ENE,5.0,5.0,7.0,0.0,45.0,,
111,19040418.0,623.0,615.0,618.0,245.0,237.0,8.0,286.0,262.0,24.0,248.0,244.0,4.0,286.0,220.0,213.0,238.0,225.0,93.0,82.0,97.0,,0.0,N,5.0,NE,6.0,8.0,7.0,10.0,60.0,,
112,19040419.0,638.0,614.0,610.0,254.0,247.0,7.0,256.0,247.0,9.0,243.0,237.0,6.0,289.0,232.0,227.0,226.0,214.0,94.0,93.0,95.0,,0.0,ESE,4.0,ESE,3.0,10.0,8.0,10.0,330.0,,
113,19040420.0,618.0,600.0,591.0,261.0,252.0,9.0,289.0,267.0,22.0,243.0,239.0,4.0,266.0,219.0,233.0,247.0,218.0,93.0,83.0,97.0,ESE,4.0,NE,6.0,NE,4.0,6.0,4.0,0.0,80.0,,
114,19040421.0,618.0,594.0,614.0,244.0,237.0,7.0,289.0,268.0,21.0,248.0,239.0,9.0,290.0,218.0,214.0,249.0,215.0,94.0,84.0,92.0,NNE,6.0,NW,6.0,ESE,3.0,6.0,5.0,0.0,30.0,,
115,19040422.0,606.0,601.0,600.0,247.0,238.0,9.0,252.0,247.0,5.0,241.0,237.0,4.0,292.0,205.0,214.0,228.0,215.0,92.0,96.0,97.0,,0.0,,0.0,,0.0,9.0,10.0,10.0,,,
116,19040423.0,618.0,599.0,617.0,224.0,221.0,3.0,277.0,265.0,12.0,234.0,229.0,5.0,294.0,174.0,196.0,250.0,205.0,97.0,90.0,96.0,,0.0,NNE,6.0,NE,5.0,10.0,6.0,10.0,520.0,,
117,19040424.0,617.0,612.0,605.0,248.0,244.0,4.0,289.0,257.0,32.0,241.0,236.0,5.0,282.0,224.0,225.0,226.0,213.0,97.0,76.0,96.0,NE,5.0,ESE,4.0,,0.0,10.0,8.0,0.0,,,
118,19040425.0,612.0,597.0,603.0,245.0,240.0,5.0,279.0,257.0,22.0,238.0,232.0,6.0,290.0,214.0,219.0,232.0,208.0,96.0,83.0,95.0,ESE,2.0,N,5.0,N,3.0,5.0,9.0,0.0,350.0,,
119,19040426.0,617.0,610.0,605.0,252.0,242.0,10.0,284.0,263.0,21.0,241.0,237.0,4.0,289.0,223.0,218.0,241.0,215.0,92.0,84.0,97.0,SSE,3.0,N,6.0,NE,5.0,10.0,8.0,0.0,130.0,,
120,19040427.0,618.0,616.0,616.0,237.0,233.0,4.0,280.0,259.0,21.0,243.0,235.0,8.0,290.0,205.0,212.0,235.0,210.0,99.0,84.0,93.0,S,2.0,E,4.0,NE,5.0,10.0,8.0,0.0,,,
121,19040428.0,620.0,614.0,609.0,255.0,244.0,11.0,295.0,269.0,26.0,255.0,247.0,8.0,287.0,235.0,220.0,247.0,226.0,91.0,80.0,93.0,ESE,4.0,NNE,6.0,,0.0,7.0,5.0,0.0,,,
122,19040429.0,629.0,616.0,613.0,259.0,250.0,9.0,291.0,267.0,24.0,253.0,247.0,6.0,303.0,219.0,230.0,246.0,228.0,93.0,82.0,95.0,SSE,5.0,SSW,2.0,NE,5.0,7.0,8.0,0.0,,,
123,19040430.0,620.0,618.0,618.0,262.0,258.0,4.0,296.0,268.0,28.0,248.0,244.0,4.0,299.0,242.0,242.0,245.0,225.0,96.0,79.0,97.0,ESE,3.0,NNE,5.0,ENE,4.0,6.0,8.0,10.0,,,
124,,761.9266666666666,760.6933333333334,761.04,24.843333333333334,23.91,0.9333333333333333,28.163333333333334,26.139999999999997,2.0233333333333334,24.71,24.003333333333334,0.7066666666666667,28.956666666666667,21.456666666666667,21.41,23.990000000000002,21.77,91.03333333333333,84.36666666666666,94.1,,3.1333333333333333,,4.6,,3.7,7.3,7.333333333333333,5.133333333333334,302.5,,
125,19040501.0,610.0,598.0,602.0,255.0,244.0,11.0,295.0,269.0,26.0,255.0,247.0,8.0,298.0,235.0,220.0,247.0,226.0,91.0,80.0,93.0,ESE,4.0,NNE,6.0,,0.0,7.0,5.0,10.0,,,
126,19040502.0,618.0,608.0,626.0,235.0,231.0,4.0,265.0,252.0,13.0,241.0,236.0,5.0,297.0,204.0,208.0,230.0,213.0,96.0,89.0,96.0,,0.0,ENE,6.0,N,5.0,10.0,9.0,10.0,,,
127,19040503.0,622.0,608.0,618.0,270.0,247.0,23.0,293.0,269.0,24.0,254.0,249.0,5.0,281.0,233.0,217.0,249.0,231.0,82.0,82.0,96.0,NNE,6.0,N,6.0,,0.0,5.0,4.0,10.0,,,
128,19040504.0,638.0,617.0,615.0,237.0,232.0,5.0,278.0,246.0,32.0,254.0,247.0,7.0,298.0,195.0,208.0,210.0,227.0,96.0,76.0,94.0,SSE,2.0,ESE,4.0,ESE,5.0,10.0,9.0,10.0,100.0,,
129,19040505.0,616.0,614.0,621.0,255.0,248.0,7.0,286.0,269.0,17.0,261.0,256.0,5.0,288.0,225.0,228.0,253.0,241.0,94.0,87.0,96.0,NE,5.0,N,6.0,,0.0,7.0,8.0,10.0,20.0,,
130,19040506.0,622.0,607.0,611.0,259.0,256.0,3.0,280.0,269.0,11.0,244.0,239.0,5.0,290.0,232.0,229.0,257.0,217.0,82.0,91.0,96.0,E,2.0,N,7.0,NE,5.0,9.0,6.0,10.0,130.0,,
131,19040507.0,622.0,611.0,619.0,262.0,250.0,12.0,243.0,237.0,6.0,250.0,245.0,5.0,280.0,231.0,228.0,214.0,225.0,90.0,95.0,96.0,ESE,5.0,ESE,2.0,,0.0,9.0,10.0,10.0,100.0,,
132,19040508.0,612.0,623.0,627.0,234.0,230.0,4.0,278.0,269.0,9.0,240.0,233.0,7.0,273.0,201.0,207.0,258.0,208.0,97.0,93.0,94.0,,0.0,ESE,2.0,N,5.0,10.0,8.0,10.0,290.0,,
133,19040509.0,614.0,607.0,609.0,265.0,253.0,12.0,271.0,268.0,3.0,236.0,231.0,5.0,283.0,227.0,232.0,260.0,206.0,90.0,97.0,95.0,ESE,4.0,N,6.0,,0.0,5.0,9.0,10.0,,,
134,19040510.0,626.0,604.0,612.0,238.0,234.0,4.0,259.0,251.0,8.0,250.0,243.0,7.0,297.0,208.0,212.0,232.0,222.0,97.0,93.0,94.0,,0.0,ESE,3.0,NE,2.0,10.0,10.0,10.0,30.0,,
135,19040511.0,627.0,609.0,617.0,235.0,229.0,6.0,251.0,247.0,4.0,243.0,236.0,7.0,273.0,192.0,204.0,229.0,212.0,95.0,97.0,94.0,,0.0,NNE,6.0,ESE,2.0,10.0,10.0,10.0,280.0,,
136,19040512.0,613.0,619.0,625.0,234.0,233.0,1.0,268.0,267.0,1.0,246.0,237.0,9.0,261.0,207.0,212.0,260.0,212.0,99.0,99.0,95.0,,0.0,,0.0,NE,3.0,10.0,10.0,10.0,80.0,,
137,19040513.0,612.0,600.0,601.0,267.0,249.0,18.0,280.0,258.0,22.0,251.0,244.0,7.0,272.0,223.0,223.0,233.0,223.0,85.0,83.0,94.0,NE,6.0,ENE,6.0,,0.0,8.0,7.0,10.0,200.0,,
138,19040514.0,621.0,605.0,616.0,261.0,252.0,9.0,280.0,263.0,17.0,251.0,243.0,8.0,292.0,229.0,233.0,244.0,221.0,93.0,87.0,93.0,ESE,4.0,N,6.0,NNE,5.0,10.0,9.0,10.0,140.0,,
139,19040515.0,615.0,604.0,610.0,263.0,253.0,10.0,286.0,269.0,17.0,258.0,253.0,5.0,288.0,240.0,234.0,253.0,237.0,92.0,87.0,96.0,NNE,4.0,NNE,6.0,ESE,3.0,8.0,6.0,9.0,,,
140,19040516.0,618.0,619.0,620.0,263.0,247.0,16.0,292.0,268.0,24.0,258.0,254.0,4.0,287.0,231.0,221.0,247.0,239.0,87.0,82.0,97.0,ESE,3.0,N,7.0,,0.0,5.0,8.0,10.0,,,
141,19040517.0,624.0,618.0,617.0,264.0,248.0,16.0,277.0,265.0,12.0,257.0,244.0,13.0,305.0,217.0,223.0,250.0,219.0,87.0,90.0,90.0,ENE,4.0,NE,6.0,ESE,3.0,9.0,9.0,10.0,10.0,,
142,19040518.0,619.0,620.0,614.0,258.0,249.0,9.0,254.0,241.0,13.0,245.0,238.0,7.0,286.0,223.0,229.0,215.0,215.0,93.0,90.0,94.0,E,4.0,,0.0,,0.0,7.0,10.0,10.0,130.0,,
143,19040519.0,628.0,627.0,606.0,244.0,240.0,4.0,255.0,246.0,9.0,251.0,243.0,8.0,265.0,217.0,219.0,224.0,221.0,97.0,93.0,93.0,,0.0,ESE,7.0,,0.0,10.0,10.0,10.0,260.0,,
144,19040520.0,624.0,617.0,617.0,251.0,244.0,7.0,274.0,242.0,32.0,245.0,237.0,8.0,291.0,224.0,223.0,205.0,213.0,94.0,75.0,93.0,ESE,5.0,NE,6.0,N,5.0,10.0,10.0,10.0,220.0,,
145,19040521.0,611.0,614.0,618.0,240.0,236.0,4.0,285.0,269.0,16.0,254.0,248.0,6.0,279.0,201.0,214.0,254.0,229.0,97.0,88.0,95.0,S,2.0,NE,6.0,ESE,4.0,8.0,7.0,0.0,80.0,,
146,19040522.0,615.0,618.0,612.0,266.0,249.0,17.0,239.0,235.0,4.0,243.0,237.0,6.0,289.0,224.0,224.0,213.0,214.0,86.0,97.0,95.0,SSE,3.0,,0.0,,0.0,7.0,10.0,10.0,,,
147,19040523.0,620.0,619.0,622.0,235.0,231.0,4.0,227.0,219.0,8.0,231.0,226.0,5.0,286.0,201.0,208.0,190.0,201.0,96.0,93.0,96.0,,0.0,,0.0,,0.0,9.0,10.0,10.0,225.0,,
148,19040524.0,611.0,608.0,609.0,260.0,255.0,5.0,279.0,257.0,22.0,244.0,241.0,3.0,286.0,225.0,239.0,226.0,221.0,96.0,76.0,97.0,ESE,3.0,E,5.0,NE,5.0,7.0,5.0,10.0,450.0,,
149,19040525.0,622.0,609.0,608.0,259.0,242.0,17.0,256.0,252.0,4.0,250.0,244.0,6.0,280.0,226.0,214.0,236.0,223.0,86.0,97.0,95.0,ESE,4.0,NE,4.0,,0.0,6.0,7.0,0.0,40.0,,
150,19040526.0,618.0,613.0,610.0,251.0,242.0,9.0,237.0,232.0,5.0,244.0,236.0,8.0,289.0,228.0,219.0,208.0,212.0,93.0,96.0,93.0,ESE,2.0,,0.0,,0.0,5.0,10.0,0.0,70.0,,
151,19040527.0,633.0,621.0,620.0,245.0,235.0,10.0,246.0,236.0,10.0,248.0,243.0,5.0,296.0,216.0,209.0,210.0,223.0,92.0,96.0,96.0,,0.0,W,1.0,NE,3.0,7.0,9.0,0.0,465.0,,
152,19040528.0,610.0,620.0,614.0,243.0,232.0,11.0,285.0,269.0,16.0,237.0,233.0,4.0,282.0,225.0,205.0,254.0,210.0,91.0,88.0,96.0,SSE,5.0,,0.0,,0.0,9.0,6.0,0.0,40.0,,
153,19040529.0,624.0,614.0,617.0,239.0,230.0,9.0,289.0,267.0,22.0,248.0,240.0,8.0,287.0,199.0,204.0,247.0,217.0,92.0,83.0,93.0,ESE,5.0,NNE,3.0,NNE,3.0,8.0,6.0,0.0,,,
154,19040530.0,619.0,606.0,609.0,249.0,241.0,8.0,285.0,267.0,18.0,243.0,234.0,9.0,296.0,224.0,218.0,249.0,209.0,93.0,86.0,92.0,N,7.0,NNE,5.0,NNE,5.0,7.0,8.0,10.0,,,
155,19040531.0,620.0,610.0,618.0,258.0,253.0,5.0,287.0,254.0,33.0,248.0,243.0,5.0,297.0,225.0,237.0,222.0,223.0,96.0,75.0,96.0,E,5.0,NE,5.0,NE,5.0,5.0,8.0,10.0,65.0,,
156,,761.9483870967742,761.2483870967742,761.483870967742,25.14516129032258,24.241935483870968,0.903225806451613,27.032258064516128,25.55483870967742,1.4774193548387096,24.774193548387096,24.129032258064516,0.6451612903225806,28.619354838709675,21.89677419354839,21.938709677419354,23.480645161290322,21.967741935483872,92.09677419354838,88.41935483870968,94.61290322580645,,3.032258064516129,,4.096774193548387,,2.193548387096774,7.967741935483871,8.161290322580646,8.03225806451613,342.5,,
157,19040601.0,619.0,619.0,612.0,243.0,236.0,7.0,283.0,266.0,17.0,239.0,232.0,7.0,288.0,201.0,212.0,248.0,207.0,94.0,87.0,94.0,ESE,3.0,N,7.0,SSE,3.0,7.0,6.0,10.0,,,
158,19040602.0,624.0,615.0,614.0,250.0,245.0,5.0,278.0,268.0,10.0,243.0,236.0,7.0,285.0,216.0,225.0,256.0,212.0,96.0,92.0,94.0,NE,5.0,SSE,3.0,,0.0,5.0,6.0,10.0,200.0,,
159,19040603.0,629.0,624.0,630.0,249.0,243.0,6.0,234.0,230.0,4.0,250.0,244.0,6.0,294.0,228.0,222.0,207.0,223.0,95.0,97.0,95.0,SSE,3.0,ESE,2.0,NE,3.0,7.0,10.0,10.0,330.0,,
160,19040604.0,627.0,618.0,619.0,240.0,236.0,4.0,256.0,246.0,10.0,237.0,233.0,4.0,279.0,210.0,214.0,224.0,210.0,97.0,92.0,96.0,ESE,5.0,NE,5.0,,0.0,10.0,9.0,10.0,115.0,,
161,19040605.0,630.0,626.0,629.0,249.0,241.0,8.0,247.0,241.0,6.0,254.0,247.0,7.0,271.0,217.0,218.0,219.0,227.0,93.0,95.0,94.0,ENE,5.0,ESE,3.0,NE,5.0,6.0,5.0,10.0,125.0,,
162,19040606.0,629.0,614.0,629.0,269.0,254.0,15.0,293.0,266.0,27.0,246.0,241.0,5.0,294.0,219.0,232.0,242.0,220.0,88.0,80.0,96.0,NE,6.0,S,4.0,ENE,5.0,7.0,8.0,10.0,30.0,,
163,19040607.0,636.0,626.0,635.0,259.0,241.0,18.0,287.0,251.0,36.0,237.0,231.0,6.0,308.0,214.0,212.0,215.0,206.0,85.0,74.0,95.0,E,2.0,ENE,6.0,,0.0,4.0,7.0,10.0,45.0,,
164,19040608.0,628.0,633.0,618.0,243.0,238.0,5.0,245.0,241.0,4.0,244.0,241.0,3.0,295.0,214.0,216.0,221.0,221.0,96.0,97.0,97.0,ESE,5.0,,0.0,ENE,3.0,8.0,10.0,10.0,,,
165,19040609.0,637.0,635.0,627.0,258.0,241.0,17.0,251.0,243.0,8.0,236.0,232.0,4.0,287.0,215.0,213.0,221.0,209.0,86.0,93.0,96.0,ESE,4.0,SSE,4.0,ESE,2.0,4.0,9.0,10.0,160.0,,
166,19040610.0,638.0,630.0,626.0,240.0,234.0,6.0,285.0,262.0,23.0,254.0,249.0,5.0,288.0,194.0,210.0,239.0,231.0,95.0,82.0,96.0,E,2.0,N,6.0,ESE,3.0,5.0,7.0,10.0,235.0,,
167,19040611.0,640.0,629.0,628.0,242.0,237.0,5.0,280.0,262.0,18.0,256.0,246.0,10.0,305.0,203.0,215.0,242.0,224.0,96.0,86.0,92.0,,0.0,NW,4.0,,0.0,9.0,8.0,10.0,,,
168,19040612.0,636.0,626.0,628.0,234.0,229.0,5.0,284.0,265.0,19.0,244.0,239.0,5.0,295.0,202.0,205.0,248.0,217.0,96.0,88.0,96.0,NE,5.0,ESE,4.0,ESE,3.0,10.0,8.0,10.0,85.0,,
169,19040613.0,634.0,624.0,627.0,258.0,243.0,15.0,253.0,240.0,13.0,263.0,256.0,7.0,289.0,228.0,217.0,214.0,240.0,88.0,90.0,94.0,ESE,2.0,ENE,5.0,N,5.0,9.0,10.0,10.0,50.0,,
170,19040614.0,638.0,619.0,617.0,271.0,253.0,18.0,286.0,260.0,26.0,256.0,246.0,10.0,287.0,228.0,229.0,234.0,224.0,86.0,80.0,92.0,ESE,4.0,N,6.0,ENE,3.0,6.0,5.0,10.0,40.0,,
171,19040615.0,636.0,630.0,626.0,240.0,237.0,3.0,247.0,241.0,6.0,238.0,233.0,5.0,292.0,210.0,216.0,219.0,208.0,97.0,95.0,95.0,,0.0,ESE,2.0,,0.0,10.0,9.0,10.0,30.0,,
172,19040616.0,630.0,624.0,621.0,241.0,235.0,6.0,265.0,250.0,15.0,257.0,245.0,12.0,270.0,206.0,212.0,226.0,221.0,95.0,88.0,90.0,ESE,5.0,ENE,5.0,NNE,3.0,8.0,9.0,10.0,95.0,,
173,19040617.0,627.0,621.0,614.0,241.0,232.0,9.0,249.0,244.0,5.0,258.0,249.0,9.0,290.0,206.0,206.0,224.0,229.0,92.0,96.0,93.0,ESE,5.0,SE,2.0,NE,5.0,8.0,8.0,10.0,40.0,,
174,19040618.0,630.0,616.0,615.0,254.0,237.0,17.0,300.0,269.0,31.0,256.0,251.0,5.0,292.0,232.0,207.0,245.0,234.0,86.0,78.0,96.0,ESE,4.0,E,6.0,N,3.0,6.0,7.0,10.0,165.0,,
175,19040619.0,634.0,620.0,626.0,245.0,239.0,6.0,263.0,256.0,7.0,248.0,243.0,5.0,302.0,212.0,217.0,238.0,223.0,95.0,93.0,96.0,ENE,5.0,ESE,2.0,,0.0,10.0,10.0,10.0,250.0,,
176,19040620.0,634.0,623.0,625.0,250.0,245.0,5.0,251.0,244.0,7.0,247.0,241.0,6.0,291.0,208.0,225.0,223.0,221.0,96.0,94.0,97.0,ESE,5.0,ENE,4.0,,0.0,8.0,8.0,10.0,120.0,,
177,19040621.0,634.0,627.0,627.0,263.0,246.0,17.0,252.0,246.0,6.0,231.0,224.0,7.0,291.0,209.0,219.0,226.0,197.0,86.0,95.0,94.0,SSE,5.0,NNE,5.0,,0.0,7.0,8.0,10.0,15.0,,
178,19040622.0,631.0,625.0,628.0,243.0,235.0,8.0,259.0,242.0,17.0,250.0,243.0,7.0,302.0,198.0,210.0,214.0,222.0,93.0,86.0,94.0,ESE,3.0,N,5.0,ENE,2.0,9.0,8.0,10.0,295.0,,
179,19040623.0,640.0,633.0,636.0,254.0,240.0,14.0,286.0,269.0,17.0,248.0,240.0,8.0,285.0,209.0,213.0,253.0,217.0,89.0,87.0,93.0,SSE,5.0,N,5.0,ENE,5.0,6.0,10.0,0.0,20.0,,
180,19040624.0,638.0,632.0,636.0,243.0,234.0,9.0,290.0,260.0,30.0,251.0,248.0,3.0,305.0,208.0,209.0,231.0,221.0,92.0,78.0,93.0,ENE,5.0,NNE,6.0,ESE,5.0,8.0,8.0,0.0,40.0,,
181,19040625.0,641.0,619.0,606.0,250.0,240.0,10.0,300.0,269.0,31.0,250.0,243.0,7.0,291.0,218.0,216.0,245.0,222.0,92.0,78.0,94.0,SSE,3.0,N,6.0,ENE,5.0,9.0,6.0,8.0,15.0,,
182,19040626.0,639.0,620.0,626.0,274.0,264.0,10.0,293.0,267.0,26.0,256.0,247.0,9.0,303.0,209.0,250.0,244.0,226.0,92.0,80.0,93.0,ENE,4.0,N,6.0,SSE,2.0,7.0,8.0,10.0,,,
183,19040627.0,609.0,635.0,630.0,253.0,240.0,13.0,251.0,247.0,4.0,249.0,240.0,9.0,298.0,207.0,214.0,229.0,216.0,90.0,97.0,93.0,ESE,5.0,N,6.0,SSE,2.0,6.0,9.0,10.0,50.0,,
184,19040628.0,638.0,636.0,620.0,254.0,236.0,18.0,252.0,247.0,5.0,246.0,239.0,7.0,302.0,210.0,206.0,228.0,216.0,85.0,96.0,94.0,SSE,4.0,SSE,3.0,ENE,5.0,2.0,8.0,10.0,50.0,,
185,19040629.0,631.0,632.0,625.0,269.0,243.0,26.0,240.0,234.0,6.0,254.0,245.0,9.0,297.0,205.0,210.0,210.0,223.0,80.0,95.0,93.0,ESE,5.0,S,4.0,N,5.0,6.0,8.0,0.0,95.0,,
186,19040630.0,629.0,632.0,618.0,260.0,247.0,13.0,286.0,267.0,19.0,258.0,253.0,5.0,290.0,200.0,223.0,249.0,237.0,90.0,86.0,96.0,ESE,4.0,N,5.0,NNE,4.0,3.0,7.0,10.0,130.0,,
187,,763.22,762.5433333333333,762.3933333333333,25.130000000000003,24.07,1.06,26.82,25.31,1.51,24.85333333333333,24.19,0.6633333333333333,29.22,21.119999999999997,21.643333333333334,23.113333333333333,22.013333333333332,91.36666666666666,88.5,94.36666666666666,,3.933333333333333,,4.366666666666666,,2.7,7.0,7.966666666666667,8.933333333333334,282.5,,
188,19040701.0,624.0,616.0,612.0,264.0,,264.0,309.0,,309.0,244.0,,244.0,295.0,217.0,229.0,242.0,217.0,89.0,77.0,96.0,ESE,5.0,E,3.0,ENE,5.0,4.0,8.0,10.0,20.0,,
