,81201 Paramaribo,luchtdruk (in mm Hg),luchtdruk (in mm Hg),luchtdruk (in mm Hg),temperatuur (oC),temperatuur (oC),temperatuur (oC),temperatuur (oC),temperatuur (oC),dampdrukking (in mm Hg),dampdrukking (in mm Hg),dampdrukking (in mm Hg),relatieve vochtigheid,relatieve vochtigheid,relatieve vochtigheid,windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),bewolking (0-10),bewolking (0-10),bewolking (0-10),regen,regen,ijtlmjn
,Unnamed: 0_level_1,PT 8,PT 14,PT 18,TT 8,TT 14,TT 18,Max,Min,dampdruk 8,dampdruk 14,dampdruk 18,RH 8,RH 14,RH 18,DD 8,FF 8,DD 14,FF 14,DD 18,FF 18,8,14,18,Rd 8,Rd 8.1,Unnamed: 26_level_1
0,19440101.0,611.0,600.0,601.0,253.0,303.0,264.0,325.0,221.0,210.0,203.0,208.0,88.0,63.0,82.0,E,0.0,E,2.0,E,1.0,2.0,8.0,6.0,91.0,,
1,19440102.0,618.0,606.0,600.0,238.0,257.0,242.0,304.0,226.0,213.0,215.0,196.0,97.0,88.0,88.0,E,1.0,E,0.0,NE,1.0,10.0,10.0,10.0,6.0,,
2,19440103.0,620.0,608.0,605.0,251.0,262.0,252.0,306.0,230.0,211.0,210.0,201.0,89.0,83.0,84.0,E,1.0,E,1.0,ENE,1.0,6.0,9.0,9.0,84.0,,
3,19440104.0,612.0,604.0,600.0,246.0,260.0,251.0,289.0,223.0,205.0,215.0,211.0,89.0,86.0,89.0,E,1.0,E,1.0,E,1.0,8.0,10.0,8.0,0.0,,
4,19440105.0,611.0,597.0,589.0,252.0,267.0,262.0,289.0,219.0,211.0,201.0,238.0,88.0,78.0,94.0,E,1.0,ENE,1.0,ENE,1.0,5.0,9.0,8.0,214.0,,
5,19440106.0,609.0,598.0,597.0,246.0,277.0,269.0,312.0,223.0,205.0,231.0,224.0,89.0,84.0,85.0,ESE,1.0,E,0.0,NE,1.0,2.0,7.0,3.0,25.0,,
6,19440107.0,617.0,608.0,602.0,247.0,276.0,266.0,312.0,227.0,216.0,234.0,220.0,93.0,85.0,85.0,ESE,1.0,E,1.0,ENE,1.0,1.0,8.0,6.0,1.0,,
7,19440108.0,615.0,601.0,603.0,250.0,294.0,251.0,310.0,226.0,214.0,218.0,211.0,91.0,71.0,89.0,ESE,1.0,ENE,3.0,ENE,1.0,2.0,4.0,9.0,5.0,,
8,19440109.0,617.0,610.0,605.0,239.0,302.0,264.0,302.0,219.0,204.0,180.0,188.0,92.0,56.0,73.0,ESE,1.0,ENE,3.0,ENE,2.0,1.0,3.0,1.0,197.0,,
9,19440110.0,621.0,608.0,607.0,242.0,296.0,257.0,308.0,219.0,203.0,189.0,194.0,91.0,61.0,79.0,E,1.0,E,3.0,ENE,1.0,9.0,1.0,2.0,0.0,,
10,19440111.0,631.0,623.0,619.0,227.0,278.0,235.0,302.0,221.0,194.0,202.0,201.0,95.0,73.0,93.0,E,1.0,ENE,1.0,E,0.0,10.0,9.0,9.0,258.0,,
11,19440112.0,630.0,621.0,616.0,238.0,299.0,262.0,285.0,204.0,204.0,189.0,193.0,93.0,60.0,77.0,ENE,1.0,NE,2.0,ENE,1.0,1.0,2.0,1.0,33.0,,
12,19440113.0,630.0,619.0,614.0,241.0,293.0,258.0,306.0,209.0,204.0,189.0,193.0,91.0,62.0,79.0,NE,1.0,ENE,2.0,ENE,1.0,8.0,1.0,1.0,0.0,,
13,19440114.0,632.0,623.0,618.0,252.0,290.0,264.0,303.0,231.0,212.0,183.0,205.0,89.0,62.0,80.0,ENE,1.0,E,2.0,NE,1.0,1.0,6.0,7.0,0.0,,
14,19440115.0,630.0,619.0,614.0,259.0,301.0,263.0,311.0,221.0,214.0,202.0,202.0,86.0,63.0,79.0,NE,2.0,E,3.0,ENE,1.0,7.0,3.0,1.0,0.0,,
15,19440116.0,627.0,618.0,619.0,258.0,258.0,257.0,306.0,222.0,213.0,235.0,211.0,86.0,95.0,86.0,E,1.0,E,1.0,ENE,1.0,1.0,9.0,5.0,3.0,,
16,19440117.0,635.0,620.0,614.0,250.0,282.0,260.0,287.0,232.0,216.0,222.0,198.0,92.0,78.0,79.0,E,1.0,ENE,1.0,E,2.0,2.0,7.0,1.0,112.0,,
17,19440118.0,623.0,612.0,605.0,233.0,302.0,257.0,303.0,225.0,201.0,191.0,194.0,95.0,60.0,79.0,NE,1.0,E,2.0,E,1.0,5.0,1.0,1.0,13.0,,
18,19440119.0,615.0,607.0,606.0,229.0,278.0,260.0,307.0,222.0,196.0,200.0,187.0,95.0,72.0,75.0,ENE,1.0,NE,1.0,E,1.0,9.0,8.0,7.0,27.0,,
19,19440120.0,619.0,612.0,613.0,237.0,300.0,261.0,302.0,210.0,190.0,173.0,192.0,87.0,55.0,77.0,E,1.0,NNE,2.0,NE,1.0,3.0,2.0,1.0,12.0,,
20,19440121.0,629.0,616.0,614.0,237.0,300.0,263.0,309.0,201.0,199.0,195.0,200.0,91.0,62.0,79.0,E,1.0,ENE,1.0,NE,1.0,1.0,1.0,1.0,0.0,,
21,19440122.0,628.0,616.0,612.0,244.0,304.0,266.0,312.0,209.0,208.0,204.0,206.0,92.0,63.0,80.0,E,1.0,ENE,3.0,NE,1.0,1.0,3.0,1.0,0.0,,
22,19440123.0,622.0,613.0,609.0,238.0,311.0,267.0,315.0,214.0,206.0,196.0,199.0,94.0,58.0,77.0,E,0.0,N,3.0,NE,1.0,1.0,1.0,2.0,0.0,,
23,19440124.0,622.0,601.0,614.0,239.0,309.0,270.0,316.0,206.0,198.0,193.0,209.0,90.0,58.0,79.0,NNE,1.0,ENE,3.0,ENE,1.0,3.0,3.0,1.0,0.0,,
24,19440125.0,626.0,614.0,609.0,244.0,301.0,269.0,314.0,214.0,206.0,190.0,208.0,91.0,60.0,79.0,SE,1.0,ENE,2.0,NE,1.0,1.0,3.0,1.0,0.0,,
25,19440126.0,634.0,615.0,610.0,242.0,305.0,264.0,314.0,206.0,207.0,195.0,192.0,92.0,60.0,75.0,E,0.0,NE,1.0,ENE,1.0,1.0,5.0,1.0,0.0,,
26,19440127.0,616.0,609.0,605.0,235.0,310.0,261.0,318.0,208.0,201.0,194.0,209.0,93.0,58.0,83.0,E,0.0,NE,2.0,ENE,1.0,1.0,3.0,1.0,0.0,,
27,19440128.0,616.0,612.0,607.0,238.0,247.0,238.0,318.0,233.0,210.0,212.0,213.0,96.0,92.0,97.0,E,0.0,NE,1.0,E,0.0,9.0,10.0,10.0,11.0,,
28,19440129.0,616.0,607.0,603.0,227.0,277.0,260.0,261.0,219.0,200.0,209.0,221.0,97.0,76.0,89.0,E,0.0,ENE,2.0,NNE,1.0,7.0,9.0,9.0,159.0,,
29,19440130.0,617.0,609.0,606.0,244.0,282.0,263.0,299.0,222.0,215.0,234.0,223.0,95.0,82.0,88.0,E,0.0,NNE,1.0,ENE,1.0,1.0,9.0,7.0,3.0,,
30,19440131.0,626.0,616.0,619.0,242.0,257.0,247.0,314.0,224.0,215.0,217.0,219.0,96.0,89.0,95.0,ESE,1.0,ENE,1.0,ENE,1.0,10.0,10.0,10.0,12.0,,
31,,762.1774193548387,761.1032258064516,760.8225806451613,24.25161290322581,28.638709677419353,25.880645161290325,30.51290322580645,21.89032258064516,20.648387096774194,20.39032258064516,20.53548387096774,91.70967741935483,70.74193548387096,83.0,,0.8064516129032258,,1.6774193548387097,,1.0,4.161290322580645,5.612903225806452,4.516129032258065,126.6,,
32,19440201.0,620.0,612.0,607.0,257.0,282.0,262.0,295.0,219.0,225.0,243.0,222.0,92.0,85.0,88.0,E,1.0,ENE,2.0,ENE,1.0,1.0,8.0,9.0,54.0,,
33,19440202.0,625.0,613.0,605.0,256.0,301.0,265.0,296.0,222.0,212.0,208.0,206.0,87.0,65.0,80.0,ENE,1.0,ENE,4.0,ENE,2.0,1.0,3.0,1.0,125.0,,
34,19440203.0,623.0,616.0,613.0,252.0,303.0,266.0,315.0,217.0,216.0,195.0,200.0,91.0,61.0,77.0,ENE,1.0,ENE,3.0,ENE,1.0,2.0,1.0,1.0,0.0,,
35,19440204.0,628.0,622.0,616.0,246.0,306.0,269.0,321.0,208.0,207.0,205.0,208.0,90.0,63.0,79.0,E,1.0,NE,2.0,E,1.0,1.0,2.0,1.0,0.0,,
36,19440205.0,628.0,620.0,604.0,240.0,289.0,255.0,320.0,203.0,206.0,218.0,211.0,93.0,73.0,87.0,E,0.0,NE,1.0,NE,1.0,1.0,9.0,10.0,0.0,,
37,19440206.0,620.0,612.0,608.0,241.0,257.0,231.0,316.0,227.0,213.0,223.0,201.0,96.0,91.0,96.0,E,0.0,ENE,1.0,NE,1.0,10.0,10.0,10.0,28.0,,
38,19440207.0,621.0,603.0,600.0,234.0,240.0,250.0,283.0,209.0,208.0,218.0,220.0,97.0,98.0,93.0,N,1.0,E,0.0,NE,2.0,9.0,9.0,7.0,459.0,,
39,19440208.0,619.0,607.0,601.0,237.0,298.0,267.0,286.0,208.0,208.0,218.0,207.0,96.0,70.0,80.0,E,1.0,ENE,3.0,ENE,2.0,9.0,3.0,4.0,144.0,,
40,19440209.0,625.0,615.0,610.0,265.0,306.0,269.0,310.0,228.0,210.0,195.0,194.0,82.0,60.0,74.0,ENE,2.0,E,3.0,NE,1.0,2.0,3.0,1.0,2.0,,
41,19440210.0,623.0,617.0,612.0,247.0,299.0,267.0,320.0,222.0,212.0,217.0,203.0,92.0,69.0,79.0,E,1.0,ENE,2.0,ENE,2.0,8.0,5.0,4.0,42.0,,
42,19440211.0,622.0,613.0,609.0,246.0,301.0,261.0,312.0,214.0,214.0,208.0,205.0,93.0,65.0,82.0,E,1.0,NE,2.0,ENE,2.0,4.0,7.0,5.0,54.0,,
43,19440212.0,620.0,611.0,610.0,256.0,301.0,262.0,313.0,218.0,204.0,200.0,199.0,84.0,63.0,79.0,ENE,1.0,ENE,3.0,NE,1.0,7.0,1.0,1.0,1.0,,
44,19440213.0,618.0,616.0,606.0,250.0,300.0,261.0,312.0,214.0,206.0,199.0,197.0,87.0,63.0,79.0,ENE,1.0,NE,3.0,ENE,3.0,2.0,6.0,8.0,0.0,,
45,19440214.0,631.0,620.0,620.0,239.0,279.0,258.0,315.0,222.0,211.0,212.0,192.0,96.0,76.0,78.0,E,1.0,ENE,3.0,ENE,2.0,10.0,8.0,5.0,189.0,,
46,19440215.0,627.0,615.0,612.0,236.0,288.0,262.0,293.0,220.0,200.0,183.0,193.0,92.0,62.0,77.0,E,1.0,ENE,2.0,NE,1.0,9.0,1.0,2.0,35.0,,
47,19440216.0,621.0,611.0,610.0,237.0,298.0,262.0,303.0,200.0,197.0,192.0,191.0,90.0,62.0,76.0,E,1.0,NE,2.0,NE,1.0,1.0,2.0,3.0,11.0,,
48,19440217.0,620.0,619.0,613.0,242.0,247.0,280.0,313.0,218.0,207.0,210.0,182.0,92.0,91.0,65.0,E,0.0,E,1.0,NE,2.0,9.0,9.0,10.0,44.0,,
49,19440218.0,622.0,616.0,613.0,233.0,284.0,260.0,280.0,206.0,200.0,208.0,196.0,94.0,72.0,79.0,E,0.0,ENE,3.0,NE,1.0,9.0,6.0,8.0,181.0,,
50,19440219.0,629.0,622.0,617.0,249.0,293.0,259.0,303.0,225.0,197.0,187.0,195.0,84.0,62.0,79.0,ENE,1.0,ENE,2.0,NE,1.0,4.0,4.0,1.0,2.0,,
51,19440220.0,627.0,626.0,619.0,247.0,277.0,237.0,307.0,214.0,221.0,203.0,195.0,96.0,74.0,90.0,N,1.0,NNE,2.0,NNE,1.0,7.0,7.0,4.0,11.0,,
