,81201 Paramaribo,luchtdruk (in mm Hg),luchtdruk (in mm Hg),luchtdruk (in mm Hg),temperatuur (oC),temperatuur (oC),temperatuur (oC),temperatuur (oC),temperatuur (oC),dampdrukking (in mm Hg),dampdrukking (in mm Hg),dampdrukking (in mm Hg),relatieve vochtigheid,relatieve vochtigheid,relatieve vochtigheid,windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),bewolking (0-10),bewolking (0-10),bewolking (0-10),regen,regen,ijtlmjn
,Unnamed: 0_level_1,PT 8,PT 14,PT 18,TT 8,TT 14,TT 18,Max,Min,dampdruk 8,dampdruk 14,dampdruk 18,RH 8,RH 14,RH 18,DD 8,FF 8,DD 14,FF 14,DD 18,FF 18,8,14,18,Rd 8,Rd 8.1,Unnamed: 26_level_1
0,19330101.0,610.0,597.0,589.0,248.0,264.0,239.0,307.0,233.0,227.0,239.0,215.0,97.0,93.0,97.0,E,1.0,SE,1.0,Calm,0.0,9.0,9.0,10.0,53.0,,
1,19330102.0,615.0,601.0,595.0,259.0,289.0,264.0,295.0,221.0,226.0,240.0,227.0,91.0,81.0,89.0,E,1.0,E,2.0,ESE,1.0,9.0,8.0,9.0,116.0,,
2,19330103.0,608.0,592.0,585.0,255.0,297.0,265.0,297.0,231.0,220.0,215.0,228.0,91.0,69.0,89.0,SE,1.0,SE,2.0,E,1.0,4.0,10.0,8.0,27.0,,
3,19330104.0,608.0,578.0,577.0,230.0,283.0,267.0,317.0,221.0,198.0,216.0,205.0,95.0,73.0,79.0,E,1.0,ESE,1.0,ENE,1.0,10.0,9.0,7.0,215.0,,
4,19330105.0,594.0,580.0,583.0,264.0,310.0,251.0,299.0,229.0,205.0,217.0,215.0,80.0,65.0,91.0,ESE,2.0,E,3.0,E,1.0,1.0,9.0,9.0,43.0,,
5,19330106.0,600.0,601.0,579.0,250.0,275.0,255.0,320.0,232.0,210.0,232.0,236.0,89.0,85.0,97.0,ESE,1.0,NE,3.0,ENE,1.0,10.0,9.0,9.0,190.0,,
6,19330107.0,604.0,586.0,582.0,245.0,294.0,267.0,296.0,230.0,223.0,216.0,217.0,97.0,71.0,83.0,Calm,0.0,NE,4.0,ENE,2.0,9.0,8.0,10.0,199.0,,
7,19330108.0,599.0,592.0,587.0,262.0,297.0,264.0,305.0,235.0,216.0,204.0,205.0,85.0,66.0,80.0,N,2.0,ENE,2.0,NE,2.0,9.0,8.0,9.0,12.0,,
8,19330109.0,602.0,593.0,589.0,259.0,306.0,266.0,307.0,228.0,212.0,185.0,202.0,85.0,56.0,78.0,ENE,1.0,E,3.0,ENE,2.0,5.0,5.0,7.0,6.0,,
9,19330110.0,604.0,596.0,593.0,254.0,255.0,254.0,309.0,231.0,204.0,224.0,200.0,85.0,93.0,83.0,ENE,2.0,ENE,1.0,E,1.0,4.0,9.0,9.0,2.0,,
10,19330111.0,603.0,593.0,589.0,260.0,297.0,260.0,286.0,232.0,200.0,185.0,179.0,80.0,60.0,72.0,E,1.0,NE,2.0,E,1.0,6.0,7.0,2.0,67.0,,
11,19330112.0,589.0,585.0,582.0,244.0,306.0,260.0,304.0,212.0,198.0,151.0,189.0,88.0,46.0,76.0,E,1.0,ENE,3.0,E,1.0,2.0,2.0,4.0,0.0,,
12,19330113.0,601.0,592.0,595.0,239.0,305.0,262.0,312.0,182.0,185.0,172.0,196.0,84.0,53.0,77.0,E,1.0,NE,3.0,NE,1.0,1.0,2.0,3.0,2.0,,
13,19330114.0,595.0,593.0,596.0,241.0,304.0,257.0,321.0,194.0,200.0,192.0,198.0,90.0,59.0,81.0,ENE,1.0,NE,2.0,NE,2.0,1.0,8.0,9.0,0.0,,
14,19330115.0,610.0,588.0,597.0,257.0,296.0,263.0,312.0,226.0,196.0,193.0,188.0,80.0,63.0,74.0,SE,1.0,E,2.0,E,1.0,5.0,7.0,5.0,2.0,,
15,19330116.0,617.0,600.0,600.0,251.0,310.0,268.0,302.0,216.0,198.0,196.0,193.0,84.0,58.0,74.0,SE,1.0,ENE,2.0,NE,2.0,7.0,8.0,9.0,0.0,,
16,19330117.0,626.0,610.0,606.0,235.0,264.0,255.0,321.0,226.0,204.0,205.0,203.0,95.0,80.0,84.0,E,1.0,SE,1.0,SSW,1.0,10.0,10.0,9.0,13.0,,
17,19330118.0,617.0,603.0,603.0,237.0,288.0,264.0,279.0,229.0,203.0,200.0,225.0,93.0,68.0,88.0,SE,1.0,ENE,1.0,ENE,1.0,8.0,8.0,9.0,28.0,,
18,19330119.0,621.0,610.0,601.0,249.0,283.0,266.0,309.0,229.0,218.0,215.0,220.0,93.0,75.0,85.0,E,1.0,NE,3.0,ENE,1.0,9.0,9.0,10.0,18.0,,
19,19330120.0,626.0,614.0,609.0,249.0,251.0,249.0,304.0,232.0,222.0,221.0,224.0,95.0,93.0,96.0,Calm,0.0,E,1.0,Calm,0.0,10.0,10.0,9.0,285.0,,
20,19330121.0,619.0,597.0,600.0,247.0,241.0,235.0,265.0,229.0,210.0,212.0,206.0,91.0,95.0,96.0,ESE,1.0,ESE,1.0,ENE,1.0,10.0,10.0,10.0,190.0,,
21,19330122.0,612.0,591.0,600.0,246.0,299.0,262.0,252.0,225.0,220.0,193.0,206.0,96.0,62.0,82.0,Calm,0.0,E,3.0,E,1.0,9.0,7.0,8.0,182.0,,
22,19330123.0,617.0,605.0,603.0,256.0,289.0,263.0,304.0,226.0,212.0,205.0,198.0,87.0,69.0,78.0,ENE,2.0,ENE,2.0,ENE,1.0,2.0,9.0,9.0,25.0,,
23,19330124.0,618.0,605.0,611.0,258.0,309.0,267.0,308.0,217.0,209.0,197.0,197.0,85.0,59.0,76.0,ENE,1.0,SE,3.0,ENE,1.0,1.0,3.0,1.0,0.0,,
24,19330125.0,610.0,601.0,597.0,238.0,304.0,263.0,317.0,204.0,204.0,196.0,194.0,93.0,61.0,77.0,E,1.0,ENE,2.0,NE,1.0,7.0,6.0,7.0,1.0,,
25,19330126.0,602.0,593.0,587.0,230.0,300.0,261.0,312.0,198.0,194.0,205.0,203.0,93.0,65.0,81.0,E,1.0,NE,3.0,ENE,1.0,8.0,8.0,5.0,0.0,,
26,19330127.0,608.0,593.0,592.0,234.0,305.0,265.0,309.0,197.0,201.0,205.0,206.0,94.0,63.0,80.0,E,1.0,ENE,2.0,ENE,1.0,8.0,8.0,7.0,8.0,,
27,19330128.0,611.0,602.0,595.0,250.0,276.0,260.0,316.0,221.0,216.0,223.0,209.0,92.0,81.0,84.0,E,1.0,E,1.0,ENE,1.0,8.0,10.0,9.0,0.0,,
28,19330129.0,612.0,599.0,598.0,246.0,300.0,265.0,303.0,233.0,218.0,245.0,197.0,95.0,78.0,77.0,ESE,1.0,E,1.0,E,1.0,9.0,9.0,10.0,37.0,,
29,19330130.0,617.0,602.0,595.0,255.0,294.0,265.0,323.0,234.0,222.0,212.0,216.0,92.0,69.0,84.0,SE,1.0,NE,3.0,E,1.0,8.0,9.0,8.0,14.0,,
30,19330131.0,619.0,607.0,605.0,267.0,299.0,270.0,308.0,234.0,221.0,224.0,213.0,85.0,71.0,80.0,ENE,2.0,NE,4.0,E,1.0,9.0,9.0,9.0,36.0,,
31,,760.9483870967742,759.674193548387,759.4193548387096,24.887096774193548,29.0,26.038709677419355,30.383870967741935,22.216129032258063,20.941935483870967,20.758064516129032,20.67741935483871,89.6774193548387,70.3225806451613,82.83870967741936,,1.064516129032258,,2.161290322580645,,1.096774193548387,6.709677419354839,7.838709677419355,7.709677419354839,177.1,,
32,19330201.0,619.0,609.0,606.0,269.0,303.0,268.0,304.0,251.0,220.0,211.0,206.0,83.0,66.0,79.0,NE,1.0,ENE,2.0,ENE,2.0,9.0,8.0,7.0,1.0,,
33,19330202.0,616.0,607.0,607.0,268.0,290.0,268.0,312.0,233.0,218.0,217.0,210.0,83.0,73.0,80.0,ENE,1.0,NE,3.0,ENE,2.0,4.0,8.0,8.0,0.0,,
