,81201 Paramaribo,luchtdruk (in mm Hg),luchtdruk (in mm Hg),luchtdruk (in mm Hg),temperatuur (oC),temperatuur (oC),temperatuur (oC),temperatuur (oC),temperatuur (oC),dampdrukking (in mm Hg),dampdrukking (in mm Hg),dampdrukking (in mm Hg),relatieve vochtigheid,relatieve vochtigheid,relatieve vochtigheid,windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),bewolking (0-10),bewolking (0-10),bewolking (0-10),regen,regen,ijtlmjn
,Unnamed: 0_level_1,PT 8,PT 14,PT 18,TT 8,TT 14,TT 18,Max,Min,dampdruk 8,dampdruk 14,dampdruk 18,RH 8,RH 14,RH 18,DD 8,FF 8,DD 14,FF 14,DD 18,FF 18,8,14,18,Rd 8,Rd 8.1,Unnamed: 26_level_1
0,19310101.0,626.0,612.0,608.0,258.0,322.0,270.0,319.0,223.0,229.0,193.0,201.0,93.0,54.0,76.0,E,1.0,ENE,2.0,E,1.0,2.0,5.0,8.0,10.0,,
1,19310102.0,625.0,612.0,606.0,250.0,309.0,265.0,322.0,216.0,223.0,213.0,208.0,95.0,64.0,81.0,E,1.0,E,1.0,E,1.0,5.0,7.0,5.0,2.0,,
2,19310103.0,619.0,608.0,603.0,248.0,299.0,265.0,313.0,208.0,217.0,211.0,206.0,93.0,67.0,80.0,E,1.0,E,2.0,E,1.0,1.0,8.0,9.0,0.0,,
3,19310104.0,622.0,599.0,597.0,235.0,287.0,257.0,309.0,224.0,204.0,213.0,209.0,95.0,72.0,85.0,Calm,0.0,E,1.0,ENE,1.0,9.0,9.0,9.0,13.0,,
4,19310105.0,607.0,598.0,597.0,232.0,249.0,245.0,290.0,221.0,189.0,214.0,215.0,89.0,72.0,94.0,Calm,0.0,SE,1.0,Calm,0.0,10.0,10.0,10.0,240.0,,
5,19310106.0,616.0,599.0,598.0,233.0,280.0,248.0,267.0,217.0,196.0,215.0,207.0,92.0,77.0,89.0,SSE,1.0,ESE,1.0,Calm,0.0,10.0,10.0,9.0,296.0,,
6,19310107.0,613.0,602.0,598.0,249.0,306.0,264.0,285.0,217.0,214.0,199.0,211.0,92.0,61.0,82.0,ESE,1.0,E,2.0,ESE,1.0,9.0,5.0,7.0,23.0,,
7,19310108.0,609.0,595.0,596.0,244.0,295.0,265.0,312.0,218.0,219.0,210.0,206.0,97.0,68.0,80.0,SE,1.0,NE,3.0,E,1.0,8.0,9.0,9.0,0.0,,
8,19310109.0,610.0,592.0,593.0,249.0,293.0,261.0,311.0,218.0,218.0,217.0,201.0,93.0,71.0,80.0,E,1.0,NE,2.0,E,1.0,5.0,8.0,9.0,5.0,,
9,19310110.0,613.0,595.0,599.0,252.0,296.0,264.0,302.0,226.0,232.0,189.0,199.0,97.0,61.0,78.0,SE,1.0,E,1.0,E,1.0,5.0,9.0,8.0,9.0,,
10,19310111.0,618.0,598.0,601.0,248.0,304.0,269.0,307.0,229.0,211.0,204.0,206.0,91.0,63.0,78.0,SE,1.0,NE,2.0,E,1.0,5.0,8.0,9.0,0.0,,
11,19310112.0,619.0,601.0,604.0,250.0,304.0,270.0,309.0,238.0,216.0,231.0,209.0,92.0,72.0,79.0,SE,1.0,E,1.0,ESE,1.0,9.0,6.0,4.0,0.0,,
12,19310113.0,623.0,609.0,607.0,262.0,306.0,269.0,322.0,231.0,226.0,199.0,204.0,90.0,61.0,77.0,ESE,1.0,NE,3.0,E,2.0,1.0,6.0,9.0,0.0,,
13,19310114.0,621.0,608.0,608.0,259.0,295.0,269.0,313.0,220.0,218.0,196.0,200.0,88.0,64.0,76.0,E,2.0,SE,3.0,SE,1.0,2.0,9.0,7.0,0.0,,
14,19310115.0,623.0,609.0,609.0,251.0,305.0,265.0,321.0,212.0,213.0,199.0,206.0,90.0,62.0,80.0,E,1.0,ENE,3.0,ESE,1.0,2.0,4.0,8.0,0.0,,
15,19310116.0,628.0,612.0,606.0,238.0,285.0,269.0,312.0,208.0,213.0,208.0,208.0,97.0,72.0,79.0,E,1.0,E,1.0,E,1.0,9.0,10.0,9.0,0.0,,
16,19310117.0,620.0,617.0,616.0,254.0,234.0,239.0,294.0,237.0,233.0,205.0,213.0,97.0,96.0,97.0,Calm,0.0,SE,1.0,E,1.0,9.0,10.0,10.0,201.0,,
17,19310118.0,621.0,609.0,610.0,253.0,294.0,268.0,294.0,232.0,234.0,216.0,212.0,97.0,71.0,81.0,Calm,0.0,E,2.0,E,1.0,10.0,9.0,8.0,435.0,,
18,19310119.0,620.0,605.0,605.0,256.0,307.0,271.0,306.0,221.0,224.0,221.0,211.0,92.0,67.0,79.0,SE,1.0,E,3.0,NE,3.0,1.0,9.0,5.0,13.0,,
19,19310120.0,618.0,610.0,608.0,256.0,302.0,270.0,304.0,231.0,232.0,209.0,207.0,95.0,66.0,78.0,ESE,1.0,ESE,2.0,E,2.0,1.0,8.0,8.0,19.0,,
20,19310121.0,618.0,612.0,609.0,256.0,312.0,270.0,309.0,228.0,216.0,191.0,203.0,89.0,56.0,77.0,E,2.0,ESE,3.0,SE,2.0,1.0,2.0,8.0,0.0,,
21,19310122.0,624.0,610.0,608.0,248.0,315.0,268.0,317.0,212.0,211.0,187.0,214.0,91.0,54.0,82.0,E,1.0,ENE,2.0,E,1.0,1.0,3.0,9.0,0.0,,
22,19310123.0,618.0,607.0,602.0,258.0,312.0,271.0,322.0,226.0,221.0,193.0,203.0,90.0,57.0,76.0,Calm,0.0,NE,3.0,E,2.0,8.0,4.0,4.0,10.0,,
23,19310124.0,616.0,604.0,602.0,257.0,292.0,270.0,316.0,228.0,213.0,207.0,209.0,87.0,69.0,79.0,SE,1.0,E,1.0,E,1.0,1.0,6.0,9.0,13.0,,
24,19310125.0,614.0,596.0,593.0,245.0,269.0,270.0,306.0,229.0,211.0,224.0,219.0,92.0,85.0,83.0,Calm,0.0,E,2.0,ESE,1.0,9.0,9.0,9.0,7.0,,
25,19310126.0,614.0,608.0,600.0,236.0,253.0,252.0,297.0,224.0,213.0,220.0,222.0,98.0,92.0,93.0,Calm,0.0,SE,1.0,Calm,0.0,10.0,10.0,7.0,179.0,,
26,19310127.0,614.0,601.0,598.0,241.0,282.0,265.0,265.0,221.0,217.0,238.0,226.0,97.0,84.0,88.0,SSE,1.0,E,2.0,SE,1.0,10.0,9.0,8.0,30.0,,
27,19310128.0,616.0,602.0,598.0,248.0,296.0,273.0,305.0,236.0,227.0,227.0,229.0,97.0,74.0,85.0,Calm,0.0,NE,2.0,E,1.0,10.0,8.0,4.0,50.0,,
28,19310129.0,618.0,605.0,600.0,246.0,300.0,269.0,307.0,240.0,224.0,205.0,218.0,97.0,65.0,80.0,SE,1.0,E,3.0,ESE,2.0,10.0,4.0,3.0,29.0,,
29,19310130.0,616.0,604.0,597.0,258.0,302.0,273.0,309.0,224.0,215.0,209.0,215.0,87.0,66.0,80.0,ENE,1.0,E,2.0,E,1.0,1.0,9.0,4.0,0.0,,
30,19310131.0,616.0,605.0,597.0,252.0,310.0,269.0,312.0,217.0,214.0,206.0,220.0,90.0,61.0,76.0,E,1.0,E,2.0,ESE,1.0,1.0,2.0,3.0,0.0,,
31,,761.7903225806451,760.4645161290323,760.2354838709678,24.90967741935484,29.403225806451616,26.493548387096773,30.570967741935483,22.361290322580647,21.75161290322581,20.86774193548387,21.02258064516129,92.90322580645162,68.51612903225806,81.54838709677419,,0.8064516129032258,,1.935483870967742,,1.1290322580645162,5.645161290322581,7.258064516129032,7.5,158.4,,
32,19310201.0,612.0,599.0,597.0,249.0,298.0,274.0,312.0,203.0,216.0,204.0,199.0,93.0,65.0,73.0,E,1.0,NE,3.0,ESE,1.0,1.0,7.0,7.0,0.0,,
33,19310202.0,614.0,608.0,604.0,248.0,298.0,258.0,313.0,224.0,217.0,202.0,211.0,93.0,65.0,85.0,E,1.0,NNE,3.0,ESE,1.0,8.0,7.0,7.0,0.0,,
