,81201 Paramaribo,luchtdruk (in mm Hg),luchtdruk (in mm Hg),luchtdruk (in mm Hg),temperatuur (oC),temperatuur (oC),temperatuur (oC),temperatuur (oC),temperatuur (oC),dampdrukking (in mm Hg),dampdrukking (in mm Hg),dampdrukking (in mm Hg),relatieve vochtigheid,relatieve vochtigheid,relatieve vochtigheid,windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),bewolking (0-10),bewolking (0-10),bewolking (0-10),regen,regen,ijtlmjn
,Unnamed: 0_level_1,PT 8,PT 14,PT 18,TT 8,TT 14,TT 18,Max,Min,dampdruk 8,dampdruk 14,dampdruk 18,RH 8,RH 14,RH 18,DD 8,FF 8,DD 14,FF 14,DD 18,FF 18,8,14,18,Rd 8,Rd 8.1,Unnamed: 26_level_1
0,19230101.0,599.0,594.0,587.0,243.0,287.0,257.0,294.0,218.0,218.0,217.0,215.0,97.0,74.0,88.0,Calm,0.0,NE,2.0,NE,1.0,7.0,5.0,6.0,70.0,,
1,19230102.0,605.0,593.0,591.0,240.0,289.0,257.0,295.0,218.0,216.0,213.0,221.0,97.0,72.0,90.0,Calm,0.0,NE,2.0,Calm,0.0,9.0,7.0,5.0,3.0,,
2,19230103.0,606.0,588.0,584.0,235.0,284.0,254.0,298.0,214.0,213.0,223.0,221.0,99.0,77.0,92.0,Calm,0.0,ENE,2.0,Calm,0.0,2.0,9.0,5.0,10.0,,
3,19230104.0,608.0,597.0,590.0,248.0,283.0,250.0,300.0,209.0,225.0,213.0,204.0,97.0,75.0,87.0,ENE,1.0,E,2.0,Calm,0.0,8.0,8.0,8.0,18.0,,
4,19230105.0,611.0,596.0,585.0,236.0,281.0,250.0,292.0,223.0,213.0,225.0,223.0,98.0,79.0,95.0,Calm,0.0,NE,1.0,NE,1.0,10.0,9.0,4.0,180.0,,
5,19230106.0,611.0,595.0,593.0,246.0,291.0,249.0,293.0,216.0,218.0,214.0,218.0,95.0,71.0,93.0,ESE,2.0,NNE,2.0,Calm,0.0,5.0,8.0,10.0,392.0,,
6,19230107.0,612.0,596.0,593.0,243.0,293.0,259.0,291.0,224.0,216.0,201.0,202.0,96.0,66.0,82.0,E,2.0,ENE,2.0,NE,1.0,7.0,5.0,3.0,90.0,,
7,19230108.0,615.0,598.0,593.0,239.0,286.0,259.0,298.0,230.0,211.0,209.0,195.0,96.0,72.0,79.0,E,1.0,ENE,1.0,ENE,1.0,5.0,9.0,4.0,62.0,,
8,19230109.0,613.0,595.0,595.0,254.0,290.0,255.0,293.0,225.0,196.0,181.0,197.0,82.0,61.0,82.0,ENE,3.0,NE,3.0,Calm,0.0,3.0,4.0,6.0,10.0,,
9,19230110.0,613.0,599.0,593.0,239.0,294.0,257.0,291.0,204.0,201.0,179.0,200.0,91.0,59.0,82.0,ENE,1.0,ENE,2.0,NE,1.0,5.0,5.0,8.0,0.0,,
10,19230111.0,610.0,605.0,602.0,226.0,280.0,255.0,299.0,202.0,198.0,182.0,205.0,97.0,65.0,85.0,Calm,0.0,NE,1.0,ENE,1.0,9.0,9.0,7.0,17.0,,
11,19230112.0,619.0,601.0,600.0,240.0,289.0,251.0,286.0,194.0,210.0,203.0,188.0,95.0,69.0,80.0,ENE,1.0,NE,2.0,Calm,0.0,3.0,9.0,9.0,2.0,,
12,19230113.0,620.0,598.0,598.0,248.0,293.0,259.0,297.0,207.0,198.0,199.0,195.0,85.0,65.0,79.0,NE,1.0,NE,2.0,ENE,1.0,2.0,3.0,9.0,0.0,,
13,19230114.0,612.0,605.0,599.0,259.0,253.0,242.0,296.0,234.0,206.0,218.0,213.0,83.0,91.0,95.0,NE,1.0,ENE,3.0,NE,1.0,3.0,9.0,10.0,0.0,,
14,19230115.0,618.0,606.0,605.0,252.0,289.0,259.0,291.0,232.0,205.0,201.0,204.0,86.0,68.0,82.0,Calm,0.0,ENE,3.0,NE,1.0,9.0,6.0,8.0,51.0,,
15,19230116.0,614.0,600.0,600.0,259.0,290.0,260.0,290.0,232.0,204.0,195.0,202.0,82.0,65.0,81.0,NE,1.0,E,1.0,ENE,1.0,5.0,6.0,6.0,0.0,,
16,19230117.0,615.0,602.0,596.0,255.0,274.0,257.0,291.0,205.0,211.0,207.0,196.0,87.0,76.0,80.0,E,2.0,E,2.0,ENE,2.0,8.0,9.0,9.0,16.0,,
17,19230118.0,603.0,590.0,589.0,237.0,276.0,254.0,280.0,223.0,210.0,209.0,206.0,96.0,77.0,85.0,Calm,0.0,ENE,3.0,ENE,2.0,9.0,9.0,9.0,117.0,,
18,19230119.0,599.0,585.0,589.0,245.0,290.0,257.0,284.0,217.0,203.0,191.0,202.0,89.0,64.0,82.0,Calm,0.0,NNE,3.0,ENE,1.0,9.0,6.0,9.0,13.0,,
19,19230120.0,607.0,585.0,587.0,235.0,285.0,257.0,290.0,225.0,208.0,190.0,206.0,96.0,66.0,84.0,NNE,1.0,ENE,4.0,NE,2.0,10.0,9.0,9.0,80.0,,
20,19230121.0,600.0,583.0,581.0,249.0,277.0,254.0,286.0,225.0,214.0,225.0,213.0,92.0,81.0,89.0,Calm,0.0,ENE,2.0,NE,2.0,1.0,9.0,9.0,5.0,,
21,19230122.0,619.0,585.0,586.0,243.0,258.0,257.0,287.0,230.0,220.0,221.0,194.0,97.0,90.0,79.0,Calm,0.0,ENE,1.0,NE,1.0,9.0,10.0,9.0,115.0,,
22,19230123.0,603.0,588.0,588.0,239.0,242.0,232.0,278.0,225.0,213.0,215.0,208.0,97.0,96.0,98.0,Calm,0.0,Calm,0.0,Calm,0.0,10.0,10.0,10.0,45.0,,
23,19230124.0,603.0,599.0,589.0,232.0,233.0,235.0,290.0,232.0,206.0,205.0,206.0,97.0,96.0,96.0,Calm,0.0,NE,1.0,NE,1.0,10.0,10.0,10.0,530.0,,
24,19230125.0,603.0,590.0,588.0,239.0,281.0,244.0,235.0,216.0,217.0,206.0,210.0,98.0,73.0,92.0,E,1.0,NE,2.0,Calm,0.0,5.0,9.0,9.0,123.0,,
25,19230126.0,603.0,587.0,584.0,239.0,259.0,248.0,288.0,223.0,217.0,214.0,221.0,98.0,86.0,95.0,Calm,0.0,ENE,1.0,ENE,1.0,9.0,10.0,10.0,135.0,,
26,19230127.0,604.0,591.0,587.0,244.0,246.0,255.0,280.0,232.0,225.0,220.0,217.0,99.0,96.0,90.0,E,1.0,Calm,0.0,ENE,1.0,9.0,9.0,9.0,195.0,,
27,19230128.0,606.0,596.0,592.0,236.0,284.0,262.0,288.0,219.0,209.0,227.0,222.0,96.0,79.0,88.0,E,1.0,NE,2.0,E,1.0,10.0,5.0,3.0,75.0,,
28,19230129.0,608.0,596.0,594.0,245.0,272.0,260.0,284.0,231.0,211.0,232.0,217.0,92.0,87.0,87.0,E,2.0,E,2.0,ENE,1.0,2.0,9.0,8.0,347.0,,
29,19230130.0,614.0,601.0,597.0,254.0,290.0,255.0,280.0,238.0,207.0,211.0,199.0,86.0,71.0,82.0,E,1.0,E,4.0,ENE,2.0,5.0,9.0,9.0,156.0,,
30,19230131.0,612.0,602.0,601.0,240.0,294.0,259.0,294.0,216.0,210.0,188.0,199.0,95.0,62.0,80.0,E,1.0,E,1.0,ENE,1.0,1.0,4.0,8.0,23.0,,
31,,760.9193548387096,759.5032258064516,759.2129032258065,24.31935483870968,27.848387096774196,25.351612903225806,28.835483870967742,22.061290322580646,21.061290322580646,20.754838709677422,20.706451612903226,93.25806451612904,75.12903225806451,86.41935483870968,,0.7741935483870968,,1.903225806451613,,0.9032258064516129,6.419354838709677,7.67741935483871,7.67741935483871,288.0,,
32,19230201.0,608.0,603.0,601.0,244.0,284.0,255.0,297.0,222.0,210.0,183.0,188.0,92.0,64.0,78.0,ENE,1.0,ENE,3.0,ENE,1.0,9.0,9.0,3.0,21.0,,
33,19230202.0,608.0,600.0,602.0,229.0,294.0,259.0,291.0,205.0,191.0,196.0,202.0,92.0,64.0,82.0,ENE,1.0,ENE,2.0,Calm,0.0,7.0,9.0,4.0,4.0,,
34,19230203.0,612.0,604.0,604.0,233.0,288.0,259.0,295.0,215.0,207.0,202.0,214.0,97.0,68.0,86.0,Calm,0.0,NE,3.0,Calm,0.0,9.0,9.0,9.0,35.0,,
35,19230204.0,621.0,613.0,610.0,239.0,274.0,257.0,291.0,223.0,219.0,219.0,207.0,99.0,81.0,85.0,Calm,0.0,ENE,2.0,ENE,1.0,9.0,9.0,8.0,264.0,,
36,19230205.0,623.0,616.0,612.0,246.0,263.0,250.0,287.0,220.0,209.0,196.0,195.0,91.0,77.0,83.0,ENE,1.0,NE,2.0,ENE,1.0,7.0,8.0,7.0,18.0,,
