,81201 Paramaribo,luchtdruk (in mbar),luchtdruk (in mbar),luchtdruk (in mbar),temperatuur (oC),temperatuur (oC),temperatuur (oC),temperatuur (oC),temperatuur (oC),dampdrukking (in mm Hg),dampdrukking (in mm Hg),dampdrukking (in mm Hg),relatieve vochtigheid,relatieve vochtigheid,relatieve vochtigheid,windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),bewolking (0-10),bewolking (0-10),bewolking (0-10),regen,regen,ijtlmjn
10,19610111.0,107.0,109.0,102.0,256.0,266.0,269.0,294.0,226.0,224.0,230.0,212.0,92.0,89.0,80.0,NE,1.0,N,1.0,NNE,1.0,7.0,10.0,10.0,98.0,,
11,19610112.0,107.0,95.0,101.0,252.0,291.0,269.0,270.0,230.0,226.0,212.0,224.0,95.0,71.0,85.0,NE,1.0,ENE,2.0,,1.0,9.0,8.0,6.0,381.0,,
12,19610113.0,117.0,84.0,84.0,248.0,294.0,267.0,294.0,239.0,227.0,216.0,221.0,97.0,71.0,85.0,E,1.0,NNE,3.0,NNE,2.0,8.0,8.0,3.0,1.0,,
13,19610114.0,96.0,89.0,87.0,251.0,282.0,266.0,302.0,237.0,229.0,220.0,220.0,97.0,77.0,85.0,Calm,0.0,NE,1.0,,1.0,10.0,9.0,8.0,2.0,,
14,19610115.0,106.0,94.0,93.0,260.0,298.0,268.0,295.0,245.0,221.0,218.0,216.0,89.0,70.0,83.0,NE,2.0,NNE,2.0,NNE,1.0,7.0,7.0,6.0,4.0,,
15,19610116.0,113.0,104.0,100.0,256.0,296.0,264.0,306.0,242.0,230.0,211.0,211.0,94.0,68.0,82.0,NE,1.0,NE,2.0,NE,2.0,4.0,6.0,7.0,0.0,,
16,19610117.0,123.0,116.0,99.0,249.0,297.0,264.0,299.0,229.0,214.0,210.0,211.0,92.0,67.0,82.0,Calm,0.0,NNE,3.0,NE,1.0,2.0,6.0,5.0,0.0,,
17,19610118.0,134.0,129.0,121.0,242.0,287.0,264.0,302.0,225.0,211.0,191.0,211.0,94.0,65.0,82.0,Calm,0.0,NE,1.0,Calm,0.0,4.0,6.0,5.0,0.0,,
18,19610119.0,146.0,120.0,124.0,239.0,311.0,261.0,303.0,231.0,211.0,178.0,209.0,96.0,53.0,83.0,Calm,0.0,E,2.0,Calm,0.0,7.0,4.0,3.0,0.0,,
19,19610120.0,137.0,123.0,114.0,250.0,298.0,276.0,316.0,235.0,206.0,190.0,195.0,87.0,61.0,71.0,NNE,2.0,NNE,2.0,,2.0,9.0,7.0,5.0,0.0,,
20,19610121.0,149.0,126.0,127.0,246.0,297.0,275.0,312.0,227.0,220.0,198.0,204.0,96.0,64.0,75.0,NE,1.0,NNE,3.0,,,4.0,6.0,6.0,23.0,,
21,19610122.0,157.0,129.0,136.0,248.0,299.0,282.0,299.0,236.0,213.0,201.0,204.0,92.0,64.0,71.0,NE,1.0,Calm,0.0,,1.0,8.0,6.0,3.0,0.0,,
22,19610123.0,155.0,116.0,114.0,234.0,300.0,271.0,310.0,217.0,208.0,209.0,213.0,97.0,66.0,80.0,Calm,0.0,NE,2.0,NNE,2.0,1.0,6.0,6.0,0.0,,
23,19610124.0,139.0,130.0,124.0,236.0,304.0,259.0,302.0,211.0,205.0,204.0,220.0,95.0,63.0,89.0,NE,1.0,NE,2.0,NNE,2.0,3.0,5.0,2.0,0.0,,
24,19610125.0,104.0,125.0,113.0,235.0,298.0,261.0,309.0,224.0,208.0,206.0,221.0,96.0,66.0,88.0,N,1.0,NNE,3.0,NNE,2.0,4.0,6.0,4.0,0.0,,
25,19610126.0,147.0,129.0,127.0,256.0,294.0,271.0,305.0,226.0,208.0,204.0,211.0,85.0,67.0,79.0,NE,2.0,NNE,2.0,NE,3.0,5.0,4.0,3.0,0.0,,
26,19610127.0,136.0,119.0,103.0,246.0,274.0,267.0,306.0,236.0,224.0,203.0,209.0,97.0,75.0,80.0,NE,1.0,NNE,3.0,NNE,2.0,8.0,10.0,9.0,15.0,,
27,19610128.0,140.0,129.0,127.0,251.0,301.0,296.0,306.0,238.0,209.0,196.0,187.0,88.0,62.0,61.0,NE,1.0,NNE,2.0,NE,1.0,3.0,5.0,7.0,0.0,,
28,19610129.0,149.0,121.0,114.0,236.0,300.0,275.0,305.0,215.0,213.0,201.0,206.0,98.0,63.0,76.0,Calm,0.0,NE,2.0,NNE,3.0,5.0,5.0,4.0,0.0,,
29,19610130.0,139.0,134.0,130.0,234.0,301.0,261.0,295.0,216.0,205.0,192.0,205.0,96.0,61.0,82.0,NE,1.0,NNE,2.0,Calm,0.0,4.0,5.0,4.0,0.0,,
30,19610131.0,139.0,128.0,124.0,248.0,290.0,286.0,301.0,230.0,209.0,193.0,186.0,90.0,65.0,64.0,NE,2.0,NNE,2.0,ENE,1.0,3.0,8.0,6.0,0.0,,
31,,1012.5225806451613,1011.0193548387097,1010.7032258064517,24.60322580645161,29.322580645161292,27.01290322580645,30.116129032258065,22.967741935483872,21.567741935483873,20.754838709677422,21.048387096774192,93.87096774193549,68.54838709677419,79.54838709677419,,0.7741935483870968,,2.161290322580645,,1.3333333333333333,5.838709677419355,6.709677419354839,5.903225806451613,105.4,,
32,19610201.0,119.0,115.0,103.0,244.0,291.0,265.0,297.0,228.0,212.0,200.0,184.0,95.0,66.0,72.0,Calm,0.0,NNE,2.0,Calm,0.0,8.0,7.0,6.0,0.0,,
33,19610202.0,139.0,115.0,111.0,232.0,280.0,240.0,297.0,227.0,200.0,193.0,206.0,93.0,69.0,93.0,ESE,2.0,NNE,1.0,NNE,1.0,8.0,9.0,7.0,0.0,,
34,19610203.0,140.0,123.0,128.0,245.0,308.0,269.0,285.0,219.0,211.0,186.0,212.0,92.0,56.0,80.0,NE,1.0,NE,1.0,Calm,0.0,7.0,6.0,7.0,182.0,,
35,19610204.0,149.0,136.0,132.0,231.0,297.0,257.0,308.0,213.0,201.0,179.0,167.0,96.0,58.0,68.0,NE,1.0,NNE,3.0,Calm,0.0,4.0,5.0,138.0,0.0,,
36,19610205.0,147.0,127.0,118.0,231.0,292.0,269.0,301.0,203.0,201.0,186.0,192.0,96.0,62.0,73.0,Calm,0.0,NNE,3.0,NNE,2.0,1.0,7.0,8.0,0.0,,
37,19610206.0,139.0,121.0,114.0,233.0,301.0,265.0,298.0,207.0,203.0,192.0,204.0,96.0,61.0,79.0,NE,1.0,NNE,3.0,NE,1.0,3.0,3.0,7.0,0.0,,
38,19610207.0,147.0,138.0,137.0,229.0,286.0,260.0,306.0,211.0,198.0,205.0,206.0,96.0,70.0,82.0,Calm,0.0,ENE,1.0,NNE,2.0,10.0,7.0,8.0,0.0,,
39,19610208.0,150.0,136.0,123.0,231.0,283.0,275.0,288.0,221.0,201.0,207.0,206.0,96.0,72.0,76.0,Calm,0.0,NE,3.0,NNE,3.0,10.0,6.0,10.0,174.0,,
40,19610209.0,134.0,123.0,110.0,239.0,296.0,268.0,294.0,221.0,207.0,223.0,210.0,94.0,72.0,80.0,SE,1.0,NE,2.0,NNE,1.0,1.0,4.0,2.0,50.0,,
41,19610210.0,148.0,138.0,122.0,230.0,264.0,255.0,305.0,199.0,198.0,215.0,199.0,95.0,84.0,82.0,SE,1.0,NNE,2.0,NNE,2.0,2.0,5.0,5.0,1.0,,
42,19610211.0,146.0,135.0,127.0,240.0,302.0,272.0,269.0,211.0,206.0,207.0,212.0,93.0,65.0,79.0,NE,1.0,NE,1.0,NE,3.0,3.0,5.0,3.0,0.0,,
43,19610212.0,153.0,138.0,139.0,230.0,293.0,263.0,302.0,213.0,198.0,209.0,196.0,95.0,68.0,77.0,Calm,0.0,NE,3.0,NE,1.0,2.0,4.0,3.0,0.0,,
44,19610213.0,140.0,135.0,124.0,227.0,301.0,254.0,295.0,246.0,192.0,188.0,190.0,94.0,59.0,79.0,SE,1.0,ENE,2.0,NNE,2.0,2.0,5.0,3.0,0.0,,
45,19610214.0,148.0,138.0,131.0,218.0,304.0,263.0,305.0,200.0,183.0,188.0,198.0,95.0,58.0,78.0,Calm,0.0,NE,2.0,NNE,2.0,1.0,3.0,2.0,0.0,,
46,19610215.0,141.0,143.0,136.0,234.0,298.0,260.0,306.0,195.0,203.0,190.0,206.0,95.0,61.0,82.0,NNE,2.0,NE,2.0,Calm,0.0,2.0,6.0,4.0,0.0,,
47,19610216.0,144.0,133.0,126.0,248.0,283.0,274.0,300.0,232.0,198.0,213.0,207.0,85.0,57.0,76.0,NE,2.0,E,1.0,NE,2.0,4.0,7.0,7.0,0.0,,
48,19610217.0,125.0,141.0,125.0,238.0,302.0,264.0,292.0,202.0,198.0,185.0,188.0,90.0,58.0,73.0,NE,1.0,NE,3.0,Calm,0.0,5.0,5.0,0.0,0.0,,
49,19610218.0,150.0,135.0,129.0,224.0,298.0,264.0,314.0,210.0,178.0,196.0,182.0,89.0,63.0,72.0,Calm,0.0,NNE,3.0,NNE,3.0,1.0,7.0,5.0,0.0,,
50,19610219.0,142.0,132.0,126.0,250.0,292.0,252.0,301.0,224.0,184.0,184.0,186.0,78.0,61.0,78.0,NNE,2.0,NNE,3.0,NNE,3.0,6.0,6.0,8.0,0.0,,
51,19610220.0,137.0,114.0,117.0,247.0,306.0,263.0,298.0,222.0,193.0,213.0,206.0,83.0,65.0,81.0,SE,1.0,NE,1.0,Calm,0.0,4.0,5.0,6.0,0.0,,
52,19610221.0,144.0,117.0,110.0,248.0,294.0,266.0,287.0,225.0,205.0,231.0,198.0,88.0,76.0,77.0,NE,1.0,NE,2.0,NE,1.0,3.0,6.0,1.0,0.0,,
53,19610222.0,117.0,120.0,111.0,245.0,306.0,264.0,294.0,221.0,190.0,193.0,190.0,83.0,59.0,74.0,NE,1.0,NE,2.0,NE,1.0,3.0,5.0,4.0,0.0,,
54,19610223.0,130.0,125.0,120.0,254.0,287.0,258.0,312.0,230.0,198.0,197.0,203.0,82.0,67.0,82.0,NNE,2.0,NE,2.0,NE,2.0,1.0,7.0,5.0,0.0,,
55,19610224.0,120.0,129.0,122.0,244.0,302.0,270.0,303.0,234.0,215.0,195.0,188.0,95.0,61.0,71.0,Calm,0.0,NNE,2.0,NNE,2.0,6.0,7.0,3.0,0.0,,
56,19610225.0,139.0,113.0,100.0,237.0,296.0,268.0,307.0,220.0,208.0,219.0,216.0,96.0,71.0,83.0,Calm,0.0,NE,2.0,Calm,0.0,10.0,6.0,6.0,34.0,,
57,19610226.0,132.0,122.0,117.0,238.0,307.0,274.0,306.0,216.0,198.0,191.0,189.0,90.0,58.0,70.0,NE,1.0,NE,3.0,NNE,3.0,7.0,5.0,6.0,0.0,,
58,19610227.0,139.0,121.0,126.0,248.0,286.0,273.0,321.0,231.0,217.0,209.0,213.0,93.0,72.0,79.0,Calm,0.0,NNE,2.0,NE,1.0,10.0,8.0,2.0,0.0,,
59,19610228.0,141.0,125.0,112.0,237.0,302.0,258.0,309.0,221.0,208.0,199.0,201.0,96.0,63.0,82.0,Calm,0.0,NNE,3.0,NE,2.0,7.0,8.0,8.0,0.0,,
60,,1013.9222222222222,1012.8142857142857,1012.1285714285714,23.75925925925926,29.489285714285717,26.367857142857144,30.0,21.79285714285714,20.014285714285712,19.975,19.839285714285715,91.75,64.77777777777777,77.78571428571429,,0.7857142857142857,,2.142857142857143,,1.4285714285714286,4.678571428571429,5.857142857142857,9.785714285714286,44.1,,
61,19610301.0,138.0,129.0,124.0,248.0,300.0,270.0,310.0,231.0,192.0,231.0,233.0,83.0,73.0,88.0,NE,1.0,NNE,2.0,NNE,2.0,9.0,8.0,7.0,0.0,,
62,19610302.0,141.0,143.0,111.0,238.0,296.0,275.0,319.0,218.0,196.0,193.0,196.0,90.0,63.0,72.0,Calm,0.0,NNE,3.0,NE,1.0,4.0,10.0,6.0,0.0,,
63,19610303.0,128.0,129.0,126.0,252.0,315.0,277.0,313.0,235.0,196.0,207.0,209.0,82.0,60.0,76.0,NE,1.0,NNE,2.0,NNE,3.0,9.0,6.0,5.0,0.0,,
64,19610304.0,128.0,113.0,112.0,253.0,288.0,275.0,340.0,231.0,204.0,192.0,212.0,85.0,65.0,78.0,Calm,0.0,NNE,2.0,NNE,1.0,7.0,8.0,6.0,0.0,,
65,19610305.0,124.0,117.0,110.0,257.0,290.0,266.0,299.0,247.0,206.0,203.0,208.0,84.0,68.0,80.0,NE,2.0,NE,2.0,NE,1.0,8.0,8.0,6.0,0.0,,
66,19610306.0,124.0,104.0,99.0,255.0,290.0,279.0,305.0,246.0,209.0,201.0,228.0,86.0,67.0,82.0,NNE,1.0,NE,3.0,NE,1.0,8.0,9.0,8.0,0.0,,
67,19610307.0,107.0,98.0,84.0,262.0,283.0,275.0,290.0,239.0,204.0,207.0,198.0,81.0,72.0,73.0,NNE,2.0,NE,1.0,NNE,2.0,7.0,8.0,7.0,0.0,,
68,19610308.0,114.0,98.0,87.0,262.0,290.0,276.0,307.0,255.0,200.0,205.0,202.0,79.0,69.0,74.0,Calm,0.0,NNE,3.0,NNE,2.0,7.0,8.0,7.0,0.0,,
69,19610309.0,117.0,102.0,100.0,250.0,310.0,260.0,307.0,230.0,208.0,211.0,200.0,88.0,63.0,80.0,Calm,0.0,NE,2.0,NE,2.0,3.0,7.0,6.0,5.0,,
70,19610310.0,141.0,122.0,129.0,232.0,294.0,284.0,320.0,309.0,189.0,204.0,203.0,89.0,67.0,70.0,NE,1.0,NNE,2.0,NNE,1.0,3.0,9.0,8.0,0.0,,
71,19610311.0,145.0,143.0,122.0,247.0,300.0,274.0,303.0,222.0,200.0,215.0,199.0,87.0,68.0,73.0,Calm,0.0,NE,2.0,NNE,2.0,6.0,6.0,7.0,0.0,,
72,19610312.0,135.0,123.0,108.0,233.0,305.0,265.0,303.0,214.0,192.0,182.0,195.0,90.0,55.0,76.0,Calm,0.0,NNE,3.0,NE,2.0,8.0,7.0,8.0,0.0,,
73,19610313.0,141.0,136.0,125.0,235.0,309.0,274.0,267.0,218.0,189.0,209.0,211.0,88.0,62.0,78.0,Calm,0.0,NNE,2.0,NNE,2.0,1.0,8.0,6.0,0.0,,
74,19610314.0,138.0,123.0,118.0,219.0,292.0,278.0,312.0,197.0,183.0,172.0,222.0,94.0,57.0,80.0,Calm,0.0,NNE,3.0,NE,2.0,7.0,8.0,7.0,0.0,,
75,19610315.0,137.0,120.0,113.0,232.0,305.0,272.0,304.0,214.0,189.0,193.0,194.0,89.0,59.0,73.0,Calm,0.0,NNE,2.0,NNE,2.0,8.0,5.0,6.0,0.0,,
76,19610316.0,127.0,116.0,112.0,262.0,315.0,272.0,309.0,234.0,187.0,193.0,207.0,74.0,56.0,77.0,NNE,1.0,NNE,2.0,NNE,2.0,0.0,6.0,4.0,0.0,,
77,19610317.0,134.0,122.0,106.0,237.0,305.0,276.0,340.0,211.0,193.0,188.0,188.0,89.0,58.0,68.0,NE,1.0,NNE,3.0,E,2.0,0.0,7.0,1.0,0.0,,
78,19610318.0,146.0,121.0,112.0,249.0,322.0,278.0,320.0,203.0,191.0,187.0,205.0,82.0,52.0,78.0,Calm,0.0,NE,2.0,NE,1.0,3.0,4.0,6.0,0.0,,
79,19610319.0,138.0,123.0,119.0,239.0,305.0,274.0,336.0,210.0,200.0,197.0,211.0,91.0,61.0,78.0,Calm,0.0,NNE,2.0,NNE,1.0,6.0,4.0,3.0,0.0,,
80,19610320.0,125.0,104.0,103.0,254.0,314.0,274.0,328.0,212.0,209.0,168.0,211.0,87.0,49.0,78.0,NE,1.0,NNE,2.0,NNE,2.0,4.0,4.0,5.0,0.0,,
81,19610321.0,131.0,107.0,102.0,242.0,296.0,261.0,318.0,215.0,192.0,217.0,177.0,86.0,70.0,71.0,Calm,0.0,NNE,2.0,Calm,0.0,7.0,6.0,3.0,0.0,,
82,19610322.0,117.0,101.0,100.0,247.0,326.0,306.0,312.0,212.0,208.0,179.0,193.0,90.0,49.0,79.0,NE,1.0,NE,2.0,NE,3.0,2.0,7.0,8.0,0.0,,
83,19610323.0,128.0,117.0,104.0,250.0,296.0,274.0,329.0,240.0,210.0,211.0,217.0,89.0,68.0,86.0,NE,2.0,N,1.0,Calm,0.0,8.0,8.0,6.0,0.0,,
84,19610324.0,135.0,122.0,120.0,253.0,295.0,278.0,326.0,212.0,202.0,194.0,218.0,84.0,63.0,78.0,Calm,0.0,NNE,3.0,NE,2.0,4.0,6.0,7.0,0.0,,
85,19610325.0,132.0,113.0,105.0,252.0,296.0,274.0,328.0,226.0,203.0,227.0,185.0,85.0,74.0,68.0,NNE,1.0,NNE,1.0,NNE,2.0,3.0,4.0,5.0,0.0,,
86,19610326.0,135.0,114.0,108.0,240.0,305.0,272.0,305.0,199.0,206.0,190.0,196.0,93.0,58.0,73.0,Calm,0.0,NNE,3.0,NNE,2.0,3.0,4.0,8.0,0.0,,
87,19610327.0,140.0,123.0,118.0,251.0,252.0,275.0,322.0,214.0,211.0,212.0,204.0,89.0,89.0,75.0,NE,1.0,Calm,0.0,NNE,1.0,6.0,10.0,7.0,0.0,,
88,19610328.0,132.0,120.0,116.0,250.0,306.0,291.0,283.0,231.0,225.0,196.0,233.0,96.0,60.0,78.0,Calm,0.0,NE,2.0,NE,3.0,6.0,8.0,8.0,190.0,,
89,19610329.0,132.0,116.0,112.0,258.0,310.0,295.0,314.0,232.0,219.0,209.0,206.0,89.0,62.0,67.0,NE,1.0,NNE,3.0,NNE,2.0,6.0,7.0,7.0,0.0,,
90,19610330.0,142.0,128.0,117.0,258.0,304.0,266.0,321.0,238.0,202.0,206.0,214.0,94.0,64.0,83.0,NE,2.0,NNE,2.0,NNE,2.0,7.0,7.0,6.0,0.0,,
91,19610331.0,140.0,115.0,114.0,246.0,304.0,271.0,312.0,208.0,222.0,173.0,180.0,97.0,53.0,68.0,NE,1.0,NNE,2.0,NNE,2.0,6.0,7.0,7.0,0.0,,
92,,1013.2,1011.8129032258064,1011.083870967742,24.719354838709677,30.05806451612903,27.538709677419355,31.296774193548384,22.59032258064516,20.119354838709675,19.90967741935484,20.5,87.41935483870968,63.03225806451613,76.06451612903226,,0.6451612903225806,,2.129032258064516,,1.7096774193548387,5.354838709677419,6.903225806451613,6.161290322580645,19.5,,
93,19610401.0,133.0,130.0,127.0,248.0,312.0,296.0,311.0,226.0,202.0,215.0,207.0,87.0,63.0,67.0,NE,2.0,NE,2.0,NE,1.0,7.0,6.0,6.0,0.0,,
94,19610402.0,134.0,108.0,107.0,248.0,304.0,272.0,315.0,223.0,202.0,192.0,200.0,87.0,59.0,74.0,NNE,2.0,NNE,2.0,NNE,2.0,8.0,7.0,7.0,0.0,,
95,19610403.0,113.0,95.0,97.0,232.0,311.0,285.0,311.0,199.0,202.0,196.0,198.0,96.0,58.0,69.0,E,2.0,NNE,2.0,NNE,2.0,6.0,6.0,7.0,0.0,,
96,19610404.0,107.0,112.0,104.0,240.0,310.0,268.0,303.0,210.0,199.0,232.0,222.0,90.0,69.0,85.0,Calm,0.0,NNE,2.0,NNE,1.0,3.0,8.0,6.0,0.0,,
97,19610405.0,128.0,113.0,114.0,250.0,310.0,266.0,314.0,231.0,204.0,209.0,218.0,87.0,62.0,84.0,Calm,0.0,NE,2.0,NE,2.0,6.0,6.0,8.0,0.0,,
98,19610406.0,142.0,124.0,118.0,260.0,310.0,272.0,317.0,223.0,206.0,229.0,206.0,83.0,69.0,77.0,NNE,1.0,NNE,2.0,NNE,2.0,3.0,8.0,5.0,0.0,,
99,19610407.0,140.0,124.0,122.0,238.0,304.0,280.0,321.0,202.0,196.0,225.0,229.0,90.0,70.0,82.0,Calm,0.0,NE,2.0,NE,1.0,3.0,3.0,7.0,0.0,,
100,19610408.0,129.0,120.0,117.0,260.0,292.0,272.0,309.0,228.0,198.0,216.0,200.0,79.0,71.0,74.0,NE,1.0,NNE,2.0,NNE,2.0,7.0,8.0,8.0,0.0,,
101,19610409.0,139.0,126.0,124.0,250.0,290.0,266.0,307.0,237.0,223.0,219.0,238.0,95.0,74.0,92.0,Calm,0.0,SE,2.0,Calm,0.0,8.0,10.0,8.0,10.0,,
102,19610410.0,149.0,118.0,116.0,252.0,295.0,270.0,290.0,232.0,214.0,239.0,217.0,90.0,78.0,82.0,N,1.0,NE,1.0,NNE,2.0,7.0,7.0,8.0,40.0,,
103,19610411.0,139.0,116.0,113.0,254.0,312.0,280.0,298.0,237.0,221.0,212.0,248.0,92.0,64.0,88.0,Calm,0.0,NNE,3.0,NE,1.0,5.0,5.0,7.0,25.0,,
104,19610412.0,133.0,119.0,118.0,244.0,308.0,286.0,320.0,264.0,210.0,187.0,234.0,95.0,55.0,80.0,E,1.0,NE,2.0,E,1.0,7.0,7.0,5.0,1.0,,
105,19610413.0,140.0,114.0,113.0,248.0,306.0,274.0,317.0,241.0,221.0,211.0,215.0,96.0,65.0,79.0,NE,1.0,NE,2.0,N,1.0,4.0,2.0,2.0,0.0,,
106,19610414.0,131.0,100.0,101.0,246.0,322.0,269.0,324.0,222.0,210.0,187.0,208.0,92.0,52.0,79.0,Calm,0.0,NNE,3.0,NNE,2.0,4.0,5.0,5.0,16.0,,
107,19610415.0,113.0,97.0,95.0,270.0,319.0,279.0,328.0,241.0,215.0,193.0,210.0,81.0,65.0,75.0,ENE,1.0,NNE,3.0,NNE,2.0,5.0,4.0,5.0,0.0,,
108,19610416.0,120.0,104.0,104.0,259.0,313.0,272.0,324.0,233.0,220.0,192.0,214.0,89.0,56.0,80.0,NE,1.0,NNE,3.0,NE,2.0,2.0,3.0,3.0,5.0,,
109,19610417.0,127.0,108.0,109.0,260.0,319.0,277.0,333.0,239.0,217.0,224.0,219.0,87.0,64.0,79.0,SE,1.0,NNE,3.0,NNE,1.0,3.0,6.0,7.0,0.0,,
110,19610418.0,127.0,107.0,100.0,260.0,317.0,272.0,325.0,231.0,202.0,223.0,212.0,81.0,64.0,79.0,NE,1.0,NNE,1.0,Calm,0.0,8.0,7.0,2.0,0.0,,
111,19610419.0,129.0,109.0,102.0,237.0,300.0,269.0,330.0,222.0,212.0,193.0,200.0,97.0,61.0,76.0,Calm,0.0,NNE,3.0,NNE,2.0,7.0,10.0,7.0,3.0,,
112,19610420.0,126.0,117.0,118.0,263.0,300.0,286.0,310.0,235.0,204.0,201.0,226.0,80.0,63.0,78.0,Calm,0.0,NE,2.0,NE,1.0,10.0,6.0,7.0,0.0,,
113,19610421.0,126.0,116.0,118.0,271.0,318.0,276.0,310.0,247.0,207.0,210.0,228.0,78.0,60.0,83.0,N,2.0,ENE,3.0,NE,2.0,6.0,6.0,4.0,0.0,,
114,19610422.0,136.0,122.0,115.0,258.0,302.0,275.0,318.0,226.0,219.0,192.0,239.0,89.0,61.0,87.0,NE,2.0,N,3.0,NE,2.0,3.0,6.0,6.0,6.0,,
115,19610423.0,128.0,117.0,116.0,272.0,320.0,271.0,315.0,256.0,214.0,208.0,193.0,80.0,59.0,72.0,NE,2.0,N,3.0,NE,1.0,3.0,6.0,5.0,1.0,,
116,19610424.0,120.0,111.0,114.0,265.0,294.0,274.0,334.0,231.0,201.0,229.0,189.0,78.0,75.0,70.0,NE,1.0,NE,2.0,NE,2.0,7.0,8.0,6.0,0.0,,
117,19610425.0,130.0,109.0,109.0,247.0,306.0,276.0,306.0,224.0,208.0,195.0,223.0,90.0,60.0,81.0,Calm,0.0,NNE,3.0,NE,1.0,5.0,7.0,7.0,1.0,,
118,19610426.0,133.0,122.0,120.0,271.0,308.0,288.0,313.0,224.0,198.0,192.0,230.0,75.0,58.0,78.0,NE,1.0,NE,2.0,NE,1.0,6.0,6.0,8.0,0.0,,
119,19610427.0,140.0,122.0,111.0,251.0,310.0,274.0,318.0,208.0,192.0,194.0,209.0,81.0,58.0,77.0,Calm,0.0,NNE,3.0,NE,2.0,8.0,8.0,8.0,0.0,,
120,19610428.0,138.0,129.0,124.0,248.0,308.0,291.0,325.0,218.0,202.0,196.0,231.0,87.0,59.0,77.0,Calm,0.0,NNE,2.0,NE,1.0,8.0,8.0,7.0,0.0,,
121,19610429.0,145.0,126.0,114.0,265.0,320.0,282.0,315.0,231.0,222.0,188.0,234.0,86.0,53.0,82.0,N,1.0,NE,3.0,NE,2.0,6.0,7.0,8.0,7.0,,
122,19610430.0,165.0,132.0,121.0,251.0,318.0,286.0,327.0,213.0,207.0,187.0,232.0,87.0,54.0,80.0,NE,1.0,NNE,2.0,NE,2.0,4.0,5.0,8.0,0.0,,
