,81201 Paramaribo,luchtdruk (in mm Hg),luchtdruk (in mm Hg),luchtdruk (in mm Hg),temperatuur (oC),temperatuur (oC),temperatuur (oC),temperatuur (oC),temperatuur (oC),dampdrukking (in mm Hg),dampdrukking (in mm Hg),dampdrukking (in mm Hg),relatieve vochtigheid,relatieve vochtigheid,relatieve vochtigheid,windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),bewolking (0-10),bewolking (0-10),bewolking (0-10),regen,regen,ijtlmjn
,Unnamed: 0_level_1,PT 8,PT 14,PT 18,TT 8,TT 14,TT 18,Max,Min,dampdruk 8,dampdruk 14,dampdruk 18,RH 8,RH 14,RH 18,DD 8,FF 8,DD 14,FF 14,DD 18,FF 18,8,14,18,Rd 8,Rd 8.1,Unnamed: 26_level_1
0,19250101.0,611.0,590.0,591.0,232.0,286.0,260.0,292.0,212.0,204.0,192.0,206.0,96.0,66.0,82.0,E,1.0,ENE,3.0,ENE,1.0,9.0,8.0,9.0,8.0,,
1,19250102.0,610.0,597.0,590.0,233.0,258.0,234.0,292.0,212.0,211.0,221.0,205.0,99.0,90.0,96.0,Calm,0.0,Calm,0.0,Calm,0.0,9.0,10.0,9.0,7.0,,
2,19250103.0,607.0,590.0,592.0,230.0,293.0,249.0,281.0,213.0,207.0,217.0,214.0,99.0,71.0,92.0,Calm,0.0,ESE,1.0,E,1.0,10.0,9.0,8.0,93.0,,
3,19250104.0,610.0,593.0,599.0,246.0,246.0,242.0,293.0,216.0,201.0,218.0,211.0,87.0,95.0,94.0,E,1.0,NE,1.0,E,1.0,9.0,9.0,10.0,133.0,,
4,19250105.0,615.0,602.0,601.0,230.0,248.0,252.0,297.0,213.0,203.0,211.0,196.0,97.0,91.0,82.0,E,2.0,Calm,0.0,E,1.0,10.0,9.0,9.0,210.0,,
5,19250106.0,618.0,599.0,599.0,238.0,272.0,254.0,282.0,208.0,213.0,220.0,188.0,97.0,82.0,79.0,E,1.0,E,1.0,E,2.0,4.0,8.0,4.0,105.0,,
6,19250107.0,609.0,595.0,598.0,237.0,278.0,250.0,302.0,202.0,212.0,208.0,206.0,97.0,75.0,87.0,ENE,3.0,NNE,2.0,E,2.0,8.0,9.0,9.0,19.0,,
7,19250108.0,610.0,596.0,596.0,240.0,280.0,254.0,280.0,215.0,214.0,217.0,206.0,97.0,77.0,85.0,Calm,0.0,E,2.0,E,3.0,9.0,9.0,9.0,37.0,,
8,19250109.0,612.0,599.0,600.0,246.0,283.0,254.0,283.0,224.0,214.0,193.0,213.0,93.0,68.0,89.0,E,1.0,NE,3.0,E,1.0,9.0,8.0,8.0,11.0,,
9,19250110.0,613.0,600.0,599.0,239.0,259.0,254.0,291.0,210.0,211.0,210.0,217.0,96.0,85.0,96.0,E,1.0,E,1.0,Calm,0.0,4.0,9.0,9.0,24.0,,
10,19250111.0,614.0,602.0,600.0,237.0,272.0,254.0,278.0,212.0,210.0,194.0,183.0,96.0,72.0,76.0,E,1.0,E,3.0,E,2.0,9.0,9.0,8.0,55.0,,
11,19250112.0,614.0,603.0,605.0,237.0,290.0,254.0,290.0,203.0,201.0,168.0,176.0,92.0,57.0,73.0,Calm,0.0,E,3.0,E,2.0,2.0,3.0,5.0,2.0,,
12,19250113.0,619.0,612.0,612.0,234.0,286.0,252.0,296.0,203.0,207.0,178.0,193.0,97.0,61.0,81.0,E,1.0,E,2.0,E,1.0,2.0,5.0,4.0,3.0,,
13,19250114.0,619.0,606.0,604.0,242.0,299.0,260.0,297.0,199.0,213.0,203.0,208.0,95.0,65.0,83.0,NE,1.0,E,1.0,ENE,1.0,9.0,5.0,9.0,15.0,,
14,19250115.0,620.0,610.0,606.0,247.0,270.0,251.0,302.0,218.0,206.0,203.0,196.0,89.0,77.0,83.0,Calm,0.0,ENE,2.0,E,1.0,7.0,9.0,9.0,104.0,,
15,19250116.0,620.0,610.0,604.0,238.0,262.0,248.0,282.0,218.0,212.0,185.0,196.0,97.0,73.0,84.0,ENE,1.0,NNE,2.0,E,1.0,8.0,10.0,9.0,9.0,,
16,19250117.0,613.0,601.0,600.0,236.0,265.0,253.0,272.0,220.0,209.0,193.0,202.0,96.0,75.0,84.0,E,1.0,E,3.0,E,1.0,9.0,10.0,9.0,55.0,,
17,19250118.0,613.0,594.0,603.0,244.0,285.0,252.0,273.0,223.0,191.0,192.0,184.0,84.0,66.0,77.0,E,1.0,ENE,2.0,ENE,1.0,9.0,8.0,8.0,17.0,,
18,19250119.0,617.0,607.0,608.0,227.0,296.0,254.0,289.0,199.0,180.0,139.0,174.0,88.0,45.0,72.0,E,1.0,ENE,2.0,E,1.0,1.0,1.0,2.0,1.0,,
19,19250120.0,628.0,618.0,617.0,223.0,290.0,249.0,298.0,193.0,186.0,176.0,188.0,93.0,59.0,80.0,E,3.0,E,2.0,ENE,2.0,1.0,5.0,3.0,11.0,,
20,19250121.0,625.0,617.0,613.0,244.0,278.0,248.0,295.0,215.0,210.0,187.0,196.0,92.0,67.0,84.0,E,1.0,ENE,3.0,E,1.0,9.0,9.0,9.0,3.0,,
21,19250122.0,629.0,621.0,613.0,249.0,279.0,252.0,280.0,228.0,205.0,186.0,184.0,88.0,67.0,77.0,E,1.0,E,1.0,E,2.0,9.0,9.0,9.0,0.0,,
22,19250123.0,625.0,611.0,609.0,234.0,283.0,269.0,292.0,205.0,195.0,176.0,226.0,91.0,62.0,86.0,E,1.0,NE,2.0,E,1.0,2.0,9.0,3.0,11.0,,
23,19250124.0,621.0,608.0,606.0,233.0,295.0,249.0,294.0,197.0,185.0,145.0,179.0,87.0,47.0,77.0,E,1.0,NE,3.0,E,1.0,4.0,1.0,2.0,0.0,,
24,19250125.0,618.0,611.0,608.0,219.0,265.0,249.0,297.0,183.0,179.0,182.0,179.0,92.0,71.0,77.0,Calm,0.0,ENE,2.0,E,1.0,1.0,10.0,9.0,0.0,,
25,19250126.0,622.0,613.0,609.0,218.0,290.0,251.0,295.0,182.0,187.0,174.0,185.0,96.0,59.0,78.0,E,1.0,E,3.0,E,1.0,1.0,8.0,2.0,3.0,,
26,19250127.0,617.0,614.0,609.0,210.0,285.0,248.0,293.0,172.0,175.0,179.0,167.0,94.0,62.0,72.0,SSE,1.0,E,2.0,E,1.0,1.0,9.0,4.0,0.0,,
27,19250128.0,627.0,610.0,607.0,219.0,294.0,252.0,302.0,173.0,184.0,149.0,173.0,95.0,49.0,73.0,E,1.0,E,2.0,E,1.0,4.0,4.0,3.0,0.0,,
28,19250129.0,624.0,615.0,613.0,222.0,292.0,258.0,298.0,179.0,184.0,172.0,175.0,93.0,57.0,71.0,E,1.0,ENE,2.0,E,1.0,3.0,8.0,10.0,0.0,,
29,19250130.0,631.0,619.0,616.0,248.0,290.0,255.0,296.0,214.0,200.0,170.0,173.0,86.0,57.0,71.0,ENE,2.0,ENE,4.0,ENE,2.0,9.0,9.0,8.0,0.0,,
30,19250131.0,626.0,612.0,607.0,247.0,273.0,249.0,296.0,217.0,199.0,196.0,195.0,86.0,72.0,85.0,NE,1.0,NE,4.0,NE,1.0,9.0,9.0,6.0,0.0,,
31,,761.7967741935483,760.5645161290322,760.4322580645162,23.480645161290322,27.877419354838707,25.193548387096776,29.05806451612903,20.574193548387097,20.0258064516129,18.883870967741935,19.335483870967742,93.06451612903226,68.38709677419355,81.48387096774194,,1.0,,2.064516129032258,,1.2258064516129032,6.129032258064516,7.67741935483871,6.935483870967742,93.6,,
32,19250201.0,615.0,601.0,599.0,235.0,265.0,253.0,288.0,211.0,204.0,204.0,200.0,95.0,79.0,84.0,Calm,0.0,E,1.0,ENE,1.0,9.0,9.0,9.0,119.0,,
33,19250202.0,615.0,602.0,600.0,239.0,285.0,252.0,282.0,210.0,198.0,192.0,186.0,90.0,66.0,78.0,Calm,0.0,E,3.0,E,1.0,9.0,9.0,8.0,9.0,,
34,19250203.0,623.0,613.0,609.0,240.0,280.0,254.0,292.0,213.0,208.0,189.0,183.0,94.0,67.0,76.0,E,1.0,E,1.0,ENE,1.0,9.0,9.0,9.0,0.0,,
35,19250204.0,624.0,611.0,608.0,225.0,287.0,256.0,291.0,199.0,193.0,203.0,202.0,95.0,69.0,83.0,Calm,0.0,E,2.0,E,1.0,10.0,9.0,6.0,0.0,,
36,19250205.0,623.0,606.0,605.0,241.0,279.0,259.0,297.0,218.0,208.0,202.0,195.0,93.0,72.0,79.0,Calm,0.0,E,2.0,E,1.0,9.0,9.0,9.0,0.0,,
37,19250206.0,626.0,612.0,605.0,229.0,295.0,258.0,288.0,206.0,200.0,206.0,199.0,96.0,67.0,81.0,Calm,0.0,E,3.0,E,1.0,9.0,9.0,9.0,5.0,,
38,19250207.0,619.0,613.0,607.0,253.0,284.0,259.0,298.0,221.0,204.0,193.0,193.0,85.0,67.0,78.0,E,1.0,E,1.0,E,1.0,8.0,9.0,8.0,3.0,,
39,19250208.0,616.0,604.0,602.0,229.0,299.0,260.0,295.0,203.0,198.0,185.0,194.0,96.0,59.0,78.0,E,1.0,E,2.0,E,2.0,4.0,9.0,6.0,0.0,,
40,19250209.0,612.0,600.0,596.0,239.0,295.0,267.0,299.0,201.0,201.0,178.0,243.0,91.0,58.0,93.0,E,3.0,NE,4.0,E,1.0,4.0,7.0,4.0,0.0,,
41,19250210.0,616.0,602.0,599.0,225.0,302.0,263.0,297.0,190.0,195.0,174.0,188.0,96.0,54.0,74.0,E,1.0,E,2.0,E,2.0,8.0,9.0,5.0,0.0,,
42,19250211.0,614.0,606.0,601.0,230.0,293.0,262.0,317.0,193.0,200.0,193.0,191.0,96.0,63.0,76.0,Calm,0.0,E,3.0,E,2.0,9.0,7.0,3.0,0.0,,
43,19250212.0,610.0,598.0,597.0,249.0,296.0,248.0,302.0,222.0,216.0,205.0,202.0,93.0,66.0,87.0,ENE,1.0,NE,4.0,E,1.0,10.0,9.0,8.0,14.0,,
44,19250213.0,612.0,601.0,599.0,245.0,288.0,260.0,305.0,222.0,217.0,192.0,194.0,95.0,65.0,78.0,Calm,0.0,NE,3.0,E,2.0,10.0,9.0,9.0,10.0,,
45,19250214.0,615.0,611.0,602.0,260.0,265.0,255.0,292.0,232.0,211.0,184.0,188.0,85.0,72.0,78.0,E,2.0,NE,4.0,E,1.0,6.0,10.0,7.0,0.0,,
46,19250215.0,617.0,607.0,603.0,246.0,294.0,254.0,278.0,207.0,205.0,173.0,187.0,89.0,57.0,78.0,E,1.0,NE,2.0,ENE,1.0,7.0,8.0,7.0,0.0,,
47,19250216.0,612.0,604.0,597.0,234.0,285.0,260.0,300.0,198.0,201.0,183.0,190.0,94.0,63.0,76.0,NE,1.0,NE,3.0,E,1.0,1.0,9.0,2.0,0.0,,
48,19250217.0,613.0,610.0,604.0,240.0,241.0,229.0,302.0,215.0,218.0,198.0,198.0,98.0,89.0,96.0,Calm,0.0,E,1.0,ENE,1.0,10.0,10.0,10.0,3.0,,
49,19250218.0,611.0,609.0,603.0,227.0,242.0,230.0,257.0,207.0,201.0,209.0,198.0,98.0,93.0,95.0,Calm,0.0,E,1.0,Calm,0.0,10.0,10.0,10.0,745.0,,
50,19250219.0,605.0,596.0,590.0,225.0,284.0,257.0,263.0,202.0,192.0,203.0,211.0,95.0,70.0,86.0,Calm,0.0,ENE,3.0,NE,1.0,10.0,9.0,8.0,225.0,,
51,19250220.0,606.0,592.0,590.0,239.0,295.0,255.0,288.0,212.0,213.0,206.0,199.0,97.0,67.0,82.0,Calm,0.0,NE,3.0,E,1.0,3.0,5.0,5.0,51.0,,
52,19250221.0,608.0,598.0,591.0,237.0,253.0,242.0,297.0,216.0,212.0,204.0,207.0,97.0,85.0,92.0,Calm,0.0,NE,4.0,Calm,0.0,7.0,9.0,10.0,8.0,,
