,81201 Paramaribo,luchtdruk (in mm Hg),luchtdruk (in mm Hg),luchtdruk (in mm Hg),temperatuur (oC),temperatuur (oC),temperatuur (oC),temperatuur (oC),temperatuur (oC),dampdrukking (in mm Hg),dampdrukking (in mm Hg),dampdrukking (in mm Hg),relatieve vochtigheid,relatieve vochtigheid,relatieve vochtigheid,windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),bewolking (0-10),bewolking (0-10),bewolking (0-10),regen,regen,ijtlmjn
,Unnamed: 0_level_1,PT 8,PT 14,PT 18,TT 8,TT 14,TT 18,Max,Min,dampdruk 8,dampdruk 14,dampdruk 18,RH 8,RH 14,RH 18,DD 8,FF 8,DD 14,FF 14,DD 18,FF 18,8,14,18,Rd 8,Rd 8.1,Unnamed: 26_level_1
0,19160101.0,,,,244.0,263.0,251.0,293.0,234.0,219.0,231.0,225.0,97.0,91.0,95.0,,1.0,,1.0,,1.0,4.0,3.0,4.0,420.0,,
1,19160102.0,,,,254.0,278.0,261.0,283.0,239.0,227.0,239.0,231.0,94.0,86.0,92.0,,1.0,,2.0,,1.0,2.0,2.0,3.0,50.0,,
2,19160103.0,,,,237.0,252.0,242.0,287.0,227.0,208.0,226.0,215.0,96.0,95.0,96.0,,1.0,,1.0,,1.0,8.0,6.0,4.0,125.0,,
3,19160104.0,,,,236.0,285.0,250.0,285.0,231.0,209.0,247.0,228.0,96.0,85.0,97.0,,1.0,,3.0,,1.0,7.0,2.0,2.0,295.0,,
4,19160105.0,,,,256.0,298.0,264.0,303.0,236.0,218.0,246.0,231.0,90.0,79.0,90.0,,1.0,,3.0,,2.0,1.0,1.0,1.0,64.0,,
5,19160106.0,,,,270.0,290.0,258.0,300.0,255.0,227.0,236.0,225.0,86.0,79.0,91.0,,2.0,,3.0,,2.0,1.0,2.0,4.0,,,
6,19160107.0,,,,228.0,274.0,257.0,294.0,223.0,199.0,235.0,221.0,96.0,87.0,90.0,,1.0,,2.0,,3.0,8.0,3.0,3.0,365.0,,
7,19160108.0,,,,258.0,299.0,261.0,299.0,228.0,203.0,245.0,231.0,82.0,78.0,92.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,12.0,,
8,19160109.0,,,,244.0,299.0,261.0,304.0,219.0,204.0,245.0,229.0,90.0,78.0,91.0,,1.0,,1.0,,1.0,1.0,1.0,2.0,7.0,,
