,81201 Paramaribo,luchtdruk (in mm Hg),luchtdruk (in mm Hg),luchtdruk (in mm Hg),temperatuur (oC),temperatuur (oC),temperatuur (oC),temperatuur (oC),temperatuur (oC),dampdrukking (in mm Hg),dampdrukking (in mm Hg),dampdrukking (in mm Hg),relatieve vochtigheid,relatieve vochtigheid,relatieve vochtigheid,windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),windrichting en -kracht (in Beaufort: 0-12),bewolking (0-10),bewolking (0-10),bewolking (0-10),regen,regen,ijtlmjn
,Unnamed: 0_level_1,PT 8,PT 14,PT 18,TT 8,TT 14,TT 18,Max,Min,dampdruk 8,dampdruk 14,dampdruk 18,RH 8,RH 14,RH 18,DD 8,FF 8,DD 14,FF 14,DD 18,FF 18,8,14,18,Rd 8,Rd 8.1,Unnamed: 26_level_1
0,19490101.0,616.0,600.0,596.0,237.0,285.0,262.0,289.0,234.0,210.0,212.0,206.0,93.0,73.0,82.0,Calm,0.0,ENE,3.0,ENE,2.0,10.0,8.0,9.0,122.0,,
1,19490102.0,615.0,607.0,604.0,250.0,289.0,259.0,296.0,233.0,206.0,197.0,206.0,87.0,67.0,83.0,E,2.0,NE,2.0,Calm,0.0,9.0,5.0,4.0,220.0,,
2,19490103.0,612.0,612.0,601.0,255.0,292.0,259.0,294.0,233.0,203.0,190.0,199.0,84.0,63.0,80.0,Calm,0.0,ENE,2.0,NE,2.0,6.0,7.0,3.0,0.0,,
3,19490104.0,605.0,601.0,593.0,245.0,294.0,261.0,297.0,226.0,215.0,203.0,203.0,94.0,66.0,81.0,Calm,0.0,NE,3.0,NE,2.0,1.0,5.0,7.0,35.0,,
4,19490105.0,602.0,592.0,581.0,247.0,293.0,263.0,298.0,232.0,212.0,193.0,202.0,92.0,63.0,79.0,E,1.0,NE,3.0,NE,1.0,9.0,4.0,3.0,0.0,,
5,19490106.0,599.0,594.0,585.0,250.0,271.0,259.0,293.0,231.0,210.0,211.0,206.0,89.0,79.0,83.0,Calm,0.0,ENE,1.0,NE,1.0,1.0,9.0,7.0,1.0,,
6,19490107.0,604.0,600.0,583.0,235.0,299.0,270.0,289.0,218.0,184.0,205.0,211.0,85.0,65.0,80.0,Calm,0.0,SE,1.0,NE,1.0,3.0,7.0,6.0,36.0,,
7,19490108.0,613.0,608.0,600.0,248.0,287.0,256.0,305.0,229.0,209.0,219.0,214.0,90.0,75.0,88.0,Calm,0.0,NE,3.0,Calm,0.0,2.0,9.0,5.0,0.0,,
8,19490109.0,613.0,601.0,595.0,238.0,275.0,244.0,287.0,222.0,212.0,222.0,210.0,97.0,81.0,92.0,Calm,0.0,NE,2.0,Calm,0.0,10.0,8.0,9.0,41.0,,
9,19490110.0,607.0,595.0,584.0,233.0,275.0,255.0,285.0,219.0,194.0,220.0,226.0,91.0,80.0,93.0,Calm,0.0,Calm,0.0,Calm,0.0,2.0,9.0,9.0,74.0,,
10,19490111.0,595.0,584.0,578.0,245.0,307.0,263.0,290.0,226.0,207.0,225.0,231.0,91.0,69.0,91.0,Calm,0.0,SSE,1.0,NE,1.0,4.0,8.0,9.0,19.0,,
11,19490112.0,597.0,588.0,590.0,242.0,255.0,248.0,308.0,235.0,217.0,226.0,207.0,97.0,93.0,89.0,Calm,0.0,NNW,1.0,Calm,0.0,9.0,10.0,9.0,18.0,,
12,19490113.0,610.0,604.0,600.0,244.0,286.0,262.0,265.0,232.0,210.0,236.0,224.0,92.0,81.0,89.0,Calm,0.0,NE,1.0,Calm,0.0,3.0,9.0,9.0,10.0,,
13,19490114.0,614.0,606.0,600.0,241.0,278.0,259.0,289.0,232.0,212.0,222.0,218.0,95.0,80.0,89.0,Calm,0.0,NNE,2.0,Calm,0.0,9.0,6.0,4.0,236.0,,
14,19490115.0,606.0,600.0,592.0,243.0,291.0,263.0,285.0,226.0,212.0,222.0,215.0,94.0,74.0,85.0,Calm,0.0,NE,1.0,Calm,0.0,9.0,9.0,9.0,43.0,,
15,19490116.0,614.0,597.0,592.0,249.0,277.0,257.0,295.0,237.0,220.0,211.0,211.0,94.0,77.0,86.0,NNE,1.0,Calm,0.0,Calm,0.0,9.0,9.0,3.0,4.0,,
16,19490117.0,611.0,600.0,595.0,232.0,271.0,255.0,284.0,214.0,198.0,224.0,220.0,94.0,84.0,91.0,Calm,0.0,Calm,0.0,Calm,0.0,3.0,9.0,8.0,15.0,,
17,19490118.0,609.0,601.0,595.0,244.0,279.0,266.0,283.0,228.0,208.0,228.0,212.0,92.0,82.0,82.0,Calm,0.0,ENE,1.0,NE,3.0,7.0,9.0,5.0,26.0,,
18,19490119.0,608.0,593.0,593.0,244.0,265.0,240.0,296.0,234.0,217.0,232.0,212.0,96.0,90.0,96.0,Calm,0.0,Calm,0.0,Calm,0.0,10.0,10.0,9.0,50.0,,
19,19490120.0,607.0,593.0,587.0,234.0,251.0,240.0,268.0,243.0,203.0,223.0,210.0,95.0,94.0,95.0,Calm,0.0,NE,1.0,Calm,0.0,10.0,10.0,10.0,890.0,,
20,19490121.0,608.0,602.0,593.0,242.0,288.0,257.0,252.0,225.0,211.0,212.0,209.0,94.0,72.0,85.0,Calm,0.0,NE,2.0,NNE,2.0,9.0,7.0,9.0,106.0,,
21,19490122.0,609.0,600.0,595.0,244.0,281.0,242.0,295.0,234.0,214.0,204.0,205.0,94.0,72.0,91.0,Calm,0.0,NNE,2.0,Calm,0.0,9.0,9.0,9.0,38.0,,
22,19490123.0,609.0,604.0,601.0,234.0,237.0,230.0,289.0,227.0,205.0,205.0,200.0,96.0,94.0,96.0,Calm,0.0,NNE,1.0,Calm,0.0,10.0,10.0,10.0,285.0,,
23,19490124.0,623.0,615.0,607.0,221.0,243.0,240.0,240.0,220.0,190.0,201.0,201.0,96.0,89.0,91.0,Calm,0.0,Calm,0.0,Calm,0.0,10.0,10.0,8.0,1034.0,,
24,19490125.0,621.0,615.0,615.0,235.0,284.0,259.0,245.0,216.0,201.0,185.0,193.0,93.0,65.0,78.0,Calm,0.0,NNE,3.0,N,1.0,10.0,3.0,6.0,31.0,,
25,19490126.0,621.0,621.0,612.0,246.0,272.0,245.0,286.0,235.0,214.0,224.0,213.0,93.0,83.0,93.0,Calm,0.0,NE,1.0,Calm,0.0,3.0,9.0,7.0,19.0,,
26,19490127.0,618.0,607.0,594.0,244.0,293.0,258.0,280.0,228.0,210.0,213.0,199.0,92.0,70.0,81.0,Calm,0.0,NE,2.0,ENE,1.0,7.0,4.0,4.0,309.0,,
27,19490128.0,613.0,610.0,597.0,237.0,293.0,268.0,296.0,225.0,203.0,219.0,210.0,93.0,72.0,80.0,Calm,0.0,NE,1.0,NE,1.0,3.0,9.0,7.0,0.0,,
28,19490129.0,623.0,617.0,614.0,235.0,261.0,250.0,301.0,234.0,204.0,239.0,216.0,95.0,95.0,92.0,E,1.0,ENE,1.0,NE,2.0,10.0,9.0,10.0,136.0,,
29,19490130.0,625.0,613.0,609.0,238.0,288.0,263.0,273.0,225.0,212.0,210.0,200.0,97.0,71.0,79.0,Calm,0.0,NE,3.0,ENE,3.0,10.0,6.0,3.0,131.0,,
30,19490131.0,625.0,619.0,607.0,242.0,295.0,265.0,291.0,236.0,202.0,202.0,201.0,90.0,65.0,78.0,Calm,0.0,NE,4.0,NE,1.0,6.0,4.0,4.0,40.0,,
31,,761.1354838709677,760.3193548387097,759.6387096774193,24.10967741935484,27.919354838709676,25.541935483870965,28.529032258064518,22.86774193548387,20.725806451612904,21.403225806451612,20.93548387096774,92.74193548387096,76.90322580645162,86.38709677419355,,0.16129032258064516,,1.5483870967741935,,0.7741935483870968,6.870967741935484,7.741935483870968,6.903225806451613,396.9,,
32,19490201.0,618.0,613.0,610.0,241.0,254.0,250.0,297.0,227.0,208.0,227.0,193.0,95.0,94.0,82.0,Calm,0.0,Calm,0.0,NE,1.0,9.0,9.0,9.0,4.0,,
33,19490202.0,604.0,604.0,596.0,233.0,289.0,258.0,263.0,216.0,198.0,186.0,201.0,93.0,63.0,82.0,Calm,0.0,NNE,2.0,NE,1.0,8.0,7.0,8.0,107.0,,
34,19490203.0,603.0,605.0,600.0,232.0,271.0,245.0,296.0,224.0,191.0,199.0,211.0,90.0,75.0,92.0,Calm,0.0,NE,1.0,Calm,0.0,6.0,9.0,8.0,2.0,,
35,19490204.0,618.0,616.0,608.0,229.0,263.0,242.0,284.0,224.0,200.0,194.0,205.0,96.0,77.0,91.0,NE,2.0,ENE,3.0,Calm,0.0,10.0,9.0,7.0,121.0,,
36,19490205.0,617.0,612.0,605.0,241.0,302.0,269.0,275.0,215.0,202.0,203.0,206.0,90.0,64.0,78.0,Calm,0.0,NE,3.0,NE,2.0,3.0,8.0,4.0,24.0,,
37,19490206.0,620.0,610.0,602.0,241.0,300.0,268.0,307.0,233.0,213.0,197.0,195.0,96.0,62.0,75.0,ENE,1.0,NE,3.0,ENE,2.0,9.0,2.0,1.0,39.0,,
38,19490207.0,618.0,613.0,606.0,248.0,289.0,269.0,301.0,227.0,202.0,215.0,204.0,87.0,73.0,77.0,Calm,0.0,NE,2.0,NE,3.0,2.0,8.0,7.0,1.0,,
39,19490208.0,626.0,624.0,614.0,251.0,265.0,257.0,306.0,237.0,219.0,218.0,202.0,93.0,85.0,82.0,Calm,0.0,E,1.0,NE,3.0,9.0,10.0,4.0,56.0,,
40,19490209.0,625.0,621.0,614.0,245.0,293.0,261.0,283.0,228.0,200.0,211.0,192.0,87.0,69.0,77.0,ENE,2.0,ENE,2.0,ENE,1.0,1.0,6.0,3.0,38.0,,
41,19490210.0,623.0,616.0,607.0,233.0,286.0,263.0,296.0,206.0,190.0,209.0,202.0,90.0,72.0,79.0,Calm,0.0,ENE,2.0,NNE,2.0,1.0,6.0,8.0,0.0,,
42,19490211.0,625.0,617.0,609.0,234.0,290.0,253.0,295.0,222.0,192.0,231.0,200.0,90.0,78.0,84.0,Calm,0.0,N,3.0,NE,1.0,9.0,7.0,8.0,16.0,,
43,19490212.0,625.0,624.0,608.0,237.0,242.0,242.0,296.0,234.0,208.0,211.0,209.0,96.0,94.0,93.0,Calm,0.0,NE,1.0,ENE,2.0,10.0,10.0,9.0,55.0,,
44,19490213.0,616.0,604.0,599.0,248.0,277.0,252.0,250.0,228.0,213.0,233.0,211.0,92.0,84.0,88.0,Calm,0.0,NNE,2.0,NE,2.0,2.0,9.0,9.0,356.0,,
45,19490214.0,616.0,604.0,593.0,225.0,266.0,258.0,286.0,216.0,192.0,224.0,201.0,95.0,86.0,82.0,Calm,0.0,NE,1.0,NE,2.0,10.0,9.0,7.0,336.0,,
46,19490215.0,609.0,603.0,594.0,239.0,278.0,255.0,274.0,228.0,209.0,218.0,220.0,95.0,78.0,91.0,Calm,0.0,NE,1.0,Calm,0.0,10.0,9.0,5.0,67.0,,
